"","date","timestamp","description","visible_until_utc","score","datetime_utc","date_tbd","datetime_local","title","url","type","created_at","time_tbd","status","is_open","short_title","datetime_tbd","announce_date","popularity","id","general_admission","visible_listing_count","lowest_price","lowest_price_good_deals","median_price","highest_price","average_price","listing_count","method_accessMethod","created_at_accessMethod","employee_only_accessMethod","address","has_upcoming_events","score_venue","name_v2","extended_address","display_location","slug","url_venue","timezone","postal_code","name","metro_code","country","city","popularity_venue","num_upcoming_events","id_venue","state","lon","lat","method_AccessMethod","created_at_AccessMethod","employee_only_AccessMethod"
"151","2018-09-25","2018-09-25_11.04.40","","2018-12-03T01:05:00",0.852,"2018-12-02T21:05:00",FALSE,"2018-12-02T13:05:00","Kansas City Chiefs at Oakland Raiders","https://seatgeek.com/chiefs-at-raiders-tickets/12-2-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347152","nfl","2018-04-20T01:04:24",FALSE,"normal",FALSE,"Chiefs at Raiders",FALSE,"2018-04-20T00:00:00",0.804,4347152,NA,888,88,84,177,677,199.93369,558,"QRCODE","2018-08-24T21:53:41Z",FALSE,"7000 Coliseum Way",TRUE,0.7817843,"Oakland-Alameda County Coliseum","Oakland, CA 94621","Oakland, CA","oakland-alameda-county-coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","America/Los_Angeles","94621","Oakland-Alameda County Coliseum",807,"US","Oakland",0,21,14,"CA",-122.201,37.7469,"PDF417","2015-06-24T00:00:00Z",FALSE
"152","2018-09-25","2018-09-25_11.04.40","","2018-12-03T01:25:00",0.916,"2018-12-02T21:25:00",FALSE,"2018-12-02T16:25:00","Minnesota Vikings at New England Patriots","https://seatgeek.com/vikings-at-patriots-tickets/12-2-2018-foxborough-massachusetts-gillette-stadium/nfl/4347094","nfl","2018-04-20T00:47:50",FALSE,"normal",FALSE,"Vikings at Patriots",FALSE,"2018-04-20T00:00:00",0.865,4347094,NA,563,268,268,424,1518,532.71893,185,"QRCODE","2018-08-24T21:53:41Z",FALSE,"1 Patriot Place",TRUE,0.8983344,"Gillette Stadium","Foxborough, MA 02035","Foxborough, MA","gillette-stadium","https://seatgeek.com/venues/gillette-stadium/tickets","America/New_York","02035","Gillette Stadium",506,"US","Foxborough",0,15,33,"MA",-71.2674,42.0906,"NONE","2018-08-22T15:36:58Z",FALSE
"153","2018-09-25","2018-09-25_11.04.40","","2018-12-03T05:20:00",0.91,"2018-12-03T01:20:00",FALSE,"2018-12-02T17:20:00","San Francisco 49ers at Seattle Seahawks","https://seatgeek.com/49ers-at-seahawks-tickets/12-2-2018-seattle-washington-centurylink-field/nfl/4347124","nfl","2018-04-20T00:47:55",FALSE,"normal",FALSE,"49ers at Seahawks",FALSE,"2018-04-20T00:00:00",0.849,4347124,NA,736,177,140,383,1224,407.0316,285,"QRCODE","2018-08-24T21:53:41Z",FALSE,"800 Occidental Ave S",TRUE,0.87232786,"CenturyLink Field","Seattle, WA 98134","Seattle, WA","centurylink-field","https://seatgeek.com/venues/centurylink-field/tickets","America/Los_Angeles","98134","CenturyLink Field",819,"US","Seattle",0,12,339,"WA",-122.33,47.6,"QRCODE","2018-03-02T22:54:54Z",FALSE
"154","2018-09-25","2018-09-25_11.04.40","","2018-12-04T05:15:00",0.885,"2018-12-04T01:15:00",FALSE,"2018-12-03T20:15:00","Washington Redskins at Philadelphia Eagles","https://seatgeek.com/redskins-at-eagles-tickets/12-3-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346936","nfl","2018-04-20T00:47:17",FALSE,"normal",FALSE,"Redskins at Eagles",FALSE,"2018-04-20T00:00:00",0.827,4346936,NA,1199,150,115,261,1186,312.73898,590,"QRCODE","2018-08-24T21:53:41Z",FALSE,"1020 Pattison Ave",TRUE,0.90542686,"Lincoln Financial Field","Philadelphia, PA 19148","Philadelphia, PA","lincoln-financial-field","https://seatgeek.com/venues/lincoln-financial-field/tickets","America/New_York","19148","Lincoln Financial Field",504,"US","Philadelphia",0,15,330,"PA",-75.1675,39.9046,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"155","2018-09-25","2018-09-25_11.04.40","","2018-12-07T04:20:00",0.791,"2018-12-07T00:20:00",FALSE,"2018-12-06T19:20:00","Jacksonville Jaguars at Tennessee Titans","https://seatgeek.com/jaguars-at-titans-tickets/12-6-2018-nashville-tennessee-nissan-stadium/nfl/4346987","nfl","2018-04-20T00:47:29",FALSE,"normal",FALSE,"Jaguars at Titans",FALSE,"2018-04-20T00:00:00",0.748,4346987,NA,1003,40,36,130,2319,154.5181,608,"QRCODE","2018-08-24T21:53:42Z",FALSE,"1 Titans Way",TRUE,0.8546275,"Nissan Stadium","Nashville, TN 37213","Nashville, TN","nissan-stadium","https://seatgeek.com/venues/nissan-stadium/tickets","America/New_York","37213","Nissan Stadium",659,"US","Nashville",0,16,1126,"TN",-86.7713,36.1665,"NONE","2015-10-19T15:09:39Z",FALSE
"156","2018-09-25","2018-09-25_11.04.40","","2018-12-09T22:00:00",0.854,"2018-12-09T18:00:00",FALSE,"2018-12-09T13:00:00","New Orleans Saints at Tampa Bay Buccaneers","https://seatgeek.com/saints-at-buccaneers-tickets/12-9-2018-tampa-florida-raymond-james-stadium/nfl/4346926","nfl","2018-04-20T00:47:15",FALSE,"normal",FALSE,"Saints at Buccaneers",FALSE,"2018-04-20T00:00:00",0.8,4346926,NA,396,109,70,195,640,238.90475,21,"QRCODE","2018-08-24T21:53:42Z",FALSE,"4201 North Dale Mabry Highway",TRUE,0.86513025,"Raymond James Stadium","Tampa, FL 33607","Tampa, FL","raymond-james-stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","America/New_York","33607","Raymond James Stadium",539,"US","Tampa",0,14,39,"FL",-82.5034,27.9753,"QRCODE_TM","2015-08-24T14:44:53Z",FALSE
"157","2018-09-25","2018-09-25_11.04.40","","2018-12-09T22:00:00",0.84,"2018-12-09T18:00:00",FALSE,"2018-12-09T13:00:00","Carolina Panthers at Cleveland Browns","https://seatgeek.com/panthers-at-browns-tickets/12-9-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346995","nfl","2018-04-20T00:47:31",FALSE,"normal",FALSE,"Panthers at Browns",FALSE,"2018-04-20T00:00:00",0.797,4346995,NA,1358,35,33,85,1172,101.47314,1154,"QRCODE","2018-08-24T21:53:42Z",FALSE,"100 Alfred Lerner Way",TRUE,0.86852187,"FirstEnergy Stadium","Cleveland, OH 44114","Cleveland, OH","firstenergy-stadium-15","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","America/New_York","44114","FirstEnergy Stadium",510,"US","Cleveland",0,6,1123,"OH",-81.7,41.5065,"NONE","2015-11-11T20:55:31Z",FALSE
"158","2018-09-25","2018-09-25_11.04.40","","2018-12-09T22:00:00",0.852,"2018-12-09T18:00:00",FALSE,"2018-12-09T12:00:00","Los Angeles Rams at Chicago Bears","https://seatgeek.com/rams-at-bears-tickets/12-9-2018-chicago-illinois-soldier-field/nfl/4347003","nfl","2018-04-20T00:47:32",FALSE,"normal",FALSE,"Rams at Bears",FALSE,"2018-04-20T00:00:00",0.802,4347003,NA,937,105,102,231,2225,289.91748,206,"QRCODE","2018-08-24T21:53:42Z",FALSE,"1410 S. Museum Campus Drive",TRUE,0.940013,"Soldier Field","Chicago, IL 60605","Chicago, IL","soldier-field","https://seatgeek.com/venues/soldier-field/tickets","America/Chicago","60605","Soldier Field",602,"US","Chicago",0,9,31,"IL",-87.6159,41.8623,"NONE","2018-06-02T00:44:08Z",FALSE
"159","2018-09-25","2018-09-25_11.04.40","","2018-12-09T22:00:00",0.911,"2018-12-09T18:00:00",FALSE,"2018-12-09T13:00:00","New England Patriots at Miami Dolphins","https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086","nfl","2018-04-20T00:47:48",FALSE,"normal",FALSE,"Patriots at Dolphins",FALSE,"2018-04-20T00:00:00",0.841,4347086,NA,821,181,156,339,1138,389.8707,116,"QRCODE","2018-08-24T21:53:42Z",FALSE,"347 Don Shula Dr.",TRUE,0.8378203,"Hard Rock Stadium","Miami Gardens, FL 33056","Miami Gardens, FL","hard-rock-stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","America/New_York","33056","Hard Rock Stadium",528,"US","Miami Gardens",0,36,29,"FL",-80.24,25.96,"NONE","2017-10-03T18:58:44Z",FALSE
"160","2018-09-25","2018-09-25_11.04.40","","2018-12-09T22:00:00",0.87,"2018-12-09T18:00:00",FALSE,"2018-12-09T12:00:00","Atlanta Falcons at Green Bay Packers","https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910","nfl","2018-04-20T00:47:13",FALSE,"normal",FALSE,"Falcons at Packers",FALSE,"2018-04-20T00:00:00",0.821,4346910,NA,989,159,157,239,689,277.4436,390,"QRCODE","2018-08-24T21:53:42Z",FALSE,"1265 Lombardi Avenue",TRUE,0.92909414,"Lambeau Field","Green Bay, WI 54304","Green Bay, WI","lambeau-field","https://seatgeek.com/venues/lambeau-field/tickets","America/Chicago","54304","Lambeau Field",658,"US","Green Bay",0,6,1125,"WI",-88.0622,44.5013,"QRCODE_TM","2015-09-02T22:43:34Z",FALSE
"161","2018-09-25","2018-09-25_11.04.40","","2018-12-09T22:00:00",0.86,"2018-12-09T18:00:00",FALSE,"2018-12-09T12:00:00","Baltimore Ravens at Kansas City Chiefs","https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979","nfl","2018-04-20T00:47:27",FALSE,"normal",FALSE,"Ravens at Chiefs",FALSE,"2018-04-20T00:00:00",0.808,4346979,NA,1151,37,37,122,520057,1740.2874,971,"QRCODE","2018-08-24T21:53:42Z",FALSE,"1 Arrowhead Drive",TRUE,0.8827867,"Arrowhead Stadium","Kansas City, MO 64129","Kansas City, MO","arrowhead-stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","America/Chicago","64129","Arrowhead Stadium",616,"US","Kansas City",0,8,1128,"MO",-94.4839,39.0489,"QRCODE_TM","2015-08-20T16:20:51Z",FALSE
"162","2018-09-25","2018-09-25_11.04.40","","2018-12-09T22:00:00",0.874,"2018-12-09T18:00:00",FALSE,"2018-12-09T12:00:00","Indianapolis Colts at Houston Texans","https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014","nfl","2018-04-20T00:47:35",FALSE,"normal",FALSE,"Colts at Texans",FALSE,"2018-04-20T00:00:00",0.814,4347014,NA,1050,37,30,127,2225,170.1815,584,"QRCODE","2018-08-24T21:53:42Z",FALSE,"1 Reliant Park",TRUE,0.8624192,"NRG Stadium","Houston, TX 77054","Houston, TX","nrg-stadium","https://seatgeek.com/venues/nrg-stadium/tickets","America/Chicago","77054","NRG Stadium",618,"US","Houston",0,47,41,"TX",-95.4107,29.6847,"QRCODE_TM","2015-11-04T18:42:27Z",FALSE
"163","2018-09-25","2018-09-25_11.04.40","","2018-12-09T22:00:00",0.914,"2018-12-09T18:00:00",FALSE,"2018-12-09T13:00:00","New York Giants at Washington Redskins","https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935","nfl","2018-04-20T00:47:17",FALSE,"normal",FALSE,"Giants at Redskins",FALSE,"2018-04-20T00:00:00",0.851,4346935,NA,1034,101,93,173,1039,207.89911,674,"QRCODE","2018-08-24T21:53:42Z",FALSE,"1600 Fedex Way",TRUE,0.9333444,"FedEx Field","Landover, MD 20785","Landover, MD","fedex-field","https://seatgeek.com/venues/fedex-field/tickets","America/New_York","20785","FedEx Field",511,"US","Landover",0,6,35,"MD",-76.8658,38.9071,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"164","2018-09-25","2018-09-25_11.04.40","","2018-12-09T22:00:00",0.845,"2018-12-09T18:00:00",FALSE,"2018-12-09T13:00:00","New York Jets at Buffalo Bills","https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059","nfl","2018-04-20T00:47:43",FALSE,"normal",FALSE,"Jets at Bills",FALSE,"2018-04-20T00:00:00",0.799,4347059,NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE","2018-08-24T21:53:42Z",FALSE,"1 Bills Drive",TRUE,0.8815085,"New Era Field","Orchard Park, NY 14127","Orchard Park, NY","new-era-field","https://seatgeek.com/venues/new-era-field/tickets","America/New_York","14127","New Era Field",514,"US","Orchard Park",0,7,1135,"NY",-78.7874,42.7737,"QRCODE_TM","2015-08-12T16:52:53Z",FALSE
"165","2018-09-25","2018-09-25_11.04.40","","2018-12-10T01:05:00",0.865,"2018-12-09T21:05:00",FALSE,"2018-12-09T13:05:00","Cincinnati Bengals at Los Angeles Chargers","https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107","nfl","2018-04-20T00:47:52",FALSE,"normal",FALSE,"Bengals at Chargers",FALSE,"2018-04-20T00:00:00",0.8,4347107,NA,543,116,95,193,581,215.4859,461,"QRCODE","2018-08-24T21:53:42Z",FALSE,"18400 Avalon Blvd",TRUE,0.7228164,"StubHub Center","Carson, CA 90746","Carson, CA","stubhub-center","https://seatgeek.com/venues/stubhub-center/tickets","America/Los_Angeles","90746","StubHub Center",803,"US","Carson",0,14,52,"CA",-118.261,33.8643,NA,NA,NA
"166","2018-09-25","2018-09-25_11.04.40","","2018-12-10T01:05:00",0.916,"2018-12-09T21:05:00",FALSE,"2018-12-09T13:05:00","Denver Broncos at San Francisco 49ers","https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114","nfl","2018-04-20T00:47:53",FALSE,"normal",FALSE,"Broncos at 49ers",FALSE,"2018-04-20T00:00:00",0.851,4347114,NA,981,338,74,338,338,338,1,"QRCODE","2018-08-24T21:53:42Z",FALSE,"4900 Marie P DeBartolo Way",TRUE,0.95768774,"Levi's Stadium","Santa Clara, CA 95054","Santa Clara, CA","levi-s-stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","America/Los_Angeles","95054","Levi's Stadium",0,"US","Santa Clara",0,13,58670,"CA",-121.969,37.4023,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"167","2018-09-25","2018-09-25_11.04.40","","2018-12-10T01:25:00",0.873,"2018-12-09T21:25:00",FALSE,"2018-12-09T14:25:00","Detroit Lions at Arizona Cardinals","https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099","nfl","2018-04-20T00:47:51",FALSE,"normal",FALSE,"Lions at Cardinals",FALSE,"2018-04-20T00:00:00",0.823,4347099,NA,1263,29,28,99,613,118.23801,1042,"QRCODE","2018-08-24T21:53:42Z",FALSE,"1 Cardinals Drive",TRUE,0.93402725,"State Farm Stadium","Glendale, AZ 85305","Glendale, AZ","state-farm-stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","America/Phoenix","85305","State Farm Stadium",753,"US","Glendale",0,10,43,"AZ",-112.262,33.5294,"NONE","2015-12-21T17:26:05Z",FALSE
"168","2018-09-25","2018-09-25_11.04.40","","2018-12-10T01:25:00",0.944,"2018-12-09T21:25:00",FALSE,"2018-12-09T15:25:00","Philadelphia Eagles at Dallas Cowboys","https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919","nfl","2018-04-05T23:08:46",FALSE,"normal",TRUE,"Eagles at Cowboys",FALSE,"2018-04-05T00:00:00",0.872,4327919,NA,2201,49,49,361,4309,447.43756,2747,"QRCODE","2018-04-17T22:02:33Z",FALSE,"1 AT&T Way",TRUE,0.9751414,"AT&T Stadium","Arlington, TX 76011","Arlington, TX","at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago","76011","AT&T Stadium",623,"US","Arlington",0,21,4965,"TX",-97.0957,32.7459,"QRCODE","2018-04-17T22:02:33Z",FALSE
"169","2018-09-25","2018-09-25_11.04.40","","2018-12-10T05:20:00",0.887,"2018-12-10T01:20:00",FALSE,"2018-12-09T17:20:00","Pittsburgh Steelers at Oakland Raiders","https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151","nfl","2018-04-20T01:04:24",FALSE,"normal",FALSE,"Steelers at Raiders",FALSE,"2018-04-20T00:00:00",0.824,4347151,NA,779,183,163,376,1038,383.9386,505,"QRCODE","2018-08-24T21:53:42Z",FALSE,"7000 Coliseum Way",TRUE,0.7817843,"Oakland-Alameda County Coliseum","Oakland, CA 94621","Oakland, CA","oakland-alameda-county-coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","America/Los_Angeles","94621","Oakland-Alameda County Coliseum",807,"US","Oakland",0,21,14,"CA",-122.201,37.7469,"PDF417","2015-06-24T00:00:00Z",FALSE
"170","2018-09-25","2018-09-25_11.04.40","","2018-12-11T05:15:00",0.896,"2018-12-11T01:15:00",FALSE,"2018-12-10T17:15:00","Minnesota Vikings at Seattle Seahawks","https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123","nfl","2018-04-20T00:47:55",FALSE,"normal",FALSE,"Vikings at Seahawks",FALSE,"2018-04-20T00:00:00",0.83,4347123,NA,774,142,132,357,1341,375.05475,347,"QRCODE","2018-08-24T21:53:42Z",FALSE,"800 Occidental Ave S",TRUE,0.87232786,"CenturyLink Field","Seattle, WA 98134","Seattle, WA","centurylink-field","https://seatgeek.com/venues/centurylink-field/tickets","America/Los_Angeles","98134","CenturyLink Field",819,"US","Seattle",0,12,339,"WA",-122.33,47.6,"QRCODE","2018-03-02T22:54:54Z",FALSE
"171","2018-09-25","2018-09-25_11.04.40","","2018-12-14T05:20:00",0.841,"2018-12-14T01:20:00",FALSE,"2018-12-13T19:20:00","Los Angeles Chargers at Kansas City Chiefs","https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978","nfl","2018-04-20T00:47:26",FALSE,"normal",FALSE,"Chargers at Chiefs",FALSE,"2018-04-20T00:00:00",0.782,4346978,NA,1082,40,40,138,700,151.07756,838,"QRCODE","2018-08-24T21:53:42Z",FALSE,"1 Arrowhead Drive",TRUE,0.8827867,"Arrowhead Stadium","Kansas City, MO 64129","Kansas City, MO","arrowhead-stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","America/Chicago","64129","Arrowhead Stadium",616,"US","Kansas City",0,8,1128,"MO",-94.4839,39.0489,"QRCODE_TM","2015-08-20T16:20:51Z",FALSE
"172","2018-09-25","2018-09-25_11.04.40","","2018-12-16T01:30:00",0.891,"2018-12-15T21:30:00",FALSE,"2018-12-15T16:30:00","Houston Texans at New York Jets","https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015","nfl","2018-04-20T00:47:35",FALSE,"normal",FALSE,"Texans at Jets",FALSE,"2018-04-20T00:00:00",0.826,4347015,NA,1320,33,31,122,836,148.4361,1064,"QRCODE","2018-08-24T21:53:42Z",FALSE,"1 MetLife Stadium Drive",TRUE,0.94873494,"MetLife Stadium","East Rutherford, NJ 07073","East Rutherford, NJ","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York","07073","MetLife Stadium",501,"US","East Rutherford",0,16,1587,"NJ",-74.0737,40.8142,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"173","2018-09-25","2018-09-25_11.04.40","","2018-12-16T01:30:00",0.833,"2018-12-15T21:30:00",FALSE,"2018-12-15T14:30:00","Cleveland Browns at Denver Broncos","https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135","nfl","2018-04-20T01:04:04",FALSE,"normal",FALSE,"Browns at Broncos",FALSE,"2018-04-20T00:00:00",0.787,4347135,NA,713,122,83,232,1204,296.4962,131,"QRCODE","2018-08-24T21:53:42Z",FALSE,"1701 Bryant St.",TRUE,0.9028296,"Sports Authority Field at Mile High","Denver, CO 80204","Denver, CO","sports-authority-field-at-mile-high","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","America/Denver","80204","Sports Authority Field at Mile High",751,"US","Denver",0,7,1131,"CO",-105.02,39.74,"QRCODE_TM","2015-08-07T18:39:02Z",FALSE
"174","2018-09-25","2018-09-25_11.04.40","","2018-12-16T22:00:00",0.874,"2018-12-16T18:00:00",FALSE,"2018-12-16T13:00:00","Arizona Cardinals at Atlanta Falcons","https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047","nfl","2018-04-20T00:47:41",FALSE,"normal",FALSE,"Cardinals at Falcons",FALSE,"2018-04-20T00:00:00",0.821,4347047,NA,1220,64,64,159,1193,189.561,1000,"QRCODE","2018-08-24T21:53:42Z",FALSE,"441 M.L.K. Jr Dr NW",TRUE,0.76958936,"Mercedes-Benz Stadium","Atlanta, GA 30313","Atlanta, GA","mercedes-benz-stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","America/New_York","30313","Mercedes-Benz Stadium",0,"US","Atlanta",0,19,419590,"GA",-84.4,33.76,"QRCODE","2018-08-23T20:14:46Z",FALSE
"175","2018-09-25","2018-09-25_11.04.40","","2018-12-16T22:00:00",0.86,"2018-12-16T18:00:00",FALSE,"2018-12-16T13:00:00","Detroit Lions at Buffalo Bills","https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057","nfl","2018-04-20T00:47:43",FALSE,"normal",FALSE,"Lions at Bills",FALSE,"2018-04-20T00:00:00",0.805,4347057,NA,1475,24,24,62,636,82.5995,1206,"QRCODE","2018-08-24T21:53:42Z",FALSE,"1 Bills Drive",TRUE,0.8815085,"New Era Field","Orchard Park, NY 14127","Orchard Park, NY","new-era-field","https://seatgeek.com/venues/new-era-field/tickets","America/New_York","14127","New Era Field",514,"US","Orchard Park",0,7,1135,"NY",-78.7874,42.7737,"QRCODE_TM","2015-08-12T16:52:53Z",FALSE
"176","2018-09-25","2018-09-25_11.04.40","","2018-12-16T22:00:00",0.896,"2018-12-16T18:00:00",FALSE,"2018-12-16T13:00:00","Dallas Cowboys at Indianapolis Colts","https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955","nfl","2018-04-20T00:47:20",FALSE,"normal",FALSE,"Cowboys at Colts",FALSE,"2018-04-20T00:00:00",0.835,4346955,NA,929,119,118,232,1974,286.67053,431,"QRCODE","2018-08-24T21:53:42Z",FALSE,"500 South Capitol Avenue",TRUE,0.9071682,"Lucas Oil Stadium","Indianapolis, IN 46225","Indianapolis, IN","lucas-oil-stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","America/Indiana/Indianapolis","46225","Lucas Oil Stadium",527,"US","Indianapolis",0,14,1130,"IN",-86.1639,39.7601,"QRCODE_TM","2018-09-13T22:29:37Z",FALSE
"177","2018-09-25","2018-09-25_11.04.40","","2018-12-16T22:00:00",0.92,"2018-12-16T18:00:00",FALSE,"2018-12-16T12:00:00","Green Bay Packers at Chicago Bears","https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002","nfl","2018-04-20T00:47:32",FALSE,"normal",FALSE,"Packers at Bears",FALSE,"2018-04-20T00:00:00",0.851,4347002,NA,801,206,163,389,1462,464.53845,143,"QRCODE","2018-08-24T21:53:42Z",FALSE,"1410 S. Museum Campus Drive",TRUE,0.940013,"Soldier Field","Chicago, IL 60605","Chicago, IL","soldier-field","https://seatgeek.com/venues/soldier-field/tickets","America/Chicago","60605","Soldier Field",602,"US","Chicago",0,9,31,"IL",-87.6159,41.8623,"NONE","2018-06-02T00:44:08Z",FALSE
"178","2018-09-25","2018-09-25_11.04.40","","2018-12-16T22:00:00",0.816,"2018-12-16T18:00:00",FALSE,"2018-12-16T13:00:00","Tampa Bay Buccaneers at Baltimore Ravens","https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066","nfl","2018-04-20T00:47:44",FALSE,"normal",FALSE,"Buccaneers at Ravens",FALSE,"2018-04-20T00:00:00",0.767,4347066,NA,1276,38,38,95,607,128.21648,716,"QRCODE","2018-08-24T21:53:42Z",FALSE,"1101 Russell St",TRUE,0.8927189,"M&T Bank Stadium","Baltimore, MD 21230","Baltimore, MD","m-t-bank-stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","America/New_York","21230","M&T Bank Stadium",512,"US","Baltimore",0,7,1121,"MD",-76.623,39.2774,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"179","2018-09-25","2018-09-25_11.04.40","","2018-12-16T22:00:00",0.804,"2018-12-16T18:00:00",FALSE,"2018-12-16T13:00:00","Washington Redskins at Jacksonville Jaguars","https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-everbank-field/nfl/4346945","nfl","2018-04-20T00:47:18",FALSE,"normal",FALSE,"Redskins at Jaguars",FALSE,"2018-04-20T00:00:00",0.752,4346945,NA,902,62,50,128,653,156.83855,576,"QRCODE","2018-08-24T21:53:42Z",FALSE,"1 Everbank Field Dr",TRUE,0.83759147,"EverBank Field","Jacksonville, FL 32202","Jacksonville, FL","everbank-field","https://seatgeek.com/venues/everbank-field/tickets","America/New_York","32202","EverBank Field",561,"US","Jacksonville",0,8,5178,"FL",-81.6373,30.3239,"QRCODE_TM","2015-10-17T20:03:42Z",FALSE
"180","2018-09-25","2018-09-25_11.04.40","","2018-12-16T22:00:00",0.879,"2018-12-16T18:00:00",FALSE,"2018-12-16T12:00:00","Miami Dolphins at Minnesota Vikings","https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144","nfl","2018-04-20T01:04:05",FALSE,"normal",FALSE,"Dolphins at Vikings",FALSE,"2018-04-20T00:00:00",0.825,4347144,NA,917,102,100,198,1791,243.84288,611,"QRCODE","2018-08-24T21:53:42Z",FALSE,"900 South 5th Street",TRUE,0.88524246,"U.S. Bank Stadium","Minneapolis, MN 55415","Minneapolis, MN","u-s-bank-stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","America/Chicago","55415","U.S. Bank Stadium",0,"US","Minneapolis",0,15,218451,"MN",-93.26,44.97,"NONE","2018-08-22T15:34:15Z",FALSE
"181","2018-09-25","2018-09-25_11.04.40","","2018-12-16T22:00:00",0.876,"2018-12-16T18:00:00",FALSE,"2018-12-16T13:00:00","Tennessee Titans at New York Giants","https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988","nfl","2018-04-20T00:47:29",FALSE,"normal",FALSE,"Titans at Giants",FALSE,"2018-04-20T00:00:00",0.809,4346988,NA,1351,82,82,163,1429,208.1424,927,"QRCODE","2018-08-24T21:53:42Z",FALSE,"1 MetLife Stadium Drive",TRUE,0.94873494,"MetLife Stadium","East Rutherford, NJ 07073","East Rutherford, NJ","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York","07073","MetLife Stadium",501,"US","East Rutherford",0,16,1587,"NJ",-74.0737,40.8142,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
