"","date","timestamp","announce_date","created_at","score","date_tbd","url","id","visible_until_utc","datetime_tbd","type","short_title","description","datetime_local","time_tbd","popularity","title","status","datetime_utc","is_open","general_admission","highest_price","visible_listing_count","lowest_price","median_price","average_price","listing_count","lowest_price_good_deals","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","state","score_venue","name","url_venue","timezone","slug","display_location","id_venue","popularity_venue","metro_code","name_v2","has_upcoming_events","city","country","num_upcoming_events","postal_code","address","extended_address","lat","lon","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"193","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:37",1.012,FALSE,"https://seatgeek.com/cowboys-at-giants-tickets/12-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347030",4347030,"2018-12-30T22:00:00",FALSE,"nfl","Cowboys at Giants","","2018-12-30T13:00:00",FALSE,0.856,"Dallas Cowboys at New York Giants","normal","2018-12-30T18:00:00",FALSE,NA,2693,1126,164,282,362.39313,786,142,"2018-08-24T21:53:43Z","QRCODE",FALSE,"NJ",0.94873494,"MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York","metlife-stadium","East Rutherford, NJ",1587,0,501,"MetLife Stadium",TRUE,"East Rutherford","US",15,"07073","1 MetLife Stadium Drive","East Rutherford, NJ 07073",40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"194","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:46",0.901,FALSE,"https://seatgeek.com/bengals-at-steelers-tickets/12-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347076",4347076,"2018-12-30T22:00:00",FALSE,"nfl","Bengals at Steelers","","2018-12-30T13:00:00",FALSE,0.77,"Cincinnati Bengals at Pittsburgh Steelers","normal","2018-12-30T18:00:00",FALSE,NA,2229,1264,74,165,209.57256,889,74,"2018-08-24T21:53:43Z","QRCODE",FALSE,"PA",0.9033526,"Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","America/New_York","heinz-field","Pittsburgh, PA",1119,0,508,"Heinz Field",TRUE,"Pittsburgh","US",9,"15212","100 Art Rooney Avenue","Pittsburgh, PA 15212",40.4468,-80.0158,"2018-10-04T12:42:28Z","QRCODE",FALSE
"195","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:34",0.911,FALSE,"https://seatgeek.com/jaguars-at-texans-tickets/12-30-2018-houston-texas-nrg-stadium/nfl/4347012",4347012,"2018-12-30T22:00:00",FALSE,"nfl","Jaguars at Texans","","2018-12-30T12:00:00",FALSE,0.772,"Jacksonville Jaguars at Houston Texans","normal","2018-12-30T18:00:00",FALSE,NA,2224,1180,36,148,189.23293,820,34,"2018-08-24T21:53:43Z","QRCODE",FALSE,"TX",0.8624192,"NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","America/Chicago","nrg-stadium","Houston, TX",41,0,618,"NRG Stadium",TRUE,"Houston","US",44,"77054","1 Reliant Park","Houston, TX 77054",29.6847,-95.4107,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"196","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T01:04:04",0.953,FALSE,"https://seatgeek.com/bears-at-vikings-tickets/12-30-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347134",4347134,"2018-12-30T22:00:00",FALSE,"nfl","Bears at Vikings","","2018-12-30T12:00:00",FALSE,0.814,"Chicago Bears at Minnesota Vikings","normal","2018-12-30T18:00:00",FALSE,NA,1798,914,123,252,297.7102,628,117,"2018-08-24T21:53:43Z","QRCODE",FALSE,"MN",0.88524246,"U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","America/Chicago","u-s-bank-stadium","Minneapolis, MN",218451,0,0,"U.S. Bank Stadium",TRUE,"Minneapolis","US",15,"55415","401 Chicago Avenue","Minneapolis, MN 55415",44.97,-93.26,"2018-08-22T15:34:15Z","NONE",FALSE
"197","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:23",0.922,FALSE,"https://seatgeek.com/panthers-at-saints-tickets/12-30-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346966",4346966,"2018-12-30T22:00:00",FALSE,"nfl","Panthers at Saints","","2018-12-30T12:00:00",FALSE,0.78,"Carolina Panthers at New Orleans Saints","normal","2018-12-30T18:00:00",TRUE,NA,2400,1506,89,227,247.30357,1680,89,"2018-05-29T20:39:40Z","QRCODE",FALSE,"LA",0.8966978,"Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","America/Chicago","mercedes-benz-superdome","New Orleans, LA",128,0,622,"Mercedes-Benz Superdome",TRUE,"New Orleans","US",16,"70112","1500 Sugar Bowl Drive","New Orleans, LA 70112",29.9515,-90.0786,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"198","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:26",0.937,FALSE,"https://seatgeek.com/raiders-at-chiefs-tickets/12-30-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346977",4346977,"2018-12-30T22:00:00",FALSE,"nfl","Raiders at Chiefs","","2018-12-30T12:00:00",FALSE,0.802,"Oakland Raiders at Kansas City Chiefs","normal","2018-12-30T18:00:00",FALSE,NA,801,1127,53,146,174.76596,1034,53,"2018-08-24T21:53:43Z","QRCODE",FALSE,"MO",0.8827867,"Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","America/Chicago","arrowhead-stadium","Kansas City, MO",1128,0,616,"Arrowhead Stadium",TRUE,"Kansas City","US",8,"64129","1 Arrowhead Drive","Kansas City, MO 64129",39.0489,-94.4839,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"199","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:13",0.939,FALSE,"https://seatgeek.com/lions-at-packers-tickets/12-30-2018-green-bay-wisconsin-lambeau-field/nfl/4346913",4346913,"2018-12-30T22:00:00",FALSE,"nfl","Lions at Packers","","2018-12-30T12:00:00",FALSE,0.8,"Detroit Lions at Green Bay Packers","normal","2018-12-30T18:00:00",FALSE,NA,722,1324,139,223,249.10442,747,139,"2018-08-24T21:53:43Z","QRCODE",FALSE,"WI",0.92909414,"Lambeau Field","https://seatgeek.com/venues/lambeau-field/tickets","America/Chicago","lambeau-field","Green Bay, WI",1125,0,658,"Lambeau Field",TRUE,"Green Bay","US",5,"54304","1265 Lombardi Avenue","Green Bay, WI 54304",44.5013,-88.0622,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"200","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:15",0.905,FALSE,"https://seatgeek.com/falcons-at-buccaneers-tickets/12-30-2018-tampa-florida-raymond-james-stadium/nfl/4346925",4346925,"2018-12-30T22:00:00",FALSE,"nfl","Falcons at Buccaneers","","2018-12-30T13:00:00",FALSE,0.771,"Atlanta Falcons at Tampa Bay Buccaneers","normal","2018-12-30T18:00:00",FALSE,NA,959,383,74,160,215.51282,39,71,"2018-08-24T21:53:43Z","QRCODE",FALSE,"FL",0.86513025,"Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","America/New_York","raymond-james-stadium","Tampa, FL",39,0,539,"Raymond James Stadium",TRUE,"Tampa","US",15,"33607","4201 North Dale Mabry Highway","Tampa, FL 33607",27.9753,-82.5034,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"201","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T01:04:06",0.906,FALSE,"https://seatgeek.com/chargers-at-broncos-tickets/12-30-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347147",4347147,"2018-12-31T01:25:00",FALSE,"nfl","Chargers at Broncos","","2018-12-30T14:25:00",FALSE,0.772,"Los Angeles Chargers at Denver Broncos","normal","2018-12-30T21:25:00",FALSE,NA,1613,805,104,232,298.82822,163,85,"2018-08-24T21:53:43Z","QRCODE",FALSE,"CO",0.9028296,"Sports Authority Field at Mile High","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","America/Denver","sports-authority-field-at-mile-high","Denver, CO",1131,0,751,"Sports Authority Field at Mile High",TRUE,"Denver","US",6,"80204","1701 Bryant Street","Denver, CO 80204",39.74,-105.02,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"202","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:17",0.938,FALSE,"https://seatgeek.com/49ers-at-rams-tickets/12-30-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346938",4346938,"2018-12-31T01:25:00",FALSE,"nfl","49ers at Rams","","2018-12-30T13:25:00",FALSE,0.802,"San Francisco 49ers at Los Angeles Rams","normal","2018-12-30T21:25:00",FALSE,NA,963,1502,62,177,209.80815,1006,62,"2018-08-24T21:53:43Z","QRCODE",FALSE,"CA",0.86898464,"Los Angeles Memorial Coliseum","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","America/Los_Angeles","los-angeles-memorial-coliseum-1","Los Angeles, CA",51012,0,0,"Los Angeles Memorial Coliseum",TRUE,"Los Angeles","US",8,"90037","3911 S Figueroa St","Los Angeles, CA 90037",34.0138,-118.288,"2018-08-23T17:59:28Z","QRCODE",FALSE
"203","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:54",0.923,FALSE,"https://seatgeek.com/cardinals-at-seahawks-tickets/12-30-2018-seattle-washington-centurylink-field/nfl/4347120",4347120,"2018-12-31T01:25:00",FALSE,"nfl","Cardinals at Seahawks","","2018-12-30T13:25:00",FALSE,0.789,"Arizona Cardinals at Seattle Seahawks","normal","2018-12-30T21:25:00",FALSE,NA,1224,831,107,301,336.82263,389,107,"2018-08-24T21:53:43Z","QRCODE",FALSE,"WA",0.87232786,"CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","America/Los_Angeles","centurylink-field","Seattle, WA",339,0,819,"CenturyLink Field",TRUE,"Seattle","US",11,"98134","800 Occidental Ave S","Seattle, WA 98134",47.6,-122.33,"2018-03-02T22:54:54Z","QRCODE",FALSE
"204","2018-10-04","2018-10-04_11.07.19","2018-06-20T00:00:00","2018-06-20T16:00:22",0.889,FALSE,"https://seatgeek.com/pro-bowl-tickets/1-27-2019-orlando-florida-camping-world-stadium/nfl/4418626",4418626,"2019-01-28T00:00:00",FALSE,"nfl","Pro Bowl","","2019-01-27T15:00:00",FALSE,0.7,"Pro Bowl","normal","2019-01-27T20:00:00",FALSE,NA,10750,174,48,178,408.97693,390,48,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE,"FL",0.83229023,"Camping World Stadium","https://seatgeek.com/venues/camping-world-stadium/tickets","America/New_York","camping-world-stadium","Orlando, FL",3721,0,534,"Camping World Stadium",TRUE,"Orlando","US",9,"32805","1 Citrus Bowl Place","Orlando, FL 32805",28.5378,-81.4016,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"205","2018-10-04","2018-10-04_11.07.19","2018-07-31T00:00:00","2018-07-31T16:06:48",0.698,FALSE,"https://seatgeek.com/2019-super-bowl-tickets/2-3-2019-atlanta-georgia-mercedes-benz-stadium/nfl/4470041",4470041,"2019-02-04T05:00:00",FALSE,"nfl","2019 Super Bowl","","2019-02-03T03:30:00",TRUE,0.56,"2019 Super Bowl","normal","2019-02-03T08:30:00",FALSE,NA,612546,116,907,6830,10222.571,254,5437,"2018-08-23T20:14:46Z","QRCODE",FALSE,"GA",0.76958936,"Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","America/New_York","mercedes-benz-stadium","Atlanta, GA",419590,0,0,"Mercedes-Benz Stadium",TRUE,"Atlanta","US",19,"30313","35 Northside Dr NW","Atlanta, GA 30313",33.76,-84.4,"2018-08-23T20:14:46Z","QRCODE",FALSE
