"","date","timestamp","is_open","description","created_at","datetime_local","visible_until_utc","popularity","datetime_utc","title","type","announce_date","url","date_tbd","datetime_tbd","id","time_tbd","short_title","status","score","general_admission","average_price","lowest_price","highest_price","listing_count","lowest_price_good_deals","median_price","visible_listing_count","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","timezone","display_location","name_v2","name","address","popularity_venue","extended_address","city","has_upcoming_events","country","postal_code","url_venue","num_upcoming_events","id_venue","slug","state","score_venue","lon","lat","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"11","2018-09-10","2018-09-10_11.01.00",TRUE,"","2018-04-20T00:47:25","2018-09-16T12:00:00","2018-09-16T21:00:00",0.895,"2018-09-16T17:00:00","Cleveland Browns at New Orleans Saints","nfl","2018-04-20T00:00:00","https://seatgeek.com/browns-at-saints-tickets/9-16-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346973",FALSE,FALSE,4346973,FALSE,"Browns at Saints","normal",0.853,NA,190.59,48,1800,1461,48,NA,NA,"2018-05-29T20:38:49Z","QRCODE",FALSE,"America/Chicago","New Orleans, LA","Mercedes-Benz Superdome","Mercedes-Benz Superdome","1500 Sugar Bowl Drive",0,"New Orleans, LA 70112","New Orleans",TRUE,"US","70112","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",19,128,"mercedes-benz-superdome","LA",0.8966978,-90.0786,29.9515,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"12","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:20","2018-09-16T13:00:00","2018-09-16T21:00:00",0.959,"2018-09-16T17:00:00","Miami Dolphins at New York Jets","nfl","2018-04-20T00:00:00","https://seatgeek.com/dolphins-at-jets-tickets/9-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346953",FALSE,FALSE,4346953,FALSE,"Dolphins at Jets","normal",0.933,NA,449.44,74,123593,470,74,NA,NA,"2018-08-24T18:23:39Z","QRCODE",FALSE,"America/New_York","East Rutherford, NJ","MetLife Stadium","MetLife Stadium","1 MetLife Stadium Drive",0,"East Rutherford, NJ 07073","East Rutherford",TRUE,"US","07073","https://seatgeek.com/venues/metlife-stadium/tickets",19,1587,"metlife-stadium","NJ",0.94873494,-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"13","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:14","2018-09-16T12:00:00","2018-09-16T21:00:00",0.911,"2018-09-16T17:00:00","Minnesota Vikings at Green Bay Packers","nfl","2018-04-20T00:00:00","https://seatgeek.com/vikings-at-packers-tickets/9-16-2018-green-bay-wisconsin-lambeau-field/nfl/4346915",FALSE,FALSE,4346915,FALSE,"Vikings at Packers","normal",0.891,NA,449.99,206,1134,151,206,NA,NA,"2018-08-24T17:03:48Z","QRCODE",FALSE,"America/Chicago","Green Bay, WI","Lambeau Field","Lambeau Field","1265 Lombardi Avenue",0,"Green Bay, WI 54304","Green Bay",TRUE,"US","54304","https://seatgeek.com/venues/lambeau-field/tickets",7,1125,"lambeau-field","WI",0.92909414,-88.0622,44.5013,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"14","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:15","2018-09-16T13:05:00","2018-09-17T00:05:00",0.906,"2018-09-16T20:05:00","Arizona Cardinals at Los Angeles Rams","nfl","2018-04-20T00:00:00","https://seatgeek.com/cardinals-at-rams-tickets/9-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346924",FALSE,FALSE,4346924,FALSE,"Cardinals at Rams","normal",0.867,NA,95.81,29,508,1144,29,NA,NA,"2018-08-24T17:04:03Z","QRCODE",FALSE,"America/Los_Angeles","Los Angeles, CA","Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum","3911 S Figueroa St",0,"Los Angeles, CA 90037","Los Angeles",TRUE,"US","90037","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",12,51012,"los-angeles-memorial-coliseum-1","CA",0.86898464,-118.29,34.01,"2018-08-23T17:59:28Z","QRCODE",FALSE
"15","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:54","2018-09-16T13:05:00","2018-09-17T00:05:00",0.949,"2018-09-16T20:05:00","Detroit Lions at San Francisco 49ers","nfl","2018-04-20T00:00:00","https://seatgeek.com/lions-at-49ers-tickets/9-16-2018-santa-clara-california-levi-s-stadium/nfl/4347119",FALSE,FALSE,4347119,FALSE,"Lions at 49ers","normal",0.928,NA,211.75,86,889,483,86,NA,NA,"2018-08-24T18:24:41Z","QRCODE",FALSE,"America/Los_Angeles","Santa Clara, CA","Levi's Stadium","Levi's Stadium","4900 Marie P DeBartolo Way",0,"Santa Clara, CA 95054","Santa Clara",TRUE,"US","95054","https://seatgeek.com/venues/levi-s-stadium/tickets",13,58670,"levi-s-stadium","CA",0.95768774,-121.969,37.4023,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"16","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T01:04:06","2018-09-16T14:25:00","2018-09-17T00:25:00",0.921,"2018-09-16T20:25:00","Oakland Raiders at Denver Broncos","nfl","2018-04-20T00:00:00","https://seatgeek.com/raiders-at-broncos-tickets/9-16-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347149",FALSE,FALSE,4347149,FALSE,"Raiders at Broncos","normal",0.881,NA,327.79,151,838,89,151,NA,NA,"2018-08-24T18:24:52Z","QRCODE",FALSE,"America/Denver","Denver, CO","Sports Authority Field at Mile High","Sports Authority Field at Mile High","1701 Bryant St.",0,"Denver, CO 80204","Denver",TRUE,"US","80204","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",7,1131,"sports-authority-field-at-mile-high","CO",0.9028296,-105.02,39.74,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"17","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:19","2018-09-16T16:25:00","2018-09-17T00:25:00",0.902,"2018-09-16T20:25:00","New England Patriots at Jacksonville Jaguars","nfl","2018-04-20T00:00:00","https://seatgeek.com/patriots-at-jaguars-tickets/9-16-2018-jacksonville-florida-tiaa-bank-field/nfl/4346951",FALSE,FALSE,4346951,FALSE,"Patriots at Jaguars","normal",0.856,NA,664.52,156,123856,321,161,NA,NA,"2018-08-24T18:23:21Z","QRCODE",FALSE,"America/New_York","Jacksonville, FL","TIAA Bank Field","TIAA Bank Field","1 Everbank Field Dr",0,"Jacksonville, FL 32202","Jacksonville",TRUE,"US","32202","https://seatgeek.com/venues/tiaa-bank-field/tickets",10,5178,"tiaa-bank-field","FL",0.83759147,-81.6373,30.3239,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"18","2018-09-10","2018-09-10_11.01.00",TRUE,"","2018-04-05T23:08:47","2018-09-16T19:20:00","2018-09-17T04:20:00",0.96,"2018-09-17T00:20:00","New York Giants at Dallas Cowboys","nfl","2018-04-05T00:00:00","https://seatgeek.com/giants-at-cowboys-tickets/9-16-2018-arlington-texas-at-t-stadium/nfl/4327925",FALSE,FALSE,4327925,FALSE,"Giants at Cowboys","normal",0.945,NA,372.39,41,3000,2183,41,NA,NA,"2018-04-17T22:02:33Z","QRCODE",FALSE,"America/Chicago","Arlington, TX","AT&T Stadium","AT&T Stadium","1 AT&T Way",0,"Arlington, TX 76011","Arlington",TRUE,"US","76011","https://seatgeek.com/venues/at-t-stadium/tickets",24,4965,"at-t-stadium","TX",0.9751414,-97.0957,32.7459,"2018-04-17T22:02:33Z","QRCODE",FALSE
"19","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:34","2018-09-17T19:15:00","2018-09-18T04:15:00",0.934,"2018-09-18T00:15:00","Seattle Seahawks at Chicago Bears","nfl","2018-04-20T00:00:00","https://seatgeek.com/seahawks-at-bears-tickets/9-17-2018-chicago-illinois-soldier-field/nfl/4347010",FALSE,FALSE,4347010,FALSE,"Seahawks at Bears","normal",0.912,NA,346.51,163,1200,65,171,NA,NA,"2018-08-24T18:25:05Z","QRCODE",FALSE,"America/Chicago","Chicago, IL","Soldier Field","Soldier Field","1410 S. Museum Campus Drive",0,"Chicago, IL 60605","Chicago",TRUE,"US","60605","https://seatgeek.com/venues/soldier-field/tickets",12,31,"soldier-field","IL",0.940013,-87.6159,41.8623,"2018-06-02T00:44:08Z","NONE",FALSE
"20","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:31","2018-09-20T20:20:00","2018-09-21T04:20:00",0.87,"2018-09-21T00:20:00","New York Jets at Cleveland Browns","nfl","2018-04-20T00:00:00","https://seatgeek.com/jets-at-browns-tickets/9-20-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4347000",FALSE,FALSE,4347000,FALSE,"Jets at Browns","normal",0.849,NA,101.08,40,391,703,41,NA,NA,"2018-08-24T18:25:16Z","QRCODE",FALSE,"America/New_York","Cleveland, OH","FirstEnergy Stadium","FirstEnergy Stadium","100 Alfred Lerner Way",0,"Cleveland, OH 44114","Cleveland",TRUE,"US","44114","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",7,1123,"firstenergy-stadium-15","OH",0.86852187,-81.7,41.5065,"2015-11-11T20:55:31Z","NONE",FALSE
"21","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-01-31T15:00:53","2018-09-22T19:00:00","2018-09-23T04:00:00",0.61,"2018-09-23T00:00:00","South Alabama Jaguars at Memphis Tigers Football","ncaa_football","2018-01-31T00:00:00","https://seatgeek.com/south-alabama-jaguars-at-memphis-tigers-football-tickets/ncaa-football/2018-09-22-7-pm/4241762",FALSE,FALSE,4241762,FALSE,"South Alabama at Memphis","normal",0.481,NA,60.91,23,245,324,23,NA,NA,NA,NA,NA,"America/Chicago","Memphis, TN","Liberty Bowl Stadium","Liberty Bowl Stadium","335 South Hollywood St.",0,"Memphis, TN 38104","Memphis",TRUE,"US","38104","https://seatgeek.com/venues/liberty-bowl-stadium/tickets",7,2827,"liberty-bowl-stadium","TN",0.6733288,-89.98,35.12,NA,NA,NA
"22","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T01:04:05","2018-09-23T12:00:00","2018-09-23T21:00:00",0.894,"2018-09-23T17:00:00","Buffalo Bills at Minnesota Vikings","nfl","2018-04-20T00:00:00","https://seatgeek.com/bills-at-vikings-tickets/9-23-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347142",FALSE,FALSE,4347142,FALSE,"Bills at Vikings","normal",0.897,NA,243.45,90,1073,546,90,NA,NA,"2018-08-23T16:03:24Z","QRCODE",FALSE,"America/Chicago","Minneapolis, MN","U.S. Bank Stadium","U.S. Bank Stadium","401 Chicago Avenue",0,"Minneapolis, MN 55415","Minneapolis",TRUE,"US","55415","https://seatgeek.com/venues/u-s-bank-stadium/tickets",13,218451,"u-s-bank-stadium","MN",0.88524246,-93.26,44.97,"2018-08-22T15:34:15Z","NONE",FALSE
"23","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:48","2018-09-23T13:00:00","2018-09-23T21:00:00",0.885,"2018-09-23T17:00:00","Oakland Raiders at Miami Dolphins","nfl","2018-04-20T00:00:00","https://seatgeek.com/raiders-at-dolphins-tickets/9-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347088",FALSE,FALSE,4347088,FALSE,"Raiders at Dolphins","normal",0.883,NA,174.26,63,667,170,63,NA,NA,"2018-08-24T20:34:12Z","QRCODE",FALSE,"America/New_York","Miami Gardens, FL","Hard Rock Stadium","Hard Rock Stadium","347 Don Shula Dr.",0,"Miami Gardens, FL 33056","Miami Gardens",TRUE,"US","33056","https://seatgeek.com/venues/hard-rock-stadium/tickets",36,29,"hard-rock-stadium","FL",0.8378203,-80.24,25.96,"2017-10-03T18:58:44Z","NONE",FALSE
"24","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:23","2018-09-23T13:00:00","2018-09-23T21:00:00",0.898,"2018-09-23T17:00:00","Indianapolis Colts at Philadelphia Eagles","nfl","2018-04-20T00:00:00","https://seatgeek.com/colts-at-eagles-tickets/9-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346963",FALSE,FALSE,4346963,FALSE,"Colts at Eagles","normal",0.9,NA,393.04,214,1226,290,214,NA,NA,"2018-08-24T18:26:28Z","QRCODE",FALSE,"America/New_York","Philadelphia, PA","Lincoln Financial Field","Lincoln Financial Field","1020 Pattison Ave",0,"Philadelphia, PA 19148","Philadelphia",TRUE,"US","19148","https://seatgeek.com/venues/lincoln-financial-field/tickets",16,330,"lincoln-financial-field","PA",0.90542686,-75.1675,39.9046,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"25","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:18","2018-09-23T13:00:00","2018-09-23T21:00:00",0.943,"2018-09-23T17:00:00","Green Bay Packers at Washington Redskins","nfl","2018-04-20T00:00:00","https://seatgeek.com/packers-at-redskins-tickets/9-23-2018-landover-maryland-fedex-field/nfl/4346943",FALSE,FALSE,4346943,FALSE,"Packers at Redskins","normal",0.953,NA,332.78,160,925,593,160,NA,NA,"2018-08-24T18:25:58Z","QRCODE",FALSE,"America/New_York","Landover, MD","FedEx Field","FedEx Field","1600 Fedex Way",0,"Landover, MD 20785","Landover",TRUE,"US","20785","https://seatgeek.com/venues/fedex-field/tickets",9,35,"fedex-field","MD",0.9333444,-76.8658,38.9071,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"26","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:28","2018-09-23T12:00:00","2018-09-23T21:00:00",0.884,"2018-09-23T17:00:00","San Francisco 49ers at Kansas City Chiefs","nfl","2018-04-20T00:00:00","https://seatgeek.com/49ers-at-chiefs-tickets/9-23-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346985",FALSE,FALSE,4346985,FALSE,"49ers at Chiefs","normal",0.884,NA,216.25,86,553,1091,86,NA,NA,"2018-08-24T18:27:03Z","QRCODE",FALSE,"America/Chicago","Kansas City, MO","Arrowhead Stadium","Arrowhead Stadium","1 Arrowhead Drive",0,"Kansas City, MO 64129","Kansas City",TRUE,"US","64129","https://seatgeek.com/venues/arrowhead-stadium/tickets",9,1128,"arrowhead-stadium","MO",0.8827867,-94.4839,39.0489,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"27","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:36","2018-09-23T12:00:00","2018-09-23T21:00:00",0.901,"2018-09-23T17:00:00","New York Giants at Houston Texans","nfl","2018-04-20T00:00:00","https://seatgeek.com/giants-at-texans-tickets/9-23-2018-houston-texas-nrg-stadium/nfl/4347021",FALSE,FALSE,4347021,FALSE,"Giants at Texans","normal",0.907,NA,304.85,106,1245,333,106,NA,NA,"2018-08-24T18:27:18Z","QRCODE",FALSE,"America/Chicago","Houston, TX","NRG Stadium","NRG Stadium","1 Reliant Park",0,"Houston, TX 77054","Houston",TRUE,"US","77054","https://seatgeek.com/venues/nrg-stadium/tickets",46,41,"nrg-stadium","TX",0.8624192,-95.4107,29.6847,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"28","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:42","2018-09-23T13:00:00","2018-09-23T21:00:00",0.899,"2018-09-23T17:00:00","New Orleans Saints at Atlanta Falcons","nfl","2018-04-20T00:00:00","https://seatgeek.com/saints-at-falcons-tickets/9-23-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347053",FALSE,FALSE,4347053,FALSE,"Saints at Falcons","normal",0.901,NA,340.09,163,1626,573,163,NA,NA,"2018-08-24T18:29:05Z","QRCODE",FALSE,"America/New_York","Atlanta, GA","Mercedes-Benz Stadium","Mercedes-Benz Stadium","441 M.L.K. Jr Dr NW",0,"Atlanta, GA 30313","Atlanta",TRUE,"US","30313","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",15,419590,"mercedes-benz-stadium","GA",0.76958936,-84.4,33.76,"2018-08-23T20:14:46Z","QRCODE",FALSE
"29","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:41","2018-09-23T13:00:00","2018-09-23T21:00:00",0.886,"2018-09-23T17:00:00","Cincinnati Bengals at Carolina Panthers","nfl","2018-04-20T00:00:00","https://seatgeek.com/bengals-at-panthers-tickets/9-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347045",FALSE,FALSE,4347045,FALSE,"Bengals at Panthers","normal",0.881,NA,203.83,81,5380,387,83,NA,NA,"2018-08-24T18:28:54Z","QRCODE",FALSE,"America/New_York","Charlotte, NC","Bank of America Stadium","Bank of America Stadium","800 South Mint Street",0,"Charlotte, NC 28202","Charlotte",TRUE,"US","28202","https://seatgeek.com/venues/bank-of-america-stadium/tickets",9,1122,"bank-of-america-stadium","NC",0.8968222,-80.8524,35.2243,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"30","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:45","2018-09-23T13:00:00","2018-09-23T21:00:00",0.875,"2018-09-23T17:00:00","Denver Broncos at Baltimore Ravens","nfl","2018-04-20T00:00:00","https://seatgeek.com/broncos-at-ravens-tickets/9-23-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347072",FALSE,FALSE,4347072,FALSE,"Broncos at Ravens","normal",0.87,NA,583.97,74,123594,310,74,NA,NA,"2018-08-24T18:29:20Z","QRCODE",FALSE,"America/New_York","Baltimore, MD","M&T Bank Stadium","M&T Bank Stadium","1101 Russell St",0,"Baltimore, MD 21230","Baltimore",TRUE,"US","21230","https://seatgeek.com/venues/m-t-bank-stadium/tickets",8,1121,"m-t-bank-stadium","MD",0.8927189,-76.623,39.2774,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"31","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:19","2018-09-23T13:00:00","2018-09-23T21:00:00",0.824,"2018-09-23T17:00:00","Tennessee Titans at Jacksonville Jaguars","nfl","2018-04-20T00:00:00","https://seatgeek.com/titans-at-jaguars-tickets/9-23-2018-jacksonville-florida-tiaa-bank-field/nfl/4346950",FALSE,FALSE,4346950,FALSE,"Titans at Jaguars","normal",0.795,NA,107.05,43,778,626,43,NA,NA,"2018-08-24T18:26:19Z","QRCODE",FALSE,"America/New_York","Jacksonville, FL","TIAA Bank Field","TIAA Bank Field","1 Everbank Field Dr",0,"Jacksonville, FL 32202","Jacksonville",TRUE,"US","32202","https://seatgeek.com/venues/tiaa-bank-field/tickets",10,5178,"tiaa-bank-field","FL",0.83759147,-81.6373,30.3239,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"32","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:14","2018-09-23T13:05:00","2018-09-24T00:05:00",0.88,"2018-09-23T20:05:00","Los Angeles Chargers at Los Angeles Rams","nfl","2018-04-20T00:00:00","https://seatgeek.com/chargers-at-rams-tickets/9-23-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346923",FALSE,FALSE,4346923,FALSE,"Chargers at Rams","normal",0.879,NA,156.04,63,554,765,63,NA,NA,"2018-09-05T22:17:11Z","QRCODE",FALSE,"America/Los_Angeles","Los Angeles, CA","Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum","3911 S Figueroa St",0,"Los Angeles, CA 90037","Los Angeles",TRUE,"US","90037","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",12,51012,"los-angeles-memorial-coliseum-1","CA",0.86898464,-118.29,34.01,"2018-08-23T17:59:28Z","QRCODE",FALSE
"33","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:56","2018-09-23T13:25:00","2018-09-24T00:25:00",0.921,"2018-09-23T20:25:00","Dallas Cowboys at Seattle Seahawks","nfl","2018-04-20T00:00:00","https://seatgeek.com/cowboys-at-seahawks-tickets/9-23-2018-seattle-washington-centurylink-field/nfl/4347129",FALSE,FALSE,4347129,FALSE,"Cowboys at Seahawks","normal",0.933,NA,715.07,259,3079,159,259,NA,NA,"2018-03-02T22:54:54Z","QRCODE",FALSE,"America/Los_Angeles","Seattle, WA","CenturyLink Field","CenturyLink Field","800 Occidental Ave S",0,"Seattle, WA 98134","Seattle",TRUE,"US","98134","https://seatgeek.com/venues/centurylink-field/tickets",14,339,"centurylink-field","WA",0.87232786,-122.33,47.6,"2018-03-02T22:54:54Z","QRCODE",FALSE
"34","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:52","2018-09-23T13:25:00","2018-09-24T00:25:00",0.916,"2018-09-23T20:25:00","Chicago Bears at Arizona Cardinals","nfl","2018-04-20T00:00:00","https://seatgeek.com/bears-at-cardinals-tickets/9-23-2018-glendale-arizona-state-farm-stadium/nfl/4347104",FALSE,FALSE,4347104,FALSE,"Bears at Cardinals","normal",0.924,NA,242.98,85,655,89,85,NA,NA,"2018-08-24T20:34:25Z","QRCODE",FALSE,"America/Phoenix","Glendale, AZ","State Farm Stadium","State Farm Stadium","1 Cardinals Drive",0,"Glendale, AZ 85305","Glendale",TRUE,"US","85305","https://seatgeek.com/venues/state-farm-stadium/tickets",10,43,"state-farm-stadium","AZ",0.93402725,-112.262,33.5294,"2015-12-21T17:26:05Z","NONE",FALSE
"35","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:37","2018-09-23T20:20:00","2018-09-24T04:20:00",0.937,"2018-09-24T00:20:00","New England Patriots at Detroit Lions","nfl","2018-04-20T00:00:00","https://seatgeek.com/patriots-at-lions-tickets/9-23-2018-detroit-michigan-ford-field/nfl/4347028",FALSE,FALSE,4347028,FALSE,"Patriots at Lions","normal",0.955,NA,321.07,141,1201,377,142,NA,NA,"2018-08-24T18:27:28Z","QRCODE",FALSE,"America/Detroit","Detroit, MI","Ford Field","Ford Field","2000 Brush St.",0,"Detroit, MI 48226","Detroit",TRUE,"US","48226","https://seatgeek.com/venues/ford-field/tickets",10,346,"ford-field","MI",0.9029952,-83.0459,42.34,"2015-11-04T17:31:52Z","NONE",FALSE
"36","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:16","2018-09-24T20:15:00","2018-09-25T04:15:00",0.845,"2018-09-25T00:15:00","Pittsburgh Steelers at Tampa Bay Buccaneers","nfl","2018-04-20T00:00:00","https://seatgeek.com/steelers-at-buccaneers-tickets/9-24-2018-tampa-florida-raymond-james-stadium/nfl/4346932",FALSE,FALSE,4346932,FALSE,"Steelers at Buccaneers","normal",0.838,NA,378.81,187,1037,43,187,NA,NA,"2018-08-24T20:35:07Z","QRCODE",FALSE,"America/New_York","Tampa, FL","Raymond James Stadium","Raymond James Stadium","4201 North Dale Mabry Highway",0,"Tampa, FL 33607","Tampa",TRUE,"US","33607","https://seatgeek.com/venues/raymond-james-stadium/tickets",15,39,"raymond-james-stadium","FL",0.86513025,-82.5034,27.9753,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"37","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:14","2018-09-27T17:20:00","2018-09-28T04:20:00",0.874,"2018-09-28T00:20:00","Minnesota Vikings at Los Angeles Rams","nfl","2018-04-20T00:00:00","https://seatgeek.com/vikings-at-rams-tickets/9-27-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346922",FALSE,FALSE,4346922,FALSE,"Vikings at Rams","normal",0.885,NA,216.47,62,971,638,62,NA,NA,"2018-09-05T22:17:16Z","QRCODE",FALSE,"America/Los_Angeles","Los Angeles, CA","Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum","3911 S Figueroa St",0,"Los Angeles, CA 90037","Los Angeles",TRUE,"US","90037","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",12,51012,"los-angeles-memorial-coliseum-1","CA",0.86898464,-118.29,34.01,"2018-08-23T17:59:28Z","QRCODE",FALSE
"38","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-06-05T16:00:59","2018-09-28T19:00:00","2018-09-29T03:00:00",0.498,"2018-09-28T23:00:00","Arkansas Razorbacks at Kentucky Wildcats Womens Volleyball","sports","2018-06-05T00:00:00","https://seatgeek.com/arkansas-razorbacks-at-kentucky-wildcats-womens-volleyball-tickets/sport/2018-09-28-7-pm/4401810",FALSE,FALSE,4401810,FALSE,"Arkansas Razorbacks at Kentucky Wildcats Womens Volleyball","normal",0.358,NA,31,11,35,6,NA,NA,NA,NA,NA,NA,"America/New_York","Lexington, KY","Memorial Coliseum","Memorial Coliseum","201 Avenue of Champions",0,"Lexington, KY 40506","Lexington",TRUE,"US","40506","https://seatgeek.com/venues/memorial-coliseum-1/tickets",26,5102,"memorial-coliseum-1","KY",0.4125833,-84.5,38.04,NA,NA,NA
"39","2018-09-10","2018-09-10_11.01.00",TRUE,"*Child Policy::  Everyone, regardless of age, requires a ticket for entry.
*Donations::  Club seat purchases include a donation made to the respective school.
*Bag Policy::   All approved bags are subject to inspection upon entry and are subject to additional inspections within AT&amp;T Stadium. AT&amp;T Stadium has modified its security policy by limiting the size and style of bags allowed in the stadium.  Visit www.attstadium.com/bags for more information.","2017-12-05T15:00:24","2018-09-29T03:30:00","2018-09-30T05:00:00",0.893,"2018-09-29T08:30:00","Southwest Classic: Arkansas vs Texas A&M","ncaa_football","2017-12-05T00:00:00","https://seatgeek.com/southwest-classic-arkansas-vs-texas-aandm-tickets/ncaa-football/2018-09-29-3-30-am/4163969",FALSE,FALSE,4163969,TRUE,"Southwest Classic: Arkansas vs Texas A&M","normal",0.889,NA,343.78,102,14133,1942,102,NA,NA,"2018-04-17T22:02:33Z","QRCODE",FALSE,"America/Chicago","Arlington, TX","AT&T Stadium","AT&T Stadium","1 AT&T Way",0,"Arlington, TX 76011","Arlington",TRUE,"US","76011","https://seatgeek.com/venues/at-t-stadium/tickets",24,4965,"at-t-stadium","TX",0.9751414,-97.0957,32.7459,"2018-04-17T22:02:33Z","QRCODE",FALSE
"40","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-02-28T15:00:11","2018-09-29T15:30:00","2018-09-29T23:30:00",0.543,"2018-09-29T19:30:00","South Alabama Jaguars at Appalachian State Mountaineers Football","ncaa_football","2018-02-28T00:00:00","https://seatgeek.com/south-alabama-jaguars-at-appalachian-state-mountaineers-football-tickets/ncaa-football/2018-09-29-3-30-pm/4281951",FALSE,FALSE,4281951,FALSE,"South Alabama at Appalachian State","normal",0.427,NA,95.26,54,233,162,54,NA,NA,NA,NA,NA,"America/New_York","Boone, NC","Kidd Brewer Stadium","Kidd Brewer Stadium","1 Kidd Brewer Stadium",0,"Boone, NC 28607","Boone",TRUE,"US","28607","https://seatgeek.com/venues/kidd-brewer-stadium/tickets",6,3723,"kidd-brewer-stadium","NC",0.57884717,-81.6856,36.2116,NA,NA,NA
"41","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:30","2018-09-30T12:00:00","2018-09-30T20:00:00",0.861,"2018-09-30T16:00:00","Philadelphia Eagles at Tennessee Titans","nfl","2018-04-20T00:00:00","https://seatgeek.com/eagles-at-titans-tickets/9-30-2018-nashville-tennessee-nissan-stadium/nfl/4346992",FALSE,FALSE,4346992,FALSE,"Eagles at Titans","normal",0.873,NA,449.95,210,1193,337,210,NA,NA,"2018-08-24T20:47:49Z","QRCODE",FALSE,"America/New_York","Nashville, TN","Nissan Stadium","Nissan Stadium","1 Titans Way",0,"Nashville, TN 37213","Nashville",TRUE,"US","37213","https://seatgeek.com/venues/nissan-stadium/tickets",16,1126,"nissan-stadium","TN",0.8546275,-86.7713,36.1665,"2015-10-19T15:09:39Z","NONE",FALSE
