"","date","timestamp","short_title","title","created_at","date_tbd","datetime_tbd","popularity","description","url","visible_until_utc","datetime_utc","id","announce_date","is_open","score","status","type","datetime_local","time_tbd","general_admission","lowest_price","visible_listing_count","median_price","listing_count","lowest_price_good_deals","average_price","highest_price","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","state","postal_code","timezone","country","extended_address","slug","url_venue","has_upcoming_events","popularity_venue","id_venue","address","score_venue","metro_code","display_location","name","name_v2","num_upcoming_events","city","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"11","2018-09-19","2018-09-19_08.16.19","Broncos at Ravens","Denver Broncos at Baltimore Ravens","2018-04-20T00:47:45",FALSE,FALSE,0.921,"","https://seatgeek.com/broncos-at-ravens-tickets/9-23-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347072","2018-09-23T21:00:00","2018-09-23T17:00:00",4347072,"2018-04-20T00:00:00",FALSE,0.882,"normal","nfl","2018-09-23T13:00:00",FALSE,NA,51,630,88,347,51,106.2392,430,"QRCODE",FALSE,"2018-08-24T18:29:20Z","MD","21230","America/New_York","US","Baltimore, MD 21230","m-t-bank-stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets",TRUE,0,1121,"1101 Russell St",0.8927189,512,"Baltimore, MD","M&T Bank Stadium","M&T Bank Stadium",8,"Baltimore",-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"12","2018-09-19","2018-09-19_08.16.19","Titans at Jaguars","Tennessee Titans at Jacksonville Jaguars","2018-04-20T00:47:19",FALSE,FALSE,0.866,"","https://seatgeek.com/titans-at-jaguars-tickets/9-23-2018-jacksonville-florida-everbank-field/nfl/4346950","2018-09-23T21:00:00","2018-09-23T17:00:00",4346950,"2018-04-20T00:00:00",FALSE,0.801,"normal","nfl","2018-09-23T13:00:00",FALSE,NA,41,598,76,359,41,100.34819,777,"QRCODE",FALSE,"2018-08-24T18:26:19Z","FL","32202","America/New_York","US","Jacksonville, FL 32202","everbank-field","https://seatgeek.com/venues/everbank-field/tickets",TRUE,0,5178,"1 Everbank Field Dr",0.83759147,561,"Jacksonville, FL","EverBank Field","EverBank Field",9,"Jacksonville",-81.6373,30.3239,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"13","2018-09-19","2018-09-19_08.16.19","Chargers at Rams","Los Angeles Chargers at Los Angeles Rams","2018-04-20T00:47:14",FALSE,FALSE,0.92,"","https://seatgeek.com/chargers-at-rams-tickets/9-23-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346923","2018-09-24T00:05:00","2018-09-23T20:05:00",4346923,"2018-04-20T00:00:00",FALSE,0.88,"normal","nfl","2018-09-23T13:05:00",FALSE,NA,60,NA,NA,743,60,153.79,514,"QRCODE",FALSE,"2018-09-05T22:17:11Z","CA","90037","America/Los_Angeles","US","Los Angeles, CA 90037","los-angeles-memorial-coliseum-1","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",TRUE,0,51012,"3911 S Figueroa St",0.86898464,0,"Los Angeles, CA","Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum",11,"Los Angeles",-118.288,34.0138,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"14","2018-09-19","2018-09-19_08.16.19","Cowboys at Seahawks","Dallas Cowboys at Seattle Seahawks","2018-04-20T00:47:56",FALSE,FALSE,0.968,"","https://seatgeek.com/cowboys-at-seahawks-tickets/9-23-2018-seattle-washington-centurylink-field/nfl/4347129","2018-09-24T00:25:00","2018-09-23T20:25:00",4347129,"2018-04-20T00:00:00",FALSE,0.952,"normal","nfl","2018-09-23T13:25:00",FALSE,NA,215,339,470,136,215,513.16174,1108,"QRCODE",FALSE,"2018-03-02T22:54:54Z","WA","98134","America/Los_Angeles","US","Seattle, WA 98134","centurylink-field","https://seatgeek.com/venues/centurylink-field/tickets",TRUE,0,339,"800 Occidental Ave S",0.87232786,819,"Seattle, WA","CenturyLink Field","CenturyLink Field",13,"Seattle",-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"15","2018-09-19","2018-09-19_08.16.19","Bears at Cardinals","Chicago Bears at Arizona Cardinals","2018-04-20T00:47:52",FALSE,FALSE,0.955,"","https://seatgeek.com/bears-at-cardinals-tickets/9-23-2018-glendale-arizona-state-farm-stadium/nfl/4347104","2018-09-24T00:25:00","2018-09-23T20:25:00",4347104,"2018-04-20T00:00:00",FALSE,0.93,"normal","nfl","2018-09-23T13:25:00",FALSE,NA,84,667,144,338,84,172.65384,622,"QRCODE",FALSE,"2018-08-24T20:34:25Z","AZ","85305","America/Phoenix","US","Glendale, AZ 85305","state-farm-stadium","https://seatgeek.com/venues/state-farm-stadium/tickets",TRUE,0,43,"1 Cardinals Drive",0.93402725,753,"Glendale, AZ","State Farm Stadium","State Farm Stadium",10,"Glendale",-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
"16","2018-09-19","2018-09-19_08.16.19","Patriots at Lions","New England Patriots at Detroit Lions","2018-04-20T00:47:37",FALSE,FALSE,0.98,"","https://seatgeek.com/patriots-at-lions-tickets/9-23-2018-detroit-michigan-ford-field/nfl/4347028","2018-09-24T04:20:00","2018-09-24T00:20:00",4347028,"2018-04-20T00:00:00",FALSE,0.968,"normal","nfl","2018-09-23T20:20:00",FALSE,NA,132,839,240,437,123,560.0389,126738,"QRCODE",FALSE,"2018-08-24T18:27:28Z","MI","48226","America/Detroit","US","Detroit, MI 48226","ford-field","https://seatgeek.com/venues/ford-field/tickets",TRUE,0,346,"2000 Brush St.",0.9029952,505,"Detroit, MI","Ford Field","Ford Field",9,"Detroit",-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"17","2018-09-19","2018-09-19_08.16.19","Steelers at Buccaneers","Pittsburgh Steelers at Tampa Bay Buccaneers","2018-04-20T00:47:16",FALSE,FALSE,0.916,"","https://seatgeek.com/steelers-at-buccaneers-tickets/9-24-2018-tampa-florida-raymond-james-stadium/nfl/4346932","2018-09-25T04:15:00","2018-09-25T00:15:00",4346932,"2018-04-20T00:00:00",FALSE,0.883,"normal","nfl","2018-09-24T20:15:00",FALSE,NA,169,332,337,23,141,397.69565,1038,"QRCODE",FALSE,"2018-08-24T20:35:07Z","FL","33607","America/New_York","US","Tampa, FL 33607","raymond-james-stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets",TRUE,0,39,"4201 North Dale Mabry Highway",0.86513025,539,"Tampa, FL","Raymond James Stadium","Raymond James Stadium",14,"Tampa",-82.5034,27.9753,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"18","2018-09-19","2018-09-19_08.16.19","Vikings at Rams","Minnesota Vikings at Los Angeles Rams","2018-04-20T00:47:14",FALSE,FALSE,0.899,"","https://seatgeek.com/vikings-at-rams-tickets/9-27-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346922","2018-09-28T04:20:00","2018-09-28T00:20:00",4346922,"2018-04-20T00:00:00",FALSE,0.888,"normal","nfl","2018-09-27T17:20:00",FALSE,NA,68,1103,149,517,64,194.45842,971,"QRCODE",FALSE,"2018-09-05T22:17:16Z","CA","90037","America/Los_Angeles","US","Los Angeles, CA 90037","los-angeles-memorial-coliseum-1","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",TRUE,0,51012,"3911 S Figueroa St",0.86898464,0,"Los Angeles, CA","Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum",11,"Los Angeles",-118.288,34.0138,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"19","2018-09-19","2018-09-19_08.16.19","Arkansas Razorbacks at Kentucky Wildcats Womens Volleyball","Arkansas Razorbacks at Kentucky Wildcats Womens Volleyball","2018-06-05T16:00:59",FALSE,FALSE,0.528,"","https://seatgeek.com/arkansas-razorbacks-at-kentucky-wildcats-womens-volleyball-tickets/sport/2018-09-28-7-pm/4401810","2018-09-29T03:00:00","2018-09-28T23:00:00",4401810,"2018-06-05T00:00:00",FALSE,0.351,"normal","sports","2018-09-28T19:00:00",FALSE,NA,12,1,12,1,NA,12,12,NA,NA,NA,"KY","40506","America/New_York","US","Lexington, KY 40506","memorial-coliseum-1","https://seatgeek.com/venues/memorial-coliseum-1/tickets",TRUE,0,5102,"201 Avenue of Champions",0.4125833,541,"Lexington, KY","Memorial Coliseum","Memorial Coliseum",25,"Lexington",-84.5,38.04,NA,NA,NA
"20","2018-09-19","2018-09-19_08.16.19","Southwest Classic: Arkansas vs Texas A&M","Southwest Classic: Arkansas vs Texas A&M","2017-12-05T15:00:24",FALSE,FALSE,0.916,"*Child Policy::  Everyone, regardless of age, requires a ticket for entry.
*Donations::  Club seat purchases include a donation made to the respective school.
*Bag Policy::   All approved bags are subject to inspection upon entry and are subject to additional inspections within AT&amp;T Stadium. AT&amp;T Stadium has modified its security policy by limiting the size and style of bags allowed in the stadium.  Visit www.attstadium.com/bags for more information.","https://seatgeek.com/southwest-classic-arkansas-vs-texas-aandm-tickets/ncaa-football/2018-09-29-11-am/4163969","2018-09-29T20:00:00","2018-09-29T16:00:00",4163969,"2017-12-05T00:00:00",TRUE,0.902,"normal","ncaa_football","2018-09-29T11:00:00",FALSE,NA,101,915,258,1940,101,420.41187,29213,"QRCODE",FALSE,"2018-04-17T22:02:33Z","TX","76011","America/Chicago","US","Arlington, TX 76011","at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets",TRUE,0,4965,"1 AT&T Way",0.9751414,623,"Arlington, TX","AT&T Stadium","AT&T Stadium",22,"Arlington",-97.0957,32.7459,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"21","2018-09-19","2018-09-19_08.16.19","South Alabama at Appalachian State","South Alabama Jaguars at Appalachian State Mountaineers Football","2018-02-28T15:00:11",FALSE,FALSE,0.625,"","https://seatgeek.com/south-alabama-jaguars-at-appalachian-state-mountaineers-football-tickets/ncaa-football/2018-09-29-3-30-pm/4281951","2018-09-29T23:30:00","2018-09-29T19:30:00",4281951,"2018-02-28T00:00:00",FALSE,0.503,"normal","ncaa_football","2018-09-29T15:30:00",FALSE,NA,46,86,81,163,46,92.36196,215,NA,NA,NA,"NC","28607","America/New_York","US","Boone, NC 28607","kidd-brewer-stadium","https://seatgeek.com/venues/kidd-brewer-stadium/tickets",TRUE,0,3723,"1 Kidd Brewer Stadium",0.57884717,517,"Boone, NC","Kidd Brewer Stadium","Kidd Brewer Stadium",5,"Boone",-81.6856,36.2116,NA,NA,NA
"22","2018-09-19","2018-09-19_08.16.19","Eagles at Titans","Philadelphia Eagles at Tennessee Titans","2018-04-20T00:47:30",FALSE,FALSE,0.896,"","https://seatgeek.com/eagles-at-titans-tickets/9-30-2018-nashville-tennessee-nissan-stadium/nfl/4346992","2018-09-30T20:00:00","2018-09-30T16:00:00",4346992,"2018-04-20T00:00:00",FALSE,0.898,"normal","nfl","2018-09-30T12:00:00",FALSE,NA,190,525,386,313,188,416.6262,931,"QRCODE",FALSE,"2018-08-24T20:47:49Z","TN","37213","America/New_York","US","Nashville, TN 37213","nissan-stadium","https://seatgeek.com/venues/nissan-stadium/tickets",TRUE,0,1126,"1 Titans Way",0.8546275,659,"Nashville, TN","Nissan Stadium","Nissan Stadium",14,"Nashville",-86.7713,36.1665,"NONE",FALSE,"2015-10-19T15:09:39Z"
"23","2018-09-19","2018-09-19_08.16.19","Bills at Packers","Buffalo Bills at Green Bay Packers","2018-04-20T00:47:13",FALSE,FALSE,0.906,"","https://seatgeek.com/bills-at-packers-tickets/9-30-2018-green-bay-wisconsin-lambeau-field/nfl/4346911","2018-09-30T21:00:00","2018-09-30T17:00:00",4346911,"2018-04-20T00:00:00",FALSE,0.913,"normal","nfl","2018-09-30T12:00:00",FALSE,NA,191,502,365,131,172,416.76337,1138,"QRCODE",FALSE,"2018-08-24T20:38:24Z","WI","54304","America/Chicago","US","Green Bay, WI 54304","lambeau-field","https://seatgeek.com/venues/lambeau-field/tickets",TRUE,0,1125,"1265 Lombardi Avenue",0.92909414,658,"Green Bay, WI","Lambeau Field","Lambeau Field",6,"Green Bay",-88.0622,44.5013,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"24","2018-09-19","2018-09-19_08.16.19","Buccaneers at Bears","Tampa Bay Buccaneers at Chicago Bears","2018-04-20T00:47:33",FALSE,FALSE,0.902,"","https://seatgeek.com/buccaneers-at-bears-tickets/9-30-2018-chicago-illinois-soldier-field/nfl/4347009","2018-09-30T21:00:00","2018-09-30T17:00:00",4347009,"2018-04-20T00:00:00",FALSE,0.905,"normal","nfl","2018-09-30T12:00:00",FALSE,NA,180,547,293,68,164,342.7647,1017,"QRCODE",FALSE,"2018-08-24T20:48:11Z","IL","60605","America/Chicago","US","Chicago, IL 60605","soldier-field","https://seatgeek.com/venues/soldier-field/tickets",TRUE,0,31,"1410 S. Museum Campus Drive",0.940013,602,"Chicago, IL","Soldier Field","Soldier Field",10,"Chicago",-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"25","2018-09-19","2018-09-19_08.16.19","Jets at Jaguars","New York Jets at Jacksonville Jaguars","2018-04-20T00:47:19",FALSE,FALSE,0.847,"","https://seatgeek.com/jets-at-jaguars-tickets/9-30-2018-jacksonville-florida-everbank-field/nfl/4346949","2018-09-30T21:00:00","2018-09-30T17:00:00",4346949,"2018-04-20T00:00:00",FALSE,0.824,"normal","nfl","2018-09-30T13:00:00",FALSE,NA,58,726,102,446,58,127.62332,489,"QRCODE",FALSE,"2018-08-24T20:38:35Z","FL","32202","America/New_York","US","Jacksonville, FL 32202","everbank-field","https://seatgeek.com/venues/everbank-field/tickets",TRUE,0,5178,"1 Everbank Field Dr",0.83759147,561,"Jacksonville, FL","EverBank Field","EverBank Field",9,"Jacksonville",-81.6373,30.3239,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"26","2018-09-19","2018-09-19_08.16.19","Texans at Colts","Houston Texans at Indianapolis Colts","2018-04-20T00:47:22",FALSE,FALSE,0.86,"","https://seatgeek.com/texans-at-colts-tickets/9-30-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346962","2018-09-30T21:00:00","2018-09-30T17:00:00",4346962,"2018-04-20T00:00:00",FALSE,0.846,"normal","nfl","2018-09-30T13:00:00",FALSE,NA,28,944,82,518,28,101.72587,923,"QRCODE",FALSE,"2018-08-24T20:46:39Z","IN","46225","America/Indiana/Indianapolis","US","Indianapolis, IN 46225","lucas-oil-stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets",TRUE,0,1130,"500 South Capitol Avenue",0.9071682,527,"Indianapolis, IN","Lucas Oil Stadium","Lucas Oil Stadium",12,"Indianapolis",-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"27","2018-09-19","2018-09-19_08.16.19","Dolphins at Patriots","Miami Dolphins at New England Patriots","2018-04-20T00:47:49",FALSE,FALSE,0.91,"","https://seatgeek.com/dolphins-at-patriots-tickets/9-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347092","2018-09-30T21:00:00","2018-09-30T17:00:00",4347092,"2018-04-20T00:00:00",FALSE,0.918,"normal","nfl","2018-09-30T13:00:00",FALSE,NA,308,462,439,78,261,569.2564,1825,"QRCODE",FALSE,"2018-08-24T20:51:36Z","MA","02035","America/New_York","US","Foxborough, MA 02035","gillette-stadium","https://seatgeek.com/venues/gillette-stadium/tickets",TRUE,0,33,"1 Patriot Place",0.8983344,506,"Foxborough, MA","Gillette Stadium","Gillette Stadium",15,"Foxborough",-71.2674,42.0906,"NONE",FALSE,"2018-08-22T15:36:58Z"
"28","2018-09-19","2018-09-19_08.16.19","Bengals at Falcons","Cincinnati Bengals at Atlanta Falcons","2018-04-20T00:47:42",FALSE,FALSE,0.904,"","https://seatgeek.com/bengals-at-falcons-tickets/9-30-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347052","2018-09-30T21:00:00","2018-09-30T17:00:00",4347052,"2018-04-20T00:00:00",FALSE,0.908,"normal","nfl","2018-09-30T13:00:00",FALSE,NA,68,999,191,770,68,204.40779,1079,"QRCODE",FALSE,"2018-08-23T20:14:46Z","GA","30313","America/New_York","US","Atlanta, GA 30313","mercedes-benz-stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",TRUE,0,419590,"441 M.L.K. Jr Dr NW",0.76958936,0,"Atlanta, GA","Mercedes-Benz Stadium","Mercedes-Benz Stadium",19,"Atlanta",-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"29","2018-09-19","2018-09-19_08.16.19","Lions at Cowboys","Detroit Lions at Dallas Cowboys","2018-04-05T23:08:47",FALSE,FALSE,0.931,"","https://seatgeek.com/lions-at-cowboys-tickets/9-30-2018-arlington-texas-at-t-stadium/nfl/4327924","2018-09-30T21:00:00","2018-09-30T17:00:00",4327924,"2018-04-05T00:00:00",TRUE,0.941,"normal","nfl","2018-09-30T12:00:00",FALSE,NA,18,2390,226,2781,18,269.50916,2095,"QRCODE",FALSE,"2018-04-17T22:02:33Z","TX","76011","America/Chicago","US","Arlington, TX 76011","at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets",TRUE,0,4965,"1 AT&T Way",0.9751414,623,"Arlington, TX","AT&T Stadium","AT&T Stadium",22,"Arlington",-97.0957,32.7459,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"30","2018-09-19","2018-09-19_08.16.19","Seahawks at Cardinals","Seattle Seahawks at Arizona Cardinals","2018-04-20T00:47:51",FALSE,FALSE,0.907,"","https://seatgeek.com/seahawks-at-cardinals-tickets/9-30-2018-glendale-arizona-state-farm-stadium/nfl/4347103","2018-10-01T00:05:00","2018-09-30T20:05:00",4347103,"2018-04-20T00:00:00",FALSE,0.909,"normal","nfl","2018-09-30T13:05:00",FALSE,NA,34,1079,104,657,34,136.21614,627,"QRCODE",FALSE,"2018-09-05T19:57:48Z","AZ","85305","America/Phoenix","US","Glendale, AZ 85305","state-farm-stadium","https://seatgeek.com/venues/state-farm-stadium/tickets",TRUE,0,43,"1 Cardinals Drive",0.93402725,753,"Glendale, AZ","State Farm Stadium","State Farm Stadium",10,"Glendale",-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
"31","2018-09-19","2018-09-19_08.16.19","Browns at Raiders","Cleveland Browns at Oakland Raiders","2018-04-20T01:04:25",FALSE,FALSE,0.877,"","https://seatgeek.com/browns-at-raiders-tickets/9-30-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347154","2018-10-01T00:05:00","2018-09-30T20:05:00",4347154,"2018-04-20T00:00:00",FALSE,0.869,"normal","nfl","2018-09-30T13:05:00",FALSE,NA,87,619,176,351,87,173.80342,562,"QRCODE",FALSE,"2018-08-24T20:56:48Z","CA","94621","America/Los_Angeles","US","Oakland, CA 94621","oakland-alameda-county-coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",TRUE,0,14,"7000 Coliseum Way",0.7817843,807,"Oakland, CA","Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum",23,"Oakland",-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"32","2018-09-19","2018-09-19_08.16.19","49ers at Chargers","San Francisco 49ers at Los Angeles Chargers","2018-04-20T00:47:52",FALSE,FALSE,0.929,"","https://seatgeek.com/49ers-at-chargers-tickets/9-30-2018-carson-california-stubhub-center/nfl/4347112","2018-10-01T00:25:00","2018-09-30T20:25:00",4347112,"2018-04-20T00:00:00",FALSE,0.937,"normal","nfl","2018-09-30T13:25:00",FALSE,NA,195,469,278,300,194,295.32,800,"QRCODE",FALSE,"2018-08-24T20:52:20Z","CA","90746","America/Los_Angeles","US","Carson, CA 90746","stubhub-center","https://seatgeek.com/venues/stubhub-center/tickets",TRUE,0,52,"18400 Avalon Blvd",0.7228164,803,"Carson, CA","StubHub Center","StubHub Center",16,"Carson",-118.261,33.8643,NA,NA,NA
"33","2018-09-19","2018-09-19_08.16.19","Saints at Giants","New Orleans Saints at New York Giants","2018-04-20T00:47:25",FALSE,FALSE,0.936,"","https://seatgeek.com/saints-at-giants-tickets/9-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346972","2018-10-01T00:25:00","2018-09-30T20:25:00",4346972,"2018-04-20T00:00:00",FALSE,0.946,"normal","nfl","2018-09-30T16:25:00",FALSE,NA,137,754,259,310,137,357.7097,1477,"QRCODE",FALSE,"2018-08-24T20:47:31Z","NJ","07073","America/New_York","US","East Rutherford, NJ 07073","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets",TRUE,0,1587,"1 MetLife Stadium Drive",0.94873494,501,"East Rutherford, NJ","MetLife Stadium","MetLife Stadium",17,"East Rutherford",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"34","2018-09-19","2018-09-19_08.16.19","Ravens at Steelers","Baltimore Ravens at Pittsburgh Steelers","2018-04-20T00:47:47",FALSE,FALSE,0.902,"","https://seatgeek.com/ravens-at-steelers-tickets/9-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347080","2018-10-01T04:20:00","2018-10-01T00:20:00",4347080,"2018-04-20T00:00:00",FALSE,0.917,"normal","nfl","2018-09-30T20:20:00",FALSE,NA,113,669,247,268,103,276.57462,871,"QRCODE",FALSE,"2018-08-24T20:51:27Z","PA","15212","America/New_York","US","Pittsburgh, PA 15212","heinz-field","https://seatgeek.com/venues/heinz-field/tickets",TRUE,0,1119,"100 Art Rooney Avenue",0.9033526,508,"Pittsburgh, PA","Heinz Field","Heinz Field",10,"Pittsburgh",-80.0158,40.4468,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"35","2018-09-19","2018-09-19_08.16.19","Chiefs at Broncos","Kansas City Chiefs at Denver Broncos","2018-04-20T01:04:05",FALSE,FALSE,0.879,"","https://seatgeek.com/chiefs-at-broncos-tickets/10-1-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347139","2018-10-02T04:15:00","2018-10-02T00:15:00",4347139,"2018-04-20T00:00:00",FALSE,0.886,"normal","nfl","2018-10-01T18:15:00",FALSE,NA,171,661,284,75,144,345.81332,1451,"QRCODE",FALSE,"2018-08-24T20:57:25Z","CO","80204","America/Denver","US","Denver, CO 80204","sports-authority-field-at-mile-high","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",TRUE,0,1131,"1701 Bryant St.",0.9028296,751,"Denver, CO","Sports Authority Field at Mile High","Sports Authority Field at Mile High",6,"Denver",-105.02,39.74,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"36","2018-09-19","2018-09-19_08.16.19","Colts at Patriots","Indianapolis Colts at New England Patriots","2018-04-20T00:47:50",FALSE,FALSE,0.897,"","https://seatgeek.com/colts-at-patriots-tickets/10-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347096","2018-10-05T04:20:00","2018-10-05T00:20:00",4347096,"2018-04-20T00:00:00",FALSE,0.921,"normal","nfl","2018-10-04T20:20:00",FALSE,NA,167,699,280,253,156,355.73123,1198,"QRCODE",FALSE,"2018-08-24T21:03:24Z","MA","02035","America/New_York","US","Foxborough, MA 02035","gillette-stadium","https://seatgeek.com/venues/gillette-stadium/tickets",TRUE,0,33,"1 Patriot Place",0.8983344,506,"Foxborough, MA","Gillette Stadium","Gillette Stadium",15,"Foxborough",-71.2674,42.0906,"NONE",FALSE,"2018-08-22T15:36:58Z"
"37","2018-09-19","2018-09-19_08.16.19","South Alabama at Georgia Southern","South Alabama Jaguars at Georgia Southern Eagles Football","2018-02-28T15:00:17",FALSE,FALSE,0.599,"","https://seatgeek.com/south-alabama-jaguars-at-georgia-southern-eagles-football-tickets/ncaa-football/2018-10-06-3-30-pm/4281989","2018-10-06T23:30:00","2018-10-06T19:30:00",4281989,"2018-02-28T00:00:00",FALSE,0.51,"normal","ncaa_football","2018-10-06T15:30:00",FALSE,NA,28,10,40,21,NA,45.809525,96,NA,NA,NA,"GA","30460","America/New_York","US","Statesboro, GA 30460","allen-e-paulson-stadium","https://seatgeek.com/venues/allen-e-paulson-stadium/tickets",TRUE,0,2352,"225 Lanier Drive",0.41380084,507,"Statesboro, GA","Allen E. Paulson Stadium","Allen E. Paulson Stadium",4,"Statesboro",-81.7832,32.4488,NA,NA,NA
"38","2018-09-19","2018-09-19_08.16.19","Falcons at Steelers","Atlanta Falcons at Pittsburgh Steelers","2018-04-20T00:47:47",FALSE,FALSE,0.89,"","https://seatgeek.com/falcons-at-steelers-tickets/10-7-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347079","2018-10-07T21:00:00","2018-10-07T17:00:00",4347079,"2018-04-20T00:00:00",FALSE,0.912,"normal","nfl","2018-10-07T13:00:00",FALSE,NA,161,610,356,284,161,403.92957,1292,"QRCODE",FALSE,"2018-08-24T21:16:40Z","PA","15212","America/New_York","US","Pittsburgh, PA 15212","heinz-field","https://seatgeek.com/venues/heinz-field/tickets",TRUE,0,1119,"100 Art Rooney Avenue",0.9033526,508,"Pittsburgh, PA","Heinz Field","Heinz Field",10,"Pittsburgh",-80.0158,40.4468,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"39","2018-09-19","2018-09-19_08.16.19","Giants at Panthers","New York Giants at Carolina Panthers","2018-04-20T00:47:38",FALSE,FALSE,0.895,"","https://seatgeek.com/giants-at-panthers-tickets/10-7-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347032","2018-10-07T21:00:00","2018-10-07T17:00:00",4347032,"2018-04-20T00:00:00",FALSE,0.92,"normal","nfl","2018-10-07T13:00:00",FALSE,NA,163,629,263,306,163,333.33987,1132,"QRCODE",FALSE,"2018-08-24T21:15:58Z","NC","28202","America/New_York","US","Charlotte, NC 28202","bank-of-america-stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets",TRUE,0,1122,"800 South Mint Street",0.8968222,517,"Charlotte, NC","Bank of America Stadium","Bank of America Stadium",9,"Charlotte",-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"40","2018-09-19","2018-09-19_08.16.19","Packers at Lions","Green Bay Packers at Detroit Lions","2018-04-20T00:47:37",FALSE,FALSE,0.905,"","https://seatgeek.com/packers-at-lions-tickets/10-7-2018-detroit-michigan-ford-field/nfl/4347027","2018-10-07T21:00:00","2018-10-07T17:00:00",4347027,"2018-04-20T00:00:00",FALSE,0.931,"normal","nfl","2018-10-07T13:00:00",FALSE,NA,88,735,175,455,86,214.71648,2412,"QRCODE",FALSE,"2018-08-24T21:05:06Z","MI","48226","America/Detroit","US","Detroit, MI 48226","ford-field","https://seatgeek.com/venues/ford-field/tickets",TRUE,0,346,"2000 Brush St.",0.9029952,505,"Detroit, MI","Ford Field","Ford Field",9,"Detroit",-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"41","2018-09-19","2018-09-19_08.16.19","Broncos at Jets","Denver Broncos at New York Jets","2018-04-20T00:47:34",FALSE,FALSE,0.914,"","https://seatgeek.com/broncos-at-jets-tickets/10-7-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347011","2018-10-07T21:00:00","2018-10-07T17:00:00",4347011,"2018-04-20T00:00:00",FALSE,0.945,"normal","nfl","2018-10-07T13:00:00",FALSE,NA,68,1013,160,587,67,211.26576,6034,"QRCODE",FALSE,"2018-09-05T19:53:41Z","NJ","07073","America/New_York","US","East Rutherford, NJ 07073","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets",TRUE,0,1587,"1 MetLife Stadium Drive",0.94873494,501,"East Rutherford, NJ","MetLife Stadium","MetLife Stadium",17,"East Rutherford",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
