"","date","timestamp","datetime_utc","short_title","url","id","description","datetime_local","visible_until_utc","date_tbd","datetime_tbd","is_open","time_tbd","announce_date","type","popularity","created_at","title","status","score","general_admission","median_price","listing_count","lowest_price","visible_listing_count","highest_price","average_price","lowest_price_good_deals","employee_only_accessMethod","created_at_accessMethod","method_accessMethod","extended_address","city","timezone","num_upcoming_events","name","display_location","url_venue","address","id_venue","has_upcoming_events","state","country","slug","postal_code","name_v2","score_venue","popularity_venue","metro_code","lat","lon","employee_only_AccessMethod","created_at_AccessMethod","method_AccessMethod"
"121","2018-09-26","2018-09-26_11.03.31","2018-11-19T01:20:00","Steelers at Jaguars","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947",4346947,"","2018-11-18T20:20:00","2018-11-19T05:20:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.864,"2018-04-20T00:47:19","Pittsburgh Steelers at Jacksonville Jaguars","normal",0.857,NA,315,476,140,770,1091,351.15128,140,FALSE,"2018-08-24T21:53:40Z","QRCODE","Jacksonville, FL 32202","Jacksonville","America/New_York",8,"EverBank Field","Jacksonville, FL","https://seatgeek.com/venues/everbank-field/tickets","1 Everbank Field Dr",5178,TRUE,"FL","US","everbank-field","32202","EverBank Field",0.83759147,0,561,30.3239,-81.6373,FALSE,"2015-10-17T20:03:42Z","QRCODE_TM"
"122","2018-09-26","2018-09-26_11.03.31","2018-11-20T01:15:00","Chiefs at Rams","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137",4347137,"","2018-11-19T19:15:00","2018-11-20T05:15:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.914,"2018-04-20T01:04:04","Kansas City Chiefs at Los Angeles Rams","normal",0.91,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","Mexico City, Mexico","Mexico City","America/Mexico_City",1,"Estadio Azteca","Mexico City, Mexico","https://seatgeek.com/venues/estadio-azteca-2/tickets","Calzada de Tlalpan 3665",41952,TRUE,NA,"Mexico","estadio-azteca-2","04650","Estadio Azteca",0,0,0,19.3,-99.15,NA,NA,NA
"123","2018-09-26","2018-09-26_11.03.31","2018-11-22T17:30:00","Bears at Lions","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024",4347024,"","2018-11-22T12:30:00","2018-11-22T21:30:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.916,"2018-04-20T00:47:36","Chicago Bears at Detroit Lions","normal",0.907,NA,181,594,96,842,2401,238.65825,96,FALSE,"2018-08-24T21:53:40Z","QRCODE","Detroit, MI 48226","Detroit","America/Detroit",11,"Ford Field","Detroit, MI","https://seatgeek.com/venues/ford-field/tickets","2000 Brush St.",346,TRUE,"MI","US","ford-field","48226","Ford Field",0.9029952,0,505,42.34,-83.0459,FALSE,"2015-11-04T17:31:52Z","NONE"
"124","2018-09-26","2018-09-26_11.03.31","2018-11-22T21:30:00","Redskins at Cowboys","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921",4327921,"","2018-11-22T15:30:00","2018-11-23T01:30:00",FALSE,FALSE,TRUE,FALSE,"2018-04-05T00:00:00","nfl",0.95,"2018-04-05T23:08:47","Washington Redskins at Dallas Cowboys","normal",0.956,NA,NA,3020,30,NA,3000,375.41,30,FALSE,"2018-04-17T22:02:33Z","QRCODE","Arlington, TX 76011","Arlington","America/Chicago",20,"AT&T Stadium","Arlington, TX","https://seatgeek.com/venues/at-t-stadium/tickets","1 AT&T Way",4965,TRUE,"TX","US","at-t-stadium","76011","AT&T Stadium",0.9751414,0,623,32.7459,-97.0957,FALSE,"2018-04-17T22:02:33Z","QRCODE"
"125","2018-09-26","2018-09-26_11.03.31","2018-11-23T01:20:00","Falcons at Saints","https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968",4346968,"","2018-11-22T19:20:00","2018-11-23T05:20:00",FALSE,FALSE,TRUE,FALSE,"2018-04-20T00:00:00","nfl",0.874,"2018-04-20T00:47:24","Atlanta Falcons at New Orleans Saints","normal",0.865,NA,300,1285,120,1139,4200,327.6436,120,FALSE,"2018-05-29T20:39:22Z","QRCODE","New Orleans, LA 70112","New Orleans","America/Chicago",17,"Mercedes-Benz Superdome","New Orleans, LA","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","1500 Sugar Bowl Drive",128,TRUE,"LA","US","mercedes-benz-superdome","70112","Mercedes-Benz Superdome",0.8966978,0,622,29.9515,-90.0786,FALSE,"2018-08-27T20:46:59Z","QRCODE_TM"
"126","2018-09-26","2018-09-26_11.03.31","2018-11-23T20:00:00","Coastal Carolina at South Alabama","https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983",4281983,"","2018-11-23T14:00:00","2018-11-24T00:00:00",FALSE,FALSE,FALSE,FALSE,"2018-02-28T00:00:00","ncaa_football",0.429,"2018-02-28T15:00:16","Coastal Carolina Chanticleers at South Alabama Jaguars Football","normal",0.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mobile, AL 36604","Mobile","America/Chicago",5,"Ladd Peebles Stadium","Mobile, AL","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","1621 Virginia St.",3716,TRUE,"AL","US","ladd-peebles-stadium","36604","Ladd Peebles Stadium",0.50177634,0,686,30.6748,-88.0761,NA,NA,NA
"127","2018-09-26","2018-09-26_11.03.31","2018-11-25T18:00:00","Browns at Bengals","https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039",4347039,"","2018-11-25T13:00:00","2018-11-25T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.858,"2018-04-20T00:47:39","Cleveland Browns at Cincinnati Bengals","normal",0.851,NA,101,552,56,877,422,115.04891,56,FALSE,"2018-08-24T21:53:40Z","QRCODE","Cincinnati, OH 45202","Cincinnati","America/New_York",7,"Paul Brown Stadium","Cincinnati, OH","https://seatgeek.com/venues/paul-brown-stadium/tickets","1 Paul Brown Stadium",1124,TRUE,"OH","US","paul-brown-stadium","45202","Paul Brown Stadium",0.86166537,0,515,39.0961,-84.5177,FALSE,"2015-10-09T16:14:37Z","QRCODE_TM"
"128","2018-09-26","2018-09-26_11.03.31","2018-11-25T18:00:00","Jaguars at Bills","https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058",4347058,"","2018-11-25T13:00:00","2018-11-25T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.853,"2018-04-20T00:47:43","Jacksonville Jaguars at Buffalo Bills","normal",0.838,NA,73,1222,24,1472,638,96.81015,31,FALSE,"2018-08-24T21:53:41Z","QRCODE","Orchard Park, NY 14127","Orchard Park","America/New_York",7,"New Era Field","Orchard Park, NY","https://seatgeek.com/venues/new-era-field/tickets","1 Bills Drive",1135,TRUE,"NY","US","new-era-field","14127","New Era Field",0.8815085,0,514,42.7737,-78.7874,FALSE,"2015-08-12T16:52:53Z","QRCODE_TM"
"129","2018-09-26","2018-09-26_11.03.31","2018-11-25T18:00:00","Giants at Eagles","https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918",4346918,"","2018-11-25T13:00:00","2018-11-25T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.917,"2018-04-20T00:47:14","New York Giants at Philadelphia Eagles","normal",0.918,NA,358,466,215,930,1255,414.0644,143,FALSE,"2018-08-24T21:53:40Z","QRCODE","Philadelphia, PA 19148","Philadelphia","America/New_York",15,"Lincoln Financial Field","Philadelphia, PA","https://seatgeek.com/venues/lincoln-financial-field/tickets","1020 Pattison Ave",330,TRUE,"PA","US","lincoln-financial-field","19148","Lincoln Financial Field",0.90542686,0,504,39.9046,-75.1675,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"130","2018-09-26","2018-09-26_11.03.31","2018-11-25T18:00:00","Raiders at Ravens","https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067",4347067,"","2018-11-25T13:00:00","2018-11-25T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.85,"2018-04-20T00:47:44","Oakland Raiders at Baltimore Ravens","normal",0.841,NA,138,613,66,1096,716,174.66884,66,FALSE,"2018-08-24T21:53:41Z","QRCODE","Baltimore, MD 21230","Baltimore","America/New_York",7,"M&T Bank Stadium","Baltimore, MD","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St",1121,TRUE,"MD","US","m-t-bank-stadium","21230","M&T Bank Stadium",0.8927189,0,512,39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
"131","2018-09-26","2018-09-26_11.03.31","2018-11-25T18:00:00","Seahawks at Panthers","https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125",4347125,"","2018-11-25T13:00:00","2018-11-25T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.887,"2018-04-20T00:47:55","Seattle Seahawks at Carolina Panthers","normal",0.883,NA,167,514,83,927,1025,218.6109,83,FALSE,"2018-08-24T21:53:41Z","QRCODE","Charlotte, NC 28202","Charlotte","America/New_York",8,"Bank of America Stadium","Charlotte, NC","https://seatgeek.com/venues/bank-of-america-stadium/tickets","800 South Mint Street",1122,TRUE,"NC","US","bank-of-america-stadium","28202","Bank of America Stadium",0.8968222,0,517,35.2243,-80.8524,FALSE,"2015-09-25T18:23:51Z","QRCODE_TM"
"132","2018-09-26","2018-09-26_11.03.31","2018-11-25T18:00:00","Patriots at Jets","https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098",4347098,"","2018-11-25T13:00:00","2018-11-25T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.936,"2018-04-20T00:47:50","New England Patriots at New York Jets","normal",0.946,NA,268,803,108,1146,6034,305.99875,91,FALSE,"2018-08-24T21:53:41Z","QRCODE","East Rutherford, NJ 07073","East Rutherford","America/New_York",16,"MetLife Stadium","East Rutherford, NJ","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",1587,TRUE,"NJ","US","metlife-stadium","07073","MetLife Stadium",0.94873494,0,501,40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"133","2018-09-26","2018-09-26_11.03.31","2018-11-25T18:00:00","49ers at Buccaneers","https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928",4346928,"","2018-11-25T13:00:00","2018-11-25T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.871,"2018-04-20T00:47:15","San Francisco 49ers at Tampa Bay Buccaneers","normal",0.868,NA,183,43,89,441,459,219.23256,77,FALSE,"2018-08-24T21:53:40Z","QRCODE","Tampa, FL 33607","Tampa","America/New_York",14,"Raymond James Stadium","Tampa, FL","https://seatgeek.com/venues/raymond-james-stadium/tickets","4201 North Dale Mabry Highway",39,TRUE,"FL","US","raymond-james-stadium","33607","Raymond James Stadium",0.86513025,0,539,27.9753,-82.5034,FALSE,"2015-08-24T14:44:53Z","QRCODE_TM"
"134","2018-09-26","2018-09-26_11.03.31","2018-11-25T18:00:00","Dolphins at Colts","https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956",4346956,"","2018-11-25T13:00:00","2018-11-25T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.862,"2018-04-20T00:47:21","Miami Dolphins at Indianapolis Colts","normal",0.845,NA,99,609,34,1049,944,119.4023,34,FALSE,"2018-08-24T21:53:40Z","QRCODE","Indianapolis, IN 46225","Indianapolis","America/Indiana/Indianapolis",14,"Lucas Oil Stadium","Indianapolis, IN","https://seatgeek.com/venues/lucas-oil-stadium/tickets","500 South Capitol Avenue",1130,TRUE,"IN","US","lucas-oil-stadium","46225","Lucas Oil Stadium",0.9071682,0,527,39.7601,-86.1639,FALSE,"2018-09-13T22:29:37Z","QRCODE_TM"
"135","2018-09-26","2018-09-26_11.03.31","2018-11-25T21:05:00","Cardinals at Chargers","https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109",4347109,"","2018-11-25T13:05:00","2018-11-26T01:05:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.854,"2018-04-20T00:47:52","Arizona Cardinals at Los Angeles Chargers","normal",0.855,NA,NA,544,112,NA,1198,219.42,112,FALSE,"2018-08-24T21:53:41Z","QRCODE","Carson, CA 90746","Carson","America/Los_Angeles",14,"StubHub Center","Carson, CA","https://seatgeek.com/venues/stubhub-center/tickets","18400 Avalon Blvd",52,TRUE,"CA","US","stubhub-center","90746","StubHub Center",0.7228164,0,803,33.8643,-118.261,NA,NA,NA
"136","2018-09-26","2018-09-26_11.03.31","2018-11-25T21:25:00","Steelers at Broncos","https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143",4347143,"","2018-11-25T14:25:00","2018-11-26T01:25:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.907,"2018-04-20T01:04:05","Pittsburgh Steelers at Denver Broncos","normal",0.901,NA,412,145,218,960,12361,831.531,154,FALSE,"2018-08-24T21:53:41Z","QRCODE","Denver, CO 80204","Denver","America/Denver",7,"Sports Authority Field at Mile High","Denver, CO","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","1701 Bryant St.",1131,TRUE,"CO","US","sports-authority-field-at-mile-high","80204","Sports Authority Field at Mile High",0.9028296,0,751,39.74,-105.02,FALSE,"2015-08-07T18:39:02Z","QRCODE_TM"
"137","2018-09-26","2018-09-26_11.03.31","2018-11-26T01:20:00","Packers at Vikings","https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133",4347133,"","2018-11-25T19:20:00","2018-11-26T05:20:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.922,"2018-04-20T01:04:04","Green Bay Packers at Minnesota Vikings","normal",0.924,NA,396,544,242,794,3678,493.5478,242,FALSE,"2018-08-24T21:53:41Z","QRCODE","Minneapolis, MN 55415","Minneapolis","America/Chicago",15,"U.S. Bank Stadium","Minneapolis, MN","https://seatgeek.com/venues/u-s-bank-stadium/tickets","900 South 5th Street",218451,TRUE,"MN","US","u-s-bank-stadium","55415","U.S. Bank Stadium",0.88524246,0,0,44.97,-93.26,FALSE,"2018-08-22T15:34:15Z","NONE"
"138","2018-09-26","2018-09-26_11.03.31","2018-11-27T01:15:00","Titans at Texans","https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017",4347017,"","2018-11-26T19:15:00","2018-11-27T05:15:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.832,"2018-04-20T00:47:36","Tennessee Titans at Houston Texans","normal",0.832,NA,136,750,41,1214,954,162.10133,41,FALSE,"2018-08-24T21:53:41Z","QRCODE","Houston, TX 77054","Houston","America/Chicago",45,"NRG Stadium","Houston, TX","https://seatgeek.com/venues/nrg-stadium/tickets","1 Reliant Park",41,TRUE,"TX","US","nrg-stadium","77054","NRG Stadium",0.8624192,0,618,29.6847,-95.4107,FALSE,"2015-11-04T18:42:27Z","QRCODE_TM"
"139","2018-09-26","2018-09-26_11.03.31","2018-11-30T01:20:00","Saints at Cowboys","https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920",4327920,"","2018-11-29T19:20:00","2018-11-30T05:20:00",FALSE,FALSE,TRUE,FALSE,"2018-04-05T00:00:00","nfl",0.957,"2018-04-05T23:08:47","New Orleans Saints at Dallas Cowboys","normal",0.972,NA,330,2849,42,2517,4309,395.2004,42,FALSE,"2018-04-17T22:02:33Z","QRCODE","Arlington, TX 76011","Arlington","America/Chicago",20,"AT&T Stadium","Arlington, TX","https://seatgeek.com/venues/at-t-stadium/tickets","1 AT&T Way",4965,TRUE,"TX","US","at-t-stadium","76011","AT&T Stadium",0.9751414,0,623,32.7459,-97.0957,FALSE,"2018-04-17T22:02:33Z","QRCODE"
"140","2018-09-26","2018-09-26_11.03.31","2018-12-02T18:00:00","Rams at Lions","https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023",4347023,"","2018-12-02T13:00:00","2018-12-02T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.871,"2018-04-20T00:47:36","Los Angeles Rams at Detroit Lions","normal",0.866,NA,128,638,63,915,2392,165.04858,63,FALSE,"2018-08-24T21:53:41Z","QRCODE","Detroit, MI 48226","Detroit","America/Detroit",11,"Ford Field","Detroit, MI","https://seatgeek.com/venues/ford-field/tickets","2000 Brush St.",346,TRUE,"MI","US","ford-field","48226","Ford Field",0.9029952,0,505,42.34,-83.0459,FALSE,"2015-11-04T17:31:52Z","NONE"
"141","2018-09-26","2018-09-26_11.03.31","2018-12-02T18:00:00","Panthers at Buccaneers","https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927",4346927,"","2018-12-02T13:00:00","2018-12-02T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.849,"2018-04-20T00:47:15","Carolina Panthers at Tampa Bay Buccaneers","normal",0.852,NA,158,37,77,548,406,186.51352,77,FALSE,"2018-08-24T21:53:41Z","QRCODE","Tampa, FL 33607","Tampa","America/New_York",14,"Raymond James Stadium","Tampa, FL","https://seatgeek.com/venues/raymond-james-stadium/tickets","4201 North Dale Mabry Highway",39,TRUE,"FL","US","raymond-james-stadium","33607","Raymond James Stadium",0.86513025,0,539,27.9753,-82.5034,FALSE,"2015-08-24T14:44:53Z","QRCODE_TM"
"142","2018-09-26","2018-09-26_11.03.31","2018-12-02T18:00:00","Bills at Dolphins","https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087",4347087,"","2018-12-02T13:00:00","2018-12-02T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.839,"2018-04-20T00:47:48","Buffalo Bills at Miami Dolphins","normal",0.843,NA,139,235,61,1007,899,186.17873,51,FALSE,"2018-08-24T21:53:41Z","QRCODE","Miami Gardens, FL 33056","Miami Gardens","America/New_York",36,"Hard Rock Stadium","Miami Gardens, FL","https://seatgeek.com/venues/hard-rock-stadium/tickets","347 Don Shula Dr.",29,TRUE,"FL","US","hard-rock-stadium","33056","Hard Rock Stadium",0.8378203,0,528,25.96,-80.24,FALSE,"2017-10-03T18:58:44Z","NONE"
"143","2018-09-26","2018-09-26_11.03.31","2018-12-02T18:00:00","Cardinals at Packers","https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909",4346909,"","2018-12-02T12:00:00","2018-12-02T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.873,"2018-04-20T00:47:13","Arizona Cardinals at Green Bay Packers","normal",0.871,NA,240,501,157,1032,719,268.34732,151,FALSE,"2018-08-24T21:53:41Z","QRCODE","Green Bay, WI 54304","Green Bay","America/Chicago",6,"Lambeau Field","Green Bay, WI","https://seatgeek.com/venues/lambeau-field/tickets","1265 Lombardi Avenue",1125,TRUE,"WI","US","lambeau-field","54304","Lambeau Field",0.92909414,0,658,44.5013,-88.0622,FALSE,"2015-09-02T22:43:34Z","QRCODE_TM"
"144","2018-09-26","2018-09-26_11.03.31","2018-12-02T18:00:00","Chargers at Steelers","https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108",4347108,"","2018-12-02T13:00:00","2018-12-02T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.876,"2018-04-20T00:47:52","Los Angeles Chargers at Pittsburgh Steelers","normal",0.879,NA,167,704,92,1060,959,203.95029,92,FALSE,"2018-08-24T21:53:41Z","QRCODE","Pittsburgh, PA 15212","Pittsburgh","America/New_York",10,"Heinz Field","Pittsburgh, PA","https://seatgeek.com/venues/heinz-field/tickets","100 Art Rooney Avenue",1119,TRUE,"PA","US","heinz-field","15212","Heinz Field",0.9033526,0,508,40.4468,-80.0158,FALSE,"2015-12-08T15:36:23Z","QRCODE_TM"
"145","2018-09-26","2018-09-26_11.03.31","2018-12-02T18:00:00","Ravens at Falcons","https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048",4347048,"","2018-12-02T13:00:00","2018-12-02T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.889,"2018-04-20T00:47:41","Baltimore Ravens at Atlanta Falcons","normal",0.892,NA,167,848,80,1049,1197,214.30542,73,FALSE,"2018-08-24T21:53:41Z","QRCODE","Atlanta, GA 30313","Atlanta","America/New_York",19,"Mercedes-Benz Stadium","Atlanta, GA","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","441 M.L.K. Jr Dr NW",419590,TRUE,"GA","US","mercedes-benz-stadium","30313","Mercedes-Benz Stadium",0.76958936,0,0,33.76,-84.4,FALSE,"2018-08-23T20:14:46Z","QRCODE"
"146","2018-09-26","2018-09-26_11.03.31","2018-12-02T18:00:00","Broncos at Bengals","https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038",4347038,"","2018-12-02T13:00:00","2018-12-02T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.871,"2018-04-20T00:47:39","Denver Broncos at Cincinnati Bengals","normal",0.877,NA,98,590,50,917,511,111.66102,50,FALSE,"2018-08-24T21:53:41Z","QRCODE","Cincinnati, OH 45202","Cincinnati","America/New_York",7,"Paul Brown Stadium","Cincinnati, OH","https://seatgeek.com/venues/paul-brown-stadium/tickets","1 Paul Brown Stadium",1124,TRUE,"OH","US","paul-brown-stadium","45202","Paul Brown Stadium",0.86166537,0,515,39.0961,-84.5177,FALSE,"2015-10-09T16:14:37Z","QRCODE_TM"
"147","2018-09-26","2018-09-26_11.03.31","2018-12-02T18:00:00","Colts at Jaguars","https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-everbank-field/nfl/4346946",4346946,"","2018-12-02T13:00:00","2018-12-02T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.803,"2018-04-20T00:47:19","Indianapolis Colts at Jacksonville Jaguars","normal",0.797,NA,110,728,52,904,5559,142.35303,52,FALSE,"2018-08-24T21:53:41Z","QRCODE","Jacksonville, FL 32202","Jacksonville","America/New_York",8,"EverBank Field","Jacksonville, FL","https://seatgeek.com/venues/everbank-field/tickets","1 Everbank Field Dr",5178,TRUE,"FL","US","everbank-field","32202","EverBank Field",0.83759147,0,561,30.3239,-81.6373,FALSE,"2015-10-17T20:03:42Z","QRCODE_TM"
"148","2018-09-26","2018-09-26_11.03.31","2018-12-02T18:00:00","Bears at Giants","https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004",4347004,"","2018-12-02T13:00:00","2018-12-02T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.89,"2018-04-20T00:47:32","Chicago Bears at New York Giants","normal",0.901,NA,187,855,101,1261,11438,251.88655,96,FALSE,"2018-08-24T21:53:41Z","QRCODE","East Rutherford, NJ 07073","East Rutherford","America/New_York",16,"MetLife Stadium","East Rutherford, NJ","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",1587,TRUE,"NJ","US","metlife-stadium","07073","MetLife Stadium",0.94873494,0,501,40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"149","2018-09-26","2018-09-26_11.03.31","2018-12-02T18:00:00","Browns at Texans","https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156",4347156,"","2018-12-02T12:00:00","2018-12-02T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.855,"2018-04-20T03:52:35","Cleveland Browns at Houston Texans","normal",0.86,NA,127,587,42,1049,2225,164.92845,42,FALSE,"2018-08-24T21:53:41Z","QRCODE","Houston, TX 77054","Houston","America/Chicago",45,"NRG Stadium","Houston, TX","https://seatgeek.com/venues/nrg-stadium/tickets","1 Reliant Park",41,TRUE,"TX","US","nrg-stadium","77054","NRG Stadium",0.8624192,0,618,29.6847,-95.4107,FALSE,"2015-11-04T18:42:27Z","QRCODE_TM"
"150","2018-09-26","2018-09-26_11.03.31","2018-12-02T20:05:00","Jets at Titans","https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989",4346989,"","2018-12-02T15:05:00","2018-12-03T00:05:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.828,"2018-04-20T00:47:29","New York Jets at Tennessee Titans","normal",0.828,NA,125,566,35,872,708,147.65372,35,FALSE,"2018-08-24T21:53:41Z","QRCODE","Nashville, TN 37213","Nashville","America/New_York",16,"Nissan Stadium","Nashville, TN","https://seatgeek.com/venues/nissan-stadium/tickets","1 Titans Way",1126,TRUE,"TN","US","nissan-stadium","37213","Nissan Stadium",0.8546275,0,659,36.1665,-86.7713,FALSE,"2015-10-19T15:09:39Z","NONE"
"151","2018-09-26","2018-09-26_11.03.31","2018-12-02T21:05:00","Chiefs at Raiders","https://seatgeek.com/chiefs-at-raiders-tickets/12-2-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347152",4347152,"","2018-12-02T13:05:00","2018-12-03T01:05:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.854,"2018-04-20T01:04:24","Kansas City Chiefs at Oakland Raiders","normal",0.859,NA,179,657,82,886,678,200.83105,82,FALSE,"2018-08-24T21:53:41Z","QRCODE","Oakland, CA 94621","Oakland","America/Los_Angeles",21,"Oakland-Alameda County Coliseum","Oakland, CA","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","7000 Coliseum Way",14,TRUE,"CA","US","oakland-alameda-county-coliseum","94621","Oakland-Alameda County Coliseum",0.7817843,0,807,37.7469,-122.201,FALSE,"2015-06-24T00:00:00Z","PDF417"
