"","date","timestamp","datetime_tbd","description","is_open","short_title","visible_until_utc","type","score","time_tbd","date_tbd","announce_date","popularity","url","datetime_local","status","title","datetime_utc","created_at","id","general_admission","median_price","lowest_price_good_deals","lowest_price","visible_listing_count","average_price","highest_price","listing_count","employee_only_accessMethod","created_at_accessMethod","method_accessMethod","name_v2","has_upcoming_events","score_venue","slug","country","city","popularity_venue","postal_code","url_venue","extended_address","timezone","address","name","display_location","metro_code","state","id_venue","num_upcoming_events","lat","lon","employee_only_AccessMethod","created_at_AccessMethod","method_AccessMethod"
"179","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Ravens at Chiefs","2018-12-09T22:00:00","nfl",0.918,FALSE,FALSE,"2018-04-20T00:00:00",0.818,"https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979","2018-12-09T12:00:00","normal","Baltimore Ravens at Kansas City Chiefs","2018-12-09T18:00:00","2018-04-20T00:47:27",4346979,NA,119,30,30,1169,130.28271,811,1047,FALSE,"2018-08-24T21:53:42Z","QRCODE","Arrowhead Stadium",TRUE,0.8827867,"arrowhead-stadium","US","Kansas City",0,"64129","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO 64129","America/Chicago","1 Arrowhead Drive","Arrowhead Stadium","Kansas City, MO",616,"MO",1128,9,39.0489,-94.4839,FALSE,"2015-08-20T16:20:51Z","QRCODE_TM"
"180","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Colts at Texans","2018-12-09T22:00:00","nfl",0.928,FALSE,FALSE,"2018-04-20T00:00:00",0.822,"https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014","2018-12-09T12:00:00","normal","Indianapolis Colts at Houston Texans","2018-12-09T18:00:00","2018-04-20T00:47:35",4347014,NA,NA,45,45,NA,188.14,2226,605,FALSE,"2018-08-24T21:53:42Z","QRCODE","NRG Stadium",TRUE,0.8624192,"nrg-stadium","US","Houston",0,"77054","https://seatgeek.com/venues/nrg-stadium/tickets","Houston, TX 77054","America/Chicago","1 Reliant Park","NRG Stadium","Houston, TX",618,"TX",41,44,29.6847,-95.4107,FALSE,"2015-11-04T18:42:27Z","QRCODE_TM"
"181","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Jets at Bills","2018-12-09T22:00:00","nfl",0.889,FALSE,FALSE,"2018-04-20T00:00:00",0.798,"https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059","2018-12-09T13:00:00","normal","New York Jets at Buffalo Bills","2018-12-09T18:00:00","2018-04-20T00:47:43",4347059,NA,NA,29,29,NA,96.17,636,1119,FALSE,"2018-08-24T21:53:42Z","QRCODE","New Era Field",TRUE,0.8815085,"new-era-field","US","Orchard Park",0,"14127","https://seatgeek.com/venues/new-era-field/tickets","Orchard Park, NY 14127","America/New_York","1 Bills Drive","New Era Field","Orchard Park, NY",514,"NY",1135,7,42.7737,-78.7874,FALSE,"2015-08-12T16:52:53Z","QRCODE_TM"
"182","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Bengals at Chargers","2018-12-10T01:05:00","nfl",0.934,FALSE,FALSE,"2018-04-20T00:00:00",0.822,"https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107","2018-12-09T13:05:00","normal","Cincinnati Bengals at Los Angeles Chargers","2018-12-09T21:05:00","2018-04-20T00:47:52",4347107,NA,194,103,115,600,212.68347,581,496,FALSE,"2018-08-24T21:53:42Z","QRCODE","StubHub Center",TRUE,0.7228164,"stubhub-center","US","Carson",0,"90746","https://seatgeek.com/venues/stubhub-center/tickets","Carson, CA 90746","America/Los_Angeles","18400 Avalon Blvd","StubHub Center","Carson, CA",803,"CA",52,16,33.8643,-118.261,NA,NA,NA
"183","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Broncos at 49ers","2018-12-10T01:05:00","nfl",0.961,FALSE,FALSE,"2018-04-20T00:00:00",0.852,"https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114","2018-12-09T13:05:00","normal","Denver Broncos at San Francisco 49ers","2018-12-09T21:05:00","2018-04-20T00:47:53",4347114,NA,222,99,100,1160,245.51207,3012,994,FALSE,"2018-08-24T21:53:42Z","QRCODE","Levi's Stadium",TRUE,0.95768774,"levi-s-stadium","US","Santa Clara",0,"95054","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA 95054","America/Los_Angeles","4900 Marie P DeBartolo Way","Levi's Stadium","Santa Clara, CA",0,"CA",58670,12,37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"184","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Lions at Cardinals","2018-12-10T01:25:00","nfl",0.933,FALSE,FALSE,"2018-04-20T00:00:00",0.836,"https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099","2018-12-09T14:25:00","normal","Detroit Lions at Arizona Cardinals","2018-12-09T21:25:00","2018-04-20T00:47:51",4347099,NA,99,30,30,1330,117.300964,613,1040,FALSE,"2018-08-24T21:53:42Z","QRCODE","State Farm Stadium",TRUE,0.93402725,"state-farm-stadium","US","Glendale",0,"85305","https://seatgeek.com/venues/state-farm-stadium/tickets","Glendale, AZ 85305","America/Phoenix","1 Cardinals Drive","State Farm Stadium","Glendale, AZ",753,"AZ",43,10,33.5294,-112.262,FALSE,"2015-12-21T17:26:05Z","NONE"
"185","2018-09-18","2018-09-18_11.00.31",FALSE,"",TRUE,"Eagles at Cowboys","2018-12-10T01:25:00","nfl",0.998,FALSE,FALSE,"2018-04-05T00:00:00",0.877,"https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919","2018-12-09T15:25:00","normal","Philadelphia Eagles at Dallas Cowboys","2018-12-09T21:25:00","2018-04-05T23:08:46",4327919,NA,369,49,49,2338,453.48865,4422,3043,FALSE,"2018-04-17T22:02:33Z","QRCODE","AT&T Stadium",TRUE,0.9751414,"at-t-stadium","US","Arlington",0,"76011","https://seatgeek.com/venues/at-t-stadium/tickets","Arlington, TX 76011","America/Chicago","1 AT&T Way","AT&T Stadium","Arlington, TX",623,"TX",4965,22,32.7459,-97.0957,FALSE,"2018-04-17T22:02:33Z","QRCODE"
"186","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Steelers at Raiders","2018-12-10T05:20:00","nfl",0.949,FALSE,FALSE,"2018-04-20T00:00:00",0.839,"https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151","2018-12-09T17:20:00","normal","Pittsburgh Steelers at Oakland Raiders","2018-12-10T01:20:00","2018-04-20T01:04:24",4347151,NA,373,188,188,803,409.167,1467,521,FALSE,"2018-08-24T21:53:42Z","QRCODE","Oakland-Alameda County Coliseum",TRUE,0.7817843,"oakland-alameda-county-coliseum","US","Oakland",0,"94621","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland, CA 94621","America/Los_Angeles","7000 Coliseum Way","Oakland-Alameda County Coliseum","Oakland, CA",807,"CA",14,24,37.7469,-122.201,FALSE,"2015-06-24T00:00:00Z","PDF417"
"187","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Vikings at Seahawks","2018-12-11T05:15:00","nfl",0.953,FALSE,FALSE,"2018-04-20T00:00:00",0.841,"https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123","2018-12-10T17:15:00","normal","Minnesota Vikings at Seattle Seahawks","2018-12-11T01:15:00","2018-04-20T00:47:55",4347123,NA,347,131,136,801,387.11716,1596,350,FALSE,"2018-08-24T21:53:42Z","QRCODE","CenturyLink Field",TRUE,0.87232786,"centurylink-field","US","Seattle",0,"98134","https://seatgeek.com/venues/centurylink-field/tickets","Seattle, WA 98134","America/Los_Angeles","800 Occidental Ave S","CenturyLink Field","Seattle, WA",819,"WA",339,18,47.6,-122.33,FALSE,"2018-03-02T22:54:54Z","QRCODE"
"188","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Chargers at Chiefs","2018-12-14T05:20:00","nfl",0.91,FALSE,FALSE,"2018-04-20T00:00:00",0.804,"https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978","2018-12-13T19:20:00","normal","Los Angeles Chargers at Kansas City Chiefs","2018-12-14T01:20:00","2018-04-20T00:47:26",4346978,NA,125,38,38,1084,141.00339,700,887,FALSE,"2018-08-24T21:53:42Z","QRCODE","Arrowhead Stadium",TRUE,0.8827867,"arrowhead-stadium","US","Kansas City",0,"64129","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO 64129","America/Chicago","1 Arrowhead Drive","Arrowhead Stadium","Kansas City, MO",616,"MO",1128,9,39.0489,-94.4839,FALSE,"2015-08-20T16:20:51Z","QRCODE_TM"
"189","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Texans at Jets","2018-12-16T01:30:00","nfl",0.939,FALSE,FALSE,"2018-04-20T00:00:00",0.829,"https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015","2018-12-15T16:30:00","normal","Houston Texans at New York Jets","2018-12-15T21:30:00","2018-04-20T00:47:35",4347015,NA,124,36,36,1379,150.54288,918,1131,FALSE,"2018-08-24T21:53:42Z","QRCODE","MetLife Stadium",TRUE,0.94873494,"metlife-stadium","US","East Rutherford",0,"07073","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","America/New_York","1 MetLife Stadium Drive","MetLife Stadium","East Rutherford, NJ",501,"NJ",1587,17,40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"190","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Browns at Broncos","2018-12-16T01:30:00","nfl",0.884,FALSE,FALSE,"2018-04-20T00:00:00",0.793,"https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135","2018-12-15T14:30:00","normal","Cleveland Browns at Denver Broncos","2018-12-15T21:30:00","2018-04-20T01:04:04",4347135,NA,248,84,115,811,293.36243,1204,149,FALSE,"2018-08-24T21:53:42Z","QRCODE","Sports Authority Field at Mile High",TRUE,0.9028296,"sports-authority-field-at-mile-high","US","Denver",0,"80204","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Denver, CO 80204","America/Denver","1701 Bryant Street","Sports Authority Field at Mile High","Denver, CO",751,"CO",1131,6,39.74,-105.02,FALSE,"2015-08-07T18:39:02Z","QRCODE_TM"
"191","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Cardinals at Falcons","2018-12-16T22:00:00","nfl",0.941,FALSE,FALSE,"2018-04-20T00:00:00",0.841,"https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047","2018-12-16T13:00:00","normal","Arizona Cardinals at Atlanta Falcons","2018-12-16T18:00:00","2018-04-20T00:47:41",4347047,NA,NA,68,68,NA,195.81,1198,1060,FALSE,"2018-08-24T21:53:42Z","QRCODE","Mercedes-Benz Stadium",TRUE,0.76958936,"mercedes-benz-stadium","US","Atlanta",0,"30313","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Atlanta, GA 30313","America/New_York","441 M.L.K. Jr Dr NW","Mercedes-Benz Stadium","Atlanta, GA",0,"GA",419590,19,33.76,-84.4,FALSE,"2018-08-23T20:14:46Z","QRCODE"
"192","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Cowboys at Colts","2018-12-16T22:00:00","nfl",0.954,FALSE,FALSE,"2018-04-20T00:00:00",0.847,"https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955","2018-12-16T13:00:00","normal","Dallas Cowboys at Indianapolis Colts","2018-12-16T18:00:00","2018-04-20T00:47:20",4346955,NA,214,104,104,922,280.01303,1976,460,FALSE,"2018-08-24T21:53:42Z","QRCODE","Lucas Oil Stadium",TRUE,0.9071682,"lucas-oil-stadium","US","Indianapolis",0,"46225","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN 46225","America/Indiana/Indianapolis","500 South Capitol Avenue","Lucas Oil Stadium","Indianapolis, IN",527,"IN",1130,12,39.7601,-86.1639,FALSE,"2018-09-13T22:29:37Z","QRCODE_TM"
"193","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Packers at Bears","2018-12-16T22:00:00","nfl",0.974,FALSE,FALSE,"2018-04-20T00:00:00",0.86,"https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002","2018-12-16T12:00:00","normal","Green Bay Packers at Chicago Bears","2018-12-16T18:00:00","2018-04-20T00:47:32",4347002,NA,349,169,175,949,428.1059,2224,170,FALSE,"2018-08-24T21:53:42Z","QRCODE","Soldier Field",TRUE,0.940013,"soldier-field","US","Chicago",0,"60605","https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL 60605","America/Chicago","1410 S. Museum Campus Drive","Soldier Field","Chicago, IL",602,"IL",31,10,41.8623,-87.6159,FALSE,"2018-06-02T00:44:08Z","NONE"
"194","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Lions at Bills","2018-12-16T22:00:00","nfl",0.88,FALSE,FALSE,"2018-04-20T00:00:00",0.786,"https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057","2018-12-16T13:00:00","normal","Detroit Lions at Buffalo Bills","2018-12-16T18:00:00","2018-04-20T00:47:43",4347057,NA,66,17,20,1482,86.672775,640,1201,FALSE,"2018-08-24T21:53:42Z","QRCODE","New Era Field",TRUE,0.8815085,"new-era-field","US","Orchard Park",0,"14127","https://seatgeek.com/venues/new-era-field/tickets","Orchard Park, NY 14127","America/New_York","1 Bills Drive","New Era Field","Orchard Park, NY",514,"NY",1135,7,42.7737,-78.7874,FALSE,"2015-08-12T16:52:53Z","QRCODE_TM"
"195","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Buccaneers at Ravens","2018-12-16T22:00:00","nfl",0.871,FALSE,FALSE,"2018-04-20T00:00:00",0.777,"https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066","2018-12-16T13:00:00","normal","Tampa Bay Buccaneers at Baltimore Ravens","2018-12-16T18:00:00","2018-04-20T00:47:44",4347066,NA,97,40,40,1366,126.75899,607,751,FALSE,"2018-08-24T21:53:42Z","QRCODE","M&T Bank Stadium",TRUE,0.8927189,"m-t-bank-stadium","US","Baltimore",0,"21230","https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD 21230","America/New_York","1101 Russell St","M&T Bank Stadium","Baltimore, MD",512,"MD",1121,8,39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
"196","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Dolphins at Vikings","2018-12-16T22:00:00","nfl",0.934,FALSE,FALSE,"2018-04-20T00:00:00",0.834,"https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144","2018-12-16T12:00:00","normal","Miami Dolphins at Minnesota Vikings","2018-12-16T18:00:00","2018-04-20T01:04:05",4347144,NA,194,99,100,1023,438.82904,67739,661,FALSE,"2018-08-24T21:53:42Z","QRCODE","U.S. Bank Stadium",TRUE,0.88524246,"u-s-bank-stadium","US","Minneapolis",0,"55415","https://seatgeek.com/venues/u-s-bank-stadium/tickets","Minneapolis, MN 55415","America/Chicago","401 Chicago Avenue","U.S. Bank Stadium","Minneapolis, MN",0,"MN",218451,13,44.97,-93.26,FALSE,"2018-08-22T15:34:15Z","NONE"
"197","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Redskins at Jaguars","2018-12-16T22:00:00","nfl",0.87,FALSE,FALSE,"2018-04-20T00:00:00",0.771,"https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-everbank-field/nfl/4346945","2018-12-16T13:00:00","normal","Washington Redskins at Jacksonville Jaguars","2018-12-16T18:00:00","2018-04-20T00:47:18",4346945,NA,NA,69,62,NA,162.15,655,688,FALSE,"2018-08-24T21:53:42Z","QRCODE","EverBank Field",TRUE,0.83759147,"everbank-field","US","Jacksonville",0,"32202","https://seatgeek.com/venues/everbank-field/tickets","Jacksonville, FL 32202","America/New_York","1 Everbank Field Dr","EverBank Field","Jacksonville, FL",561,"FL",5178,9,30.3239,-81.6373,FALSE,"2015-10-17T20:03:42Z","QRCODE_TM"
"198","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Raiders at Bengals","2018-12-16T22:00:00","nfl",0.907,FALSE,FALSE,"2018-04-20T00:00:00",0.803,"https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037","2018-12-16T13:00:00","normal","Oakland Raiders at Cincinnati Bengals","2018-12-16T18:00:00","2018-04-20T00:47:39",4347037,NA,105,53,53,915,121.42182,601,614,FALSE,"2018-08-24T21:53:42Z","QRCODE","Paul Brown Stadium",TRUE,0.86166537,"paul-brown-stadium","US","Cincinnati",0,"45202","https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH 45202","America/New_York","1 Paul Brown Stadium","Paul Brown Stadium","Cincinnati, OH",515,"OH",1124,7,39.0961,-84.5177,FALSE,"2015-10-09T16:14:37Z","QRCODE_TM"
"199","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Titans at Giants","2018-12-16T22:00:00","nfl",0.924,FALSE,FALSE,"2018-04-20T00:00:00",0.813,"https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988","2018-12-16T13:00:00","normal","Tennessee Titans at New York Giants","2018-12-16T18:00:00","2018-04-20T00:47:29",4346988,NA,180,79,79,1432,220.39354,1264,681,FALSE,"2018-08-24T21:53:42Z","QRCODE","MetLife Stadium",TRUE,0.94873494,"metlife-stadium","US","East Rutherford",0,"07073","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","America/New_York","1 MetLife Stadium Drive","MetLife Stadium","East Rutherford, NJ",501,"NJ",1587,17,40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"200","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Seahawks at 49ers","2018-12-17T01:05:00","nfl",0.956,FALSE,FALSE,"2018-04-20T00:00:00",0.843,"https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122","2018-12-16T13:05:00","normal","Seattle Seahawks at San Francisco 49ers","2018-12-16T21:05:00","2018-04-20T00:47:55",4347122,NA,196,97,99,1212,231.0682,2991,1085,FALSE,"2018-08-24T21:53:42Z","QRCODE","Levi's Stadium",TRUE,0.95768774,"levi-s-stadium","US","Santa Clara",0,"95054","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA 95054","America/Los_Angeles","4900 Marie P DeBartolo Way","Levi's Stadium","Santa Clara, CA",0,"CA",58670,12,37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"201","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Patriots at Steelers","2018-12-17T01:25:00","nfl",0.987,FALSE,FALSE,"2018-04-20T00:00:00",0.868,"https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077","2018-12-16T16:25:00","normal","New England Patriots at Pittsburgh Steelers","2018-12-16T21:25:00","2018-04-20T00:47:46",4347077,NA,NA,213,213,NA,437.22,1510,675,FALSE,"2018-08-24T21:53:42Z","QRCODE","Heinz Field",TRUE,0.9033526,"heinz-field","US","Pittsburgh",0,"15212","https://seatgeek.com/venues/heinz-field/tickets","Pittsburgh, PA 15212","America/New_York","100 Art Rooney Avenue","Heinz Field","Pittsburgh, PA",508,"PA",1119,10,40.4468,-80.0158,FALSE,"2015-12-08T15:36:23Z","QRCODE_TM"
"202","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Eagles at Rams","2018-12-17T05:20:00","nfl",0.95,FALSE,FALSE,"2018-04-20T00:00:00",0.836,"https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919","2018-12-16T17:20:00","normal","Philadelphia Eagles at Los Angeles Rams","2018-12-17T01:20:00","2018-04-20T00:47:14",4346919,NA,278,107,107,1420,342.4485,1939,767,FALSE,"2018-08-24T21:53:42Z","QRCODE","Los Angeles Memorial Coliseum",TRUE,0.86898464,"los-angeles-memorial-coliseum-1","US","Los Angeles",0,"90037","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles, CA 90037","America/Los_Angeles","3911 S Figueroa St","Los Angeles Memorial Coliseum","Los Angeles, CA",0,"CA",51012,11,34.0138,-118.288,FALSE,"2018-08-23T17:59:28Z","QRCODE"
