"","date","timestamp","title","datetime_local","created_at","type","url","visible_until_utc","description","date_tbd","score","datetime_utc","popularity","short_title","announce_date","datetime_tbd","id","is_open","status","time_tbd","general_admission","average_price","highest_price","lowest_price_good_deals","median_price","visible_listing_count","lowest_price","listing_count","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","name_v2","url_venue","extended_address","slug","display_location","has_upcoming_events","address","timezone","score_venue","popularity_venue","city","state","id_venue","num_upcoming_events","name","postal_code","country","metro_code","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"136","2018-10-18","2018-10-18_16.00.59","Seattle Seahawks at San Francisco 49ers","2018-12-16T13:05:00","2018-04-20T00:47:55","nfl","https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122","2018-12-17T01:05:00","",FALSE,0.957,"2018-12-16T21:05:00",0.844,"Seahawks at 49ers","2018-04-20T00:00:00",FALSE,4347122,FALSE,"normal",FALSE,NA,160.5473,2989,59,143,2208,62,1131,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA 95054","levi-s-stadium","Santa Clara, CA",TRUE,"4900 Marie P DeBartolo Way","America/Los_Angeles",0.95768774,0,"Santa Clara","CA",58670,10,"Levi's Stadium","95054","US",0,37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"137","2018-10-18","2018-10-18_16.00.59","New England Patriots at Pittsburgh Steelers","2018-12-16T16:25:00","2018-04-20T00:47:46","nfl","https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077","2018-12-17T01:25:00","",FALSE,0.981,"2018-12-16T21:25:00",0.866,"Patriots at Steelers","2018-04-20T00:00:00",FALSE,4347077,FALSE,"normal",FALSE,NA,427.7365,10979,187,341,1844,200,630,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","Pittsburgh, PA 15212","heinz-field","Pittsburgh, PA",TRUE,"100 Art Rooney Avenue","America/New_York",0.9033526,0,"Pittsburgh","PA",1119,7,"Heinz Field","15212","US",508,40.4468,-80.0158,"2018-10-04T12:42:28Z",FALSE,"QRCODE"
"138","2018-10-18","2018-10-18_16.00.59","Philadelphia Eagles at Los Angeles Rams","2018-12-16T17:20:00","2018-04-20T00:47:14","nfl","https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919","2018-12-17T05:20:00","",FALSE,0.952,"2018-12-17T01:20:00",0.837,"Eagles at Rams","2018-04-20T00:00:00",FALSE,4346919,FALSE,"normal",FALSE,NA,357.93857,1938,118,275,1688,118,635,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Los Angeles Memorial Coliseum","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles, CA 90037","los-angeles-memorial-coliseum-1","Los Angeles, CA",TRUE,"3911 S Figueroa St","America/Los_Angeles",0.86898464,0,"Los Angeles","CA",51012,8,"Los Angeles Memorial Coliseum","90037","US",0,34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"139","2018-10-18","2018-10-18_16.00.59","New Orleans Saints at Carolina Panthers","2018-12-17T20:15:00","2018-04-20T00:47:38","nfl","https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035","2018-12-18T05:15:00","",FALSE,0.923,"2018-12-18T01:15:00",0.812,"Saints at Panthers","2018-04-20T00:00:00",FALSE,4347035,FALSE,"normal",FALSE,NA,234.45854,1025,84,167,1746,84,591,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Charlotte, NC 28202","bank-of-america-stadium","Charlotte, NC",TRUE,"800 South Mint Street","America/New_York",0.8968222,0,"Charlotte","NC",1122,9,"Bank of America Stadium","28202","US",517,35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"140","2018-10-18","2018-10-18_16.00.59","Washington Redskins at Tennessee Titans","2018-12-23T12:00:00","2018-04-20T00:47:29","nfl","https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986","2018-12-23T21:00:00","",FALSE,0.856,"2018-12-23T17:00:00",0.763,"Redskins at Titans","2018-04-20T00:00:00",FALSE,4346986,FALSE,"normal",FALSE,NA,141.9062,780,35,121,1594,44,661,"2018-08-24T21:53:43Z",FALSE,"QRCODE","Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","Nashville, TN 37213","nissan-stadium","Nashville, TN",TRUE,"1 Titans Way","America/New_York",0.8546275,0,"Nashville","TN",1126,16,"Nissan Stadium","37213","US",659,36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"141","2018-10-18","2018-10-18_16.00.59","Cincinnati Bengals at Cleveland Browns","2018-12-23T13:00:00","2018-04-20T00:47:31","nfl","https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994","2018-12-23T22:00:00","",FALSE,0.885,"2018-12-23T18:00:00",0.791,"Bengals at Browns","2018-04-20T00:00:00",FALSE,4346994,FALSE,"normal",FALSE,NA,102.2983,757,37,86,1723,39,1237,"2018-08-24T21:53:43Z",FALSE,"QRCODE","FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","Cleveland, OH 44114","firstenergy-stadium-15","Cleveland, OH",TRUE,"100 Alfred Lerner Way","America/New_York",0.86852187,0,"Cleveland","OH",1123,5,"FirstEnergy Stadium","44114","US",510,41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"142","2018-10-18","2018-10-18_16.00.59","Houston Texans at Philadelphia Eagles","2018-12-23T13:00:00","2018-04-20T00:47:35","nfl","https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013","2018-12-23T22:00:00","",FALSE,0.936,"2018-12-23T18:00:00",0.825,"Texans at Eagles","2018-04-20T00:00:00",FALSE,4347013,FALSE,"normal",FALSE,NA,314.017,2245,105,266,1792,146,529,"2018-08-24T21:53:43Z",FALSE,"QRCODE","Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets","Philadelphia, PA 19148","lincoln-financial-field","Philadelphia, PA",TRUE,"1020 Pattison Ave","America/New_York",0.90542686,0,"Philadelphia","PA",330,13,"Lincoln Financial Field","19148","US",504,39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"143","2018-10-18","2018-10-18_16.00.59","Minnesota Vikings at Detroit Lions","2018-12-23T13:00:00","2018-04-20T00:47:36","nfl","https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022","2018-12-23T22:00:00","",FALSE,0.954,"2018-12-23T18:00:00",0.846,"Vikings at Lions","2018-04-20T00:00:00",FALSE,4347022,FALSE,"normal",FALSE,NA,182.30997,899,71,159,847,73,642,"2018-08-24T21:53:43Z",FALSE,"QRCODE","Ford Field","https://seatgeek.com/venues/ford-field/tickets","Detroit, MI 48226","ford-field","Detroit, MI",TRUE,"2000 Brush St.","America/Detroit",0.9029952,0,"Detroit","MI",346,11,"Ford Field","48226","US",505,42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"144","2018-10-18","2018-10-18_16.00.59","Atlanta Falcons at Carolina Panthers","2018-12-23T13:00:00","2018-04-20T00:47:41","nfl","https://seatgeek.com/falcons-at-panthers-tickets/12-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347046","2018-12-23T22:00:00","",FALSE,0.917,"2018-12-23T18:00:00",0.808,"Falcons at Panthers","2018-04-20T00:00:00",FALSE,4347046,FALSE,"normal",FALSE,NA,234.34215,1025,78,169,1874,78,681,"2018-08-24T21:53:43Z",FALSE,"QRCODE","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Charlotte, NC 28202","bank-of-america-stadium","Charlotte, NC",TRUE,"800 South Mint Street","America/New_York",0.8968222,0,"Charlotte","NC",1122,9,"Bank of America Stadium","28202","US",517,35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"145","2018-10-18","2018-10-18_16.00.59","Jacksonville Jaguars at Miami Dolphins","2018-12-23T13:00:00","2018-04-20T00:47:48","nfl","https://seatgeek.com/jaguars-at-dolphins-tickets/12-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347085","2018-12-23T22:00:00","",FALSE,0.89,"2018-12-23T18:00:00",0.783,"Jaguars at Dolphins","2018-04-20T00:00:00",FALSE,4347085,FALSE,"normal",FALSE,NA,165.39822,899,50,142,1513,50,226,"2018-08-24T21:53:43Z",FALSE,"QRCODE","Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","Miami Gardens, FL 33056","hard-rock-stadium","Miami Gardens, FL",TRUE,"347 Don Shula Dr.","America/New_York",0.8378203,0,"Miami Gardens","FL",29,32,"Hard Rock Stadium","33056","US",528,25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"146","2018-10-18","2018-10-18_16.00.59","Green Bay Packers at New York Jets","2018-12-23T13:00:00","2018-04-20T00:47:22","nfl","https://seatgeek.com/packers-at-jets-tickets/12-23-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346959","2018-12-23T22:00:00","",FALSE,0.994,"2018-12-23T18:00:00",0.863,"Packers at Jets","2018-04-20T00:00:00",FALSE,4346959,FALSE,"normal",FALSE,NA,260.84708,1344,89,224,1456,89,752,"2018-08-24T21:53:43Z",FALSE,"QRCODE","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","metlife-stadium","East Rutherford, NJ",TRUE,"1 MetLife Stadium Drive","America/New_York",0.94873494,0,"East Rutherford","NJ",1587,12,"MetLife Stadium","07073","US",501,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"147","2018-10-18","2018-10-18_16.00.59","Buffalo Bills at New England Patriots","2018-12-23T13:00:00","2018-04-20T00:47:50","nfl","https://seatgeek.com/bills-at-patriots-tickets/12-23-2018-foxborough-massachusetts-gillette-stadium/nfl/4347093","2018-12-23T22:00:00","",FALSE,0.955,"2018-12-23T18:00:00",0.847,"Bills at Patriots","2018-04-20T00:00:00",FALSE,4347093,FALSE,"normal",FALSE,NA,349.28317,1114,173,282,942,173,226,"2018-08-24T21:53:43Z",FALSE,"QRCODE","Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets","Foxborough, MA 02035","gillette-stadium","Foxborough, MA",TRUE,"1 Patriot Place","America/New_York",0.8983344,0,"Foxborough","MA",33,11,"Gillette Stadium","02035","US",506,42.0906,-71.2674,"2018-08-22T15:36:58Z",FALSE,"NONE"
"148","2018-10-18","2018-10-18_16.00.59","New York Giants at Indianapolis Colts","2018-12-23T13:00:00","2018-04-20T00:47:20","nfl","https://seatgeek.com/giants-at-colts-tickets/12-23-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346954","2018-12-23T22:00:00","",FALSE,0.912,"2018-12-23T18:00:00",0.812,"Giants at Colts","2018-04-20T00:00:00",FALSE,4346954,FALSE,"normal",FALSE,NA,109.93021,568,34,88,1248,34,831,"2018-08-24T21:53:42Z",FALSE,"QRCODE","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN 46225","lucas-oil-stadium","Indianapolis, IN",TRUE,"500 South Capitol Avenue","America/Indiana/Indianapolis",0.9071682,0,"Indianapolis","IN",1130,12,"Lucas Oil Stadium","46225","US",527,39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"149","2018-10-18","2018-10-18_16.00.59","Tampa Bay Buccaneers at Dallas Cowboys","2018-12-23T12:00:00","2018-04-05T23:08:46","nfl","https://seatgeek.com/buccaneers-at-cowboys-tickets/12-23-2018-arlington-texas-at-t-stadium/nfl/4327918","2018-12-23T22:00:00","",FALSE,0.974,"2018-12-23T18:00:00",0.853,"Buccaneers at Cowboys","2018-04-05T00:00:00",FALSE,4327918,TRUE,"normal",FALSE,NA,260.571,6056,NA,202,2825,NA,4154,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","Arlington, TX 76011","at-t-stadium","Arlington, TX",TRUE,"1 AT&T Way","America/Chicago",0.9751414,0,"Arlington","TX",4965,17,"AT&T Stadium","76011","US",623,32.7459,-97.0957,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM"
"150","2018-10-18","2018-10-18_16.00.59","Los Angeles Rams at Arizona Cardinals","2018-12-23T14:05:00","2018-04-20T00:47:50","nfl","https://seatgeek.com/rams-at-cardinals-tickets/12-23-2018-glendale-arizona-state-farm-stadium/nfl/4347097","2018-12-24T01:05:00","",FALSE,0.914,"2018-12-23T21:05:00",0.813,"Rams at Cardinals","2018-04-20T00:00:00",FALSE,4347097,FALSE,"normal",FALSE,NA,120.98743,6040,26,94,1753,26,1193,"2018-08-24T21:53:43Z",FALSE,"QRCODE","State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","Glendale, AZ 85305","state-farm-stadium","Glendale, AZ",TRUE,"1 Cardinals Drive","America/Phoenix",0.93402725,0,"Glendale","AZ",43,10,"State Farm Stadium","85305","US",753,33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"151","2018-10-18","2018-10-18_16.00.59","Chicago Bears at San Francisco 49ers","2018-12-23T13:05:00","2018-04-20T00:47:54","nfl","https://seatgeek.com/bears-at-49ers-tickets/12-23-2018-santa-clara-california-levi-s-stadium/nfl/4347116","2018-12-24T01:05:00","",FALSE,0.986,"2018-12-23T21:05:00",0.859,"Bears at 49ers","2018-04-20T00:00:00",FALSE,4347116,FALSE,"normal",FALSE,NA,179.46361,2989,64,169,2233,68,1223,"2018-08-24T21:53:43Z",FALSE,"QRCODE","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA 95054","levi-s-stadium","Santa Clara, CA",TRUE,"4900 Marie P DeBartolo Way","America/Los_Angeles",0.95768774,0,"Santa Clara","CA",58670,10,"Levi's Stadium","95054","US",0,37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"152","2018-10-18","2018-10-18_16.00.59","Baltimore Ravens at Los Angeles Chargers","2018-12-23T13:05:00","2018-04-20T00:47:52","nfl","https://seatgeek.com/ravens-at-chargers-tickets/12-23-2018-carson-california-stubhub-center/nfl/4347106","2018-12-24T01:05:00","",FALSE,0.945,"2018-12-23T21:05:00",0.822,"Ravens at Chargers","2018-04-20T00:00:00",FALSE,4347106,FALSE,"normal",FALSE,NA,240.29597,611,126,203,667,127,348,"2018-08-24T21:53:43Z",FALSE,"QRCODE","StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets","Carson, CA 90746","stubhub-center","Carson, CA",TRUE,"18400 Avalon Blvd","America/Los_Angeles",0.7228164,0,"Carson","CA",52,10,"StubHub Center","90746","US",803,33.8643,-118.261,NA,NA,NA
"153","2018-10-18","2018-10-18_16.00.59","Pittsburgh Steelers at New Orleans Saints","2018-12-23T15:25:00","2018-04-20T00:47:24","nfl","https://seatgeek.com/steelers-at-saints-tickets/12-23-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346967","2018-12-24T01:25:00","",FALSE,0.945,"2018-12-23T21:25:00",0.831,"Steelers at Saints","2018-04-20T00:00:00",FALSE,4346967,TRUE,"normal",FALSE,NA,355.43567,2400,127,338,1241,127,1329,"2018-05-29T20:39:33Z",FALSE,"QRCODE","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","New Orleans, LA 70112","mercedes-benz-superdome","New Orleans, LA",TRUE,"1500 Sugar Bowl Drive","America/Chicago",0.8966978,0,"New Orleans","LA",128,15,"Mercedes-Benz Superdome","70112","US",622,29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"154","2018-10-18","2018-10-18_16.00.59","Kansas City Chiefs at Seattle Seahawks","2018-12-23T17:20:00","2018-04-20T00:47:55","nfl","https://seatgeek.com/chiefs-at-seahawks-tickets/12-23-2018-seattle-washington-centurylink-field/nfl/4347121","2018-12-24T05:20:00","",FALSE,0.935,"2018-12-24T01:20:00",0.819,"Chiefs at Seahawks","2018-04-20T00:00:00",FALSE,4347121,FALSE,"normal",FALSE,NA,340.88132,1166,129,309,1919,129,337,"2018-08-24T21:53:43Z",FALSE,"QRCODE","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","Seattle, WA 98134","centurylink-field","Seattle, WA",TRUE,"800 Occidental Ave S","America/Los_Angeles",0.87232786,0,"Seattle","WA",339,8,"CenturyLink Field","98134","US",819,47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"155","2018-10-18","2018-10-18_16.00.59","Denver Broncos at Oakland Raiders","2018-12-24T17:15:00","2018-04-20T01:04:24","nfl","https://seatgeek.com/broncos-at-raiders-tickets/12-24-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347150","2018-12-25T05:15:00","",FALSE,0.927,"2018-12-25T01:15:00",0.808,"Broncos at Raiders","2018-04-20T00:00:00",FALSE,4347150,FALSE,"normal",FALSE,NA,176.90675,2091,46,166,2006,46,858,"2018-08-24T21:53:43Z",FALSE,"QRCODE","Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland, CA 94621","oakland-alameda-county-coliseum","Oakland, CA",TRUE,"7000 Coliseum Way","America/Los_Angeles",0.7817843,0,"Oakland","CA",14,9,"Oakland-Alameda County Coliseum","94621","US",807,37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"156","2018-10-18","2018-10-18_16.00.59","Indianapolis Colts at Tennessee Titans","2018-12-30T12:00:00","2018-04-20T00:47:28","nfl","https://seatgeek.com/colts-at-titans-tickets/12-30-2018-nashville-tennessee-nissan-stadium/nfl/4346984","2018-12-30T21:00:00","",FALSE,0.842,"2018-12-30T17:00:00",0.79,"Colts at Titans","2018-04-20T00:00:00",FALSE,4346984,FALSE,"normal",FALSE,NA,135.93588,647,38,114,1596,38,655,"2018-08-24T21:53:43Z",FALSE,"QRCODE","Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","Nashville, TN 37213","nissan-stadium","Nashville, TN",TRUE,"1 Titans Way","America/New_York",0.8546275,0,"Nashville","TN",1126,16,"Nissan Stadium","37213","US",659,36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"157","2018-10-18","2018-10-18_16.00.59","Cleveland Browns at Baltimore Ravens","2018-12-30T13:00:00","2018-04-20T00:47:44","nfl","https://seatgeek.com/browns-at-ravens-tickets/12-30-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347065","2018-12-30T22:00:00","",FALSE,0.842,"2018-12-30T18:00:00",0.747,"Browns at Ravens","2018-04-20T00:00:00",FALSE,4347065,FALSE,"normal",FALSE,NA,119.374016,566,34,96,2140,34,762,"2018-08-24T21:53:43Z",FALSE,"QRCODE","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD 21230","m-t-bank-stadium","Baltimore, MD",TRUE,"1101 Russell St","America/New_York",0.8927189,0,"Baltimore","MD",1121,6,"M&T Bank Stadium","21230","US",512,39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"158","2018-10-18","2018-10-18_16.00.59","Philadelphia Eagles at Washington Redskins","2018-12-30T13:00:00","2018-04-20T00:47:17","nfl","https://seatgeek.com/eagles-at-redskins-tickets/12-30-2018-landover-maryland-fedex-field/nfl/4346934","2018-12-30T22:00:00","",FALSE,0.966,"2018-12-30T18:00:00",0.84,"Eagles at Redskins","2018-04-20T00:00:00",FALSE,4346934,FALSE,"normal",FALSE,NA,217.5941,1074,97,183,1223,98,611,"2018-08-24T21:53:43Z",FALSE,"QRCODE","FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","Landover, MD 20785","fedex-field","Landover, MD",TRUE,"1600 Fedex Way","America/New_York",0.9333444,0,"Landover","MD",35,5,"FedEx Field","20785","US",511,38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"159","2018-10-18","2018-10-18_16.00.59","New York Jets at New England Patriots","2018-12-30T13:00:00","2018-04-20T00:47:49","nfl","https://seatgeek.com/jets-at-patriots-tickets/12-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347090","2018-12-30T22:00:00","",FALSE,0.959,"2018-12-30T18:00:00",0.842,"Jets at Patriots","2018-04-20T00:00:00",FALSE,4347090,FALSE,"normal",FALSE,NA,333.58725,1797,170,283,1062,181,298,"2018-08-24T21:53:43Z",FALSE,"QRCODE","Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets","Foxborough, MA 02035","gillette-stadium","Foxborough, MA",TRUE,"1 Patriot Place","America/New_York",0.8983344,0,"Foxborough","MA",33,11,"Gillette Stadium","02035","US",506,42.0906,-71.2674,"2018-08-22T15:36:58Z",FALSE,"NONE"
"160","2018-10-18","2018-10-18_16.00.59","Dallas Cowboys at New York Giants","2018-12-30T13:00:00","2018-04-20T00:47:37","nfl","https://seatgeek.com/cowboys-at-giants-tickets/12-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347030","2018-12-30T22:00:00","",FALSE,1.002,"2018-12-30T18:00:00",0.866,"Cowboys at Giants","2018-04-20T00:00:00",FALSE,4347030,FALSE,"normal",FALSE,NA,342.0723,1468,115,276,2063,115,664,"2018-08-24T21:53:43Z",FALSE,"QRCODE","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","metlife-stadium","East Rutherford, NJ",TRUE,"1 MetLife Stadium Drive","America/New_York",0.94873494,0,"East Rutherford","NJ",1587,12,"MetLife Stadium","07073","US",501,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"161","2018-10-18","2018-10-18_16.00.59","Miami Dolphins at Buffalo Bills","2018-12-30T13:00:00","2018-04-20T00:47:43","nfl","https://seatgeek.com/dolphins-at-bills-tickets/12-30-2018-orchard-park-new-york-new-era-field/nfl/4347056","2018-12-30T22:00:00","",FALSE,0.868,"2018-12-30T18:00:00",0.77,"Dolphins at Bills","2018-04-20T00:00:00",FALSE,4347056,FALSE,"normal",FALSE,NA,78.76399,601,16,51,1937,16,1322,"2018-08-24T21:53:43Z",FALSE,"QRCODE","New Era Field","https://seatgeek.com/venues/new-era-field/tickets","Orchard Park, NY 14127","new-era-field","Orchard Park, NY",TRUE,"1 Bills Drive","America/New_York",0.8815085,0,"Orchard Park","NY",1135,6,"New Era Field","14127","US",514,42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"162","2018-10-18","2018-10-18_16.00.59","Cincinnati Bengals at Pittsburgh Steelers","2018-12-30T13:00:00","2018-04-20T00:47:46","nfl","https://seatgeek.com/bengals-at-steelers-tickets/12-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347076","2018-12-30T22:00:00","",FALSE,0.892,"2018-12-30T18:00:00",0.786,"Bengals at Steelers","2018-04-20T00:00:00",FALSE,4347076,FALSE,"normal",FALSE,NA,201.82207,2225,76,156,2198,76,843,"2018-08-24T21:53:43Z",FALSE,"QRCODE","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","Pittsburgh, PA 15212","heinz-field","Pittsburgh, PA",TRUE,"100 Art Rooney Avenue","America/New_York",0.9033526,0,"Pittsburgh","PA",1119,7,"Heinz Field","15212","US",508,40.4468,-80.0158,"2018-10-04T12:42:28Z",FALSE,"QRCODE"
"163","2018-10-18","2018-10-18_16.00.59","Chicago Bears at Minnesota Vikings","2018-12-30T12:00:00","2018-04-20T01:04:04","nfl","https://seatgeek.com/bears-at-vikings-tickets/12-30-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347134","2018-12-30T22:00:00","",FALSE,0.944,"2018-12-30T18:00:00",0.83,"Bears at Vikings","2018-04-20T00:00:00",FALSE,4347134,FALSE,"normal",FALSE,NA,319.62405,1791,121,273,1543,121,532,"2018-08-24T21:53:43Z",FALSE,"QRCODE","U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","Minneapolis, MN 55415","u-s-bank-stadium","Minneapolis, MN",TRUE,"401 Chicago Avenue","America/Chicago",0.88524246,0,"Minneapolis","MN",218451,14,"U.S. Bank Stadium","55415","US",0,44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"164","2018-10-18","2018-10-18_16.00.59","Carolina Panthers at New Orleans Saints","2018-12-30T12:00:00","2018-04-20T00:47:23","nfl","https://seatgeek.com/panthers-at-saints-tickets/12-30-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346966","2018-12-30T22:00:00","",FALSE,0.916,"2018-12-30T18:00:00",0.803,"Panthers at Saints","2018-04-20T00:00:00",FALSE,4346966,TRUE,"normal",FALSE,NA,251.94815,2400,87,229,1415,87,1543,"2018-05-29T20:39:40Z",FALSE,"QRCODE","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","New Orleans, LA 70112","mercedes-benz-superdome","New Orleans, LA",TRUE,"1500 Sugar Bowl Drive","America/Chicago",0.8966978,0,"New Orleans","LA",128,15,"Mercedes-Benz Superdome","70112","US",622,29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"165","2018-10-18","2018-10-18_16.00.59","Jacksonville Jaguars at Houston Texans","2018-12-30T12:00:00","2018-04-20T00:47:34","nfl","https://seatgeek.com/jaguars-at-texans-tickets/12-30-2018-houston-texas-nrg-stadium/nfl/4347012","2018-12-30T22:00:00","",FALSE,0.898,"2018-12-30T18:00:00",0.785,"Jaguars at Texans","2018-04-20T00:00:00",FALSE,4347012,FALSE,"normal",FALSE,NA,197.2833,2225,37,149,1794,37,886,"2018-08-24T21:53:43Z",FALSE,"QRCODE","NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","Houston, TX 77054","nrg-stadium","Houston, TX",TRUE,"1 Reliant Park","America/Chicago",0.8624192,0,"Houston","TX",41,43,"NRG Stadium","77054","US",618,29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"166","2018-10-18","2018-10-18_16.00.59","Oakland Raiders at Kansas City Chiefs","2018-12-30T12:00:00","2018-04-20T00:47:26","nfl","https://seatgeek.com/raiders-at-chiefs-tickets/12-30-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346977","2018-12-30T22:00:00","",FALSE,0.924,"2018-12-30T18:00:00",0.81,"Raiders at Chiefs","2018-04-20T00:00:00",FALSE,4346977,FALSE,"normal",FALSE,NA,640.6783,520057,54,135,1360,54,1091,"2018-08-24T21:53:43Z",FALSE,"QRCODE","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO 64129","arrowhead-stadium","Kansas City, MO",TRUE,"1 Arrowhead Drive","America/Chicago",0.8827867,0,"Kansas City","MO",1128,6,"Arrowhead Stadium","64129","US",616,39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
