"","date","timestamp","visible_until_utc","url","datetime_local","datetime_tbd","id","type","score","status","date_tbd","time_tbd","is_open","short_title","popularity","title","announce_date","datetime_utc","description","created_at","general_admission","listing_count","lowest_price","median_price","visible_listing_count","highest_price","average_price","lowest_price_good_deals","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","metro_code","city","extended_address","country","url_venue","name_v2","slug","name","score_venue","popularity_venue","num_upcoming_events","id_venue","timezone","has_upcoming_events","state","display_location","postal_code","address","lat","lon","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"180","2018-09-27","2018-09-27_16.00.17","2018-12-16T22:00:00","https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144","2018-12-16T12:00:00",FALSE,4347144,"nfl",0.937,"normal",FALSE,FALSE,FALSE,"Dolphins at Vikings",0.866,"Miami Dolphins at Minnesota Vikings","2018-04-20T00:00:00","2018-12-16T18:00:00","","2018-04-20T01:04:05",NA,637,99,202,899,1805,246.8383,99,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0,"Minneapolis","Minneapolis, MN 55415","US","https://seatgeek.com/venues/u-s-bank-stadium/tickets","U.S. Bank Stadium","u-s-bank-stadium","U.S. Bank Stadium",0.88524246,0,15,218451,"America/Chicago",TRUE,"MN","Minneapolis, MN","55415","401 Chicago Avenue",44.97,-93.26,"NONE",FALSE,"2018-08-22T15:34:15Z"
"181","2018-09-27","2018-09-27_16.00.17","2018-12-16T22:00:00","https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037","2018-12-16T13:00:00",FALSE,4347037,"nfl",0.887,"normal",FALSE,FALSE,FALSE,"Raiders at Bengals",0.818,"Oakland Raiders at Cincinnati Bengals","2018-04-20T00:00:00","2018-12-16T18:00:00","","2018-04-20T00:47:39",NA,619,52,105,912,601,119.8756,52,"QRCODE",FALSE,"2018-08-24T21:53:42Z",515,"Cincinnati","Cincinnati, OH 45202","US","https://seatgeek.com/venues/paul-brown-stadium/tickets","Paul Brown Stadium","paul-brown-stadium","Paul Brown Stadium",0.86166537,0,7,1124,"America/New_York",TRUE,"OH","Cincinnati, OH","45202","1 Paul Brown Stadium",39.0961,-84.5177,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"182","2018-09-27","2018-09-27_16.00.17","2018-12-16T22:00:00","https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988","2018-12-16T13:00:00",FALSE,4346988,"nfl",0.921,"normal",FALSE,FALSE,FALSE,"Titans at Giants",0.842,"Tennessee Titans at New York Giants","2018-04-20T00:00:00","2018-12-16T18:00:00","","2018-04-20T00:47:29",NA,1049,79,163,1352,1428,206.66063,79,"QRCODE",FALSE,"2018-08-24T21:53:42Z",501,"East Rutherford","East Rutherford, NJ 07073","US","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","metlife-stadium","MetLife Stadium",0.94873494,0,16,1587,"America/New_York",TRUE,"NJ","East Rutherford, NJ","07073","1 MetLife Stadium Drive",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"183","2018-09-27","2018-09-27_16.00.17","2018-12-17T01:05:00","https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122","2018-12-16T13:05:00",FALSE,4347122,"nfl",0.939,"normal",FALSE,FALSE,FALSE,"Seahawks at 49ers",0.861,"Seattle Seahawks at San Francisco 49ers","2018-04-20T00:00:00","2018-12-16T21:05:00","","2018-04-20T00:47:55",NA,1053,78,166,1195,2988,200.4226,78,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0,"Santa Clara","Santa Clara, CA 95054","US","https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium","levi-s-stadium","Levi's Stadium",0.95768774,0,13,58670,"America/Los_Angeles",TRUE,"CA","Santa Clara, CA","95054","4900 Marie P DeBartolo Way",37.4023,-121.969,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"184","2018-09-27","2018-09-27_16.00.17","2018-12-17T01:25:00","https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077","2018-12-16T16:25:00",FALSE,4347077,"nfl",0.97,"normal",FALSE,FALSE,FALSE,"Patriots at Steelers",0.886,"New England Patriots at Pittsburgh Steelers","2018-04-20T00:00:00","2018-12-16T21:25:00","","2018-04-20T00:47:46",NA,725,188,358,1094,11030,445.57654,188,"QRCODE",FALSE,"2018-08-24T21:53:42Z",508,"Pittsburgh","Pittsburgh, PA 15212","US","https://seatgeek.com/venues/heinz-field/tickets","Heinz Field","heinz-field","Heinz Field",0.9033526,0,10,1119,"America/New_York",TRUE,"PA","Pittsburgh, PA","15212","100 Art Rooney Avenue",40.4468,-80.0158,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"185","2018-09-27","2018-09-27_16.00.17","2018-12-17T05:20:00","https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919","2018-12-16T17:20:00",FALSE,4346919,"nfl",0.936,"normal",FALSE,FALSE,FALSE,"Eagles at Rams",0.855,"Philadelphia Eagles at Los Angeles Rams","2018-04-20T00:00:00","2018-12-17T01:20:00","","2018-04-20T00:47:14",NA,865,113,276,1298,1939,329.526,92,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0,"Los Angeles","Los Angeles, CA 90037","US","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles Memorial Coliseum","los-angeles-memorial-coliseum-1","Los Angeles Memorial Coliseum",0.86898464,0,9,51012,"America/Los_Angeles",TRUE,"CA","Los Angeles, CA","90037","3911 S Figueroa St",34.0138,-118.288,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"186","2018-09-27","2018-09-27_16.00.17","2018-12-18T05:15:00","https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035","2018-12-17T20:15:00",FALSE,4347035,"nfl",0.911,"normal",FALSE,FALSE,FALSE,"Saints at Panthers",0.831,"New Orleans Saints at Carolina Panthers","2018-04-20T00:00:00","2018-12-18T01:15:00","","2018-04-20T00:47:38",NA,480,81,165,945,1422,230.16458,77,"QRCODE",FALSE,"2018-08-24T21:53:42Z",517,"Charlotte","Charlotte, NC 28202","US","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Bank of America Stadium","bank-of-america-stadium","Bank of America Stadium",0.8968222,0,8,1122,"America/New_York",TRUE,"NC","Charlotte, NC","28202","800 South Mint Street",35.2243,-80.8524,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"187","2018-09-27","2018-09-27_16.00.17","2018-12-23T21:00:00","https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986","2018-12-23T12:00:00",FALSE,4346986,"nfl",0.853,"normal",FALSE,FALSE,FALSE,"Redskins at Titans",0.788,"Washington Redskins at Tennessee Titans","2018-04-20T00:00:00","2018-12-23T17:00:00","","2018-04-20T00:47:29",NA,695,36,118,1006,780,141.42445,35,"QRCODE",FALSE,"2018-08-24T21:53:43Z",659,"Nashville","Nashville, TN 37213","US","https://seatgeek.com/venues/nissan-stadium/tickets","Nissan Stadium","nissan-stadium","Nissan Stadium",0.8546275,0,16,1126,"America/New_York",TRUE,"TN","Nashville, TN","37213","1 Titans Way",36.1665,-86.7713,"NONE",FALSE,"2015-10-19T15:09:39Z"
"188","2018-09-27","2018-09-27_16.00.17","2018-12-23T22:00:00","https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994","2018-12-23T13:00:00",FALSE,4346994,"nfl",0.868,"normal",FALSE,FALSE,FALSE,"Bengals at Browns",0.801,"Cincinnati Bengals at Cleveland Browns","2018-04-20T00:00:00","2018-12-23T18:00:00","","2018-04-20T00:47:31",NA,1376,35,87,1434,757,102.96512,34,"QRCODE",FALSE,"2018-08-24T21:53:43Z",510,"Cleveland","Cleveland, OH 44114","US","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","FirstEnergy Stadium","firstenergy-stadium-15","FirstEnergy Stadium",0.86852187,0,6,1123,"America/New_York",TRUE,"OH","Cleveland, OH","44114","100 Alfred Lerner Way",41.5065,-81.7,"NONE",FALSE,"2015-11-11T20:55:31Z"
"189","2018-09-27","2018-09-27_16.00.17","2018-12-23T22:00:00","https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013","2018-12-23T13:00:00",FALSE,4347013,"nfl",0.913,"normal",FALSE,FALSE,FALSE,"Texans at Eagles",0.835,"Houston Texans at Philadelphia Eagles","2018-04-20T00:00:00","2018-12-23T18:00:00","","2018-04-20T00:47:35",NA,662,146,278,1153,1339,329.00302,120,"QRCODE",FALSE,"2018-08-24T21:53:43Z",504,"Philadelphia","Philadelphia, PA 19148","US","https://seatgeek.com/venues/lincoln-financial-field/tickets","Lincoln Financial Field","lincoln-financial-field","Lincoln Financial Field",0.90542686,0,15,330,"America/New_York",TRUE,"PA","Philadelphia, PA","19148","1020 Pattison Ave",39.9046,-75.1675,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"190","2018-09-27","2018-09-27_16.00.17","2018-12-23T22:00:00","https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022","2018-12-23T13:00:00",FALSE,4347022,"nfl",0.958,"normal",FALSE,FALSE,FALSE,"Vikings at Lions",0.877,"Minnesota Vikings at Detroit Lions","2018-04-20T00:00:00","2018-12-23T18:00:00","","2018-04-20T00:47:36",NA,686,70,166,889,2392,193.4038,70,"QRCODE",FALSE,"2018-08-24T21:53:43Z",505,"Detroit","Detroit, MI 48226","US","https://seatgeek.com/venues/ford-field/tickets","Ford Field","ford-field","Ford Field",0.9029952,0,11,346,"America/Detroit",TRUE,"MI","Detroit, MI","48226","2000 Brush St.",42.34,-83.0459,"NONE",FALSE,"2015-11-04T17:31:52Z"
"191","2018-09-27","2018-09-27_16.00.17","2018-12-23T22:00:00","https://seatgeek.com/falcons-at-panthers-tickets/12-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347046","2018-12-23T13:00:00",FALSE,4347046,"nfl",0.904,"normal",FALSE,FALSE,FALSE,"Falcons at Panthers",0.827,"Atlanta Falcons at Carolina Panthers","2018-04-20T00:00:00","2018-12-23T18:00:00","","2018-04-20T00:47:41",NA,559,85,182,1001,1025,236.19856,84,"QRCODE",FALSE,"2018-08-24T21:53:43Z",517,"Charlotte","Charlotte, NC 28202","US","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Bank of America Stadium","bank-of-america-stadium","Bank of America Stadium",0.8968222,0,8,1122,"America/New_York",TRUE,"NC","Charlotte, NC","28202","800 South Mint Street",35.2243,-80.8524,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"192","2018-09-27","2018-09-27_16.00.17","2018-12-23T22:00:00","https://seatgeek.com/packers-at-jets-tickets/12-23-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346959","2018-12-23T13:00:00",FALSE,4346959,"nfl",0.988,"normal",FALSE,FALSE,FALSE,"Packers at Jets",0.892,"Green Bay Packers at New York Jets","2018-04-20T00:00:00","2018-12-23T18:00:00","","2018-04-20T00:47:22",NA,871,96,239,1061,1350,272.9162,90,"QRCODE",FALSE,"2018-08-24T21:53:43Z",501,"East Rutherford","East Rutherford, NJ 07073","US","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","metlife-stadium","MetLife Stadium",0.94873494,0,16,1587,"America/New_York",TRUE,"NJ","East Rutherford, NJ","07073","1 MetLife Stadium Drive",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"193","2018-09-27","2018-09-27_16.00.17","2018-12-23T22:00:00","https://seatgeek.com/jaguars-at-dolphins-tickets/12-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347085","2018-12-23T13:00:00",FALSE,4347085,"nfl",0.871,"normal",FALSE,FALSE,FALSE,"Jaguars at Dolphins",0.79,"Jacksonville Jaguars at Miami Dolphins","2018-04-20T00:00:00","2018-12-23T18:00:00","","2018-04-20T00:47:48",NA,294,53,138,852,899,183.98299,53,"QRCODE",FALSE,"2018-08-24T21:53:43Z",528,"Miami Gardens","Miami Gardens, FL 33056","US","https://seatgeek.com/venues/hard-rock-stadium/tickets","Hard Rock Stadium","hard-rock-stadium","Hard Rock Stadium",0.8378203,0,36,29,"America/New_York",TRUE,"FL","Miami Gardens, FL","33056","347 Don Shula Dr.",25.96,-80.24,"NONE",FALSE,"2017-10-03T18:58:44Z"
"194","2018-09-27","2018-09-27_16.00.17","2018-12-23T22:00:00","https://seatgeek.com/bills-at-patriots-tickets/12-23-2018-foxborough-massachusetts-gillette-stadium/nfl/4347093","2018-12-23T13:00:00",FALSE,4347093,"nfl",0.94,"normal",FALSE,FALSE,FALSE,"Bills at Patriots",0.865,"Buffalo Bills at New England Patriots","2018-04-20T00:00:00","2018-12-23T18:00:00","","2018-04-20T00:47:50",NA,227,171,280,689,1114,358.44934,185,"QRCODE",FALSE,"2018-08-24T21:53:43Z",506,"Foxborough","Foxborough, MA 02035","US","https://seatgeek.com/venues/gillette-stadium/tickets","Gillette Stadium","gillette-stadium","Gillette Stadium",0.8983344,0,15,33,"America/New_York",TRUE,"MA","Foxborough, MA","02035","1 Patriot Place",42.0906,-71.2674,"NONE",FALSE,"2018-08-22T15:36:58Z"
"195","2018-09-27","2018-09-27_16.00.17","2018-12-23T22:00:00","https://seatgeek.com/giants-at-colts-tickets/12-23-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346954","2018-12-23T13:00:00",FALSE,4346954,"nfl",0.903,"normal",FALSE,FALSE,FALSE,"Giants at Colts",0.831,"New York Giants at Indianapolis Colts","2018-04-20T00:00:00","2018-12-23T18:00:00","","2018-04-20T00:47:20",NA,740,36,109,1014,601,126.95541,36,"QRCODE",FALSE,"2018-08-24T21:53:42Z",527,"Indianapolis","Indianapolis, IN 46225","US","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Lucas Oil Stadium","lucas-oil-stadium","Lucas Oil Stadium",0.9071682,0,13,1130,"America/Indiana/Indianapolis",TRUE,"IN","Indianapolis, IN","46225","500 South Capitol Avenue",39.7601,-86.1639,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"196","2018-09-27","2018-09-27_16.00.17","2018-12-23T22:00:00","https://seatgeek.com/buccaneers-at-cowboys-tickets/12-23-2018-arlington-texas-at-t-stadium/nfl/4327918","2018-12-23T12:00:00",FALSE,4327918,"nfl",0.961,"normal",FALSE,FALSE,TRUE,"Buccaneers at Cowboys",0.867,"Tampa Bay Buccaneers at Dallas Cowboys","2018-04-05T00:00:00","2018-12-23T18:00:00","","2018-04-05T23:08:46",NA,3825,NA,230,3009,4309,289.69177,NA,"QRCODE",FALSE,"2018-04-17T22:02:33Z",623,"Arlington","Arlington, TX 76011","US","https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium","at-t-stadium","AT&T Stadium",0.9751414,0,20,4965,"America/Chicago",TRUE,"TX","Arlington, TX","76011","1 AT&T Way",32.7459,-97.0957,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"197","2018-09-27","2018-09-27_16.00.17","2018-12-24T01:05:00","https://seatgeek.com/rams-at-cardinals-tickets/12-23-2018-glendale-arizona-state-farm-stadium/nfl/4347097","2018-12-23T14:05:00",FALSE,4347097,"nfl",0.915,"normal",FALSE,FALSE,FALSE,"Rams at Cardinals",0.839,"Los Angeles Rams at Arizona Cardinals","2018-04-20T00:00:00","2018-12-23T21:05:00","","2018-04-20T00:47:50",NA,1265,33,98,1405,6034,130.88774,33,"QRCODE",FALSE,"2018-08-24T21:53:43Z",753,"Glendale","Glendale, AZ 85305","US","https://seatgeek.com/venues/state-farm-stadium/tickets","State Farm Stadium","state-farm-stadium","State Farm Stadium",0.93402725,0,10,43,"America/Phoenix",TRUE,"AZ","Glendale, AZ","85305","1 Cardinals Drive",33.5294,-112.262,"NONE",FALSE,"2015-12-21T17:26:05Z"
"198","2018-09-27","2018-09-27_16.00.17","2018-12-24T01:05:00","https://seatgeek.com/bears-at-49ers-tickets/12-23-2018-santa-clara-california-levi-s-stadium/nfl/4347116","2018-12-23T13:05:00",FALSE,4347116,"nfl",0.954,"normal",FALSE,FALSE,FALSE,"Bears at 49ers",0.868,"Chicago Bears at San Francisco 49ers","2018-04-20T00:00:00","2018-12-23T21:05:00","","2018-04-20T00:47:54",NA,1078,73,197,1210,2989,215.4796,73,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0,"Santa Clara","Santa Clara, CA 95054","US","https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium","levi-s-stadium","Levi's Stadium",0.95768774,0,13,58670,"America/Los_Angeles",TRUE,"CA","Santa Clara, CA","95054","4900 Marie P DeBartolo Way",37.4023,-121.969,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"199","2018-09-27","2018-09-27_16.00.17","2018-12-24T01:05:00","https://seatgeek.com/ravens-at-chargers-tickets/12-23-2018-carson-california-stubhub-center/nfl/4347106","2018-12-23T13:05:00",FALSE,4347106,"nfl",0.923,"normal",FALSE,FALSE,FALSE,"Ravens at Chargers",0.832,"Baltimore Ravens at Los Angeles Chargers","2018-04-20T00:00:00","2018-12-23T21:05:00","","2018-04-20T00:47:52",NA,431,133,199,490,1198,241.7355,116,"QRCODE",FALSE,"2018-08-24T21:53:43Z",803,"Carson","Carson, CA 90746","US","https://seatgeek.com/venues/stubhub-center/tickets","StubHub Center","stubhub-center","StubHub Center",0.7228164,0,14,52,"America/Los_Angeles",TRUE,"CA","Carson, CA","90746","18400 Avalon Blvd",33.8643,-118.261,NA,NA,NA
"200","2018-09-27","2018-09-27_16.00.17","2018-12-24T01:25:00","https://seatgeek.com/steelers-at-saints-tickets/12-23-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346967","2018-12-23T15:25:00",FALSE,4346967,"nfl",0.94,"normal",FALSE,FALSE,TRUE,"Steelers at Saints",0.85,"Pittsburgh Steelers at New Orleans Saints","2018-04-20T00:00:00","2018-12-23T21:25:00","","2018-04-20T00:47:24",NA,1569,129,338,1569,2400,355.3072,129,"QRCODE",FALSE,"2018-05-29T20:39:33Z",622,"New Orleans","New Orleans, LA 70112","US","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","Mercedes-Benz Superdome","mercedes-benz-superdome","Mercedes-Benz Superdome",0.8966978,0,17,128,"America/Chicago",TRUE,"LA","New Orleans, LA","70112","1500 Sugar Bowl Drive",29.9515,-90.0786,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"201","2018-09-27","2018-09-27_16.00.17","2018-12-24T05:20:00","https://seatgeek.com/chiefs-at-seahawks-tickets/12-23-2018-seattle-washington-centurylink-field/nfl/4347121","2018-12-23T17:20:00",FALSE,4347121,"nfl",0.923,"normal",FALSE,FALSE,FALSE,"Chiefs at Seahawks",0.84,"Kansas City Chiefs at Seattle Seahawks","2018-04-20T00:00:00","2018-12-24T01:20:00","","2018-04-20T00:47:55",NA,412,131,302,781,1166,329.2136,114,"QRCODE",FALSE,"2018-08-24T21:53:43Z",819,"Seattle","Seattle, WA 98134","US","https://seatgeek.com/venues/centurylink-field/tickets","CenturyLink Field","centurylink-field","CenturyLink Field",0.87232786,0,12,339,"America/Los_Angeles",TRUE,"WA","Seattle, WA","98134","800 Occidental Ave S",47.6,-122.33,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"202","2018-09-27","2018-09-27_16.00.17","2018-12-25T05:15:00","https://seatgeek.com/broncos-at-raiders-tickets/12-24-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347150","2018-12-24T17:15:00",FALSE,4347150,"nfl",0.91,"normal",FALSE,FALSE,FALSE,"Broncos at Raiders",0.823,"Denver Broncos at Oakland Raiders","2018-04-20T00:00:00","2018-12-25T01:15:00","","2018-04-20T01:04:24",NA,783,74,197,1036,2091,200.67433,74,"QRCODE",FALSE,"2018-08-24T21:53:43Z",807,"Oakland","Oakland, CA 94621","US","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland-Alameda County Coliseum","oakland-alameda-county-coliseum","Oakland-Alameda County Coliseum",0.7817843,0,20,14,"America/Los_Angeles",TRUE,"CA","Oakland, CA","94621","7000 Coliseum Way",37.7469,-122.201,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"203","2018-09-27","2018-09-27_16.00.17","2018-12-30T21:00:00","https://seatgeek.com/colts-at-titans-tickets/12-30-2018-nashville-tennessee-nissan-stadium/nfl/4346984","2018-12-30T12:00:00",FALSE,4346984,"nfl",0.849,"normal",FALSE,FALSE,FALSE,"Colts at Titans",0.779,"Indianapolis Colts at Tennessee Titans","2018-04-20T00:00:00","2018-12-30T17:00:00","","2018-04-20T00:47:28",NA,698,36,113,1034,720,137.97565,36,"QRCODE",FALSE,"2018-08-24T21:53:43Z",659,"Nashville","Nashville, TN 37213","US","https://seatgeek.com/venues/nissan-stadium/tickets","Nissan Stadium","nissan-stadium","Nissan Stadium",0.8546275,0,16,1126,"America/New_York",TRUE,"TN","Nashville, TN","37213","1 Titans Way",36.1665,-86.7713,"NONE",FALSE,"2015-10-19T15:09:39Z"
"204","2018-09-27","2018-09-27_16.00.17","2018-12-30T22:00:00","https://seatgeek.com/eagles-at-redskins-tickets/12-30-2018-landover-maryland-fedex-field/nfl/4346934","2018-12-30T13:00:00",FALSE,4346934,"nfl",0.964,"normal",FALSE,FALSE,FALSE,"Eagles at Redskins",0.863,"Philadelphia Eagles at Washington Redskins","2018-04-20T00:00:00","2018-12-30T18:00:00","","2018-04-20T00:47:17",NA,802,110,185,1105,1130,217.22943,105,"QRCODE",FALSE,"2018-08-24T21:53:43Z",511,"Landover","Landover, MD 20785","US","https://seatgeek.com/venues/fedex-field/tickets","FedEx Field","fedex-field","FedEx Field",0.9333444,0,6,35,"America/New_York",TRUE,"MD","Landover, MD","20785","1600 Fedex Way",38.9071,-76.8658,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"205","2018-09-27","2018-09-27_16.00.17","2018-12-30T22:00:00","https://seatgeek.com/jets-at-patriots-tickets/12-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347090","2018-12-30T13:00:00",FALSE,4347090,"nfl",0.944,"normal",FALSE,FALSE,FALSE,"Jets at Patriots",0.863,"New York Jets at New England Patriots","2018-04-20T00:00:00","2018-12-30T18:00:00","","2018-04-20T00:47:49",NA,248,157,284,727,1797,361.35886,157,"QRCODE",FALSE,"2018-08-24T21:53:43Z",506,"Foxborough","Foxborough, MA 02035","US","https://seatgeek.com/venues/gillette-stadium/tickets","Gillette Stadium","gillette-stadium","Gillette Stadium",0.8983344,0,15,33,"America/New_York",TRUE,"MA","Foxborough, MA","02035","1 Patriot Place",42.0906,-71.2674,"NONE",FALSE,"2018-08-22T15:36:58Z"
"206","2018-09-27","2018-09-27_16.00.17","2018-12-30T22:00:00","https://seatgeek.com/browns-at-ravens-tickets/12-30-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347065","2018-12-30T13:00:00",FALSE,4347065,"nfl",0.819,"normal",FALSE,FALSE,FALSE,"Browns at Ravens",0.755,"Cleveland Browns at Baltimore Ravens","2018-04-20T00:00:00","2018-12-30T18:00:00","","2018-04-20T00:47:44",NA,697,33,92,1267,566,124.09469,33,"QRCODE",FALSE,"2018-08-24T21:53:43Z",512,"Baltimore","Baltimore, MD 21230","US","https://seatgeek.com/venues/m-t-bank-stadium/tickets","M&T Bank Stadium","m-t-bank-stadium","M&T Bank Stadium",0.8927189,0,7,1121,"America/New_York",TRUE,"MD","Baltimore, MD","21230","1101 Russell St",39.2774,-76.623,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"207","2018-09-27","2018-09-27_16.00.17","2018-12-30T22:00:00","https://seatgeek.com/bengals-at-steelers-tickets/12-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347076","2018-12-30T13:00:00",FALSE,4347076,"nfl",0.891,"normal",FALSE,FALSE,FALSE,"Bengals at Steelers",0.81,"Cincinnati Bengals at Pittsburgh Steelers","2018-04-20T00:00:00","2018-12-30T18:00:00","","2018-04-20T00:47:46",NA,882,82,166,1258,2225,209.52155,82,"QRCODE",FALSE,"2018-08-24T21:53:43Z",508,"Pittsburgh","Pittsburgh, PA 15212","US","https://seatgeek.com/venues/heinz-field/tickets","Heinz Field","heinz-field","Heinz Field",0.9033526,0,10,1119,"America/New_York",TRUE,"PA","Pittsburgh, PA","15212","100 Art Rooney Avenue",40.4468,-80.0158,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"208","2018-09-27","2018-09-27_16.00.17","2018-12-30T22:00:00","https://seatgeek.com/jaguars-at-texans-tickets/12-30-2018-houston-texas-nrg-stadium/nfl/4347012","2018-12-30T12:00:00",FALSE,4347012,"nfl",0.89,"normal",FALSE,FALSE,FALSE,"Jaguars at Texans",0.803,"Jacksonville Jaguars at Houston Texans","2018-04-20T00:00:00","2018-12-30T18:00:00","","2018-04-20T00:47:34",NA,719,37,146,1176,2225,187.91516,37,"QRCODE",FALSE,"2018-08-24T21:53:43Z",618,"Houston","Houston, TX 77054","US","https://seatgeek.com/venues/nrg-stadium/tickets","NRG Stadium","nrg-stadium","NRG Stadium",0.8624192,0,45,41,"America/Chicago",TRUE,"TX","Houston, TX","77054","1 Reliant Park",29.6847,-95.4107,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"209","2018-09-27","2018-09-27_16.00.17","2018-12-30T22:00:00","https://seatgeek.com/cowboys-at-giants-tickets/12-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347030","2018-12-30T13:00:00",FALSE,4347030,"nfl",0.995,"normal",FALSE,FALSE,FALSE,"Cowboys at Giants",0.892,"Dallas Cowboys at New York Giants","2018-04-20T00:00:00","2018-12-30T18:00:00","","2018-04-20T00:47:37",NA,830,161,299,1175,2693,376.56625,155,"QRCODE",FALSE,"2018-08-24T21:53:43Z",501,"East Rutherford","East Rutherford, NJ 07073","US","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","metlife-stadium","MetLife Stadium",0.94873494,0,16,1587,"America/New_York",TRUE,"NJ","East Rutherford, NJ","07073","1 MetLife Stadium Drive",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"210","2018-09-27","2018-09-27_16.00.17","2018-12-30T22:00:00","https://seatgeek.com/bears-at-vikings-tickets/12-30-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347134","2018-12-30T12:00:00",FALSE,4347134,"nfl",0.939,"normal",FALSE,FALSE,FALSE,"Bears at Vikings",0.857,"Chicago Bears at Minnesota Vikings","2018-04-20T00:00:00","2018-12-30T18:00:00","","2018-04-20T01:04:04",NA,663,122,238,946,1791,284.30768,105,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0,"Minneapolis","Minneapolis, MN 55415","US","https://seatgeek.com/venues/u-s-bank-stadium/tickets","U.S. Bank Stadium","u-s-bank-stadium","U.S. Bank Stadium",0.88524246,0,15,218451,"America/Chicago",TRUE,"MN","Minneapolis, MN","55415","401 Chicago Avenue",44.97,-93.26,"NONE",FALSE,"2018-08-22T15:34:15Z"
