"","date","timestamp","time_tbd","title","type","url","datetime_local","is_open","datetime_utc","description","id","short_title","score","popularity","visible_until_utc","status","created_at","announce_date","datetime_tbd","date_tbd","general_admission","highest_price","average_price","listing_count","lowest_price","lowest_price_good_deals","median_price","visible_listing_count","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","url_venue","state","address","score_venue","has_upcoming_events","popularity_venue","timezone","id_venue","num_upcoming_events","metro_code","postal_code","city","slug","country","display_location","extended_address","name_v2","name","lat","lon","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"14","2018-09-22","2018-09-22_11.01.42",FALSE,"Chicago Bears at Arizona Cardinals","nfl","https://seatgeek.com/bears-at-cardinals-tickets/9-23-2018-glendale-arizona-state-farm-stadium/nfl/4347104","2018-09-23T13:25:00",FALSE,"2018-09-23T20:25:00","",4347104,"Bears at Cardinals",0.945,0.794,"2018-09-24T00:25:00","normal","2018-04-20T00:47:52","2018-04-20T00:00:00",FALSE,FALSE,NA,486,161.93333,135,77,77,127,454,"2018-08-24T20:34:25Z","QRCODE",FALSE,"https://seatgeek.com/venues/state-farm-stadium/tickets","AZ","1 Cardinals Drive",0.93402725,TRUE,0,"America/Phoenix",43,10,753,"85305","Glendale","state-farm-stadium","US","Glendale, AZ","Glendale, AZ 85305","State Farm Stadium","State Farm Stadium",33.5294,-112.262,"2015-12-21T17:26:05Z","NONE",FALSE
"15","2018-09-22","2018-09-22_11.01.42",FALSE,"New England Patriots at Detroit Lions","nfl","https://seatgeek.com/patriots-at-lions-tickets/9-23-2018-detroit-michigan-ford-field/nfl/4347028","2018-09-23T20:20:00",FALSE,"2018-09-24T00:20:00","",4347028,"Patriots at Lions",0.983,1.009,"2018-09-24T04:20:00","normal","2018-04-20T00:47:37","2018-04-20T00:00:00",FALSE,FALSE,NA,2395,197.26463,393,86,86,169,721,"2018-08-24T18:27:28Z","QRCODE",FALSE,"https://seatgeek.com/venues/ford-field/tickets","MI","2000 Brush St.",0.9029952,TRUE,0,"America/Detroit",346,11,505,"48226","Detroit","ford-field","US","Detroit, MI","Detroit, MI 48226","Ford Field","Ford Field",42.34,-83.0459,"2015-11-04T17:31:52Z","NONE",FALSE
"16","2018-09-22","2018-09-22_11.01.42",FALSE,"Pittsburgh Steelers at Tampa Bay Buccaneers","nfl","https://seatgeek.com/steelers-at-buccaneers-tickets/9-24-2018-tampa-florida-raymond-james-stadium/nfl/4346932","2018-09-24T20:15:00",FALSE,"2018-09-25T00:15:00","",4346932,"Steelers at Buccaneers",0.901,0.953,"2018-09-25T04:15:00","normal","2018-04-20T00:47:16","2018-04-20T00:00:00",FALSE,FALSE,NA,668,344.58975,39,142,142,355,378,"2018-08-24T20:35:07Z","QRCODE",FALSE,"https://seatgeek.com/venues/raymond-james-stadium/tickets","FL","4201 North Dale Mabry Highway",0.86513025,TRUE,0,"America/New_York",39,16,539,"33607","Tampa","raymond-james-stadium","US","Tampa, FL","Tampa, FL 33607","Raymond James Stadium","Raymond James Stadium",27.9753,-82.5034,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"17","2018-09-22","2018-09-22_11.01.42",FALSE,"Minnesota Vikings at Los Angeles Rams","nfl","https://seatgeek.com/vikings-at-rams-tickets/9-27-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346922","2018-09-27T17:20:00",FALSE,"2018-09-28T00:20:00","",4346922,"Vikings at Rams",0.908,0.939,"2018-09-28T04:20:00","normal","2018-04-20T00:47:14","2018-04-20T00:00:00",FALSE,FALSE,NA,1189,187.08232,413,70,65,141,951,"2018-09-05T22:17:16Z","QRCODE",FALSE,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","CA","3911 S Figueroa St",0.86898464,TRUE,0,"America/Los_Angeles",51012,10,0,"90037","Los Angeles","los-angeles-memorial-coliseum-1","US","Los Angeles, CA","Los Angeles, CA 90037","Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum",34.0138,-118.288,"2018-08-23T17:59:28Z","QRCODE",FALSE
"18","2018-09-22","2018-09-22_11.01.42",FALSE,"Arkansas Razorbacks at Kentucky Wildcats Women's Volleyball","sports","https://seatgeek.com/arkansas-razorbacks-at-kentucky-wildcats-womens-volleyball-tickets/sport/2018-09-28-7-pm/4401810","2018-09-28T19:00:00",FALSE,"2018-09-28T23:00:00","",4401810,"Arkansas Razorbacks at Kentucky Wildcats Women's Volleyball",0.354,0.558,"2018-09-29T03:00:00","normal","2018-06-05T16:00:59","2018-06-05T00:00:00",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://seatgeek.com/venues/memorial-coliseum-1/tickets","KY","201 Avenue of Champions",0.4125833,TRUE,0,"America/New_York",5102,25,541,"40506","Lexington","memorial-coliseum-1","US","Lexington, KY","Lexington, KY 40506","Memorial Coliseum","Memorial Coliseum",38.04,-84.5,NA,NA,NA
"19","2018-09-22","2018-09-22_11.01.42",FALSE,"Southwest Classic: Arkansas vs Texas A&M","ncaa_football","https://seatgeek.com/southwest-classic-arkansas-vs-texas-aandm-tickets/ncaa-football/2018-09-29-11-am/4163969","2018-09-29T11:00:00",TRUE,"2018-09-29T16:00:00","*Child Policy::  Everyone, regardless of age, requires a ticket for entry.
*Donations::  Club seat purchases include a donation made to the respective school.
*Bag Policy::   All approved bags are subject to inspection upon entry and are subject to additional inspections within AT&amp;T Stadium. AT&amp;T Stadium has modified its security policy by limiting the size and style of bags allowed in the stadium.  Visit www.attstadium.com/bags for more information.",4163969,"Southwest Classic: Arkansas vs Texas A&M",0.916,0.955,"2018-09-29T20:00:00","normal","2017-12-05T15:00:24","2017-12-05T00:00:00",FALSE,FALSE,NA,1157,227.05481,821,97,97,157,713,"2018-04-17T22:02:33Z","QRCODE",FALSE,"https://seatgeek.com/venues/at-t-stadium/tickets","TX","1 AT&T Way",0.9751414,TRUE,0,"America/Chicago",4965,22,623,"76011","Arlington","at-t-stadium","US","Arlington, TX","Arlington, TX 76011","AT&T Stadium","AT&T Stadium",32.7459,-97.0957,"2018-04-17T22:02:33Z","QRCODE",FALSE
"20","2018-09-22","2018-09-22_11.01.42",FALSE,"South Alabama Jaguars at Appalachian State Mountaineers Football","ncaa_football","https://seatgeek.com/south-alabama-jaguars-at-appalachian-state-mountaineers-football-tickets/ncaa-football/2018-09-29-3-30-pm/4281951","2018-09-29T15:30:00",FALSE,"2018-09-29T19:30:00","",4281951,"South Alabama at Appalachian State",0.524,0.668,"2018-09-29T23:30:00","normal","2018-02-28T15:00:11","2018-02-28T00:00:00",FALSE,FALSE,NA,225,87.7173,237,50,50,76,76,NA,NA,NA,"https://seatgeek.com/venues/kidd-brewer-stadium/tickets","NC","1 Kidd Brewer Stadium",0.57884717,TRUE,0,"America/New_York",3723,5,517,"28607","Boone","kidd-brewer-stadium","US","Boone, NC","Boone, NC 28607","Kidd Brewer Stadium","Kidd Brewer Stadium",36.2116,-81.6856,NA,NA,NA
"21","2018-09-22","2018-09-22_11.01.42",FALSE,"Philadelphia Eagles at Tennessee Titans","nfl","https://seatgeek.com/eagles-at-titans-tickets/9-30-2018-nashville-tennessee-nissan-stadium/nfl/4346992","2018-09-30T12:00:00",FALSE,"2018-09-30T16:00:00","",4346992,"Eagles at Titans",0.916,0.933,"2018-09-30T20:00:00","normal","2018-04-20T00:47:30","2018-04-20T00:00:00",FALSE,FALSE,NA,836,373.79022,286,179,179,359,527,"2018-08-24T20:47:49Z","QRCODE",FALSE,"https://seatgeek.com/venues/nissan-stadium/tickets","TN","1 Titans Way",0.8546275,TRUE,0,"America/New_York",1126,14,659,"37213","Nashville","nissan-stadium","US","Nashville, TN","Nashville, TN 37213","Nissan Stadium","Nissan Stadium",36.1665,-86.7713,"2015-10-19T15:09:39Z","NONE",FALSE
"22","2018-09-22","2018-09-22_11.01.42",FALSE,"Buffalo Bills at Green Bay Packers","nfl","https://seatgeek.com/bills-at-packers-tickets/9-30-2018-green-bay-wisconsin-lambeau-field/nfl/4346911","2018-09-30T12:00:00",FALSE,"2018-09-30T17:00:00","",4346911,"Bills at Packers",0.932,0.94,"2018-09-30T21:00:00","normal","2018-04-20T00:47:13","2018-04-20T00:00:00",FALSE,FALSE,NA,1168,395.41934,155,235,164,362,330,"2018-08-24T20:38:24Z","QRCODE",FALSE,"https://seatgeek.com/venues/lambeau-field/tickets","WI","1265 Lombardi Avenue",0.92909414,TRUE,0,"America/Chicago",1125,6,658,"54304","Green Bay","lambeau-field","US","Green Bay, WI","Green Bay, WI 54304","Lambeau Field","Lambeau Field",44.5013,-88.0622,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"23","2018-09-22","2018-09-22_11.01.42",FALSE,"Tampa Bay Buccaneers at Chicago Bears","nfl","https://seatgeek.com/buccaneers-at-bears-tickets/9-30-2018-chicago-illinois-soldier-field/nfl/4347009","2018-09-30T12:00:00",FALSE,"2018-09-30T17:00:00","",4347009,"Buccaneers at Bears",0.92,0.937,"2018-09-30T21:00:00","normal","2018-04-20T00:47:33","2018-04-20T00:00:00",FALSE,FALSE,NA,835,365.63635,66,175,175,324,536,"2018-08-24T20:48:11Z","QRCODE",FALSE,"https://seatgeek.com/venues/soldier-field/tickets","IL","1410 S. Museum Campus Drive",0.940013,TRUE,0,"America/Chicago",31,10,602,"60605","Chicago","soldier-field","US","Chicago, IL","Chicago, IL 60605","Soldier Field","Soldier Field",41.8623,-87.6159,"2018-06-02T00:44:08Z","NONE",FALSE
"24","2018-09-22","2018-09-22_11.01.42",FALSE,"Cincinnati Bengals at Atlanta Falcons","nfl","https://seatgeek.com/bengals-at-falcons-tickets/9-30-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347052","2018-09-30T13:00:00",FALSE,"2018-09-30T17:00:00","",4347052,"Bengals at Falcons",0.922,0.935,"2018-09-30T21:00:00","normal","2018-04-20T00:47:42","2018-04-20T00:00:00",FALSE,FALSE,NA,957,189.08255,739,74,68,175,998,"2018-08-23T20:14:46Z","QRCODE",FALSE,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","GA","441 M.L.K. Jr Dr NW",0.76958936,TRUE,0,"America/New_York",419590,20,0,"30313","Atlanta","mercedes-benz-stadium","US","Atlanta, GA","Atlanta, GA 30313","Mercedes-Benz Stadium","Mercedes-Benz Stadium",33.76,-84.4,"2018-08-23T20:14:46Z","QRCODE",FALSE
"25","2018-09-22","2018-09-22_11.01.42",FALSE,"Miami Dolphins at New England Patriots","nfl","https://seatgeek.com/dolphins-at-patriots-tickets/9-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347092","2018-09-30T13:00:00",FALSE,"2018-09-30T17:00:00","",4347092,"Dolphins at Patriots",0.958,0.962,"2018-09-30T21:00:00","normal","2018-04-20T00:47:49","2018-04-20T00:00:00",FALSE,FALSE,NA,1264,513.3662,71,284,241,407,410,"2018-08-24T20:51:36Z","QRCODE",FALSE,"https://seatgeek.com/venues/gillette-stadium/tickets","MA","1 Patriot Place",0.8983344,TRUE,0,"America/New_York",33,16,506,"02035","Foxborough","gillette-stadium","US","Foxborough, MA","Foxborough, MA 02035","Gillette Stadium","Gillette Stadium",42.0906,-71.2674,"2018-08-22T15:36:58Z","NONE",FALSE
"26","2018-09-22","2018-09-22_11.01.42",FALSE,"Detroit Lions at Dallas Cowboys","nfl","https://seatgeek.com/lions-at-cowboys-tickets/9-30-2018-arlington-texas-at-t-stadium/nfl/4327924","2018-09-30T12:00:00",TRUE,"2018-09-30T17:00:00","",4327924,"Lions at Cowboys",0.97,0.972,"2018-09-30T21:00:00","normal","2018-04-05T23:08:47","2018-04-05T00:00:00",FALSE,FALSE,NA,1938,261.6517,2604,NA,NA,215,2078,"2018-04-17T22:02:33Z","QRCODE",FALSE,"https://seatgeek.com/venues/at-t-stadium/tickets","TX","1 AT&T Way",0.9751414,TRUE,0,"America/Chicago",4965,22,623,"76011","Arlington","at-t-stadium","US","Arlington, TX","Arlington, TX 76011","AT&T Stadium","AT&T Stadium",32.7459,-97.0957,"2018-04-17T22:02:33Z","QRCODE",FALSE
"27","2018-09-22","2018-09-22_11.01.42",FALSE,"New York Jets at Jacksonville Jaguars","nfl","https://seatgeek.com/jets-at-jaguars-tickets/9-30-2018-jacksonville-florida-everbank-field/nfl/4346949","2018-09-30T13:00:00",FALSE,"2018-09-30T17:00:00","",4346949,"Jets at Jaguars",0.837,0.879,"2018-09-30T21:00:00","normal","2018-04-20T00:47:19","2018-04-20T00:00:00",FALSE,FALSE,NA,489,124.985405,411,53,50,102,714,"2018-08-24T20:38:35Z","QRCODE",FALSE,"https://seatgeek.com/venues/everbank-field/tickets","FL","1 Everbank Field Dr",0.83759147,TRUE,0,"America/New_York",5178,9,561,"32202","Jacksonville","everbank-field","US","Jacksonville, FL","Jacksonville, FL 32202","EverBank Field","EverBank Field",30.3239,-81.6373,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"28","2018-09-22","2018-09-22_11.01.42",FALSE,"Houston Texans at Indianapolis Colts","nfl","https://seatgeek.com/texans-at-colts-tickets/9-30-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346962","2018-09-30T13:00:00",FALSE,"2018-09-30T17:00:00","",4346962,"Texans at Colts",0.869,0.901,"2018-09-30T21:00:00","normal","2018-04-20T00:47:22","2018-04-20T00:00:00",FALSE,FALSE,NA,891,111.666016,512,27,27,92,932,"2018-08-24T20:46:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","IN","500 South Capitol Avenue",0.9071682,TRUE,0,"America/Indiana/Indianapolis",1130,14,527,"46225","Indianapolis","lucas-oil-stadium","US","Indianapolis, IN","Indianapolis, IN 46225","Lucas Oil Stadium","Lucas Oil Stadium",39.7601,-86.1639,"2018-09-13T22:29:37Z","QRCODE_TM",FALSE
"29","2018-09-22","2018-09-22_11.01.42",FALSE,"Seattle Seahawks at Arizona Cardinals","nfl","https://seatgeek.com/seahawks-at-cardinals-tickets/9-30-2018-glendale-arizona-state-farm-stadium/nfl/4347103","2018-09-30T13:05:00",FALSE,"2018-09-30T20:05:00","",4347103,"Seahawks at Cardinals",0.922,0.941,"2018-10-01T00:05:00","normal","2018-04-20T00:47:51","2018-04-20T00:00:00",FALSE,FALSE,NA,625,132.9067,643,32,32,101,1037,"2018-09-05T19:57:48Z","QRCODE",FALSE,"https://seatgeek.com/venues/state-farm-stadium/tickets","AZ","1 Cardinals Drive",0.93402725,TRUE,0,"America/Phoenix",43,10,753,"85305","Glendale","state-farm-stadium","US","Glendale, AZ","Glendale, AZ 85305","State Farm Stadium","State Farm Stadium",33.5294,-112.262,"2015-12-21T17:26:05Z","NONE",FALSE
"30","2018-09-22","2018-09-22_11.01.42",FALSE,"Cleveland Browns at Oakland Raiders","nfl","https://seatgeek.com/browns-at-raiders-tickets/9-30-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347154","2018-09-30T13:05:00",FALSE,"2018-09-30T20:05:00","",4347154,"Browns at Raiders",0.879,0.908,"2018-10-01T00:05:00","normal","2018-04-20T01:04:25","2018-04-20T00:00:00",FALSE,FALSE,NA,468,168.20065,304,87,87,168,555,"2018-08-24T20:56:48Z","QRCODE",FALSE,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","CA","7000 Coliseum Way",0.7817843,TRUE,0,"America/Los_Angeles",14,22,807,"94621","Oakland","oakland-alameda-county-coliseum","US","Oakland, CA","Oakland, CA 94621","Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum",37.7469,-122.201,"2015-06-24T00:00:00Z","PDF417",FALSE
"31","2018-09-22","2018-09-22_11.01.42",FALSE,"San Francisco 49ers at Los Angeles Chargers","nfl","https://seatgeek.com/49ers-at-chargers-tickets/9-30-2018-carson-california-stubhub-center/nfl/4347112","2018-09-30T13:25:00",FALSE,"2018-09-30T20:25:00","",4347112,"49ers at Chargers",0.954,0.964,"2018-10-01T00:25:00","normal","2018-04-20T00:47:52","2018-04-20T00:00:00",FALSE,FALSE,NA,601,287.2069,261,177,172,272,424,"2018-08-24T20:52:20Z","QRCODE",FALSE,"https://seatgeek.com/venues/stubhub-center/tickets","CA","18400 Avalon Blvd",0.7228164,TRUE,0,"America/Los_Angeles",52,16,803,"90746","Carson","stubhub-center","US","Carson, CA","Carson, CA 90746","StubHub Center","StubHub Center",33.8643,-118.261,NA,NA,NA
"32","2018-09-22","2018-09-22_11.01.42",FALSE,"New Orleans Saints at New York Giants","nfl","https://seatgeek.com/saints-at-giants-tickets/9-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346972","2018-09-30T16:25:00",FALSE,"2018-09-30T20:25:00","",4346972,"Saints at Giants",0.962,0.97,"2018-10-01T00:25:00","normal","2018-04-20T00:47:25","2018-04-20T00:00:00",FALSE,FALSE,NA,1199,355.14505,262,123,123,246,622,"2018-08-24T20:47:31Z","QRCODE",FALSE,"https://seatgeek.com/venues/metlife-stadium/tickets","NJ","1 MetLife Stadium Drive",0.94873494,TRUE,0,"America/New_York",1587,16,501,"07073","East Rutherford","metlife-stadium","US","East Rutherford, NJ","East Rutherford, NJ 07073","MetLife Stadium","MetLife Stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"33","2018-09-22","2018-09-22_11.01.42",FALSE,"Baltimore Ravens at Pittsburgh Steelers","nfl","https://seatgeek.com/ravens-at-steelers-tickets/9-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347080","2018-09-30T20:20:00",FALSE,"2018-10-01T00:20:00","",4347080,"Ravens at Steelers",0.928,0.93,"2018-10-01T04:20:00","normal","2018-04-20T00:47:47","2018-04-20T00:00:00",FALSE,FALSE,NA,894,268.96918,227,106,101,235,537,"2018-08-24T20:51:27Z","QRCODE",FALSE,"https://seatgeek.com/venues/heinz-field/tickets","PA","100 Art Rooney Avenue",0.9033526,TRUE,0,"America/New_York",1119,10,508,"15212","Pittsburgh","heinz-field","US","Pittsburgh, PA","Pittsburgh, PA 15212","Heinz Field","Heinz Field",40.4468,-80.0158,"2015-12-08T15:36:23Z","QRCODE_TM",FALSE
"34","2018-09-22","2018-09-22_11.01.42",FALSE,"Kansas City Chiefs at Denver Broncos","nfl","https://seatgeek.com/chiefs-at-broncos-tickets/10-1-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347139","2018-10-01T18:15:00",FALSE,"2018-10-02T00:15:00","",4347139,"Chiefs at Broncos",0.902,0.913,"2018-10-02T04:15:00","normal","2018-04-20T01:04:05","2018-04-20T00:00:00",FALSE,FALSE,NA,1451,369.34848,66,171,153,301,552,"2018-08-24T20:57:25Z","QRCODE",FALSE,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","CO","1701 Bryant St.",0.9028296,TRUE,0,"America/Denver",1131,6,751,"80204","Denver","sports-authority-field-at-mile-high","US","Denver, CO","Denver, CO 80204","Sports Authority Field at Mile High","Sports Authority Field at Mile High",39.74,-105.02,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"35","2018-09-22","2018-09-22_11.01.42",FALSE,"Indianapolis Colts at New England Patriots","nfl","https://seatgeek.com/colts-at-patriots-tickets/10-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347096","2018-10-04T20:20:00",FALSE,"2018-10-05T00:20:00","",4347096,"Colts at Patriots",0.942,0.93,"2018-10-05T04:20:00","normal","2018-04-20T00:47:50","2018-04-20T00:00:00",FALSE,FALSE,NA,1198,330.87045,247,161,161,269,701,"2018-08-24T21:03:24Z","QRCODE",FALSE,"https://seatgeek.com/venues/gillette-stadium/tickets","MA","1 Patriot Place",0.8983344,TRUE,0,"America/New_York",33,16,506,"02035","Foxborough","gillette-stadium","US","Foxborough, MA","Foxborough, MA 02035","Gillette Stadium","Gillette Stadium",42.0906,-71.2674,"2018-08-22T15:36:58Z","NONE",FALSE
"36","2018-09-22","2018-09-22_11.01.42",FALSE,"South Alabama Jaguars at Georgia Southern Eagles Football","ncaa_football","https://seatgeek.com/south-alabama-jaguars-at-georgia-southern-eagles-football-tickets/ncaa-football/2018-10-06-3-30-pm/4281989","2018-10-06T15:30:00",FALSE,"2018-10-06T19:30:00","",4281989,"South Alabama at Georgia Southern",0.44,0.563,"2018-10-06T23:30:00","normal","2018-02-28T15:00:17","2018-02-28T00:00:00",FALSE,FALSE,NA,76,48.909092,11,28,NA,41,5,NA,NA,NA,"https://seatgeek.com/venues/allen-e-paulson-stadium/tickets","GA","225 Lanier Drive",0.41380084,TRUE,0,"America/New_York",2352,4,507,"30460","Statesboro","allen-e-paulson-stadium","US","Statesboro, GA","Statesboro, GA 30460","Allen E. Paulson Stadium","Allen E. Paulson Stadium",32.4488,-81.7832,NA,NA,NA
"37","2018-09-22","2018-09-22_11.01.42",FALSE,"Atlanta Falcons at Pittsburgh Steelers","nfl","https://seatgeek.com/falcons-at-steelers-tickets/10-7-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347079","2018-10-07T13:00:00",FALSE,"2018-10-07T17:00:00","",4347079,"Falcons at Steelers",0.927,0.918,"2018-10-07T21:00:00","normal","2018-04-20T00:47:47","2018-04-20T00:00:00",FALSE,FALSE,NA,1292,414.0661,242,161,161,362,487,"2018-08-24T21:16:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/heinz-field/tickets","PA","100 Art Rooney Avenue",0.9033526,TRUE,0,"America/New_York",1119,10,508,"15212","Pittsburgh","heinz-field","US","Pittsburgh, PA","Pittsburgh, PA 15212","Heinz Field","Heinz Field",40.4468,-80.0158,"2015-12-08T15:36:23Z","QRCODE_TM",FALSE
"38","2018-09-22","2018-09-22_11.01.42",FALSE,"Green Bay Packers at Detroit Lions","nfl","https://seatgeek.com/packers-at-lions-tickets/10-7-2018-detroit-michigan-ford-field/nfl/4347027","2018-10-07T13:00:00",FALSE,"2018-10-07T17:00:00","",4347027,"Packers at Lions",0.945,0.933,"2018-10-07T21:00:00","normal","2018-04-20T00:47:37","2018-04-20T00:00:00",FALSE,FALSE,NA,2392,224.2494,421,88,85,182,708,"2018-08-24T21:05:06Z","QRCODE",FALSE,"https://seatgeek.com/venues/ford-field/tickets","MI","2000 Brush St.",0.9029952,TRUE,0,"America/Detroit",346,11,505,"48226","Detroit","ford-field","US","Detroit, MI","Detroit, MI 48226","Ford Field","Ford Field",42.34,-83.0459,"2015-11-04T17:31:52Z","NONE",FALSE
"39","2018-09-22","2018-09-22_11.01.42",FALSE,"New York Giants at Carolina Panthers","nfl","https://seatgeek.com/giants-at-panthers-tickets/10-7-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347032","2018-10-07T13:00:00",FALSE,"2018-10-07T17:00:00","",4347032,"Giants at Panthers",0.933,0.922,"2018-10-07T21:00:00","normal","2018-04-20T00:47:38","2018-04-20T00:00:00",FALSE,FALSE,NA,1249,330.89084,284,126,126,261,626,"2018-08-24T21:15:58Z","QRCODE",FALSE,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","NC","800 South Mint Street",0.8968222,TRUE,0,"America/New_York",1122,9,517,"28202","Charlotte","bank-of-america-stadium","US","Charlotte, NC","Charlotte, NC 28202","Bank of America Stadium","Bank of America Stadium",35.2243,-80.8524,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"40","2018-09-22","2018-09-22_11.01.42",FALSE,"Denver Broncos at New York Jets","nfl","https://seatgeek.com/broncos-at-jets-tickets/10-7-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347011","2018-10-07T13:00:00",FALSE,"2018-10-07T17:00:00","",4347011,"Broncos at Jets",0.961,0.943,"2018-10-07T21:00:00","normal","2018-04-20T00:47:34","2018-04-20T00:00:00",FALSE,FALSE,NA,880,187.78596,584,63,64,154,986,"2018-09-05T19:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/metlife-stadium/tickets","NJ","1 MetLife Stadium Drive",0.94873494,TRUE,0,"America/New_York",1587,16,501,"07073","East Rutherford","metlife-stadium","US","East Rutherford, NJ","East Rutherford, NJ 07073","MetLife Stadium","MetLife Stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"41","2018-09-22","2018-09-22_11.01.42",FALSE,"Miami Dolphins at Cincinnati Bengals","nfl","https://seatgeek.com/dolphins-at-bengals-tickets/10-7-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347043","2018-10-07T13:00:00",FALSE,"2018-10-07T17:00:00","",4347043,"Dolphins at Bengals",0.874,0.878,"2018-10-07T21:00:00","normal","2018-04-20T00:47:40","2018-04-20T00:00:00",FALSE,FALSE,NA,428,109.398026,304,52,52,104,683,"2018-08-24T21:16:15Z","QRCODE",FALSE,"https://seatgeek.com/venues/paul-brown-stadium/tickets","OH","1 Paul Brown Stadium",0.86166537,TRUE,0,"America/New_York",1124,7,515,"45202","Cincinnati","paul-brown-stadium","US","Cincinnati, OH","Cincinnati, OH 45202","Paul Brown Stadium","Paul Brown Stadium",39.0961,-84.5177,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"42","2018-09-22","2018-09-22_11.01.42",FALSE,"Tennessee Titans at Buffalo Bills","nfl","https://seatgeek.com/titans-at-bills-tickets/10-7-2018-orchard-park-new-york-new-era-field/nfl/4347063","2018-10-07T13:00:00",FALSE,"2018-10-07T17:00:00","",4347063,"Titans at Bills",0.877,0.88,"2018-10-07T21:00:00","normal","2018-04-20T00:47:44","2018-04-20T00:00:00",FALSE,FALSE,NA,440,127.258064,465,59,59,109,822,"2018-08-24T21:16:26Z","QRCODE",FALSE,"https://seatgeek.com/venues/new-era-field/tickets","NY","1 Bills Drive",0.8815085,TRUE,0,"America/New_York",1135,7,514,"14127","Orchard Park","new-era-field","US","Orchard Park, NY","Orchard Park, NY 14127","New Era Field","New Era Field",42.7737,-78.7874,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"43","2018-09-22","2018-09-22_11.01.42",FALSE,"Jacksonville Jaguars at Kansas City Chiefs","nfl","https://seatgeek.com/jaguars-at-chiefs-tickets/10-7-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346983","2018-10-07T12:00:00",FALSE,"2018-10-07T17:00:00","",4346983,"Jaguars at Chiefs",0.902,0.899,"2018-10-07T21:00:00","normal","2018-04-20T00:47:28","2018-04-20T00:00:00",FALSE,FALSE,NA,409,179.73178,686,66,69,174,1064,"2018-08-24T21:03:49Z","QRCODE",FALSE,"https://seatgeek.com/venues/arrowhead-stadium/tickets","MO","1 Arrowhead Drive",0.8827867,TRUE,0,"America/Chicago",1128,9,616,"64129","Kansas City","arrowhead-stadium","US","Kansas City, MO","Kansas City, MO 64129","Arrowhead Stadium","Arrowhead Stadium",39.0489,-94.4839,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"44","2018-09-22","2018-09-22_11.01.42",FALSE,"Baltimore Ravens at Cleveland Browns","nfl","https://seatgeek.com/ravens-at-browns-tickets/10-7-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346999","2018-10-07T13:00:00",FALSE,"2018-10-07T17:00:00","",4346999,"Ravens at Browns",0.884,0.886,"2018-10-07T21:00:00","normal","2018-04-20T00:47:31","2018-04-20T00:00:00",FALSE,FALSE,NA,687,152.08765,502,75,75,123,659,"2018-08-24T21:04:01Z","QRCODE",FALSE,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","OH","100 Alfred Lerner Way",0.86852187,TRUE,0,"America/New_York",1123,6,510,"44114","Cleveland","firstenergy-stadium-15","US","Cleveland, OH","Cleveland, OH 44114","FirstEnergy Stadium","FirstEnergy Stadium",41.5065,-81.7,"2015-11-11T20:55:31Z","NONE",FALSE
