"","date","timestamp","url","time_tbd","date_tbd","status","announce_date","score","datetime_utc","type","visible_until_utc","title","popularity","short_title","id","datetime_tbd","description","is_open","created_at","datetime_local","general_admission","visible_listing_count","median_price","lowest_price","listing_count","lowest_price_good_deals","highest_price","average_price","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","url_venue","country","display_location","name","state","slug","postal_code","name_v2","timezone","score_venue","popularity_venue","extended_address","id_venue","has_upcoming_events","city","address","num_upcoming_events","lon","lat","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"94","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.9,"2018-10-21T17:00:00","nfl","2018-10-21T21:00:00","Cincinnati Bengals at Kansas City Chiefs",0.87,"Bengals at Chiefs",4346982,FALSE,"",FALSE,"2018-04-20T00:47:27","2018-10-21T12:00:00",NA,NA,NA,42,1006,44,602,136.03,"2018-08-24T21:53:38Z","QRCODE",FALSE,"https://seatgeek.com/venues/arrowhead-stadium/tickets","US","Kansas City, MO","Arrowhead Stadium","MO","arrowhead-stadium","64129","Arrowhead Stadium","America/Chicago",0.8827867,0,"Kansas City, MO 64129",1128,TRUE,"Kansas City","1 Arrowhead Drive",9,-94.4839,39.0489,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"95","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.883,"2018-10-21T20:05:00","nfl","2018-10-22T00:05:00","New Orleans Saints at Baltimore Ravens",0.856,"Saints at Ravens",4347071,FALSE,"",FALSE,"2018-04-20T00:47:45","2018-10-21T16:05:00",NA,NA,NA,57,515,57,607,153.97,"2018-08-24T21:53:38Z","QRCODE",FALSE,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","US","Baltimore, MD","M&T Bank Stadium","MD","m-t-bank-stadium","21230","M&T Bank Stadium","America/New_York",0.8927189,0,"Baltimore, MD 21230",1121,TRUE,"Baltimore","1101 Russell St",8,-76.623,39.2774,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"96","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.996,"2018-10-21T20:25:00","nfl","2018-10-22T00:25:00","Dallas Cowboys at Washington Redskins",0.947,"Cowboys at Redskins",4346941,FALSE,"",FALSE,"2018-04-20T00:47:18","2018-10-21T16:25:00",NA,NA,NA,199,615,199,1248,378.74,"2018-08-24T21:53:38Z","QRCODE",FALSE,"https://seatgeek.com/venues/fedex-field/tickets","US","Landover, MD","FedEx Field","MD","fedex-field","20785","FedEx Field","America/New_York",0.9333444,0,"Landover, MD 20785",35,TRUE,"Landover","1600 Fedex Way",8,-76.8658,38.9071,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"97","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.944,"2018-10-22T00:20:00","nfl","2018-10-22T04:20:00","Los Angeles Rams at San Francisco 49ers",0.902,"Rams at 49ers",4347118,FALSE,"",FALSE,"2018-04-20T00:47:54","2018-10-21T17:20:00",NA,NA,NA,104,905,104,2989,258.68,"2018-08-24T21:53:38Z","QRCODE",FALSE,"https://seatgeek.com/venues/levi-s-stadium/tickets","US","Santa Clara, CA","Levi's Stadium","CA","levi-s-stadium","95054","Levi's Stadium","America/Los_Angeles",0.95768774,0,"Santa Clara, CA 95054",58670,TRUE,"Santa Clara","4900 Marie P DeBartolo Way",13,-121.969,37.4023,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"98","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.947,"2018-10-23T00:15:00","nfl","2018-10-23T04:15:00","New York Giants at Atlanta Falcons",0.906,"Giants at Falcons",4347050,FALSE,"",FALSE,"2018-04-20T00:47:42","2018-10-22T20:15:00",NA,NA,NA,121,688,121,1791,320.03,"2018-08-24T21:53:38Z","QRCODE",FALSE,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","US","Atlanta, GA","Mercedes-Benz Stadium","GA","mercedes-benz-stadium","30313","Mercedes-Benz Stadium","America/New_York",0.76958936,0,"Atlanta, GA 30313",419590,TRUE,"Atlanta","441 M.L.K. Jr Dr NW",19,-84.4,33.76,"2018-08-23T20:14:46Z","QRCODE",FALSE
"99","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985",FALSE,FALSE,"normal","2018-02-28T00:00:00",0.296,"2018-10-24T00:00:00","ncaa_football","2018-10-24T04:00:00","Troy Trojans at South Alabama Jaguars Football",0.363,"Troy at South Alabama",4281985,FALSE,"",FALSE,"2018-02-28T15:00:17","2018-10-23T19:00:00",NA,11,41,27,26,27,93,45.653847,NA,NA,NA,"https://seatgeek.com/venues/ladd-peebles-stadium/tickets","US","Mobile, AL","Ladd Peebles Stadium","AL","ladd-peebles-stadium","36604","Ladd Peebles Stadium","America/Chicago",0.50177634,0,"Mobile, AL 36604",3716,TRUE,"Mobile","1621 Virginia St.",7,-88.0761,30.6748,NA,NA,NA
"100","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.902,"2018-10-26T00:20:00","nfl","2018-10-26T04:20:00","Miami Dolphins at Houston Texans",0.863,"Dolphins at Texans",4347018,FALSE,"",FALSE,"2018-04-20T00:47:36","2018-10-25T19:20:00",NA,950,135,49,526,49,1009,173.81749,"2018-08-24T21:53:38Z","QRCODE",FALSE,"https://seatgeek.com/venues/nrg-stadium/tickets","US","Houston, TX","NRG Stadium","TX","nrg-stadium","77054","NRG Stadium","America/Chicago",0.8624192,0,"Houston, TX 77054",41,TRUE,"Houston","1 Reliant Park",46,-95.4107,29.6847,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"101","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.854,"2018-10-28T17:00:00","nfl","2018-10-28T21:00:00","Tampa Bay Buccaneers at Cincinnati Bengals",0.828,"Buccaneers at Bengals",4347041,FALSE,"",FALSE,"2018-04-20T00:47:40","2018-10-28T13:00:00",NA,869,89,39,691,39,332,99.1013,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/paul-brown-stadium/tickets","US","Cincinnati, OH","Paul Brown Stadium","OH","paul-brown-stadium","45202","Paul Brown Stadium","America/New_York",0.86166537,0,"Cincinnati, OH 45202",1124,TRUE,"Cincinnati","1 Paul Brown Stadium",8,-84.5177,39.0961,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"102","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.926,"2018-10-28T17:00:00","nfl","2018-10-28T21:00:00","Seattle Seahawks at Detroit Lions",0.891,"Seahawks at Lions",4347026,FALSE,"",FALSE,"2018-04-20T00:47:37","2018-10-28T13:00:00",NA,NA,NA,70,430,72,780,163.23,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/ford-field/tickets","US","Detroit, MI","Ford Field","MI","ford-field","48226","Ford Field","America/Detroit",0.9029952,0,"Detroit, MI 48226",346,TRUE,"Detroit","2000 Brush St.",9,-83.0459,42.34,"2015-11-04T17:31:52Z","NONE",FALSE
"103","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.944,"2018-10-28T17:00:00","nfl","2018-10-28T21:00:00","Washington Redskins at New York Giants",0.897,"Redskins at Giants",4346940,FALSE,"",FALSE,"2018-04-20T00:47:17","2018-10-28T13:00:00",NA,834,245,133,454,132,1498,304.88766,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/metlife-stadium/tickets","US","East Rutherford, NJ","MetLife Stadium","NJ","metlife-stadium","07073","MetLife Stadium","America/New_York",0.94873494,0,"East Rutherford, NJ 07073",1587,TRUE,"East Rutherford","1 MetLife Stadium Drive",18,-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"104","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.896,"2018-10-28T17:00:00","nfl","2018-10-28T21:00:00","Baltimore Ravens at Carolina Panthers",0.862,"Ravens at Panthers",4347070,FALSE,"",FALSE,"2018-04-20T00:47:45","2018-10-28T13:00:00",NA,NA,NA,87,404,87,685,215.74,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","US","Charlotte, NC","Bank of America Stadium","NC","bank-of-america-stadium","28202","Bank of America Stadium","America/New_York",0.8968222,0,"Charlotte, NC 28202",1122,TRUE,"Charlotte","800 South Mint Street",9,-80.8524,35.2243,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"105","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.922,"2018-10-28T17:00:00","nfl","2018-10-28T21:00:00","Denver Broncos at Kansas City Chiefs",0.882,"Broncos at Chiefs",4346981,FALSE,"",FALSE,"2018-04-20T00:47:27","2018-10-28T12:00:00",NA,NA,NA,78,975,78,691,187.59,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/arrowhead-stadium/tickets","US","Kansas City, MO","Arrowhead Stadium","MO","arrowhead-stadium","64129","Arrowhead Stadium","America/Chicago",0.8827867,0,"Kansas City, MO 64129",1128,TRUE,"Kansas City","1 Arrowhead Drive",9,-94.4839,39.0489,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"106","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.909,"2018-10-28T17:00:00","nfl","2018-10-28T21:00:00","Cleveland Browns at Pittsburgh Steelers",0.874,"Browns at Steelers",4347078,FALSE,"",FALSE,"2018-04-20T00:47:46","2018-10-28T13:00:00",NA,NA,NA,119,397,119,1138,280.1,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/heinz-field/tickets","US","Pittsburgh, PA","Heinz Field","PA","heinz-field","15212","Heinz Field","America/New_York",0.9033526,0,"Pittsburgh, PA 15212",1119,TRUE,"Pittsburgh","100 Art Rooney Avenue",12,-80.0158,40.4468,"2015-12-08T15:36:23Z","QRCODE_TM",FALSE
"107","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.921,"2018-10-28T17:00:00","nfl","2018-10-28T21:00:00","New York Jets at Chicago Bears",0.88,"Jets at Bears",4347007,FALSE,"",FALSE,"2018-04-20T00:47:33","2018-10-28T12:00:00",NA,NA,NA,107,154,107,1197,292.57,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/soldier-field/tickets","US","Chicago, IL","Soldier Field","IL","soldier-field","60605","Soldier Field","America/Chicago",0.940013,0,"Chicago, IL 60605",31,TRUE,"Chicago","1410 S. Museum Campus Drive",12,-87.6159,41.8623,"2018-06-02T00:44:08Z","NONE",FALSE
"108","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.892,"2018-10-28T20:05:00","nfl","2018-10-29T00:05:00","Indianapolis Colts at Oakland Raiders",0.857,"Colts at Raiders",4347153,FALSE,"",FALSE,"2018-04-20T01:04:25","2018-10-28T13:05:00",NA,NA,NA,85,569,85,708,191.27,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","US","Oakland, CA","Oakland-Alameda County Coliseum","CA","oakland-alameda-county-coliseum","94621","Oakland-Alameda County Coliseum","America/Los_Angeles",0.7817843,0,"Oakland, CA 94621",14,TRUE,"Oakland","7000 Coliseum Way",26,-122.201,37.7469,"2015-06-24T00:00:00Z","PDF417",FALSE
"109","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.965,"2018-10-28T20:25:00","nfl","2018-10-29T00:25:00","Green Bay Packers at Los Angeles Rams",0.915,"Packers at Rams",4346921,FALSE,"",FALSE,"2018-04-20T00:47:14","2018-10-28T13:25:00",NA,NA,NA,266,489,266,10988,606.95,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","US","Los Angeles, CA","Los Angeles Memorial Coliseum","CA","los-angeles-memorial-coliseum-1","90037","Los Angeles Memorial Coliseum","America/Los_Angeles",0.86898464,0,"Los Angeles, CA 90037",51012,TRUE,"Los Angeles","3911 S Figueroa St",12,-118.288,34.0138,"2018-08-23T17:59:28Z","QRCODE",FALSE
"110","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.929,"2018-10-28T20:25:00","nfl","2018-10-29T00:25:00","San Francisco 49ers at Arizona Cardinals",0.892,"49ers at Cardinals",4347101,FALSE,"",FALSE,"2018-04-20T00:47:51","2018-10-28T13:25:00",NA,853,99,43,782,43,728,131.76086,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/state-farm-stadium/tickets","US","Glendale, AZ","State Farm Stadium","AZ","state-farm-stadium","85305","State Farm Stadium","America/Phoenix",0.93402725,0,"Glendale, AZ 85305",43,TRUE,"Glendale","1 Cardinals Drive",10,-112.262,33.5294,"2015-12-21T17:26:05Z","NONE",FALSE
"111","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.925,"2018-10-29T00:20:00","nfl","2018-10-29T04:20:00","New Orleans Saints at Minnesota Vikings",0.887,"Saints at Vikings",4347136,FALSE,"",FALSE,"2018-04-20T01:04:04","2018-10-28T19:20:00",NA,NA,NA,129,503,129,2388,299.5,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","US","Minneapolis, MN","U.S. Bank Stadium","MN","u-s-bank-stadium","55415","U.S. Bank Stadium","America/Chicago",0.88524246,0,"Minneapolis, MN 55415",218451,TRUE,"Minneapolis","401 Chicago Avenue",13,-93.26,44.97,"2018-08-22T15:34:15Z","NONE",FALSE
"112","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.927,"2018-10-30T00:15:00","nfl","2018-10-30T04:15:00","New England Patriots at Buffalo Bills",0.884,"Patriots at Bills",4347062,FALSE,"",FALSE,"2018-04-20T00:47:44","2018-10-29T20:15:00",NA,NA,NA,104,992,104,1074,209.57,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/new-era-field/tickets","US","Orchard Park, NY","New Era Field","NY","new-era-field","14127","New Era Field","America/New_York",0.8815085,0,"Orchard Park, NY 14127",1135,TRUE,"Orchard Park","1 Bills Drive",8,-78.7874,42.7737,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"113","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.978,"2018-11-02T00:20:00","nfl","2018-11-02T04:20:00","Oakland Raiders at San Francisco 49ers",0.92,"Raiders at 49ers",4347131,FALSE,"",FALSE,"2018-04-20T00:47:57","2018-11-01T17:20:00",NA,NA,NA,275,755,275,2990,535.82,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/levi-s-stadium/tickets","US","Santa Clara, CA","Levi's Stadium","CA","levi-s-stadium","95054","Levi's Stadium","America/Los_Angeles",0.95768774,0,"Santa Clara, CA 95054",58670,TRUE,"Santa Clara","4900 Marie P DeBartolo Way",13,-121.969,37.4023,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"114","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-12-pm/4281935",FALSE,FALSE,"normal","2018-02-28T00:00:00",0.554,"2018-11-03T17:00:00","ncaa_football","2018-11-03T21:00:00","South Alabama Jaguars at Arkansas State Red Wolves Football",0.575,"South Alabama at Arkansas State",4281935,FALSE,"",FALSE,"2018-02-28T15:00:09","2018-11-03T12:00:00",NA,94,45,25,90,NA,179,49.38889,NA,NA,NA,"https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","US","Jonesboro, AR","Centennial Bank Stadium","AR","centennial-bank-stadium-1","72401","Centennial Bank Stadium","America/Chicago",0.47753516,0,"Jonesboro, AR 72401",8896,TRUE,"Jonesboro","2180 Aggie Rd",4,-90.6797,35.8429,NA,NA,NA
"115","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.912,"2018-11-04T18:00:00","nfl","2018-11-04T22:00:00","New York Jets at Miami Dolphins",0.867,"Jets at Dolphins",4347083,FALSE,"",FALSE,"2018-04-20T00:47:47","2018-11-04T13:00:00",NA,NA,NA,62,192,62,899,221.72,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/hard-rock-stadium/tickets","US","Miami Gardens, FL","Hard Rock Stadium","FL","hard-rock-stadium","33056","Hard Rock Stadium","America/New_York",0.8378203,0,"Miami Gardens, FL 33056",29,TRUE,"Miami Gardens","347 Don Shula Dr.",38,-80.24,25.96,"2017-10-03T18:58:44Z","NONE",FALSE
"116","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.917,"2018-11-04T18:00:00","nfl","2018-11-04T22:00:00","Detroit Lions at Minnesota Vikings",0.879,"Lions at Vikings",4347140,FALSE,"",FALSE,"2018-04-20T01:04:05","2018-11-04T12:00:00",NA,NA,NA,101,588,101,1552,242.45,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","US","Minneapolis, MN","U.S. Bank Stadium","MN","u-s-bank-stadium","55415","U.S. Bank Stadium","America/Chicago",0.88524246,0,"Minneapolis, MN 55415",218451,TRUE,"Minneapolis","401 Chicago Avenue",13,-93.26,44.97,"2018-08-22T15:34:15Z","NONE",FALSE
"117","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.869,"2018-11-04T18:00:00","nfl","2018-11-04T22:00:00","Kansas City Chiefs at Cleveland Browns",0.841,"Chiefs at Browns",4346997,FALSE,"",FALSE,"2018-04-20T00:47:31","2018-11-04T13:00:00",NA,NA,NA,32,1140,32,1175,100.52,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","US","Cleveland, OH","FirstEnergy Stadium","OH","firstenergy-stadium-15","44114","FirstEnergy Stadium","America/New_York",0.86852187,0,"Cleveland, OH 44114",1123,TRUE,"Cleveland","100 Alfred Lerner Way",7,-81.7,41.5065,"2015-11-11T20:55:31Z","NONE",FALSE
"118","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.939,"2018-11-04T18:00:00","nfl","2018-11-04T22:00:00","Atlanta Falcons at Washington Redskins",0.894,"Falcons at Redskins",4346937,FALSE,"",FALSE,"2018-04-20T00:47:17","2018-11-04T13:00:00",NA,NA,NA,83,675,83,1016,195.33,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/fedex-field/tickets","US","Landover, MD","FedEx Field","MD","fedex-field","20785","FedEx Field","America/New_York",0.9333444,0,"Landover, MD 20785",35,TRUE,"Landover","1600 Fedex Way",8,-76.8658,38.9071,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"119","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.916,"2018-11-04T18:00:00","nfl","2018-11-04T22:00:00","Pittsburgh Steelers at Baltimore Ravens",0.872,"Steelers at Ravens",4347069,FALSE,"",FALSE,"2018-04-20T00:47:45","2018-11-04T13:00:00",NA,NA,NA,125,436,125,954,270.37,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","US","Baltimore, MD","M&T Bank Stadium","MD","m-t-bank-stadium","21230","M&T Bank Stadium","America/New_York",0.8927189,0,"Baltimore, MD 21230",1121,TRUE,"Baltimore","1101 Russell St",8,-76.623,39.2774,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"120","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.876,"2018-11-04T18:00:00","nfl","2018-11-04T22:00:00","Tampa Bay Buccaneers at Carolina Panthers",0.842,"Buccaneers at Panthers",4347033,FALSE,"",FALSE,"2018-04-20T00:47:38","2018-11-04T13:00:00",NA,NA,NA,63,409,63,798,177.31,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","US","Charlotte, NC","Bank of America Stadium","NC","bank-of-america-stadium","28202","Bank of America Stadium","America/New_York",0.8968222,0,"Charlotte, NC 28202",1122,TRUE,"Charlotte","800 South Mint Street",9,-80.8524,35.2243,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"121","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.899,"2018-11-04T18:00:00","nfl","2018-11-04T22:00:00","Chicago Bears at Buffalo Bills",0.863,"Bears at Bills",4347061,FALSE,"",FALSE,"2018-04-20T00:47:43","2018-11-04T13:00:00",NA,NA,NA,51,699,51,584,139,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/new-era-field/tickets","US","Orchard Park, NY","New Era Field","NY","new-era-field","14127","New Era Field","America/New_York",0.8815085,0,"Orchard Park, NY 14127",1135,TRUE,"Orchard Park","1 Bills Drive",8,-78.7874,42.7737,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"122","2018-09-12","2018-09-12_16.02.22","https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127",FALSE,FALSE,"normal","2018-04-20T00:00:00",0.92,"2018-11-04T21:05:00","nfl","2018-11-05T01:05:00","Los Angeles Chargers at Seattle Seahawks",0.875,"Chargers at Seahawks",4347127,FALSE,"",FALSE,"2018-04-20T00:47:56","2018-11-04T13:05:00",NA,NA,NA,138,294,138,1351,354.69,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/centurylink-field/tickets","US","Seattle, WA","CenturyLink Field","WA","centurylink-field","98134","CenturyLink Field","America/Los_Angeles",0.87232786,0,"Seattle, WA 98134",339,TRUE,"Seattle","800 Occidental Ave S",18,-122.33,47.6,"2018-03-02T22:54:54Z","QRCODE",FALSE
