"","date","timestamp","date_tbd","id","status","time_tbd","title","short_title","type","description","announce_date","created_at","score","datetime_utc","visible_until_utc","datetime_local","is_open","url","popularity","datetime_tbd","general_admission","listing_count","average_price","highest_price","lowest_price_good_deals","median_price","visible_listing_count","lowest_price","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","state","id_venue","num_upcoming_events","name","address","popularity_venue","extended_address","postal_code","country","score_venue","metro_code","slug","display_location","has_upcoming_events","timezone","url_venue","name_v2","city","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"96","2018-09-14","2018-09-14_16.00.11",FALSE,4347118,"normal",FALSE,"Los Angeles Rams at San Francisco 49ers","Rams at 49ers","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:54",0.938,"2018-10-22T00:20:00","2018-10-22T04:20:00","2018-10-21T17:20:00",FALSE,"https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118",0.861,FALSE,NA,896,256.1462,2989,105,220,1111,108,"2018-08-24T21:53:38Z",FALSE,"QRCODE","CA",58670,13,"Levi's Stadium","4900 Marie P DeBartolo Way",0,"Santa Clara, CA 95054","95054","US",0.95768774,0,"levi-s-stadium","Santa Clara, CA",TRUE,"America/Los_Angeles","https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium","Santa Clara",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"97","2018-09-14","2018-09-14_16.00.11",FALSE,4347050,"normal",FALSE,"New York Giants at Atlanta Falcons","Giants at Falcons","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:42",0.937,"2018-10-23T00:15:00","2018-10-23T04:15:00","2018-10-22T20:15:00",FALSE,"https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050",0.864,FALSE,NA,682,319.66714,1791,122,287,940,128,"2018-08-24T21:53:38Z",FALSE,"QRCODE","GA",419590,20,"Mercedes-Benz Stadium","35 Northside Dr NW",0,"Atlanta, GA 30313","30313","US",0.76958936,0,"mercedes-benz-stadium","Atlanta, GA",TRUE,"America/New_York","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Mercedes-Benz Stadium","Atlanta",33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"98","2018-09-14","2018-09-14_16.00.11",FALSE,4281985,"normal",FALSE,"Troy Trojans at South Alabama Jaguars Football","Troy at South Alabama","ncaa_football","","2018-02-28T00:00:00","2018-02-28T15:00:17",0.302,"2018-10-24T00:00:00","2018-10-24T04:00:00","2018-10-23T19:00:00",FALSE,"https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985",0.326,FALSE,NA,29,44.827587,93,26,41,11,26,NA,NA,NA,"AL",3716,7,"Ladd Peebles Stadium","1621 Virginia St.",0,"Mobile, AL 36604","36604","US",0.50177634,686,"ladd-peebles-stadium","Mobile, AL",TRUE,"America/Chicago","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","Ladd Peebles Stadium","Mobile",30.6748,-88.0761,NA,NA,NA
"99","2018-09-14","2018-09-14_16.00.11",FALSE,4347018,"normal",FALSE,"Miami Dolphins at Houston Texans","Dolphins at Texans","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:36",0.886,"2018-10-26T00:20:00","2018-10-26T04:20:00","2018-10-25T19:20:00",FALSE,"https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018",0.811,FALSE,NA,497,175.60966,1011,49,137,1039,49,"2018-08-24T21:53:38Z",FALSE,"QRCODE","TX",41,46,"NRG Stadium","1 Reliant Park",0,"Houston, TX 77054","77054","US",0.8624192,618,"nrg-stadium","Houston, TX",TRUE,"America/Chicago","https://seatgeek.com/venues/nrg-stadium/tickets","NRG Stadium","Houston",29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"100","2018-09-14","2018-09-14_16.00.11",FALSE,4347041,"normal",FALSE,"Tampa Bay Buccaneers at Cincinnati Bengals","Buccaneers at Bengals","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:40",0.871,"2018-10-28T17:00:00","2018-10-28T21:00:00","2018-10-28T13:00:00",FALSE,"https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041",0.803,FALSE,NA,638,100.17242,332,40,90,960,40,"2018-08-24T21:53:39Z",FALSE,"QRCODE","OH",1124,7,"Paul Brown Stadium","1 Paul Brown Stadium",0,"Cincinnati, OH 45202","45202","US",0.86166537,515,"paul-brown-stadium","Cincinnati, OH",TRUE,"America/New_York","https://seatgeek.com/venues/paul-brown-stadium/tickets","Paul Brown Stadium","Cincinnati",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"101","2018-09-14","2018-09-14_16.00.11",FALSE,4347026,"normal",FALSE,"Seattle Seahawks at Detroit Lions","Seahawks at Lions","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:37",0.931,"2018-10-28T17:00:00","2018-10-28T21:00:00","2018-10-28T13:00:00",FALSE,"https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026",0.862,FALSE,NA,498,157.15462,780,66,129,778,66,"2018-08-24T21:53:39Z",FALSE,"QRCODE","MI",346,9,"Ford Field","2000 Brush St.",0,"Detroit, MI 48226","48226","US",0.9029952,505,"ford-field","Detroit, MI",TRUE,"America/Detroit","https://seatgeek.com/venues/ford-field/tickets","Ford Field","Detroit",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"102","2018-09-14","2018-09-14_16.00.11",FALSE,4347070,"normal",FALSE,"Baltimore Ravens at Carolina Panthers","Ravens at Panthers","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:45",0.911,"2018-10-28T17:00:00","2018-10-28T21:00:00","2018-10-28T13:00:00",FALSE,"https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070",0.836,FALSE,NA,382,217.84032,685,77,172,865,87,"2018-08-24T21:53:39Z",FALSE,"QRCODE","NC",1122,9,"Bank of America Stadium","800 South Mint Street",0,"Charlotte, NC 28202","28202","US",0.8968222,517,"bank-of-america-stadium","Charlotte, NC",TRUE,"America/New_York","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Bank of America Stadium","Charlotte",35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"103","2018-09-14","2018-09-14_16.00.11",FALSE,4346940,"normal",FALSE,"Washington Redskins at New York Giants","Redskins at Giants","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:17",0.934,"2018-10-28T17:00:00","2018-10-28T21:00:00","2018-10-28T13:00:00",FALSE,"https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940",0.853,FALSE,NA,439,309.68564,1498,125,248,997,133,"2018-08-24T21:53:39Z",FALSE,"QRCODE","NJ",1587,18,"MetLife Stadium","1 MetLife Stadium Drive",0,"East Rutherford, NJ 07073","07073","US",0.94873494,501,"metlife-stadium","East Rutherford, NJ",TRUE,"America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","East Rutherford",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"104","2018-09-14","2018-09-14_16.00.11",FALSE,4347078,"normal",FALSE,"Cleveland Browns at Pittsburgh Steelers","Browns at Steelers","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:46",0.908,"2018-10-28T17:00:00","2018-10-28T21:00:00","2018-10-28T13:00:00",FALSE,"https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078",0.837,FALSE,NA,368,285.84512,1148,97,241,815,123,"2018-08-24T21:53:39Z",FALSE,"QRCODE","PA",1119,12,"Heinz Field","100 Art Rooney Avenue",0,"Pittsburgh, PA 15212","15212","US",0.9033526,508,"heinz-field","Pittsburgh, PA",TRUE,"America/New_York","https://seatgeek.com/venues/heinz-field/tickets","Heinz Field","Pittsburgh",40.4468,-80.0158,"2015-12-08T15:36:23Z",FALSE,"QRCODE_TM"
"105","2018-09-14","2018-09-14_16.00.11",FALSE,4346981,"normal",FALSE,"Denver Broncos at Kansas City Chiefs","Broncos at Chiefs","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:27",0.924,"2018-10-28T17:00:00","2018-10-28T21:00:00","2018-10-28T12:00:00",FALSE,"https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981",0.848,FALSE,NA,962,189.62474,691,79,166,1147,79,"2018-08-24T21:53:39Z",FALSE,"QRCODE","MO",1128,9,"Arrowhead Stadium","1 Arrowhead Drive",0,"Kansas City, MO 64129","64129","US",0.8827867,616,"arrowhead-stadium","Kansas City, MO",TRUE,"America/Chicago","https://seatgeek.com/venues/arrowhead-stadium/tickets","Arrowhead Stadium","Kansas City",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"106","2018-09-14","2018-09-14_16.00.11",FALSE,4347007,"normal",FALSE,"New York Jets at Chicago Bears","Jets at Bears","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:33",0.92,"2018-10-28T17:00:00","2018-10-28T21:00:00","2018-10-28T12:00:00",FALSE,"https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007",0.844,FALSE,NA,148,300.52026,1197,109,272,855,109,"2018-08-24T21:53:39Z",FALSE,"QRCODE","IL",31,12,"Soldier Field","1410 S. Museum Campus Drive",0,"Chicago, IL 60605","60605","US",0.940013,602,"soldier-field","Chicago, IL",TRUE,"America/Chicago","https://seatgeek.com/venues/soldier-field/tickets","Soldier Field","Chicago",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"107","2018-09-14","2018-09-14_16.00.11",FALSE,4347153,"normal",FALSE,"Indianapolis Colts at Oakland Raiders","Colts at Raiders","nfl","","2018-04-20T00:00:00","2018-04-20T01:04:25",0.881,"2018-10-28T20:05:00","2018-10-29T00:05:00","2018-10-28T13:05:00",FALSE,"https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153",0.809,FALSE,NA,564,188.25177,710,77,180,858,77,"2018-08-24T21:53:39Z",FALSE,"QRCODE","CA",14,26,"Oakland-Alameda County Coliseum","7000 Coliseum Way",0,"Oakland, CA 94621","94621","US",0.7817843,807,"oakland-alameda-county-coliseum","Oakland, CA",TRUE,"America/Los_Angeles","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland-Alameda County Coliseum","Oakland",37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"108","2018-09-14","2018-09-14_16.00.11",FALSE,4346921,"normal",FALSE,"Green Bay Packers at Los Angeles Rams","Packers at Rams","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:14",0.96,"2018-10-28T20:25:00","2018-10-29T00:25:00","2018-10-28T13:25:00",FALSE,"https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921",0.875,FALSE,NA,483,598.64594,10987,276,552,1160,243,"2018-08-24T21:53:39Z",FALSE,"QRCODE","CA",51012,12,"Los Angeles Memorial Coliseum","3911 S Figueroa St",0,"Los Angeles, CA 90037","90037","US",0.86898464,0,"los-angeles-memorial-coliseum-1","Los Angeles, CA",TRUE,"America/Los_Angeles","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles Memorial Coliseum","Los Angeles",34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"109","2018-09-14","2018-09-14_16.00.11",FALSE,4347101,"normal",FALSE,"San Francisco 49ers at Arizona Cardinals","49ers at Cardinals","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:51",0.931,"2018-10-28T20:25:00","2018-10-29T00:25:00","2018-10-28T13:25:00",FALSE,"https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101",0.86,FALSE,NA,798,137.04762,727,41,109,1180,41,"2018-08-24T21:53:39Z",FALSE,"QRCODE","AZ",43,10,"State Farm Stadium","1 Cardinals Drive",0,"Glendale, AZ 85305","85305","US",0.93402725,753,"state-farm-stadium","Glendale, AZ",TRUE,"America/Phoenix","https://seatgeek.com/venues/state-farm-stadium/tickets","State Farm Stadium","Glendale",33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"110","2018-09-14","2018-09-14_16.00.11",FALSE,4347136,"normal",FALSE,"New Orleans Saints at Minnesota Vikings","Saints at Vikings","nfl","","2018-04-20T00:00:00","2018-04-20T01:04:04",0.916,"2018-10-29T00:20:00","2018-10-29T04:20:00","2018-10-28T19:20:00",FALSE,"https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136",0.843,FALSE,NA,489,311.68097,2391,128,258,900,131,"2018-08-24T21:53:39Z",FALSE,"QRCODE","MN",218451,13,"U.S. Bank Stadium","401 Chicago Avenue",0,"Minneapolis, MN 55415","55415","US",0.88524246,0,"u-s-bank-stadium","Minneapolis, MN",TRUE,"America/Chicago","https://seatgeek.com/venues/u-s-bank-stadium/tickets","U.S. Bank Stadium","Minneapolis",44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"111","2018-09-14","2018-09-14_16.00.11",FALSE,4347062,"normal",FALSE,"New England Patriots at Buffalo Bills","Patriots at Bills","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:44",0.92,"2018-10-30T00:15:00","2018-10-30T04:15:00","2018-10-29T20:15:00",FALSE,"https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062",0.84,FALSE,NA,1022,207.94716,1076,108,176,1200,104,"2018-08-24T21:53:39Z",FALSE,"QRCODE","NY",1135,8,"New Era Field","1 Bills Drive",0,"Orchard Park, NY 14127","14127","US",0.8815085,514,"new-era-field","Orchard Park, NY",TRUE,"America/New_York","https://seatgeek.com/venues/new-era-field/tickets","New Era Field","Orchard Park",42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"112","2018-09-14","2018-09-14_16.00.11",FALSE,4347131,"normal",FALSE,"Oakland Raiders at San Francisco 49ers","Raiders at 49ers","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:57",0.991,"2018-11-02T00:20:00","2018-11-02T04:20:00","2018-11-01T17:20:00",FALSE,"https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131",0.895,FALSE,NA,754,712.70294,126803,262,502,1008,268,"2018-08-24T21:53:39Z",FALSE,"QRCODE","CA",58670,13,"Levi's Stadium","4900 Marie P DeBartolo Way",0,"Santa Clara, CA 95054","95054","US",0.95768774,0,"levi-s-stadium","Santa Clara, CA",TRUE,"America/Los_Angeles","https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium","Santa Clara",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"113","2018-09-14","2018-09-14_16.00.11",FALSE,4281935,"normal",FALSE,"South Alabama Jaguars at Arkansas State Red Wolves Football","South Alabama at Arkansas State","ncaa_football","","2018-02-28T00:00:00","2018-02-28T15:00:09",0.389,"2018-11-03T19:00:00","2018-11-03T23:00:00","2018-11-03T14:00:00",FALSE,"https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935",0.393,FALSE,NA,51,54.92157,179,NA,42,75,25,NA,NA,NA,"AR",8896,4,"Centennial Bank Stadium","2180 Aggie Rd",0,"Jonesboro, AR 72401","72401","US",0.47753516,0,"centennial-bank-stadium-1","Jonesboro, AR",TRUE,"America/Chicago","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","Centennial Bank Stadium","Jonesboro",35.8429,-90.6797,NA,NA,NA
"114","2018-09-14","2018-09-14_16.00.11",FALSE,4347083,"normal",FALSE,"New York Jets at Miami Dolphins","Jets at Dolphins","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:47",0.899,"2018-11-04T18:00:00","2018-11-04T22:00:00","2018-11-04T13:00:00",FALSE,"https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083",0.817,FALSE,NA,162,189.50618,899,57,158,1000,61,"2018-08-24T21:53:39Z",FALSE,"QRCODE","FL",29,38,"Hard Rock Stadium","347 Don Shula Dr.",0,"Miami Gardens, FL 33056","33056","US",0.8378203,528,"hard-rock-stadium","Miami Gardens, FL",TRUE,"America/New_York","https://seatgeek.com/venues/hard-rock-stadium/tickets","Hard Rock Stadium","Miami Gardens",25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"115","2018-09-14","2018-09-14_16.00.11",FALSE,4347140,"normal",FALSE,"Detroit Lions at Minnesota Vikings","Lions at Vikings","nfl","","2018-04-20T00:00:00","2018-04-20T01:04:05",0.908,"2018-11-04T18:00:00","2018-11-04T22:00:00","2018-11-04T12:00:00",FALSE,"https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140",0.834,FALSE,NA,566,249.29506,1557,105,208,934,106,"2018-08-24T21:53:39Z",FALSE,"QRCODE","MN",218451,13,"U.S. Bank Stadium","401 Chicago Avenue",0,"Minneapolis, MN 55415","55415","US",0.88524246,0,"u-s-bank-stadium","Minneapolis, MN",TRUE,"America/Chicago","https://seatgeek.com/venues/u-s-bank-stadium/tickets","U.S. Bank Stadium","Minneapolis",44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"116","2018-09-14","2018-09-14_16.00.11",FALSE,4346997,"normal",FALSE,"Kansas City Chiefs at Cleveland Browns","Chiefs at Browns","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:31",0.861,"2018-11-04T18:00:00","2018-11-04T22:00:00","2018-11-04T13:00:00",FALSE,"https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997",0.795,FALSE,NA,1125,100.72356,1172,34,84,1410,34,"2018-08-24T21:53:39Z",FALSE,"QRCODE","OH",1123,7,"FirstEnergy Stadium","100 Alfred Lerner Way",0,"Cleveland, OH 44114","44114","US",0.86852187,510,"firstenergy-stadium-15","Cleveland, OH",TRUE,"America/New_York","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","FirstEnergy Stadium","Cleveland",41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"117","2018-09-14","2018-09-14_16.00.11",FALSE,4347069,"normal",FALSE,"Pittsburgh Steelers at Baltimore Ravens","Steelers at Ravens","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:45",0.902,"2018-11-04T18:00:00","2018-11-04T22:00:00","2018-11-04T13:00:00",FALSE,"https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069",0.823,FALSE,NA,593,247.94098,988,123,198,1067,126,"2018-08-24T21:53:39Z",FALSE,"QRCODE","MD",1121,8,"M&T Bank Stadium","1101 Russell St",0,"Baltimore, MD 21230","21230","US",0.8927189,512,"m-t-bank-stadium","Baltimore, MD",TRUE,"America/New_York","https://seatgeek.com/venues/m-t-bank-stadium/tickets","M&T Bank Stadium","Baltimore",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"118","2018-09-14","2018-09-14_16.00.11",FALSE,4346937,"normal",FALSE,"Atlanta Falcons at Washington Redskins","Falcons at Redskins","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:17",0.933,"2018-11-04T18:00:00","2018-11-04T22:00:00","2018-11-04T13:00:00",FALSE,"https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937",0.854,FALSE,NA,688,193.59738,1012,83,175,1146,83,"2018-08-24T21:53:39Z",FALSE,"QRCODE","MD",35,8,"FedEx Field","1600 Fedex Way",0,"Landover, MD 20785","20785","US",0.9333444,511,"fedex-field","Landover, MD",TRUE,"America/New_York","https://seatgeek.com/venues/fedex-field/tickets","FedEx Field","Landover",38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"119","2018-09-14","2018-09-14_16.00.11",FALSE,4347033,"normal",FALSE,"Tampa Bay Buccaneers at Carolina Panthers","Buccaneers at Panthers","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:38",0.885,"2018-11-04T18:00:00","2018-11-04T22:00:00","2018-11-04T13:00:00",FALSE,"https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033",0.81,FALSE,NA,399,181.4361,996,66,140,931,66,"2018-08-24T21:53:39Z",FALSE,"QRCODE","NC",1122,9,"Bank of America Stadium","800 South Mint Street",0,"Charlotte, NC 28202","28202","US",0.8968222,517,"bank-of-america-stadium","Charlotte, NC",TRUE,"America/New_York","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Bank of America Stadium","Charlotte",35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"120","2018-09-14","2018-09-14_16.00.11",FALSE,4347061,"normal",FALSE,"Chicago Bears at Buffalo Bills","Bears at Bills","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:43",0.918,"2018-11-04T18:00:00","2018-11-04T22:00:00","2018-11-04T13:00:00",FALSE,"https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061",0.841,FALSE,NA,774,136.93024,586,51,110,1271,51,"2018-08-24T21:53:39Z",FALSE,"QRCODE","NY",1135,8,"New Era Field","1 Bills Drive",0,"Orchard Park, NY 14127","14127","US",0.8815085,514,"new-era-field","Orchard Park, NY",TRUE,"America/New_York","https://seatgeek.com/venues/new-era-field/tickets","New Era Field","Orchard Park",42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"121","2018-09-14","2018-09-14_16.00.11",FALSE,4347127,"normal",FALSE,"Los Angeles Chargers at Seattle Seahawks","Chargers at Seahawks","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:56",0.911,"2018-11-04T21:05:00","2018-11-05T01:05:00","2018-11-04T13:05:00",FALSE,"https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127",0.831,FALSE,NA,271,359.28412,1351,135,328,698,135,"2018-08-24T21:53:39Z",FALSE,"QRCODE","WA",339,19,"CenturyLink Field","800 Occidental Ave S",0,"Seattle, WA 98134","98134","US",0.87232786,819,"centurylink-field","Seattle, WA",TRUE,"America/Los_Angeles","https://seatgeek.com/venues/centurylink-field/tickets","CenturyLink Field","Seattle",47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"122","2018-09-14","2018-09-14_16.00.11",FALSE,4347141,"normal",FALSE,"Houston Texans at Denver Broncos","Texans at Broncos","nfl","","2018-04-20T00:00:00","2018-04-20T01:04:05",0.877,"2018-11-04T21:05:00","2018-11-05T01:05:00","2018-11-04T14:05:00",FALSE,"https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141",0.809,FALSE,NA,120,336.025,1270,116,274,892,141,"2018-08-24T21:53:39Z",FALSE,"QRCODE","CO",1131,7,"Sports Authority Field at Mile High","1701 Bryant Street",0,"Denver, CO 80204","80204","US",0.9028296,751,"sports-authority-field-at-mile-high","Denver, CO",TRUE,"America/Denver","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Sports Authority Field at Mile High","Denver",39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"123","2018-09-14","2018-09-14_16.00.11",FALSE,4346970,"normal",FALSE,"Los Angeles Rams at New Orleans Saints","Rams at Saints","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:25",0.877,"2018-11-04T21:25:00","2018-11-05T01:25:00","2018-11-04T15:25:00",TRUE,"https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970",0.806,FALSE,NA,1397,245.57767,5941,66,210,1249,66,"2018-05-29T20:39:08Z",FALSE,"QRCODE","LA",128,18,"Mercedes-Benz Superdome","1500 Sugar Bowl Drive",0,"New Orleans, LA 70112","70112","US",0.8966978,622,"mercedes-benz-superdome","New Orleans, LA",TRUE,"America/Chicago","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","Mercedes-Benz Superdome","New Orleans",29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
