"","date","timestamp","status","score","id","visible_until_utc","url","datetime_utc","announce_date","is_open","created_at","short_title","title","time_tbd","popularity","datetime_tbd","description","type","datetime_local","date_tbd","general_admission","average_price","median_price","lowest_price_good_deals","listing_count","highest_price","lowest_price","visible_listing_count","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","score_venue","name","metro_code","extended_address","id_venue","num_upcoming_events","url_venue","name_v2","timezone","country","postal_code","popularity_venue","address","has_upcoming_events","city","display_location","state","slug","lat","lon","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"177","2018-10-03","2018-10-03_16.27.34","normal",1.003,4346959,"2018-12-23T22:00:00","https://seatgeek.com/packers-at-jets-tickets/12-23-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346959","2018-12-23T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:22","Packers at Jets","Green Bay Packers at New York Jets",FALSE,0.854,FALSE,"","nfl","2018-12-23T13:00:00",FALSE,NA,275.91513,238,90,872,1343,96,1068,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.94873494,"MetLife Stadium",501,"East Rutherford, NJ 07073",1587,15,"https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","America/New_York","US","07073",0,"1 MetLife Stadium Drive",TRUE,"East Rutherford","East Rutherford, NJ","NJ","metlife-stadium",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"178","2018-10-03","2018-10-03_16.27.34","normal",0.929,4347046,"2018-12-23T22:00:00","https://seatgeek.com/falcons-at-panthers-tickets/12-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347046","2018-12-23T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:41","Falcons at Panthers","Atlanta Falcons at Carolina Panthers",FALSE,0.797,FALSE,"","nfl","2018-12-23T13:00:00",FALSE,NA,237.60345,178,83,522,1024,83,965,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.8968222,"Bank of America Stadium",517,"Charlotte, NC 28202",1122,9,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","Bank of America Stadium","America/New_York","US","28202",0,"800 South Mint Street",TRUE,"Charlotte","Charlotte, NC","NC","bank-of-america-stadium",35.2243,-80.8524,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"179","2018-10-03","2018-10-03_16.27.34","normal",0.93,4347093,"2018-12-23T22:00:00","https://seatgeek.com/bills-at-patriots-tickets/12-23-2018-foxborough-massachusetts-gillette-stadium/nfl/4347093","2018-12-23T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:50","Bills at Patriots","Buffalo Bills at New England Patriots",FALSE,0.82,FALSE,"","nfl","2018-12-23T13:00:00",FALSE,NA,367.01514,314,161,198,1115,161,684,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.8983344,"Gillette Stadium",506,"Foxborough, MA 02035",33,14,"https://seatgeek.com/venues/gillette-stadium/tickets","Gillette Stadium","America/New_York","US","02035",0,"1 Patriot Place",TRUE,"Foxborough","Foxborough, MA","MA","gillette-stadium",42.0906,-71.2674,"NONE",FALSE,"2018-08-22T15:36:58Z"
"180","2018-10-03","2018-10-03_16.27.34","normal",0.924,4346954,"2018-12-23T22:00:00","https://seatgeek.com/giants-at-colts-tickets/12-23-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346954","2018-12-23T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:20","Giants at Colts","New York Giants at Indianapolis Colts",FALSE,0.795,FALSE,"","nfl","2018-12-23T13:00:00",FALSE,NA,118.24836,99,36,761,603,33,1027,"QRCODE",FALSE,"2018-08-24T21:53:42Z",0.9071682,"Lucas Oil Stadium",527,"Indianapolis, IN 46225",1130,12,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","Lucas Oil Stadium","America/Indiana/Indianapolis","US","46225",0,"500 South Capitol Avenue",TRUE,"Indianapolis","Indianapolis, IN","IN","lucas-oil-stadium",39.7601,-86.1639,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"181","2018-10-03","2018-10-03_16.27.34","normal",0.968,4327918,"2018-12-23T22:00:00","https://seatgeek.com/buccaneers-at-cowboys-tickets/12-23-2018-arlington-texas-at-t-stadium/nfl/4327918","2018-12-23T18:00:00","2018-04-05T00:00:00",TRUE,"2018-04-05T23:08:46","Buccaneers at Cowboys","Tampa Bay Buccaneers at Dallas Cowboys",FALSE,0.824,FALSE,"","nfl","2018-12-23T12:00:00",FALSE,NA,274.3205,221,NA,3919,2586,NA,2740,"QRCODE",FALSE,"2018-04-17T22:02:33Z",0.9751414,"AT&T Stadium",623,"Arlington, TX 76011",4965,24,"https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium","America/Chicago","US","76011",0,"1 AT&T Way",TRUE,"Arlington","Arlington, TX","TX","at-t-stadium",32.7459,-97.0957,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"182","2018-10-03","2018-10-03_16.27.34","normal",0.924,4347097,"2018-12-24T01:05:00","https://seatgeek.com/rams-at-cardinals-tickets/12-23-2018-glendale-arizona-state-farm-stadium/nfl/4347097","2018-12-23T21:05:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:50","Rams at Cardinals","Los Angeles Rams at Arizona Cardinals",FALSE,0.793,FALSE,"","nfl","2018-12-23T14:05:00",FALSE,NA,127.60925,96,27,1254,6044,27,1411,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.93402725,"State Farm Stadium",753,"Glendale, AZ 85305",43,9,"https://seatgeek.com/venues/state-farm-stadium/tickets","State Farm Stadium","America/Phoenix","US","85305",0,"1 Cardinals Drive",TRUE,"Glendale","Glendale, AZ","AZ","state-farm-stadium",33.5294,-112.262,"NONE",FALSE,"2015-12-21T17:26:05Z"
"183","2018-10-03","2018-10-03_16.27.34","normal",0.936,4347106,"2018-12-24T01:05:00","https://seatgeek.com/ravens-at-chargers-tickets/12-23-2018-carson-california-stubhub-center/nfl/4347106","2018-12-23T21:05:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:52","Ravens at Chargers","Baltimore Ravens at Los Angeles Chargers",FALSE,0.794,FALSE,"","nfl","2018-12-23T13:05:00",FALSE,NA,246.85023,199,128,414,1199,128,475,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.7228164,"StubHub Center",803,"Carson, CA 90746",52,12,"https://seatgeek.com/venues/stubhub-center/tickets","StubHub Center","America/Los_Angeles","US","90746",0,"18400 Avalon Blvd",TRUE,"Carson","Carson, CA","CA","stubhub-center",33.8643,-118.261,NA,NA,NA
"184","2018-10-03","2018-10-03_16.27.34","normal",0.96,4347116,"2018-12-24T01:05:00","https://seatgeek.com/bears-at-49ers-tickets/12-23-2018-santa-clara-california-levi-s-stadium/nfl/4347116","2018-12-23T21:05:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:54","Bears at 49ers","Chicago Bears at San Francisco 49ers",FALSE,0.823,FALSE,"","nfl","2018-12-23T13:05:00",FALSE,NA,207.59239,194,66,1077,2988,76,1322,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.95768774,"Levi's Stadium",0,"Santa Clara, CA 95054",58670,12,"https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium","America/Los_Angeles","US","95054",0,"4900 Marie P DeBartolo Way",TRUE,"Santa Clara","Santa Clara, CA","CA","levi-s-stadium",37.4023,-121.969,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"185","2018-10-03","2018-10-03_16.27.34","normal",0.944,4346967,"2018-12-24T01:25:00","https://seatgeek.com/steelers-at-saints-tickets/12-23-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346967","2018-12-23T21:25:00","2018-04-20T00:00:00",TRUE,"2018-04-20T00:47:24","Steelers at Saints","Pittsburgh Steelers at New Orleans Saints",FALSE,0.803,FALSE,"","nfl","2018-12-23T15:25:00",FALSE,NA,351.94247,330,129,1495,2400,129,1341,"QRCODE",FALSE,"2018-05-29T20:39:33Z",0.8966978,"Mercedes-Benz Superdome",622,"New Orleans, LA 70112",128,16,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","Mercedes-Benz Superdome","America/Chicago","US","70112",0,"1500 Sugar Bowl Drive",TRUE,"New Orleans","New Orleans, LA","LA","mercedes-benz-superdome",29.9515,-90.0786,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"186","2018-10-03","2018-10-03_16.27.34","normal",0.939,4347121,"2018-12-24T05:20:00","https://seatgeek.com/chiefs-at-seahawks-tickets/12-23-2018-seattle-washington-centurylink-field/nfl/4347121","2018-12-24T01:20:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:55","Chiefs at Seahawks","Kansas City Chiefs at Seattle Seahawks",FALSE,0.804,FALSE,"","nfl","2018-12-23T17:20:00",FALSE,NA,333.4653,308,116,389,1167,116,859,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.87232786,"CenturyLink Field",819,"Seattle, WA 98134",339,11,"https://seatgeek.com/venues/centurylink-field/tickets","CenturyLink Field","America/Los_Angeles","US","98134",0,"800 Occidental Ave S",TRUE,"Seattle","Seattle, WA","WA","centurylink-field",47.6,-122.33,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"187","2018-10-03","2018-10-03_16.27.34","normal",0.928,4347150,"2018-12-25T05:15:00","https://seatgeek.com/broncos-at-raiders-tickets/12-24-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347150","2018-12-25T01:15:00","2018-04-20T00:00:00",FALSE,"2018-04-20T01:04:24","Broncos at Raiders","Denver Broncos at Oakland Raiders",FALSE,0.788,FALSE,"","nfl","2018-12-24T17:15:00",FALSE,NA,205.70772,195,66,609,2093,66,972,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.7817843,"Oakland-Alameda County Coliseum",807,"Oakland, CA 94621",14,18,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland-Alameda County Coliseum","America/Los_Angeles","US","94621",0,"7000 Coliseum Way",TRUE,"Oakland","Oakland, CA","CA","oakland-alameda-county-coliseum",37.7469,-122.201,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"188","2018-10-03","2018-10-03_16.27.34","normal",0.846,4346984,"2018-12-30T21:00:00","https://seatgeek.com/colts-at-titans-tickets/12-30-2018-nashville-tennessee-nissan-stadium/nfl/4346984","2018-12-30T17:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:28","Colts at Titans","Indianapolis Colts at Tennessee Titans",FALSE,0.743,FALSE,"","nfl","2018-12-30T12:00:00",FALSE,NA,139.79521,115,38,669,722,38,984,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.8546275,"Nissan Stadium",659,"Nashville, TN 37213",1126,16,"https://seatgeek.com/venues/nissan-stadium/tickets","Nissan Stadium","America/New_York","US","37213",0,"1 Titans Way",TRUE,"Nashville","Nashville, TN","TN","nissan-stadium",36.1665,-86.7713,"NONE",FALSE,"2015-10-19T15:09:39Z"
"189","2018-10-03","2018-10-03_16.27.34","normal",0.818,4347065,"2018-12-30T22:00:00","https://seatgeek.com/browns-at-ravens-tickets/12-30-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347065","2018-12-30T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:44","Browns at Ravens","Cleveland Browns at Baltimore Ravens",FALSE,0.719,FALSE,"","nfl","2018-12-30T13:00:00",FALSE,NA,123.84118,94,33,680,568,33,1249,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.8927189,"M&T Bank Stadium",512,"Baltimore, MD 21230",1121,7,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","M&T Bank Stadium","America/New_York","US","21230",0,"1101 Russell St",TRUE,"Baltimore","Baltimore, MD","MD","m-t-bank-stadium",39.2774,-76.623,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"190","2018-10-03","2018-10-03_16.27.34","normal",0.927,4347090,"2018-12-30T22:00:00","https://seatgeek.com/jets-at-patriots-tickets/12-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347090","2018-12-30T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:49","Jets at Patriots","New York Jets at New England Patriots",FALSE,0.811,FALSE,"","nfl","2018-12-30T13:00:00",FALSE,NA,359.4273,287,156,227,1798,156,726,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.8983344,"Gillette Stadium",506,"Foxborough, MA 02035",33,14,"https://seatgeek.com/venues/gillette-stadium/tickets","Gillette Stadium","America/New_York","US","02035",0,"1 Patriot Place",TRUE,"Foxborough","Foxborough, MA","MA","gillette-stadium",42.0906,-71.2674,"NONE",FALSE,"2018-08-22T15:36:58Z"
"191","2018-10-03","2018-10-03_16.27.34","normal",0.982,4346934,"2018-12-30T22:00:00","https://seatgeek.com/eagles-at-redskins-tickets/12-30-2018-landover-maryland-fedex-field/nfl/4346934","2018-12-30T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:17","Eagles at Redskins","Philadelphia Eagles at Washington Redskins",FALSE,0.827,FALSE,"","nfl","2018-12-30T13:00:00",FALSE,NA,219.60051,185,111,776,1133,116,1104,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.9333444,"FedEx Field",511,"Landover, MD 20785",35,6,"https://seatgeek.com/venues/fedex-field/tickets","FedEx Field","America/New_York","US","20785",0,"1600 Fedex Way",TRUE,"Landover","Landover, MD","MD","fedex-field",38.9071,-76.8658,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"192","2018-10-03","2018-10-03_16.27.34","normal",0.881,4347012,"2018-12-30T22:00:00","https://seatgeek.com/jaguars-at-texans-tickets/12-30-2018-houston-texas-nrg-stadium/nfl/4347012","2018-12-30T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:34","Jaguars at Texans","Jacksonville Jaguars at Houston Texans",FALSE,0.761,FALSE,"","nfl","2018-12-30T12:00:00",FALSE,NA,187.80869,147,34,737,2224,36,1182,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.8624192,"NRG Stadium",618,"Houston, TX 77054",41,44,"https://seatgeek.com/venues/nrg-stadium/tickets","NRG Stadium","America/Chicago","US","77054",0,"1 Reliant Park",TRUE,"Houston","Houston, TX","TX","nrg-stadium",29.6847,-95.4107,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"193","2018-10-03","2018-10-03_16.27.34","normal",0.859,4347056,"2018-12-30T22:00:00","https://seatgeek.com/dolphins-at-bills-tickets/12-30-2018-orchard-park-new-york-new-era-field/nfl/4347056","2018-12-30T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:43","Dolphins at Bills","Miami Dolphins at Buffalo Bills",FALSE,0.755,FALSE,"","nfl","2018-12-30T13:00:00",FALSE,NA,82.24151,56,19,1325,601,22,1449,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.8815085,"New Era Field",514,"Orchard Park, NY 14127",1135,7,"https://seatgeek.com/venues/new-era-field/tickets","New Era Field","America/New_York","US","14127",0,"1 Bills Drive",TRUE,"Orchard Park","Orchard Park, NY","NY","new-era-field",42.7737,-78.7874,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"194","2018-10-03","2018-10-03_16.27.34","normal",0.873,4347076,"2018-12-30T22:00:00","https://seatgeek.com/bengals-at-steelers-tickets/12-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347076","2018-12-30T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:46","Bengals at Steelers","Cincinnati Bengals at Pittsburgh Steelers",FALSE,0.762,FALSE,"","nfl","2018-12-30T13:00:00",FALSE,NA,208.44183,164,74,894,2229,74,1141,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.9033526,"Heinz Field",508,"Pittsburgh, PA 15212",1119,9,"https://seatgeek.com/venues/heinz-field/tickets","Heinz Field","America/New_York","US","15212",0,"100 Art Rooney Avenue",TRUE,"Pittsburgh","Pittsburgh, PA","PA","heinz-field",40.4468,-80.0158,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"195","2018-10-03","2018-10-03_16.27.34","normal",0.926,4347134,"2018-12-30T22:00:00","https://seatgeek.com/bears-at-vikings-tickets/12-30-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347134","2018-12-30T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T01:04:04","Bears at Vikings","Chicago Bears at Minnesota Vikings",FALSE,0.807,FALSE,"","nfl","2018-12-30T12:00:00",FALSE,NA,297.27258,252,117,631,1798,123,922,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.88524246,"U.S. Bank Stadium",0,"Minneapolis, MN 55415",218451,15,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","U.S. Bank Stadium","America/Chicago","US","55415",0,"401 Chicago Avenue",TRUE,"Minneapolis","Minneapolis, MN","MN","u-s-bank-stadium",44.97,-93.26,"NONE",FALSE,"2018-08-22T15:34:15Z"
"196","2018-10-03","2018-10-03_16.27.34","normal",1.012,4347030,"2018-12-30T22:00:00","https://seatgeek.com/cowboys-at-giants-tickets/12-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347030","2018-12-30T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:37","Cowboys at Giants","Dallas Cowboys at New York Giants",FALSE,0.856,FALSE,"","nfl","2018-12-30T13:00:00",FALSE,NA,361.92902,280,142,789,2693,164,1131,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.94873494,"MetLife Stadium",501,"East Rutherford, NJ 07073",1587,15,"https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","America/New_York","US","07073",0,"1 MetLife Stadium Drive",TRUE,"East Rutherford","East Rutherford, NJ","NJ","metlife-stadium",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"197","2018-10-03","2018-10-03_16.27.34","normal",0.922,4346966,"2018-12-30T22:00:00","https://seatgeek.com/panthers-at-saints-tickets/12-30-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346966","2018-12-30T18:00:00","2018-04-20T00:00:00",TRUE,"2018-04-20T00:47:23","Panthers at Saints","Carolina Panthers at New Orleans Saints",FALSE,0.78,FALSE,"","nfl","2018-12-30T12:00:00",FALSE,NA,247.54443,227,89,1688,2400,89,1511,"QRCODE",FALSE,"2018-05-29T20:39:40Z",0.8966978,"Mercedes-Benz Superdome",622,"New Orleans, LA 70112",128,16,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","Mercedes-Benz Superdome","America/Chicago","US","70112",0,"1500 Sugar Bowl Drive",TRUE,"New Orleans","New Orleans, LA","LA","mercedes-benz-superdome",29.9515,-90.0786,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"198","2018-10-03","2018-10-03_16.27.34","normal",0.937,4346977,"2018-12-30T22:00:00","https://seatgeek.com/raiders-at-chiefs-tickets/12-30-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346977","2018-12-30T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:26","Raiders at Chiefs","Oakland Raiders at Kansas City Chiefs",FALSE,0.802,FALSE,"","nfl","2018-12-30T12:00:00",FALSE,NA,176.72815,146,53,1041,979,53,1129,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.8827867,"Arrowhead Stadium",616,"Kansas City, MO 64129",1128,8,"https://seatgeek.com/venues/arrowhead-stadium/tickets","Arrowhead Stadium","America/Chicago","US","64129",0,"1 Arrowhead Drive",TRUE,"Kansas City","Kansas City, MO","MO","arrowhead-stadium",39.0489,-94.4839,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"199","2018-10-03","2018-10-03_16.27.34","normal",0.939,4346913,"2018-12-30T22:00:00","https://seatgeek.com/lions-at-packers-tickets/12-30-2018-green-bay-wisconsin-lambeau-field/nfl/4346913","2018-12-30T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:13","Lions at Packers","Detroit Lions at Green Bay Packers",FALSE,0.8,FALSE,"","nfl","2018-12-30T12:00:00",FALSE,NA,248.39305,223,139,748,721,139,1312,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.92909414,"Lambeau Field",658,"Green Bay, WI 54304",1125,5,"https://seatgeek.com/venues/lambeau-field/tickets","Lambeau Field","America/Chicago","US","54304",0,"1265 Lombardi Avenue",TRUE,"Green Bay","Green Bay, WI","WI","lambeau-field",44.5013,-88.0622,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"200","2018-10-03","2018-10-03_16.27.34","normal",0.871,4346925,"2018-12-30T22:00:00","https://seatgeek.com/falcons-at-buccaneers-tickets/12-30-2018-tampa-florida-raymond-james-stadium/nfl/4346925","2018-12-30T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:15","Falcons at Buccaneers","Atlanta Falcons at Tampa Bay Buccaneers",FALSE,0.758,FALSE,"","nfl","2018-12-30T13:00:00",FALSE,NA,215.79488,160,71,39,959,74,388,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.86513025,"Raymond James Stadium",539,"Tampa, FL 33607",39,15,"https://seatgeek.com/venues/raymond-james-stadium/tickets","Raymond James Stadium","America/New_York","US","33607",0,"4201 North Dale Mabry Highway",TRUE,"Tampa","Tampa, FL","FL","raymond-james-stadium",27.9753,-82.5034,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"201","2018-10-03","2018-10-03_16.27.34","normal",0.906,4347147,"2018-12-31T01:25:00","https://seatgeek.com/chargers-at-broncos-tickets/12-30-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347147","2018-12-30T21:25:00","2018-04-20T00:00:00",FALSE,"2018-04-20T01:04:06","Chargers at Broncos","Los Angeles Chargers at Denver Broncos",FALSE,0.772,FALSE,"","nfl","2018-12-30T14:25:00",FALSE,NA,298.0366,232,85,164,1613,104,810,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.9028296,"Sports Authority Field at Mile High",751,"Denver, CO 80204",1131,6,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Sports Authority Field at Mile High","America/Denver","US","80204",0,"1701 Bryant Street",TRUE,"Denver","Denver, CO","CO","sports-authority-field-at-mile-high",39.74,-105.02,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"202","2018-10-03","2018-10-03_16.27.34","normal",0.893,4346938,"2018-12-31T01:25:00","https://seatgeek.com/49ers-at-rams-tickets/12-30-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346938","2018-12-30T21:25:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:17","49ers at Rams","San Francisco 49ers at Los Angeles Rams",FALSE,0.78,FALSE,"","nfl","2018-12-30T13:25:00",FALSE,NA,210.06995,177,63,1015,963,63,1463,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.86898464,"Los Angeles Memorial Coliseum",0,"Los Angeles, CA 90037",51012,8,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles Memorial Coliseum","America/Los_Angeles","US","90037",0,"3911 S Figueroa St",TRUE,"Los Angeles","Los Angeles, CA","CA","los-angeles-memorial-coliseum-1",34.0138,-118.288,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"203","2018-10-03","2018-10-03_16.27.34","normal",0.923,4347120,"2018-12-31T01:25:00","https://seatgeek.com/cardinals-at-seahawks-tickets/12-30-2018-seattle-washington-centurylink-field/nfl/4347120","2018-12-30T21:25:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:54","Cardinals at Seahawks","Arizona Cardinals at Seattle Seahawks",FALSE,0.789,FALSE,"","nfl","2018-12-30T13:25:00",FALSE,NA,337.37628,301,107,388,1225,107,829,"QRCODE",FALSE,"2018-08-24T21:53:43Z",0.87232786,"CenturyLink Field",819,"Seattle, WA 98134",339,11,"https://seatgeek.com/venues/centurylink-field/tickets","CenturyLink Field","America/Los_Angeles","US","98134",0,"800 Occidental Ave S",TRUE,"Seattle","Seattle, WA","WA","centurylink-field",47.6,-122.33,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"204","2018-10-03","2018-10-03_16.27.34","normal",0.873,4418626,"2019-01-28T00:00:00","https://seatgeek.com/pro-bowl-tickets/1-27-2019-orlando-florida-camping-world-stadium/nfl/4418626","2019-01-27T20:00:00","2018-06-20T00:00:00",FALSE,"2018-06-20T16:00:22","Pro Bowl","Pro Bowl",FALSE,0.703,FALSE,"","nfl","2019-01-27T15:00:00",FALSE,NA,316.4957,168,48,349,10750,48,165,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z",0.83229023,"Camping World Stadium",534,"Orlando, FL 32805",3721,9,"https://seatgeek.com/venues/camping-world-stadium/tickets","Camping World Stadium","America/New_York","US","32805",0,"1 Citrus Bowl Place",TRUE,"Orlando","Orlando, FL","FL","camping-world-stadium",28.5378,-81.4016,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"205","2018-10-03","2018-10-03_16.27.34","normal",0.698,4470041,"2019-02-04T05:00:00","https://seatgeek.com/2019-super-bowl-tickets/2-3-2019-atlanta-georgia-mercedes-benz-stadium/nfl/4470041","2019-02-03T08:30:00","2018-07-31T00:00:00",FALSE,"2018-07-31T16:06:48","2019 Super Bowl","2019 Super Bowl",TRUE,0.56,FALSE,"","nfl","2019-02-03T03:30:00",FALSE,NA,10261.218,6877,NA,252,612546,907,114,"QRCODE",FALSE,"2018-08-23T20:14:46Z",0.76958936,"Mercedes-Benz Stadium",0,"Atlanta, GA 30313",419590,19,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Mercedes-Benz Stadium","America/New_York","US","30313",0,"35 Northside Dr NW",TRUE,"Atlanta","Atlanta, GA","GA","mercedes-benz-stadium",33.76,-84.4,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
