"","date","timestamp","short_title","status","created_at","visible_until_utc","datetime_tbd","id","is_open","time_tbd","title","announce_date","type","description","score","popularity","url","datetime_local","date_tbd","datetime_utc","general_admission","lowest_price_good_deals","median_price","average_price","visible_listing_count","lowest_price","listing_count","highest_price","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","name","postal_code","score_venue","num_upcoming_events","id_venue","slug","city","state","name_v2","display_location","extended_address","metro_code","country","address","popularity_venue","url_venue","timezone","has_upcoming_events","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"166","2018-09-23","2018-09-23_17.19.58","Jets at Bills","normal","2018-04-20T00:47:43","2018-12-09T22:00:00",FALSE,4347059,FALSE,FALSE,"New York Jets at Buffalo Bills","2018-04-20T00:00:00","nfl","",0.895,0.836,"https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059","2018-12-09T13:00:00",FALSE,"2018-12-09T18:00:00",NA,23,67,88.77759,1456,23,1187,636,"QRCODE",FALSE,"2018-08-24T21:53:42Z","New Era Field","14127",0.8815085,7,1135,"new-era-field","Orchard Park","NY","New Era Field","Orchard Park, NY","Orchard Park, NY 14127",514,"US","1 Bills Drive",0,"https://seatgeek.com/venues/new-era-field/tickets","America/New_York",TRUE,-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"167","2018-09-23","2018-09-23_17.19.58","Ravens at Chiefs","normal","2018-04-20T00:47:27","2018-12-09T22:00:00",FALSE,4346979,FALSE,FALSE,"Baltimore Ravens at Kansas City Chiefs","2018-04-20T00:00:00","nfl","",0.937,0.868,"https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979","2018-12-09T12:00:00",FALSE,"2018-12-09T18:00:00",NA,32,114,128.37851,1189,32,1070,811,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Arrowhead Stadium","64129",0.8827867,9,1128,"arrowhead-stadium","Kansas City","MO","Arrowhead Stadium","Kansas City, MO","Kansas City, MO 64129",616,"US","1 Arrowhead Drive",0,"https://seatgeek.com/venues/arrowhead-stadium/tickets","America/Chicago",TRUE,-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"168","2018-09-23","2018-09-23_17.19.58","Giants at Redskins","normal","2018-04-20T00:47:17","2018-12-09T22:00:00",FALSE,4346935,FALSE,FALSE,"New York Giants at Washington Redskins","2018-04-20T00:00:00","nfl","",0.995,0.916,"https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935","2018-12-09T13:00:00",FALSE,"2018-12-09T18:00:00",NA,93,178,207.23914,1040,102,506,1039,"QRCODE",FALSE,"2018-08-24T21:53:42Z","FedEx Field","20785",0.9333444,7,35,"fedex-field","Landover","MD","FedEx Field","Landover, MD","Landover, MD 20785",511,"US","1600 Fedex Way",0,"https://seatgeek.com/venues/fedex-field/tickets","America/New_York",TRUE,-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"169","2018-09-23","2018-09-23_17.19.58","Colts at Texans","normal","2018-04-20T00:47:35","2018-12-09T22:00:00",FALSE,4347014,FALSE,FALSE,"Indianapolis Colts at Houston Texans","2018-04-20T00:00:00","nfl","",0.936,0.864,"https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014","2018-12-09T12:00:00",FALSE,"2018-12-09T18:00:00",NA,36,136,183.35986,1056,37,578,2225,"QRCODE",FALSE,"2018-08-24T21:53:42Z","NRG Stadium","77054",0.8624192,48,41,"nrg-stadium","Houston","TX","NRG Stadium","Houston, TX","Houston, TX 77054",618,"US","1 Reliant Park",0,"https://seatgeek.com/venues/nrg-stadium/tickets","America/Chicago",TRUE,-95.4107,29.6847,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"170","2018-09-23","2018-09-23_17.19.58","Bengals at Chargers","normal","2018-04-20T00:47:52","2018-12-10T01:05:00",FALSE,4347107,FALSE,FALSE,"Cincinnati Bengals at Los Angeles Chargers","2018-04-20T00:00:00","nfl","",0.952,0.872,"https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107","2018-12-09T13:05:00",FALSE,"2018-12-09T21:05:00",NA,102,195,216.0499,558,121,481,581,"QRCODE",FALSE,"2018-08-24T21:53:42Z","StubHub Center","90746",0.7228164,15,52,"stubhub-center","Carson","CA","StubHub Center","Carson, CA","Carson, CA 90746",803,"US","18400 Avalon Blvd",0,"https://seatgeek.com/venues/stubhub-center/tickets","America/Los_Angeles",TRUE,-118.261,33.8643,NA,NA,NA
"171","2018-09-23","2018-09-23_17.19.58","Broncos at 49ers","normal","2018-04-20T00:47:53","2018-12-10T01:05:00",FALSE,4347114,FALSE,FALSE,"Denver Broncos at San Francisco 49ers","2018-04-20T00:00:00","nfl","",0.99,0.91,"https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114","2018-12-09T13:05:00",FALSE,"2018-12-09T21:05:00",NA,92,220,246.01855,1156,102,970,3009,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Levi's Stadium","95054",0.95768774,13,58670,"levi-s-stadium","Santa Clara","CA","Levi's Stadium","Santa Clara, CA","Santa Clara, CA 95054",0,"US","4900 Marie P DeBartolo Way",0,"https://seatgeek.com/venues/levi-s-stadium/tickets","America/Los_Angeles",TRUE,-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"172","2018-09-23","2018-09-23_17.19.58","Lions at Cardinals","normal","2018-04-20T00:47:51","2018-12-10T01:25:00",FALSE,4347099,FALSE,FALSE,"Detroit Lions at Arizona Cardinals","2018-04-20T00:00:00","nfl","",0.948,0.882,"https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099","2018-12-09T14:25:00",FALSE,"2018-12-09T21:25:00",NA,30,101,118.49634,1321,30,1092,613,"QRCODE",FALSE,"2018-08-24T21:53:42Z","State Farm Stadium","85305",0.93402725,11,43,"state-farm-stadium","Glendale","AZ","State Farm Stadium","Glendale, AZ","Glendale, AZ 85305",753,"US","1 Cardinals Drive",0,"https://seatgeek.com/venues/state-farm-stadium/tickets","America/Phoenix",TRUE,-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
"173","2018-09-23","2018-09-23_17.19.58","Eagles at Cowboys","normal","2018-04-05T23:08:46","2018-12-10T01:25:00",FALSE,4327919,TRUE,FALSE,"Philadelphia Eagles at Dallas Cowboys","2018-04-05T00:00:00","nfl","",1.022,0.937,"https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919","2018-12-09T15:25:00",FALSE,"2018-12-09T21:25:00",NA,49,360,436.99506,2326,49,3042,4309,"QRCODE",FALSE,"2018-04-17T22:02:33Z","AT&T Stadium","76011",0.9751414,23,4965,"at-t-stadium","Arlington","TX","AT&T Stadium","Arlington, TX","Arlington, TX 76011",623,"US","1 AT&T Way",0,"https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago",TRUE,-97.0957,32.7459,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"174","2018-09-23","2018-09-23_17.19.58","Steelers at Raiders","normal","2018-04-20T01:04:24","2018-12-10T05:20:00",FALSE,4347151,FALSE,FALSE,"Pittsburgh Steelers at Oakland Raiders","2018-04-20T00:00:00","nfl","",0.963,0.885,"https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151","2018-12-09T17:20:00",FALSE,"2018-12-10T01:20:00",NA,212,NA,424.79,NA,212,469,1426,"QRCODE",FALSE,"2018-08-24T21:53:42Z","Oakland-Alameda County Coliseum","94621",0.7817843,22,14,"oakland-alameda-county-coliseum","Oakland","CA","Oakland-Alameda County Coliseum","Oakland, CA","Oakland, CA 94621",807,"US","7000 Coliseum Way",0,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","America/Los_Angeles",TRUE,-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"175","2018-09-23","2018-09-23_17.19.58","Vikings at Seahawks","normal","2018-04-20T00:47:55","2018-12-11T05:15:00",FALSE,4347123,FALSE,FALSE,"Minnesota Vikings at Seattle Seahawks","2018-04-20T00:00:00","nfl","",0.972,0.891,"https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123","2018-12-10T17:15:00",FALSE,"2018-12-11T01:15:00",NA,128,347,373.5015,782,142,333,1341,"QRCODE",FALSE,"2018-08-24T21:53:42Z","CenturyLink Field","98134",0.87232786,13,339,"centurylink-field","Seattle","WA","CenturyLink Field","Seattle, WA","Seattle, WA 98134",819,"US","800 Occidental Ave S",0,"https://seatgeek.com/venues/centurylink-field/tickets","America/Los_Angeles",TRUE,-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
