"","date","timestamp","status","date_tbd","type","id","score","datetime_tbd","datetime_local","visible_until_utc","url","created_at","description","popularity","is_open","announce_date","datetime_utc","short_title","title","time_tbd","general_admission","highest_price","average_price","lowest_price_good_deals","lowest_price","listing_count","median_price","visible_listing_count","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","num_upcoming_events","popularity_venue","name","score_venue","slug","city","extended_address","metro_code","has_upcoming_events","name_v2","country","address","postal_code","display_location","url_venue","state","timezone","id_venue","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"157","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347065,0.835,FALSE,"2018-12-30T13:00:00","2018-12-30T22:00:00","https://seatgeek.com/browns-at-ravens-tickets/12-30-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347065","2018-04-20T00:47:44","",0.783,FALSE,"2018-04-20T00:00:00","2018-12-30T18:00:00","Browns at Ravens","Cleveland Browns at Baltimore Ravens",FALSE,NA,566,117.18912,38,38,772,95,2144,"QRCODE",FALSE,"2018-08-24T21:53:43Z",6,0,"M&T Bank Stadium",0.8927189,"m-t-bank-stadium","Baltimore","Baltimore, MD 21230",512,TRUE,"M&T Bank Stadium","US","1101 Russell St","21230","Baltimore, MD","https://seatgeek.com/venues/m-t-bank-stadium/tickets","MD","America/New_York",1121,-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"158","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346934,0.952,FALSE,"2018-12-30T13:00:00","2018-12-30T22:00:00","https://seatgeek.com/eagles-at-redskins-tickets/12-30-2018-landover-maryland-fedex-field/nfl/4346934","2018-04-20T00:47:17","",0.873,FALSE,"2018-04-20T00:00:00","2018-12-30T18:00:00","Eagles at Redskins","Philadelphia Eagles at Washington Redskins",FALSE,NA,520,209.58632,110,111,307,187,1258,"QRCODE",FALSE,"2018-08-24T21:53:43Z",5,0,"FedEx Field",0.9333444,"fedex-field","Landover","Landover, MD 20785",511,TRUE,"FedEx Field","US","1600 Fedex Way","20785","Landover, MD","https://seatgeek.com/venues/fedex-field/tickets","MD","America/New_York",35,-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"159","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347090,0.937,FALSE,"2018-12-30T13:00:00","2018-12-30T22:00:00","https://seatgeek.com/jets-at-patriots-tickets/12-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347090","2018-04-20T00:47:49","",0.871,FALSE,"2018-04-20T00:00:00","2018-12-30T18:00:00","Jets at Patriots","New York Jets at New England Patriots",FALSE,NA,1797,331.9703,170,181,303,283,1069,"QRCODE",FALSE,"2018-08-24T21:53:43Z",11,0,"Gillette Stadium",0.8983344,"gillette-stadium","Foxborough","Foxborough, MA 02035",506,TRUE,"Gillette Stadium","US","1 Patriot Place","02035","Foxborough, MA","https://seatgeek.com/venues/gillette-stadium/tickets","MA","America/New_York",33,-71.2674,42.0906,"NONE",FALSE,"2018-08-22T15:36:58Z"
"160","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347012,0.897,FALSE,"2018-12-30T12:00:00","2018-12-30T22:00:00","https://seatgeek.com/jaguars-at-texans-tickets/12-30-2018-houston-texas-nrg-stadium/nfl/4347012","2018-04-20T00:47:34","",0.828,FALSE,"2018-04-20T00:00:00","2018-12-30T18:00:00","Jaguars at Texans","Jacksonville Jaguars at Houston Texans",FALSE,NA,2225,197.23111,36,36,887,150,1796,"QRCODE",FALSE,"2018-08-24T21:53:43Z",43,0,"NRG Stadium",0.8624192,"nrg-stadium","Houston","Houston, TX 77054",618,TRUE,"NRG Stadium","US","1 Reliant Park","77054","Houston, TX","https://seatgeek.com/venues/nrg-stadium/tickets","TX","America/Chicago",41,-95.4107,29.6847,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"161","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347076,0.889,FALSE,"2018-12-30T13:00:00","2018-12-30T22:00:00","https://seatgeek.com/bengals-at-steelers-tickets/12-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347076","2018-04-20T00:47:46","",0.827,FALSE,"2018-04-20T00:00:00","2018-12-30T18:00:00","Bengals at Steelers","Cincinnati Bengals at Pittsburgh Steelers",FALSE,NA,2224,202.49596,76,76,865,162,2204,"QRCODE",FALSE,"2018-08-24T21:53:43Z",7,0,"Heinz Field",0.9033526,"heinz-field","Pittsburgh","Pittsburgh, PA 15212",508,TRUE,"Heinz Field","US","100 Art Rooney Avenue","15212","Pittsburgh, PA","https://seatgeek.com/venues/heinz-field/tickets","PA","America/New_York",1119,-80.0158,40.4468,"QRCODE",FALSE,"2018-10-04T12:42:28Z"
"162","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346966,0.905,FALSE,"2018-12-30T12:00:00","2018-12-30T22:00:00","https://seatgeek.com/panthers-at-saints-tickets/12-30-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346966","2018-04-20T00:47:23","",0.837,TRUE,"2018-04-20T00:00:00","2018-12-30T18:00:00","Panthers at Saints","Carolina Panthers at New Orleans Saints",FALSE,NA,2400,250.99362,87,87,1568,228,1440,"QRCODE",FALSE,"2018-05-29T20:39:40Z",15,0,"Mercedes-Benz Superdome",0.8966978,"mercedes-benz-superdome","New Orleans","New Orleans, LA 70112",622,TRUE,"Mercedes-Benz Superdome","US","1500 Sugar Bowl Drive","70112","New Orleans, LA","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","LA","America/Chicago",128,-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"163","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347056,0.87,FALSE,"2018-12-30T13:00:00","2018-12-30T22:00:00","https://seatgeek.com/dolphins-at-bills-tickets/12-30-2018-orchard-park-new-york-new-era-field/nfl/4347056","2018-04-20T00:47:43","",0.814,FALSE,"2018-04-20T00:00:00","2018-12-30T18:00:00","Dolphins at Bills","Miami Dolphins at Buffalo Bills",FALSE,NA,601,78.548935,16,16,1410,52,1945,"QRCODE",FALSE,"2018-08-24T21:53:43Z",6,0,"New Era Field",0.8815085,"new-era-field","Orchard Park","Orchard Park, NY 14127",514,TRUE,"New Era Field","US","1 Bills Drive","14127","Orchard Park, NY","https://seatgeek.com/venues/new-era-field/tickets","NY","America/New_York",1135,-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"164","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347134,0.93,FALSE,"2018-12-30T12:00:00","2018-12-30T22:00:00","https://seatgeek.com/bears-at-vikings-tickets/12-30-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347134","2018-04-20T01:04:04","",0.864,FALSE,"2018-04-20T00:00:00","2018-12-30T18:00:00","Bears at Vikings","Chicago Bears at Minnesota Vikings",FALSE,NA,1791,319.08145,120,121,528,267,1557,"QRCODE",FALSE,"2018-08-24T21:53:43Z",14,0,"U.S. Bank Stadium",0.88524246,"u-s-bank-stadium","Minneapolis","Minneapolis, MN 55415",0,TRUE,"U.S. Bank Stadium","US","401 Chicago Avenue","55415","Minneapolis, MN","https://seatgeek.com/venues/u-s-bank-stadium/tickets","MN","America/Chicago",218451,-93.26,44.97,"NONE",FALSE,"2018-08-22T15:34:15Z"
"165","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347030,0.989,FALSE,"2018-12-30T13:00:00","2018-12-30T22:00:00","https://seatgeek.com/cowboys-at-giants-tickets/12-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347030","2018-04-20T00:47:37","",0.903,FALSE,"2018-04-20T00:00:00","2018-12-30T18:00:00","Cowboys at Giants","Dallas Cowboys at New York Giants",FALSE,NA,123582,525.65375,131,131,696,272,2069,"QRCODE",FALSE,"2018-08-24T21:53:43Z",12,0,"MetLife Stadium",0.94873494,"metlife-stadium","East Rutherford","East Rutherford, NJ 07073",501,TRUE,"MetLife Stadium","US","1 MetLife Stadium Drive","07073","East Rutherford, NJ","https://seatgeek.com/venues/metlife-stadium/tickets","NJ","America/New_York",1587,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"166","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346977,0.907,FALSE,"2018-12-30T12:00:00","2018-12-30T22:00:00","https://seatgeek.com/raiders-at-chiefs-tickets/12-30-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346977","2018-04-20T00:47:26","",0.841,FALSE,"2018-04-20T00:00:00","2018-12-30T18:00:00","Raiders at Chiefs","Oakland Raiders at Kansas City Chiefs",FALSE,NA,521160,651.69403,53,53,1072,135,1363,"QRCODE",FALSE,"2018-08-24T21:53:43Z",6,0,"Arrowhead Stadium",0.8827867,"arrowhead-stadium","Kansas City","Kansas City, MO 64129",616,TRUE,"Arrowhead Stadium","US","1 Arrowhead Drive","64129","Kansas City, MO","https://seatgeek.com/venues/arrowhead-stadium/tickets","MO","America/Chicago",1128,-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"167","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346913,0.913,FALSE,"2018-12-30T12:00:00","2018-12-30T22:00:00","https://seatgeek.com/lions-at-packers-tickets/12-30-2018-green-bay-wisconsin-lambeau-field/nfl/4346913","2018-04-20T00:47:13","",0.848,FALSE,"2018-04-20T00:00:00","2018-12-30T18:00:00","Lions at Packers","Detroit Lions at Green Bay Packers",FALSE,NA,1077,245.56726,116,116,617,217,1825,"QRCODE",FALSE,"2018-08-24T21:53:43Z",4,0,"Lambeau Field",0.92909414,"lambeau-field","Green Bay","Green Bay, WI 54304",658,TRUE,"Lambeau Field","US","1265 Lombardi Avenue","54304","Green Bay, WI","https://seatgeek.com/venues/lambeau-field/tickets","WI","America/Chicago",1125,-88.0622,44.5013,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"168","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346925,0.896,FALSE,"2018-12-30T13:00:00","2018-12-30T22:00:00","https://seatgeek.com/falcons-at-buccaneers-tickets/12-30-2018-tampa-florida-raymond-james-stadium/nfl/4346925","2018-04-20T00:47:15","",0.829,FALSE,"2018-04-20T00:00:00","2018-12-30T18:00:00","Falcons at Buccaneers","Atlanta Falcons at Tampa Bay Buccaneers",FALSE,NA,418,174.53125,70,70,32,151,727,"QRCODE",FALSE,"2018-08-24T21:53:43Z",14,0,"Raymond James Stadium",0.86513025,"raymond-james-stadium","Tampa","Tampa, FL 33607",539,TRUE,"Raymond James Stadium","US","4201 North Dale Mabry Highway","33607","Tampa, FL","https://seatgeek.com/venues/raymond-james-stadium/tickets","FL","America/New_York",39,-82.5034,27.9753,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"169","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347147,0.896,FALSE,"2018-12-30T14:25:00","2018-12-31T01:25:00","https://seatgeek.com/chargers-at-broncos-tickets/12-30-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347147","2018-04-20T01:04:06","",0.833,FALSE,"2018-04-20T00:00:00","2018-12-30T21:25:00","Chargers at Broncos","Los Angeles Chargers at Denver Broncos",FALSE,NA,1391,278.6905,94,104,168,224,1806,"QRCODE",FALSE,"2018-08-24T21:53:43Z",6,0,"Sports Authority Field at Mile High",0.9028296,"sports-authority-field-at-mile-high","Denver","Denver, CO 80204",751,TRUE,"Sports Authority Field at Mile High","US","1701 Bryant Street","80204","Denver, CO","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","CO","America/Denver",1131,-105.02,39.74,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"170","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346938,0.9,FALSE,"2018-12-30T13:25:00","2018-12-31T01:25:00","https://seatgeek.com/49ers-at-rams-tickets/12-30-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346938","2018-04-20T00:47:17","",0.834,FALSE,"2018-04-20T00:00:00","2018-12-30T21:25:00","49ers at Rams","San Francisco 49ers at Los Angeles Rams",FALSE,NA,960,200.36662,68,73,851,158,1958,"QRCODE",FALSE,"2018-08-24T21:53:43Z",8,0,"Los Angeles Memorial Coliseum",0.86898464,"los-angeles-memorial-coliseum-1","Los Angeles","Los Angeles, CA 90037",0,TRUE,"Los Angeles Memorial Coliseum","US","3911 S Figueroa St","90037","Los Angeles, CA","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","CA","America/Los_Angeles",51012,-118.288,34.0138,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"171","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347120,0.903,FALSE,"2018-12-30T13:25:00","2018-12-31T01:25:00","https://seatgeek.com/cardinals-at-seahawks-tickets/12-30-2018-seattle-washington-centurylink-field/nfl/4347120","2018-04-20T00:47:54","",0.835,FALSE,"2018-04-20T00:00:00","2018-12-30T21:25:00","Cardinals at Seahawks","Arizona Cardinals at Seattle Seahawks",FALSE,NA,1224,330.51093,107,107,366,298,1917,"QRCODE",FALSE,"2018-08-24T21:53:43Z",8,0,"CenturyLink Field",0.87232786,"centurylink-field","Seattle","Seattle, WA 98134",819,TRUE,"CenturyLink Field","US","800 Occidental Ave S","98134","Seattle, WA","https://seatgeek.com/venues/centurylink-field/tickets","WA","America/Los_Angeles",339,-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"172","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4418626,0.876,FALSE,"2019-01-27T15:00:00","2019-01-28T00:00:00","https://seatgeek.com/pro-bowl-tickets/1-27-2019-orlando-florida-camping-world-stadium/nfl/4418626","2018-06-20T16:00:22","",0.747,FALSE,"2018-06-20T00:00:00","2019-01-27T20:00:00","Pro Bowl","Pro Bowl",FALSE,NA,10750,269.8189,58,58,381,150,173,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z",8,0,"Camping World Stadium",0.83229023,"camping-world-stadium","Orlando","Orlando, FL 32805",534,TRUE,"Camping World Stadium","US","1 Citrus Bowl Place","32805","Orlando, FL","https://seatgeek.com/venues/camping-world-stadium/tickets","FL","America/New_York",3721,-81.4016,28.5378,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"173","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4470041,0.725,FALSE,"2019-02-03T03:30:00","2019-02-04T05:00:00","https://seatgeek.com/super-bowl-liii-tickets/2-3-2019-atlanta-georgia-mercedes-benz-stadium/nfl/4470041","2018-07-31T16:06:48","",0.635,FALSE,"2018-07-31T00:00:00","2019-02-03T08:30:00","Super Bowl LIII","Super Bowl LIII",TRUE,NA,660049,9260.684,4044,3715,756,6642,274,"QRCODE",FALSE,"2018-08-23T20:14:46Z",16,0,"Mercedes-Benz Stadium",0.76958936,"mercedes-benz-stadium","Atlanta","Atlanta, GA 30313",0,TRUE,"Mercedes-Benz Stadium","US","441 M.L.K. Jr Dr NW","30313","Atlanta, GA","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","GA","America/New_York",419590,-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
