"","date","timestamp","is_open","url","id","datetime_utc","visible_until_utc","status","score","time_tbd","date_tbd","datetime_local","datetime_tbd","popularity","type","description","created_at","announce_date","title","short_title","general_admission","lowest_price","highest_price","listing_count","average_price","visible_listing_count","lowest_price_good_deals","median_price","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","name_v2","timezone","has_upcoming_events","id_venue","num_upcoming_events","score_venue","extended_address","metro_code","name","state","city","display_location","slug","address","popularity_venue","url_venue","country","postal_code","lon","lat","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"151","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928",4346928,"2018-11-25T18:00:00","2018-11-25T22:00:00","normal",0.901,FALSE,FALSE,"2018-11-25T13:00:00",FALSE,0.844,"nfl","","2018-04-20T00:47:15","2018-04-20T00:00:00","San Francisco 49ers at Tampa Bay Buccaneers","49ers at Buccaneers",NA,80,528,27,241.85185,385,71,206,"2018-08-24T21:53:40Z","QRCODE",FALSE,"Raymond James Stadium","America/New_York",TRUE,39,14,0.86513025,"Tampa, FL 33607",539,"Raymond James Stadium","FL","Tampa","Tampa, FL","raymond-james-stadium","4201 North Dale Mabry Highway",0,"https://seatgeek.com/venues/raymond-james-stadium/tickets","US","33607",-82.5034,27.9753,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"152","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956",4346956,"2018-11-25T18:00:00","2018-11-25T22:00:00","normal",0.884,FALSE,FALSE,"2018-11-25T13:00:00",FALSE,0.839,"nfl","","2018-04-20T00:47:21","2018-04-20T00:00:00","Miami Dolphins at Indianapolis Colts","Dolphins at Colts",NA,34,970,704,113.56534,1053,34,94,"2018-08-24T21:53:40Z","QRCODE",FALSE,"Lucas Oil Stadium","America/Indiana/Indianapolis",TRUE,1130,12,0.9071682,"Indianapolis, IN 46225",527,"Lucas Oil Stadium","IN","Indianapolis","Indianapolis, IN","lucas-oil-stadium","500 South Capitol Avenue",0,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","US","46225",-86.1639,39.7601,"2018-09-13T22:29:37Z","QRCODE_TM",FALSE
"153","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109",4347109,"2018-11-25T21:05:00","2018-11-26T01:05:00","normal",0.89,FALSE,FALSE,"2018-11-25T13:05:00",FALSE,0.829,"nfl","","2018-04-20T00:47:52","2018-04-20T00:00:00","Arizona Cardinals at Los Angeles Chargers","Cardinals at Chargers",NA,109,600,567,211.709,643,109,200,"2018-08-24T21:53:41Z","QRCODE",FALSE,"StubHub Center","America/Los_Angeles",TRUE,52,16,0.7228164,"Carson, CA 90746",803,"StubHub Center","CA","Carson","Carson, CA","stubhub-center","18400 Avalon Blvd",0,"https://seatgeek.com/venues/stubhub-center/tickets","US","90746",-118.261,33.8643,NA,NA,NA
"154","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143",4347143,"2018-11-25T21:25:00","2018-11-26T01:25:00","normal",0.939,FALSE,FALSE,"2018-11-25T14:25:00",FALSE,0.881,"nfl","","2018-04-20T01:04:05","2018-04-20T00:00:00","Pittsburgh Steelers at Denver Broncos","Steelers at Broncos",NA,212,2388,158,491.16455,1076,167,396,"2018-08-24T21:53:41Z","QRCODE",FALSE,"Sports Authority Field at Mile High","America/Denver",TRUE,1131,6,0.9028296,"Denver, CO 80204",751,"Sports Authority Field at Mile High","CO","Denver","Denver, CO","sports-authority-field-at-mile-high","1701 Bryant Street",0,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","US","80204",-105.02,39.74,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"155","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133",4347133,"2018-11-26T01:20:00","2018-11-26T05:20:00","normal",0.958,FALSE,FALSE,"2018-11-25T19:20:00",FALSE,0.892,"nfl","","2018-04-20T01:04:04","2018-04-20T00:00:00","Green Bay Packers at Minnesota Vikings","Packers at Vikings",NA,239,3678,524,479.86642,926,220,388,"2018-08-24T21:53:41Z","QRCODE",FALSE,"U.S. Bank Stadium","America/Chicago",TRUE,218451,13,0.88524246,"Minneapolis, MN 55415",0,"U.S. Bank Stadium","MN","Minneapolis","Minneapolis, MN","u-s-bank-stadium","401 Chicago Avenue",0,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","US","55415",-93.26,44.97,"2018-08-22T15:34:15Z","NONE",FALSE
"156","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017",4347017,"2018-11-27T01:15:00","2018-11-27T05:15:00","normal",0.874,FALSE,FALSE,"2018-11-26T19:15:00",FALSE,0.812,"nfl","","2018-04-20T00:47:36","2018-04-20T00:00:00","Tennessee Titans at Houston Texans","Titans at Texans",NA,44,959,607,169.85008,1257,44,138,"2018-08-24T21:53:41Z","QRCODE",FALSE,"NRG Stadium","America/Chicago",TRUE,41,44,0.8624192,"Houston, TX 77054",618,"NRG Stadium","TX","Houston","Houston, TX","nrg-stadium","1 Reliant Park",0,"https://seatgeek.com/venues/nrg-stadium/tickets","US","77054",-95.4107,29.6847,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"157","2018-09-17","2018-09-17_11.00.14",TRUE,"https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920",4327920,"2018-11-30T01:20:00","2018-11-30T05:20:00","normal",0.997,FALSE,FALSE,"2018-11-29T19:20:00",FALSE,0.917,"nfl","","2018-04-05T23:08:47","2018-04-05T00:00:00","New Orleans Saints at Dallas Cowboys","Saints at Cowboys",NA,41,4309,2889,417.03394,2479,41,348,"2018-04-17T22:02:33Z","QRCODE",FALSE,"AT&T Stadium","America/Chicago",TRUE,4965,21,0.9751414,"Arlington, TX 76011",623,"AT&T Stadium","TX","Arlington","Arlington, TX","at-t-stadium","1 AT&T Way",0,"https://seatgeek.com/venues/at-t-stadium/tickets","US","76011",-97.0957,32.7459,"2018-04-17T22:02:33Z","QRCODE",FALSE
"158","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023",4347023,"2018-12-02T18:00:00","2018-12-02T22:00:00","normal",0.902,FALSE,FALSE,"2018-12-02T13:00:00",FALSE,0.846,"nfl","","2018-04-20T00:47:36","2018-04-20T00:00:00","Los Angeles Rams at Detroit Lions","Rams at Lions",NA,66,2392,656,168.75,938,62,130,"2018-08-24T21:53:41Z","QRCODE",FALSE,"Ford Field","America/Detroit",TRUE,346,9,0.9029952,"Detroit, MI 48226",505,"Ford Field","MI","Detroit","Detroit, MI","ford-field","2000 Brush St.",0,"https://seatgeek.com/venues/ford-field/tickets","US","48226",-83.0459,42.34,"2015-11-04T17:31:52Z","NONE",FALSE
"159","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087",4347087,"2018-12-02T18:00:00","2018-12-02T22:00:00","normal",0.882,FALSE,FALSE,"2018-12-02T13:00:00",FALSE,0.816,"nfl","","2018-04-20T00:47:48","2018-04-20T00:00:00","Buffalo Bills at Miami Dolphins","Bills at Dolphins",NA,49,902,206,157.26698,1010,46,137,"2018-08-24T21:53:41Z","QRCODE",FALSE,"Hard Rock Stadium","America/New_York",TRUE,29,38,0.8378203,"Miami Gardens, FL 33056",528,"Hard Rock Stadium","FL","Miami Gardens","Miami Gardens, FL","hard-rock-stadium","347 Don Shula Dr.",0,"https://seatgeek.com/venues/hard-rock-stadium/tickets","US","33056",-80.24,25.96,"2017-10-03T18:58:44Z","NONE",FALSE
"160","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927",4346927,"2018-12-02T18:00:00","2018-12-02T22:00:00","normal",0.887,FALSE,FALSE,"2018-12-02T13:00:00",FALSE,0.825,"nfl","","2018-04-20T00:47:15","2018-04-20T00:00:00","Carolina Panthers at Tampa Bay Buccaneers","Panthers at Buccaneers",NA,76,406,26,173.46153,505,58,149,"2018-08-24T21:53:41Z","QRCODE",FALSE,"Raymond James Stadium","America/New_York",TRUE,39,14,0.86513025,"Tampa, FL 33607",539,"Raymond James Stadium","FL","Tampa","Tampa, FL","raymond-james-stadium","4201 North Dale Mabry Highway",0,"https://seatgeek.com/venues/raymond-james-stadium/tickets","US","33607",-82.5034,27.9753,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"161","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108",4347108,"2018-12-02T18:00:00","2018-12-02T22:00:00","normal",0.91,FALSE,FALSE,"2018-12-02T13:00:00",FALSE,0.847,"nfl","","2018-04-20T00:47:52","2018-04-20T00:00:00","Los Angeles Chargers at Pittsburgh Steelers","Chargers at Steelers",NA,92,958,720,206.65416,1169,92,173,"2018-08-24T21:53:41Z","QRCODE",FALSE,"Heinz Field","America/New_York",TRUE,1119,10,0.9033526,"Pittsburgh, PA 15212",508,"Heinz Field","PA","Pittsburgh","Pittsburgh, PA","heinz-field","100 Art Rooney Avenue",0,"https://seatgeek.com/venues/heinz-field/tickets","US","15212",-80.0158,40.4468,"2015-12-08T15:36:23Z","QRCODE_TM",FALSE
"162","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909",4346909,"2018-12-02T18:00:00","2018-12-02T22:00:00","normal",0.904,FALSE,FALSE,"2018-12-02T12:00:00",FALSE,0.845,"nfl","","2018-04-20T00:47:13","2018-04-20T00:00:00","Arizona Cardinals at Green Bay Packers","Cardinals at Packers",NA,157,718,447,264.0358,1134,157,234,"2018-08-24T21:53:41Z","QRCODE",FALSE,"Lambeau Field","America/Chicago",TRUE,1125,6,0.92909414,"Green Bay, WI 54304",658,"Lambeau Field","WI","Green Bay","Green Bay, WI","lambeau-field","1265 Lombardi Avenue",0,"https://seatgeek.com/venues/lambeau-field/tickets","US","54304",-88.0622,44.5013,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"163","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-everbank-field/nfl/4346946",4346946,"2018-12-02T18:00:00","2018-12-02T22:00:00","normal",0.837,FALSE,FALSE,"2018-12-02T13:00:00",FALSE,0.784,"nfl","","2018-04-20T00:47:19","2018-04-20T00:00:00","Indianapolis Colts at Jacksonville Jaguars","Colts at Jaguars",NA,54,5583,741,142.93793,918,54,109,"2018-08-24T21:53:41Z","QRCODE",FALSE,"EverBank Field","America/New_York",TRUE,5178,9,0.83759147,"Jacksonville, FL 32202",561,"EverBank Field","FL","Jacksonville","Jacksonville, FL","everbank-field","1 Everbank Field Dr",0,"https://seatgeek.com/venues/everbank-field/tickets","US","32202",-81.6373,30.3239,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"164","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004",4347004,"2018-12-02T18:00:00","2018-12-02T22:00:00","normal",0.938,FALSE,FALSE,"2018-12-02T13:00:00",FALSE,0.864,"nfl","","2018-04-20T00:47:32","2018-04-20T00:00:00","Chicago Bears at New York Giants","Bears at Giants",NA,98,1666,805,259.62238,1335,93,204,"2018-08-24T21:53:41Z","QRCODE",FALSE,"MetLife Stadium","America/New_York",TRUE,1587,17,0.94873494,"East Rutherford, NJ 07073",501,"MetLife Stadium","NJ","East Rutherford","East Rutherford, NJ","metlife-stadium","1 MetLife Stadium Drive",0,"https://seatgeek.com/venues/metlife-stadium/tickets","US","07073",-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"165","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038",4347038,"2018-12-02T18:00:00","2018-12-02T22:00:00","normal",0.926,FALSE,FALSE,"2018-12-02T13:00:00",FALSE,0.856,"nfl","","2018-04-20T00:47:39","2018-04-20T00:00:00","Denver Broncos at Cincinnati Bengals","Broncos at Bengals",NA,50,511,589,112.01868,905,50,98,"2018-08-24T21:53:41Z","QRCODE",FALSE,"Paul Brown Stadium","America/New_York",TRUE,1124,7,0.86166537,"Cincinnati, OH 45202",515,"Paul Brown Stadium","OH","Cincinnati","Cincinnati, OH","paul-brown-stadium","1 Paul Brown Stadium",0,"https://seatgeek.com/venues/paul-brown-stadium/tickets","US","45202",-84.5177,39.0961,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"166","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048",4347048,"2018-12-02T18:00:00","2018-12-02T22:00:00","normal",0.927,FALSE,FALSE,"2018-12-02T13:00:00",FALSE,0.864,"nfl","","2018-04-20T00:47:41","2018-04-20T00:00:00","Baltimore Ravens at Atlanta Falcons","Ravens at Falcons",NA,68,1199,829,219.0193,1125,68,177,"2018-08-24T21:53:41Z","QRCODE",FALSE,"Mercedes-Benz Stadium","America/New_York",TRUE,419590,19,0.76958936,"Atlanta, GA 30313",0,"Mercedes-Benz Stadium","GA","Atlanta","Atlanta, GA","mercedes-benz-stadium","441 M.L.K. Jr Dr NW",0,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","US","30313",-84.4,33.76,"2018-08-23T20:14:46Z","QRCODE",FALSE
"167","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156",4347156,"2018-12-02T18:00:00","2018-12-02T22:00:00","normal",0.893,FALSE,FALSE,"2018-12-02T12:00:00",FALSE,0.828,"nfl","","2018-04-20T03:52:35","2018-04-20T00:00:00","Cleveland Browns at Houston Texans","Browns at Texans",NA,44,2235,522,170.13026,1090,44,127,"2018-08-24T21:53:41Z","QRCODE",FALSE,"NRG Stadium","America/Chicago",TRUE,41,44,0.8624192,"Houston, TX 77054",618,"NRG Stadium","TX","Houston","Houston, TX","nrg-stadium","1 Reliant Park",0,"https://seatgeek.com/venues/nrg-stadium/tickets","US","77054",-95.4107,29.6847,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"168","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989",4346989,"2018-12-02T20:05:00","2018-12-03T00:05:00","normal",0.859,FALSE,FALSE,"2018-12-02T15:05:00",FALSE,0.803,"nfl","","2018-04-20T00:47:29","2018-04-20T00:00:00","New York Jets at Tennessee Titans","Jets at Titans",NA,40,660,543,149.45303,900,40,128,"2018-08-24T21:53:41Z","QRCODE",FALSE,"Nissan Stadium","America/New_York",TRUE,1126,14,0.8546275,"Nashville, TN 37213",659,"Nissan Stadium","TN","Nashville","Nashville, TN","nissan-stadium","1 Titans Way",0,"https://seatgeek.com/venues/nissan-stadium/tickets","US","37213",-86.7713,36.1665,"2015-10-19T15:09:39Z","NONE",FALSE
"169","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/chiefs-at-raiders-tickets/12-2-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347152",4347152,"2018-12-02T21:05:00","2018-12-03T01:05:00","normal",0.895,FALSE,FALSE,"2018-12-02T13:05:00",FALSE,0.831,"nfl","","2018-04-20T01:04:24","2018-04-20T00:00:00","Kansas City Chiefs at Oakland Raiders","Chiefs at Raiders",NA,87,1306,553,207.48282,903,84,186,"2018-08-24T21:53:41Z","QRCODE",FALSE,"Oakland-Alameda County Coliseum","America/Los_Angeles",TRUE,14,24,0.7817843,"Oakland, CA 94621",807,"Oakland-Alameda County Coliseum","CA","Oakland","Oakland, CA","oakland-alameda-county-coliseum","7000 Coliseum Way",0,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","US","94621",-122.201,37.7469,"2015-06-24T00:00:00Z","PDF417",FALSE
"170","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/vikings-at-patriots-tickets/12-2-2018-foxborough-massachusetts-gillette-stadium/nfl/4347094",4347094,"2018-12-02T21:25:00","2018-12-03T01:25:00","normal",0.969,FALSE,FALSE,"2018-12-02T16:25:00",FALSE,0.898,"nfl","","2018-04-20T00:47:50","2018-04-20T00:00:00","Minnesota Vikings at New England Patriots","Vikings at Patriots",NA,268,1347,205,567.01465,643,268,447,"2018-08-24T21:53:41Z","QRCODE",FALSE,"Gillette Stadium","America/New_York",TRUE,33,15,0.8983344,"Foxborough, MA 02035",506,"Gillette Stadium","MA","Foxborough","Foxborough, MA","gillette-stadium","1 Patriot Place",0,"https://seatgeek.com/venues/gillette-stadium/tickets","US","02035",-71.2674,42.0906,"2018-08-22T15:36:58Z","NONE",FALSE
"171","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/49ers-at-seahawks-tickets/12-2-2018-seattle-washington-centurylink-field/nfl/4347124",4347124,"2018-12-03T01:20:00","2018-12-03T05:20:00","normal",0.958,FALSE,FALSE,"2018-12-02T17:20:00",FALSE,0.879,"nfl","","2018-04-20T00:47:55","2018-04-20T00:00:00","San Francisco 49ers at Seattle Seahawks","49ers at Seahawks",NA,166,1225,329,425.6687,766,141,393,"2018-08-24T21:53:41Z","QRCODE",FALSE,"CenturyLink Field","America/Los_Angeles",TRUE,339,18,0.87232786,"Seattle, WA 98134",819,"CenturyLink Field","WA","Seattle","Seattle, WA","centurylink-field","800 Occidental Ave S",0,"https://seatgeek.com/venues/centurylink-field/tickets","US","98134",-122.33,47.6,"2018-03-02T22:54:54Z","QRCODE",FALSE
"172","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/redskins-at-eagles-tickets/12-3-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346936",4346936,"2018-12-04T01:15:00","2018-12-04T05:15:00","normal",0.936,FALSE,FALSE,"2018-12-03T20:15:00",FALSE,0.86,"nfl","","2018-04-20T00:47:17","2018-04-20T00:00:00","Washington Redskins at Philadelphia Eagles","Redskins at Eagles",NA,149,1217,600,325.94333,1275,119,271,"2018-08-24T21:53:41Z","QRCODE",FALSE,"Lincoln Financial Field","America/New_York",TRUE,330,16,0.90542686,"Philadelphia, PA 19148",504,"Lincoln Financial Field","PA","Philadelphia","Philadelphia, PA","lincoln-financial-field","1020 Pattison Ave",0,"https://seatgeek.com/venues/lincoln-financial-field/tickets","US","19148",-75.1675,39.9046,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"173","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/jaguars-at-titans-tickets/12-6-2018-nashville-tennessee-nissan-stadium/nfl/4346987",4346987,"2018-12-07T00:20:00","2018-12-07T04:20:00","normal",0.837,FALSE,FALSE,"2018-12-06T19:20:00",FALSE,0.779,"nfl","","2018-04-20T00:47:29","2018-04-20T00:00:00","Jacksonville Jaguars at Tennessee Titans","Jaguars at Titans",NA,38,2319,638,149.5533,1021,35,126,"2018-08-24T21:53:42Z","QRCODE",FALSE,"Nissan Stadium","America/New_York",TRUE,1126,14,0.8546275,"Nashville, TN 37213",659,"Nissan Stadium","TN","Nashville","Nashville, TN","nissan-stadium","1 Titans Way",0,"https://seatgeek.com/venues/nissan-stadium/tickets","US","37213",-86.7713,36.1665,"2015-10-19T15:09:39Z","NONE",FALSE
"174","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/panthers-at-browns-tickets/12-9-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346995",4346995,"2018-12-09T18:00:00","2018-12-09T22:00:00","normal",0.885,FALSE,FALSE,"2018-12-09T13:00:00",FALSE,0.824,"nfl","","2018-04-20T00:47:31","2018-04-20T00:00:00","Carolina Panthers at Cleveland Browns","Panthers at Browns",NA,30,1171,1205,90.303734,1472,30,71,"2018-08-24T21:53:42Z","QRCODE",FALSE,"FirstEnergy Stadium","America/New_York",TRUE,1123,7,0.86852187,"Cleveland, OH 44114",510,"FirstEnergy Stadium","OH","Cleveland","Cleveland, OH","firstenergy-stadium-15","100 Alfred Lerner Way",0,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","US","44114",-81.7,41.5065,"2015-11-11T20:55:31Z","NONE",FALSE
"175","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/saints-at-buccaneers-tickets/12-9-2018-tampa-florida-raymond-james-stadium/nfl/4346926",4346926,"2018-12-09T18:00:00","2018-12-09T22:00:00","normal",0.872,FALSE,FALSE,"2018-12-09T13:00:00",FALSE,0.807,"nfl","","2018-04-20T00:47:15","2018-04-20T00:00:00","New Orleans Saints at Tampa Bay Buccaneers","Saints at Buccaneers",NA,70,640,28,215.67857,401,59,156,"2018-08-24T21:53:42Z","QRCODE",FALSE,"Raymond James Stadium","America/New_York",TRUE,39,14,0.86513025,"Tampa, FL 33607",539,"Raymond James Stadium","FL","Tampa","Tampa, FL","raymond-james-stadium","4201 North Dale Mabry Highway",0,"https://seatgeek.com/venues/raymond-james-stadium/tickets","US","33607",-82.5034,27.9753,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"176","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/rams-at-bears-tickets/12-9-2018-chicago-illinois-soldier-field/nfl/4347003",4347003,"2018-12-09T18:00:00","2018-12-09T22:00:00","normal",0.894,FALSE,FALSE,"2018-12-09T12:00:00",FALSE,0.829,"nfl","","2018-04-20T00:47:32","2018-04-20T00:00:00","Los Angeles Rams at Chicago Bears","Rams at Bears",NA,98,2225,243,266.30453,1053,90,213,"2018-08-24T21:53:42Z","QRCODE",FALSE,"Soldier Field","America/Chicago",TRUE,31,11,0.940013,"Chicago, IL 60605",602,"Soldier Field","IL","Chicago","Chicago, IL","soldier-field","1410 S. Museum Campus Drive",0,"https://seatgeek.com/venues/soldier-field/tickets","US","60605",-87.6159,41.8623,"2018-06-02T00:44:08Z","NONE",FALSE
"177","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086",4347086,"2018-12-09T18:00:00","2018-12-09T22:00:00","normal",0.946,FALSE,FALSE,"2018-12-09T13:00:00",FALSE,0.862,"nfl","","2018-04-20T00:47:48","2018-04-20T00:00:00","New England Patriots at Miami Dolphins","Patriots at Dolphins",NA,182,1138,126,369.87302,867,182,337,"2018-08-24T21:53:42Z","QRCODE",FALSE,"Hard Rock Stadium","America/New_York",TRUE,29,38,0.8378203,"Miami Gardens, FL 33056",528,"Hard Rock Stadium","FL","Miami Gardens","Miami Gardens, FL","hard-rock-stadium","347 Don Shula Dr.",0,"https://seatgeek.com/venues/hard-rock-stadium/tickets","US","33056",-80.24,25.96,"2017-10-03T18:58:44Z","NONE",FALSE
"178","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979",4346979,"2018-12-09T18:00:00","2018-12-09T22:00:00","normal",0.901,FALSE,FALSE,"2018-12-09T12:00:00",FALSE,0.834,"nfl","","2018-04-20T00:47:27","2018-04-20T00:00:00","Baltimore Ravens at Kansas City Chiefs","Ravens at Chiefs",NA,37,814,1057,131.44939,1173,37,120,"2018-08-24T21:53:42Z","QRCODE",FALSE,"Arrowhead Stadium","America/Chicago",TRUE,1128,9,0.8827867,"Kansas City, MO 64129",616,"Arrowhead Stadium","MO","Kansas City","Kansas City, MO","arrowhead-stadium","1 Arrowhead Drive",0,"https://seatgeek.com/venues/arrowhead-stadium/tickets","US","64129",-94.4839,39.0489,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
