"","date","timestamp","datetime_tbd","score","url","description","created_at","date_tbd","visible_until_utc","announce_date","status","datetime_utc","type","id","title","popularity","short_title","time_tbd","datetime_local","is_open","general_admission","highest_price","lowest_price","average_price","lowest_price_good_deals","listing_count","method_accessMethod","created_at_accessMethod","employee_only_accessMethod","extended_address","display_location","slug","address","score_venue","url_venue","name","postal_code","state","city","country","id_venue","timezone","num_upcoming_events","popularity_venue","name_v2","has_upcoming_events","lon","lat","method_AccessMethod","created_at_AccessMethod","employee_only_AccessMethod"
"92","2018-09-07","2018-09-07_08.07.42",FALSE,0.857,"https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019","","2018-04-20T00:47:36",FALSE,"2018-10-14T21:00:00","2018-04-20T00:00:00","normal","2018-10-14T17:00:00","nfl",4347019,"Buffalo Bills at Houston Texans",0.868,"Bills at Texans",FALSE,"2018-10-14T12:00:00",FALSE,NA,5735,61,205.34,61,2030,"QRCODE","2018-08-24T21:53:35Z",FALSE,"Houston, TX 77054","Houston, TX","nrg-stadium","1 Reliant Park",0.8624192,"https://seatgeek.com/venues/nrg-stadium/tickets","NRG Stadium","77054","TX","Houston","US",41,"America/Chicago",47,0,"NRG Stadium",TRUE,-95.4107,29.6847,"QRCODE_TM","2015-11-04T18:42:27Z",FALSE
"93","2018-09-07","2018-09-07_08.07.42",FALSE,0.832,"https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998","","2018-04-20T00:47:31",FALSE,"2018-10-14T21:00:00","2018-04-20T00:00:00","normal","2018-10-14T17:00:00","nfl",4346998,"Los Angeles Chargers at Cleveland Browns",0.856,"Chargers at Browns",FALSE,"2018-10-14T13:00:00",FALSE,NA,6158,31,135.5,32,2112,"QRCODE","2018-08-24T21:53:35Z",FALSE,"Cleveland, OH 44114","Cleveland, OH","firstenergy-stadium-15","100 Alfred Lerner Way",0.86852187,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","FirstEnergy Stadium","44114","OH","Cleveland","US",1123,"America/New_York",8,0,"FirstEnergy Stadium",TRUE,-81.7,41.5065,"NONE","2015-11-11T20:55:31Z",FALSE
"94","2018-09-07","2018-09-07_08.07.42",FALSE,0.867,"https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145","","2018-04-20T01:04:06",FALSE,"2018-10-14T21:00:00","2018-04-20T00:00:00","normal","2018-10-14T17:00:00","nfl",4347145,"Arizona Cardinals at Minnesota Vikings",0.886,"Cardinals at Vikings",FALSE,"2018-10-14T12:00:00",FALSE,NA,1694,104,322.98,104,1195,"QRCODE","2018-08-24T21:53:38Z",FALSE,"Minneapolis, MN 55415","Minneapolis, MN","u-s-bank-stadium","401 Chicago Avenue",0.88524246,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","U.S. Bank Stadium","55415","MN","Minneapolis","US",218451,"America/Chicago",14,0,"U.S. Bank Stadium",TRUE,-93.26,44.97,"NONE","2018-08-22T15:34:15Z",FALSE
"95","2018-09-07","2018-09-07_08.07.42",FALSE,0.901,"https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942","","2018-04-20T00:47:18",FALSE,"2018-10-14T21:00:00","2018-04-20T00:00:00","normal","2018-10-14T17:00:00","nfl",4346942,"Carolina Panthers at Washington Redskins",0.913,"Panthers at Redskins",FALSE,"2018-10-14T13:00:00",FALSE,NA,1276,97,230.71,97,2240,"QRCODE","2018-08-24T21:52:02Z",FALSE,"Landover, MD 20785","Landover, MD","fedex-field","1600 Fedex Way",0.9333444,"https://seatgeek.com/venues/fedex-field/tickets","FedEx Field","20785","MD","Landover","US",35,"America/New_York",9,0,"FedEx Field",TRUE,-76.8658,38.9071,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"96","2018-09-07","2018-09-07_08.07.42",FALSE,0.821,"https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991","","2018-04-20T00:47:30",FALSE,"2018-10-14T23:25:00","2018-04-20T00:00:00","normal","2018-10-14T19:25:00","nfl",4346991,"Baltimore Ravens at Tennessee Titans",0.84,"Ravens at Titans",FALSE,"2018-10-14T15:25:00",FALSE,NA,722,54,189.34,54,1088,"QRCODE","2018-08-24T21:53:35Z",FALSE,"Nashville, TN 37213","Nashville, TN","nissan-stadium","1 Titans Way",0.8546275,"https://seatgeek.com/venues/nissan-stadium/tickets","Nissan Stadium","37213","TN","Nashville","US",1126,"America/New_York",16,0,"Nissan Stadium",TRUE,-86.7713,36.1665,"NONE","2015-10-19T15:09:39Z",FALSE
"97","2018-09-07","2018-09-07_08.07.42",FALSE,0.862,"https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138","","2018-04-20T01:04:04",FALSE,"2018-10-15T00:05:00","2018-04-20T00:00:00","normal","2018-10-14T20:05:00","nfl",4347138,"Los Angeles Rams at Denver Broncos",0.881,"Rams at Broncos",FALSE,"2018-10-14T14:05:00",FALSE,NA,1922,140,428.6,140,1314,"QRCODE","2018-08-24T21:53:38Z",FALSE,"Denver, CO 80204","Denver, CO","sports-authority-field-at-mile-high","1701 Bryant St.",0.9028296,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Sports Authority Field at Mile High","80204","CO","Denver","US",1131,"America/Denver",8,0,"Sports Authority Field at Mile High",TRUE,-105.02,39.74,"QRCODE_TM","2015-08-07T18:39:02Z",FALSE
"98","2018-09-07","2018-09-07_08.07.42",FALSE,0.927,"https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923","","2018-04-05T23:08:47",FALSE,"2018-10-15T00:25:00","2018-04-05T00:00:00","normal","2018-10-14T20:25:00","nfl",4327923,"Jacksonville Jaguars at Dallas Cowboys",0.933,"Jaguars at Cowboys",FALSE,"2018-10-14T15:25:00",TRUE,NA,4310,32,340.12,32,2607,"QRCODE","2018-04-17T22:02:33Z",FALSE,"Arlington, TX 76011","Arlington, TX","at-t-stadium","1 AT&T Way",0.9751414,"https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium","76011","TX","Arlington","US",4965,"America/Chicago",25,0,"AT&T Stadium",TRUE,-97.0957,32.7459,"QRCODE","2018-04-17T22:02:33Z",FALSE
"99","2018-09-07","2018-09-07_08.07.42",FALSE,0.926,"https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095","","2018-04-20T00:47:50",FALSE,"2018-10-15T04:20:00","2018-04-20T00:00:00","normal","2018-10-15T00:20:00","nfl",4347095,"Kansas City Chiefs at New England Patriots",0.931,"Chiefs at Patriots",FALSE,"2018-10-14T20:20:00",FALSE,NA,2066,172,636.2,172,1652,"QRCODE","2018-08-24T21:53:35Z",FALSE,"Foxborough, MA 02035","Foxborough, MA","gillette-stadium","1 Patriot Place",0.8983344,"https://seatgeek.com/venues/gillette-stadium/tickets","Gillette Stadium","02035","MA","Foxborough","US",33,"America/New_York",14,0,"Gillette Stadium",TRUE,-71.2674,42.0906,"NONE","2018-08-22T15:36:58Z",FALSE
"100","2018-09-07","2018-09-07_08.07.42",FALSE,0.897,"https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914","","2018-04-20T00:47:13",FALSE,"2018-10-16T04:15:00","2018-04-20T00:00:00","normal","2018-10-16T00:15:00","nfl",4346914,"San Francisco 49ers at Green Bay Packers",0.907,"49ers at Packers",FALSE,"2018-10-15T19:15:00",FALSE,NA,1480,169,370.69,169,1107,"QRCODE","2018-08-24T21:53:38Z",FALSE,"Green Bay, WI 54304","Green Bay, WI","lambeau-field","1265 Lombardi Avenue",0.92909414,"https://seatgeek.com/venues/lambeau-field/tickets","Lambeau Field","54304","WI","Green Bay","US",1125,"America/Chicago",8,0,"Lambeau Field",TRUE,-88.0622,44.5013,"QRCODE_TM","2015-09-02T22:43:34Z",FALSE
"101","2018-09-07","2018-09-07_08.07.42",FALSE,0.898,"https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102","","2018-04-20T00:47:51",FALSE,"2018-10-19T04:20:00","2018-04-20T00:00:00","normal","2018-10-19T00:20:00","nfl",4347102,"Denver Broncos at Arizona Cardinals",0.905,"Broncos at Cardinals",FALSE,"2018-10-18T17:20:00",FALSE,NA,1601,60,214.4,60,1935,"QRCODE","2018-08-24T21:53:38Z",FALSE,"Glendale, AZ 85305","Glendale, AZ","state-farm-stadium","1 Cardinals Drive",0.93402725,"https://seatgeek.com/venues/state-farm-stadium/tickets","State Farm Stadium","85305","AZ","Glendale","US",43,"America/Phoenix",11,0,"State Farm Stadium",TRUE,-112.262,33.5294,"NONE","2015-12-21T17:26:05Z",FALSE
"102","2018-09-07","2018-09-07_08.07.42",FALSE,0.446,"https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/10-20-2018-jonesboro-arkansas-asu-convocation-center-1/nfl/4471322","","2018-08-01T16:01:33",FALSE,"2018-10-21T03:30:00","2018-08-01T00:00:00","normal","2018-10-20T23:30:00","nfl",4471322,"Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball",0.519,"Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball",FALSE,"2018-10-20T18:30:00",FALSE,NA,21,21,21,NA,1,"QRCODE","2018-08-24T21:53:38Z",FALSE,"Jonesboro, AR 72401","Jonesboro, AR","asu-convocation-center-1","217 Olympic Drive",0.5808074,"https://seatgeek.com/venues/asu-convocation-center-1/tickets","ASU Convocation Center","72401","AR","Jonesboro","US",4081,"America/Chicago",36,0,"ASU Convocation Center",TRUE,-90.6691,35.8438,NA,NA,NA
"103","2018-09-07","2018-09-07_08.07.42",FALSE,0.941,"https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008","","2018-04-20T00:47:33",FALSE,"2018-10-21T21:00:00","2018-04-20T00:00:00","normal","2018-10-21T17:00:00","nfl",4347008,"New England Patriots at Chicago Bears",0.934,"Patriots at Bears",FALSE,"2018-10-21T12:00:00",FALSE,NA,3083,252,693.97,252,1133,"QRCODE","2018-08-24T21:53:38Z",FALSE,"Chicago, IL 60605","Chicago, IL","soldier-field","1410 S. Museum Campus Drive",0.940013,"https://seatgeek.com/venues/soldier-field/tickets","Soldier Field","60605","IL","Chicago","US",31,"America/Chicago",12,0,"Soldier Field",TRUE,-87.6159,41.8623,"NONE","2018-06-02T00:44:08Z",FALSE
"104","2018-09-07","2018-09-07_08.07.42",FALSE,0.839,"https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960","","2018-04-20T00:47:22",FALSE,"2018-10-21T21:00:00","2018-04-20T00:00:00","normal","2018-10-21T17:00:00","nfl",4346960,"Buffalo Bills at Indianapolis Colts",0.857,"Bills at Colts",FALSE,"2018-10-21T13:00:00",FALSE,NA,6154,34,173.18,34,2232,"QRCODE","2018-08-24T21:53:38Z",FALSE,"Indianapolis, IN 46225","Indianapolis, IN","lucas-oil-stadium","500 South Capitol Avenue",0.9071682,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","Lucas Oil Stadium","46225","IN","Indianapolis","US",1130,"America/Indiana/Indianapolis",14,0,"Lucas Oil Stadium",TRUE,-86.1639,39.7601,"QRCODE_TM","2015-08-22T16:51:43Z",FALSE
"105","2018-09-07","2018-09-07_08.07.42",FALSE,0.913,"https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975","","2018-04-20T00:47:26",FALSE,"2018-10-21T21:00:00","2018-04-20T00:00:00","normal","2018-10-21T17:00:00","nfl",4346975,"Minnesota Vikings at New York Jets",0.909,"Vikings at Jets",FALSE,"2018-10-21T13:00:00",FALSE,NA,1493,57,205.69,57,2240,"QRCODE","2018-08-24T21:53:38Z",FALSE,"East Rutherford, NJ 07073","East Rutherford, NJ","metlife-stadium","1 MetLife Stadium Drive",0.94873494,"https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","07073","NJ","East Rutherford","US",1587,"America/New_York",21,0,"MetLife Stadium",TRUE,-74.0737,40.8142,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"106","2018-09-07","2018-09-07_08.07.42",FALSE,0.865,"https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084","","2018-04-20T00:47:47",FALSE,"2018-10-21T21:00:00","2018-04-20T00:00:00","normal","2018-10-21T17:00:00","nfl",4347084,"Detroit Lions at Miami Dolphins",0.868,"Lions at Dolphins",FALSE,"2018-10-21T13:00:00",FALSE,NA,6934,51,251.58,51,2164,"QRCODE","2018-08-24T21:53:38Z",FALSE,"Miami Gardens, FL 33056","Miami Gardens, FL","hard-rock-stadium","347 Don Shula Dr.",0.8378203,"https://seatgeek.com/venues/hard-rock-stadium/tickets","Hard Rock Stadium","33056","FL","Miami Gardens","US",29,"America/New_York",39,0,"Hard Rock Stadium",TRUE,-80.24,25.96,"NONE","2017-10-03T18:58:44Z",FALSE
"107","2018-09-07","2018-09-07_08.07.42",FALSE,0.833,"https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931","","2018-04-20T00:47:16",FALSE,"2018-10-21T21:00:00","2018-04-20T00:00:00","normal","2018-10-21T17:00:00","nfl",4346931,"Cleveland Browns at Tampa Bay Buccaneers",0.843,"Browns at Buccaneers",FALSE,"2018-10-21T13:00:00",FALSE,NA,1268,83,235.04,83,1019,"QRCODE","2018-08-24T21:53:38Z",FALSE,"Tampa, FL 33607","Tampa, FL","raymond-james-stadium","4201 North Dale Mabry Highway",0.86513025,"https://seatgeek.com/venues/raymond-james-stadium/tickets","Raymond James Stadium","33607","FL","Tampa","US",39,"America/New_York",16,0,"Raymond James Stadium",TRUE,-82.5034,27.9753,"QRCODE_TM","2015-08-24T14:44:53Z",FALSE
"108","2018-09-07","2018-09-07_08.07.42",FALSE,0.854,"https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982","","2018-04-20T00:47:27",FALSE,"2018-10-21T21:00:00","2018-04-20T00:00:00","normal","2018-10-21T17:00:00","nfl",4346982,"Cincinnati Bengals at Kansas City Chiefs",0.863,"Bengals at Chiefs",FALSE,"2018-10-21T12:00:00",FALSE,NA,11704,42,170.76,42,1422,"QRCODE","2018-08-24T21:53:38Z",FALSE,"Kansas City, MO 64129","Kansas City, MO","arrowhead-stadium","1 Arrowhead Drive",0.8827867,"https://seatgeek.com/venues/arrowhead-stadium/tickets","Arrowhead Stadium","64129","MO","Kansas City","US",1128,"America/Chicago",10,0,"Arrowhead Stadium",TRUE,-94.4839,39.0489,"QRCODE_TM","2015-08-20T16:20:51Z",FALSE
"109","2018-09-07","2018-09-07_08.07.42",FALSE,0.911,"https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036","","2018-04-20T00:47:39",FALSE,"2018-10-21T21:00:00","2018-04-20T00:00:00","normal","2018-10-21T17:00:00","nfl",4347036,"Carolina Panthers at Philadelphia Eagles",0.91,"Panthers at Eagles",FALSE,"2018-10-21T13:00:00",FALSE,NA,3586,205,421.74,205,408,"QRCODE","2018-08-24T21:53:38Z",FALSE,"Philadelphia, PA 19148","Philadelphia, PA","lincoln-financial-field","1020 Pattison Ave",0.90542686,"https://seatgeek.com/venues/lincoln-financial-field/tickets","Lincoln Financial Field","19148","PA","Philadelphia","US",330,"America/New_York",17,0,"Lincoln Financial Field",TRUE,-75.1675,39.9046,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"110","2018-09-07","2018-09-07_08.07.42",FALSE,0.795,"https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-tiaa-bank-field/nfl/4346948","","2018-04-20T00:47:19",FALSE,"2018-10-21T21:00:00","2018-04-20T00:00:00","normal","2018-10-21T17:00:00","nfl",4346948,"Houston Texans at Jacksonville Jaguars",0.811,"Texans at Jaguars",FALSE,"2018-10-21T13:00:00",FALSE,NA,2558,52,141.88,52,1136,"QRCODE","2018-08-24T21:53:38Z",FALSE,"Jacksonville, FL 32202","Jacksonville, FL","tiaa-bank-field","1 Everbank Field Dr",0.83759147,"https://seatgeek.com/venues/tiaa-bank-field/tickets","TIAA Bank Field","32202","FL","Jacksonville","US",5178,"America/New_York",10,0,"TIAA Bank Field",TRUE,-81.6373,30.3239,"QRCODE_TM","2015-10-17T20:03:42Z",FALSE
"111","2018-09-07","2018-09-07_08.07.42",FALSE,0.836,"https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071","","2018-04-20T00:47:45",FALSE,"2018-10-22T00:05:00","2018-04-20T00:00:00","normal","2018-10-21T20:05:00","nfl",4347071,"New Orleans Saints at Baltimore Ravens",0.846,"Saints at Ravens",FALSE,"2018-10-21T16:05:00",FALSE,NA,822,57,229.59,57,2091,"QRCODE","2018-08-24T21:53:38Z",FALSE,"Baltimore, MD 21230","Baltimore, MD","m-t-bank-stadium","1101 Russell St",0.8927189,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","M&T Bank Stadium","21230","MD","Baltimore","US",1121,"America/New_York",9,0,"M&T Bank Stadium",TRUE,-76.623,39.2774,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"112","2018-09-07","2018-09-07_08.07.42",FALSE,0.943,"https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941","","2018-04-20T00:47:18",FALSE,"2018-10-22T00:25:00","2018-04-20T00:00:00","normal","2018-10-21T20:25:00","nfl",4346941,"Dallas Cowboys at Washington Redskins",0.94,"Cowboys at Redskins",FALSE,"2018-10-21T16:25:00",FALSE,NA,1318,190,399.48,190,2113,"QRCODE","2018-08-24T21:53:38Z",FALSE,"Landover, MD 20785","Landover, MD","fedex-field","1600 Fedex Way",0.9333444,"https://seatgeek.com/venues/fedex-field/tickets","FedEx Field","20785","MD","Landover","US",35,"America/New_York",9,0,"FedEx Field",TRUE,-76.8658,38.9071,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"113","2018-09-07","2018-09-07_08.07.42",FALSE,0.893,"https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118","","2018-04-20T00:47:54",FALSE,"2018-10-22T04:20:00","2018-04-20T00:00:00","normal","2018-10-22T00:20:00","nfl",4347118,"Los Angeles Rams at San Francisco 49ers",0.891,"Rams at 49ers",FALSE,"2018-10-21T17:20:00",FALSE,NA,3694,103,307.88,103,1784,"QRCODE","2018-08-24T21:53:38Z",FALSE,"Santa Clara, CA 95054","Santa Clara, CA","levi-s-stadium","4900 Marie P DeBartolo Way",0.95768774,"https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium","95054","CA","Santa Clara","US",58670,"America/Los_Angeles",13,0,"Levi's Stadium",TRUE,-121.969,37.4023,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"114","2018-09-07","2018-09-07_08.07.42",FALSE,0.907,"https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050","","2018-04-20T00:47:42",FALSE,"2018-10-23T04:15:00","2018-04-20T00:00:00","normal","2018-10-23T00:15:00","nfl",4347050,"New York Giants at Atlanta Falcons",0.906,"Giants at Falcons",FALSE,"2018-10-22T20:15:00",FALSE,NA,3094,121,371.75,121,1468,"QRCODE","2018-08-24T21:53:38Z",FALSE,"Atlanta, GA 30313","Atlanta, GA","mercedes-benz-stadium","441 M.L.K. Jr Dr NW",0.76958936,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Mercedes-Benz Stadium","30313","GA","Atlanta","US",419590,"America/New_York",15,0,"Mercedes-Benz Stadium",TRUE,-84.4,33.76,"QRCODE","2018-08-23T20:14:46Z",FALSE
"115","2018-09-07","2018-09-07_08.07.42",FALSE,0.274,"https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985","","2018-02-28T15:00:17",FALSE,"2018-10-24T04:00:00","2018-02-28T00:00:00","normal","2018-10-24T00:00:00","ncaa_football",4281985,"Troy Trojans at South Alabama Jaguars Football",0.263,"Troy at South Alabama",FALSE,"2018-10-23T19:00:00",FALSE,NA,93,32,49.95,32,26,NA,NA,NA,"Mobile, AL 36604","Mobile, AL","ladd-peebles-stadium","1621 Virginia St.",0.50177634,"https://seatgeek.com/venues/ladd-peebles-stadium/tickets","Ladd Peebles Stadium","36604","AL","Mobile","US",3716,"America/Chicago",7,0,"Ladd Peebles Stadium",TRUE,-88.0761,30.6748,NA,NA,NA
"116","2018-09-07","2018-09-07_08.07.42",FALSE,0.852,"https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018","","2018-04-20T00:47:36",FALSE,"2018-10-26T04:20:00","2018-04-20T00:00:00","normal","2018-10-26T00:20:00","nfl",4347018,"Miami Dolphins at Houston Texans",0.85,"Dolphins at Texans",FALSE,"2018-10-25T19:20:00",FALSE,NA,5735,41,197.39,41,1916,"QRCODE","2018-08-24T21:53:38Z",FALSE,"Houston, TX 77054","Houston, TX","nrg-stadium","1 Reliant Park",0.8624192,"https://seatgeek.com/venues/nrg-stadium/tickets","NRG Stadium","77054","TX","Houston","US",41,"America/Chicago",47,0,"NRG Stadium",TRUE,-95.4107,29.6847,"QRCODE_TM","2015-11-04T18:42:27Z",FALSE
"117","2018-09-07","2018-09-07_08.07.42",FALSE,0.834,"https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041","","2018-04-20T00:47:40",FALSE,"2018-10-28T21:00:00","2018-04-20T00:00:00","normal","2018-10-28T17:00:00","nfl",4347041,"Tampa Bay Buccaneers at Cincinnati Bengals",0.838,"Buccaneers at Bengals",FALSE,"2018-10-28T13:00:00",FALSE,NA,1109,37,126.48,37,1682,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Cincinnati, OH 45202","Cincinnati, OH","paul-brown-stadium","1 Paul Brown Stadium",0.86166537,"https://seatgeek.com/venues/paul-brown-stadium/tickets","Paul Brown Stadium","45202","OH","Cincinnati","US",1124,"America/New_York",9,0,"Paul Brown Stadium",TRUE,-84.5177,39.0961,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"118","2018-09-07","2018-09-07_08.07.42",FALSE,0.885,"https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026","","2018-04-20T00:47:37",FALSE,"2018-10-28T21:00:00","2018-04-20T00:00:00","normal","2018-10-28T17:00:00","nfl",4347026,"Seattle Seahawks at Detroit Lions",0.89,"Seahawks at Lions",FALSE,"2018-10-28T13:00:00",FALSE,NA,11510,67,278.62,67,1087,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Detroit, MI 48226","Detroit, MI","ford-field","2000 Brush St.",0.9029952,"https://seatgeek.com/venues/ford-field/tickets","Ford Field","48226","MI","Detroit","US",346,"America/Detroit",11,0,"Ford Field",TRUE,-83.0459,42.34,"NONE","2015-11-04T17:31:52Z",FALSE
"119","2018-09-07","2018-09-07_08.07.42",FALSE,0.86,"https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070","","2018-04-20T00:47:45",FALSE,"2018-10-28T21:00:00","2018-04-20T00:00:00","normal","2018-10-28T17:00:00","nfl",4347070,"Baltimore Ravens at Carolina Panthers",0.861,"Ravens at Panthers",FALSE,"2018-10-28T13:00:00",FALSE,NA,1112,77,264.04,77,1586,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Charlotte, NC 28202","Charlotte, NC","bank-of-america-stadium","800 South Mint Street",0.8968222,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","Bank of America Stadium","28202","NC","Charlotte","US",1122,"America/New_York",10,0,"Bank of America Stadium",TRUE,-80.8524,35.2243,"QRCODE_TM","2015-09-25T18:23:51Z",FALSE
"120","2018-09-07","2018-09-07_08.07.42",FALSE,0.899,"https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940","","2018-04-20T00:47:17",FALSE,"2018-10-28T21:00:00","2018-04-20T00:00:00","normal","2018-10-28T17:00:00","nfl",4346940,"Washington Redskins at New York Giants",0.892,"Redskins at Giants",FALSE,"2018-10-28T13:00:00",FALSE,NA,2946,121,334.82,121,1856,"QRCODE","2018-08-24T21:53:39Z",FALSE,"East Rutherford, NJ 07073","East Rutherford, NJ","metlife-stadium","1 MetLife Stadium Drive",0.94873494,"https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","07073","NJ","East Rutherford","US",1587,"America/New_York",21,0,"MetLife Stadium",TRUE,-74.0737,40.8142,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
