"","date","timestamp","title","url","type","date_tbd","datetime_tbd","visible_until_utc","datetime_utc","short_title","status","time_tbd","datetime_local","is_open","announce_date","description","popularity","score","id","created_at","general_admission","highest_price","lowest_price_good_deals","lowest_price","listing_count","average_price","visible_listing_count","median_price","method_accessMethod","created_at_accessMethod","employee_only_accessMethod","state","url_venue","extended_address","address","name","metro_code","timezone","name_v2","country","slug","postal_code","city","display_location","popularity_venue","has_upcoming_events","score_venue","num_upcoming_events","id_venue","lat","lon","method_AccessMethod","created_at_AccessMethod","employee_only_AccessMethod"
"127","2018-09-24","2018-09-24_08.02.47","Coastal Carolina Chanticleers at South Alabama Jaguars Football","https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983","ncaa_football",FALSE,FALSE,"2018-11-24T00:00:00","2018-11-23T20:00:00","Coastal Carolina at South Alabama","normal",FALSE,"2018-11-23T14:00:00",FALSE,"2018-02-28T00:00:00","",0.357,0.302,4281983,"2018-02-28T15:00:16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AL","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","Mobile, AL 36604","1621 Virginia St.","Ladd Peebles Stadium",686,"America/Chicago","Ladd Peebles Stadium","US","ladd-peebles-stadium","36604","Mobile","Mobile, AL",0,TRUE,0.50177634,5,3716,30.6748,-88.0761,NA,NA,NA
"128","2018-09-24","2018-09-24_08.02.47","New York Giants at Philadelphia Eagles","https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918","nfl",FALSE,FALSE,"2018-11-25T22:00:00","2018-11-25T18:00:00","Giants at Eagles","normal",FALSE,"2018-11-25T13:00:00",FALSE,"2018-04-20T00:00:00","",0.912,0.954,4346918,"2018-04-20T00:47:14",NA,1242,139,142,391,413.02814,1029,352,"QRCODE","2018-08-24T21:53:40Z",FALSE,"PA","https://seatgeek.com/venues/lincoln-financial-field/tickets","Philadelphia, PA 19148","1020 Pattison Ave","Lincoln Financial Field",504,"America/New_York","Lincoln Financial Field","US","lincoln-financial-field","19148","Philadelphia","Philadelphia, PA",0,TRUE,0.90542686,15,330,39.9046,-75.1675,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"129","2018-09-24","2018-09-24_08.02.47","Jacksonville Jaguars at Buffalo Bills","https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058","nfl",FALSE,FALSE,"2018-11-25T22:00:00","2018-11-25T18:00:00","Jaguars at Bills","normal",FALSE,"2018-11-25T13:00:00",FALSE,"2018-04-20T00:00:00","",0.84,0.865,4347058,"2018-04-20T00:47:43",NA,640,26,27,1264,94.5269,1487,73,"QRCODE","2018-08-24T21:53:41Z",FALSE,"NY","https://seatgeek.com/venues/new-era-field/tickets","Orchard Park, NY 14127","1 Bills Drive","New Era Field",514,"America/New_York","New Era Field","US","new-era-field","14127","Orchard Park","Orchard Park, NY",0,TRUE,0.8815085,7,1135,42.7737,-78.7874,"QRCODE_TM","2015-08-12T16:52:53Z",FALSE
"130","2018-09-24","2018-09-24_08.02.47","Cleveland Browns at Cincinnati Bengals","https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039","nfl",FALSE,FALSE,"2018-11-25T22:00:00","2018-11-25T18:00:00","Browns at Bengals","normal",FALSE,"2018-11-25T13:00:00",FALSE,"2018-04-20T00:00:00","",0.849,0.882,4347039,"2018-04-20T00:47:39",NA,423,56,56,529,115.434784,850,103,"QRCODE","2018-08-24T21:53:40Z",FALSE,"OH","https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH 45202","1 Paul Brown Stadium","Paul Brown Stadium",515,"America/New_York","Paul Brown Stadium","US","paul-brown-stadium","45202","Cincinnati","Cincinnati, OH",0,TRUE,0.86166537,7,1124,39.0961,-84.5177,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"131","2018-09-24","2018-09-24_08.02.47","Seattle Seahawks at Carolina Panthers","https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125","nfl",FALSE,FALSE,"2018-11-25T22:00:00","2018-11-25T18:00:00","Seahawks at Panthers","normal",FALSE,"2018-11-25T13:00:00",FALSE,"2018-04-20T00:00:00","",0.865,0.899,4347125,"2018-04-20T00:47:55",NA,1132,80,87,502,221.73705,1005,167,"QRCODE","2018-08-24T21:53:41Z",FALSE,"NC","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Charlotte, NC 28202","800 South Mint Street","Bank of America Stadium",517,"America/New_York","Bank of America Stadium","US","bank-of-america-stadium","28202","Charlotte","Charlotte, NC",0,TRUE,0.8968222,8,1122,35.2243,-80.8524,"QRCODE_TM","2015-09-25T18:23:51Z",FALSE
"132","2018-09-24","2018-09-24_08.02.47","Oakland Raiders at Baltimore Ravens","https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067","nfl",FALSE,FALSE,"2018-11-25T22:00:00","2018-11-25T18:00:00","Raiders at Ravens","normal",FALSE,"2018-11-25T13:00:00",FALSE,"2018-04-20T00:00:00","",0.841,0.871,4347067,"2018-04-20T00:47:44",NA,724,66,67,582,176.84192,1064,138,"QRCODE","2018-08-24T21:53:41Z",FALSE,"MD","https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD 21230","1101 Russell St","M&T Bank Stadium",512,"America/New_York","M&T Bank Stadium","US","m-t-bank-stadium","21230","Baltimore","Baltimore, MD",0,TRUE,0.8927189,7,1121,39.2774,-76.623,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"133","2018-09-24","2018-09-24_08.02.47","New England Patriots at New York Jets","https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098","nfl",FALSE,FALSE,"2018-11-25T22:00:00","2018-11-25T18:00:00","Patriots at Jets","normal",FALSE,"2018-11-25T13:00:00",FALSE,"2018-04-20T00:00:00","",0.937,0.989,4347098,"2018-04-20T00:47:50",NA,6037,96,115,700,310.95572,1162,264,"QRCODE","2018-08-24T21:53:41Z",FALSE,"NJ","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","1 MetLife Stadium Drive","MetLife Stadium",501,"America/New_York","MetLife Stadium","US","metlife-stadium","07073","East Rutherford","East Rutherford, NJ",0,TRUE,0.94873494,16,1587,40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"134","2018-09-24","2018-09-24_08.02.47","San Francisco 49ers at Tampa Bay Buccaneers","https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928","nfl",FALSE,FALSE,"2018-11-25T22:00:00","2018-11-25T18:00:00","49ers at Buccaneers","normal",FALSE,"2018-11-25T13:00:00",FALSE,"2018-04-20T00:00:00","",0.855,0.89,4346928,"2018-04-20T00:47:15",NA,459,77,89,26,230,252,186,"QRCODE","2018-08-24T21:53:40Z",FALSE,"FL","https://seatgeek.com/venues/raymond-james-stadium/tickets","Tampa, FL 33607","4201 North Dale Mabry Highway","Raymond James Stadium",539,"America/New_York","Raymond James Stadium","US","raymond-james-stadium","33607","Tampa","Tampa, FL",0,TRUE,0.86513025,15,39,27.9753,-82.5034,"QRCODE_TM","2015-08-24T14:44:53Z",FALSE
"135","2018-09-24","2018-09-24_08.02.47","Miami Dolphins at Indianapolis Colts","https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956","nfl",FALSE,FALSE,"2018-11-25T22:00:00","2018-11-25T18:00:00","Dolphins at Colts","normal",FALSE,"2018-11-25T13:00:00",FALSE,"2018-04-20T00:00:00","",0.857,0.88,4346956,"2018-04-20T00:47:21",NA,944,34,34,670,111.867165,1023,92,"QRCODE","2018-08-24T21:53:40Z",FALSE,"IN","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN 46225","500 South Capitol Avenue","Lucas Oil Stadium",527,"America/Indiana/Indianapolis","Lucas Oil Stadium","US","lucas-oil-stadium","46225","Indianapolis","Indianapolis, IN",0,TRUE,0.9071682,14,1130,39.7601,-86.1639,"QRCODE_TM","2018-09-13T22:29:37Z",FALSE
"136","2018-09-24","2018-09-24_08.02.47","Arizona Cardinals at Los Angeles Chargers","https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109","nfl",FALSE,FALSE,"2018-11-26T01:05:00","2018-11-25T21:05:00","Cardinals at Chargers","normal",FALSE,"2018-11-25T13:05:00",FALSE,"2018-04-20T00:00:00","",0.835,0.874,4347109,"2018-04-20T00:47:52",NA,578,111,111,223,222.43498,613,214,"QRCODE","2018-08-24T21:53:41Z",FALSE,"CA","https://seatgeek.com/venues/stubhub-center/tickets","Carson, CA 90746","18400 Avalon Blvd","StubHub Center",803,"America/Los_Angeles","StubHub Center","US","stubhub-center","90746","Carson","Carson, CA",0,TRUE,0.7228164,14,52,33.8643,-118.261,NA,NA,NA
"137","2018-09-24","2018-09-24_08.02.47","Pittsburgh Steelers at Denver Broncos","https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143","nfl",FALSE,FALSE,"2018-11-26T01:25:00","2018-11-25T21:25:00","Steelers at Broncos","normal",FALSE,"2018-11-25T14:25:00",FALSE,"2018-04-20T00:00:00","",0.91,0.946,4347143,"2018-04-20T01:04:05",NA,2388,116,212,152,494.3158,1056,394,"QRCODE","2018-08-24T21:53:41Z",FALSE,"CO","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Denver, CO 80204","1701 Bryant St.","Sports Authority Field at Mile High",751,"America/Denver","Sports Authority Field at Mile High","US","sports-authority-field-at-mile-high","80204","Denver","Denver, CO",0,TRUE,0.9028296,7,1131,39.74,-105.02,"QRCODE_TM","2015-08-07T18:39:02Z",FALSE
"138","2018-09-24","2018-09-24_08.02.47","Green Bay Packers at Minnesota Vikings","https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133","nfl",FALSE,FALSE,"2018-11-26T05:20:00","2018-11-26T01:20:00","Packers at Vikings","normal",FALSE,"2018-11-25T19:20:00",FALSE,"2018-04-20T00:00:00","",0.912,0.954,4347133,"2018-04-20T01:04:04",NA,3676,243,243,499,505.12024,904,422,"QRCODE","2018-08-24T21:53:41Z",FALSE,"MN","https://seatgeek.com/venues/u-s-bank-stadium/tickets","Minneapolis, MN 55415","900 South 5th Street","U.S. Bank Stadium",0,"America/Chicago","U.S. Bank Stadium","US","u-s-bank-stadium","55415","Minneapolis","Minneapolis, MN",0,TRUE,0.88524246,15,218451,44.97,-93.26,"NONE","2018-08-22T15:34:15Z",FALSE
"139","2018-09-24","2018-09-24_08.02.47","Tennessee Titans at Houston Texans","https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017","nfl",FALSE,FALSE,"2018-11-27T05:15:00","2018-11-27T01:15:00","Titans at Texans","normal",FALSE,"2018-11-26T19:15:00",FALSE,"2018-04-20T00:00:00","",0.827,0.868,4347017,"2018-04-20T00:47:36",NA,954,44,44,596,160.6963,1190,131,"QRCODE","2018-08-24T21:53:41Z",FALSE,"TX","https://seatgeek.com/venues/nrg-stadium/tickets","Houston, TX 77054","1 Reliant Park","NRG Stadium",618,"America/Chicago","NRG Stadium","US","nrg-stadium","77054","Houston","Houston, TX",0,TRUE,0.8624192,47,41,29.6847,-95.4107,"QRCODE_TM","2015-11-04T18:42:27Z",FALSE
"140","2018-09-24","2018-09-24_08.02.47","New Orleans Saints at Dallas Cowboys","https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920","nfl",FALSE,FALSE,"2018-11-30T05:20:00","2018-11-30T01:20:00","Saints at Cowboys","normal",FALSE,"2018-11-29T19:20:00",TRUE,"2018-04-05T00:00:00","",0.924,0.975,4327920,"2018-04-05T23:08:47",NA,4422,44,44,2936,411.28882,2317,340,"QRCODE","2018-04-17T22:02:33Z",FALSE,"TX","https://seatgeek.com/venues/at-t-stadium/tickets","Arlington, TX 76011","1 AT&T Way","AT&T Stadium",623,"America/Chicago","AT&T Stadium","US","at-t-stadium","76011","Arlington","Arlington, TX",0,TRUE,0.9751414,23,4965,32.7459,-97.0957,"QRCODE","2018-04-17T22:02:33Z",FALSE
"141","2018-09-24","2018-09-24_08.02.47","Los Angeles Rams at Detroit Lions","https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023","nfl",FALSE,FALSE,"2018-12-02T22:00:00","2018-12-02T18:00:00","Rams at Lions","normal",FALSE,"2018-12-02T13:00:00",FALSE,"2018-04-20T00:00:00","",0.864,0.9,4347023,"2018-04-20T00:47:36",NA,2403,62,66,648,170.23611,927,130,"QRCODE","2018-08-24T21:53:41Z",FALSE,"MI","https://seatgeek.com/venues/ford-field/tickets","Detroit, MI 48226","2000 Brush St.","Ford Field",505,"America/Detroit","Ford Field","US","ford-field","48226","Detroit","Detroit, MI",0,TRUE,0.9029952,11,346,42.34,-83.0459,"NONE","2015-11-04T17:31:52Z",FALSE
"142","2018-09-24","2018-09-24_08.02.47","Buffalo Bills at Miami Dolphins","https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087","nfl",FALSE,FALSE,"2018-12-02T22:00:00","2018-12-02T18:00:00","Bills at Dolphins","normal",FALSE,"2018-12-02T13:00:00",FALSE,"2018-04-20T00:00:00","",0.836,0.882,4347087,"2018-04-20T00:47:48",NA,901,46,55,190,164.1579,966,133,"QRCODE","2018-08-24T21:53:41Z",FALSE,"FL","https://seatgeek.com/venues/hard-rock-stadium/tickets","Miami Gardens, FL 33056","347 Don Shula Dr.","Hard Rock Stadium",528,"America/New_York","Hard Rock Stadium","US","hard-rock-stadium","33056","Miami Gardens","Miami Gardens, FL",0,TRUE,0.8378203,36,29,25.96,-80.24,"NONE","2017-10-03T18:58:44Z",FALSE
"143","2018-09-24","2018-09-24_08.02.47","Carolina Panthers at Tampa Bay Buccaneers","https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927","nfl",FALSE,FALSE,"2018-12-02T22:00:00","2018-12-02T18:00:00","Panthers at Buccaneers","normal",FALSE,"2018-12-02T13:00:00",FALSE,"2018-04-20T00:00:00","",0.832,0.874,4346927,"2018-04-20T00:47:15",NA,406,75,76,22,174.04546,500,145,"QRCODE","2018-08-24T21:53:41Z",FALSE,"FL","https://seatgeek.com/venues/raymond-james-stadium/tickets","Tampa, FL 33607","4201 North Dale Mabry Highway","Raymond James Stadium",539,"America/New_York","Raymond James Stadium","US","raymond-james-stadium","33607","Tampa","Tampa, FL",0,TRUE,0.86513025,15,39,27.9753,-82.5034,"QRCODE_TM","2015-08-24T14:44:53Z",FALSE
"144","2018-09-24","2018-09-24_08.02.47","Arizona Cardinals at Green Bay Packers","https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909","nfl",FALSE,FALSE,"2018-12-02T22:00:00","2018-12-02T18:00:00","Cardinals at Packers","normal",FALSE,"2018-12-02T12:00:00",FALSE,"2018-04-20T00:00:00","",0.862,0.899,4346909,"2018-04-20T00:47:13",NA,1194003,151,157,408,3196.7598,1084,240,"QRCODE","2018-08-24T21:53:41Z",FALSE,"WI","https://seatgeek.com/venues/lambeau-field/tickets","Green Bay, WI 54304","1265 Lombardi Avenue","Lambeau Field",658,"America/Chicago","Lambeau Field","US","lambeau-field","54304","Green Bay","Green Bay, WI",0,TRUE,0.92909414,6,1125,44.5013,-88.0622,"QRCODE_TM","2015-09-02T22:43:34Z",FALSE
"145","2018-09-24","2018-09-24_08.02.47","Los Angeles Chargers at Pittsburgh Steelers","https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108","nfl",FALSE,FALSE,"2018-12-02T22:00:00","2018-12-02T18:00:00","Chargers at Steelers","normal",FALSE,"2018-12-02T13:00:00",FALSE,"2018-04-20T00:00:00","",0.873,0.917,4347108,"2018-04-20T00:47:52",NA,1091,93,93,664,203.18224,1064,166,"QRCODE","2018-08-24T21:53:41Z",FALSE,"PA","https://seatgeek.com/venues/heinz-field/tickets","Pittsburgh, PA 15212","100 Art Rooney Avenue","Heinz Field",508,"America/New_York","Heinz Field","US","heinz-field","15212","Pittsburgh","Pittsburgh, PA",0,TRUE,0.9033526,10,1119,40.4468,-80.0158,"QRCODE_TM","2015-12-08T15:36:23Z",FALSE
"146","2018-09-24","2018-09-24_08.02.47","Indianapolis Colts at Jacksonville Jaguars","https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-everbank-field/nfl/4346946","nfl",FALSE,FALSE,"2018-12-02T22:00:00","2018-12-02T18:00:00","Colts at Jaguars","normal",FALSE,"2018-12-02T13:00:00",FALSE,"2018-04-20T00:00:00","",0.794,0.829,4346946,"2018-04-20T00:47:19",NA,5558,47,52,724,143.47375,932,110,"QRCODE","2018-08-24T21:53:41Z",FALSE,"FL","https://seatgeek.com/venues/everbank-field/tickets","Jacksonville, FL 32202","1 Everbank Field Dr","EverBank Field",561,"America/New_York","EverBank Field","US","everbank-field","32202","Jacksonville","Jacksonville, FL",0,TRUE,0.83759147,8,5178,30.3239,-81.6373,"QRCODE_TM","2015-10-17T20:03:42Z",FALSE
"147","2018-09-24","2018-09-24_08.02.47","Denver Broncos at Cincinnati Bengals","https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038","nfl",FALSE,FALSE,"2018-12-02T22:00:00","2018-12-02T18:00:00","Broncos at Bengals","normal",FALSE,"2018-12-02T13:00:00",FALSE,"2018-04-20T00:00:00","",0.862,0.909,4347038,"2018-04-20T00:47:39",NA,513,50,50,567,109.42504,882,97,"QRCODE","2018-08-24T21:53:41Z",FALSE,"OH","https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH 45202","1 Paul Brown Stadium","Paul Brown Stadium",515,"America/New_York","Paul Brown Stadium","US","paul-brown-stadium","45202","Cincinnati","Cincinnati, OH",0,TRUE,0.86166537,7,1124,39.0961,-84.5177,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"148","2018-09-24","2018-09-24_08.02.47","Baltimore Ravens at Atlanta Falcons","https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048","nfl",FALSE,FALSE,"2018-12-02T22:00:00","2018-12-02T18:00:00","Ravens at Falcons","normal",FALSE,"2018-12-02T13:00:00",FALSE,"2018-04-20T00:00:00","",0.892,0.937,4347048,"2018-04-20T00:47:41",NA,123660,77,80,823,517.3244,1119,174,"QRCODE","2018-08-24T21:53:41Z",FALSE,"GA","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Atlanta, GA 30313","441 M.L.K. Jr Dr NW","Mercedes-Benz Stadium",0,"America/New_York","Mercedes-Benz Stadium","US","mercedes-benz-stadium","30313","Atlanta","Atlanta, GA",0,TRUE,0.76958936,19,419590,33.76,-84.4,"QRCODE","2018-08-23T20:14:46Z",FALSE
"149","2018-09-24","2018-09-24_08.02.47","Chicago Bears at New York Giants","https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004","nfl",FALSE,FALSE,"2018-12-02T22:00:00","2018-12-02T18:00:00","Bears at Giants","normal",FALSE,"2018-12-02T13:00:00",FALSE,"2018-04-20T00:00:00","",0.89,0.944,4347004,"2018-04-20T00:47:32",NA,1318,95,101,574,265.56097,1301,210,"QRCODE","2018-08-24T21:53:41Z",FALSE,"NJ","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","1 MetLife Stadium Drive","MetLife Stadium",501,"America/New_York","MetLife Stadium","US","metlife-stadium","07073","East Rutherford","East Rutherford, NJ",0,TRUE,0.94873494,16,1587,40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"150","2018-09-24","2018-09-24_08.02.47","Cleveland Browns at Houston Texans","https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156","nfl",FALSE,FALSE,"2018-12-02T22:00:00","2018-12-02T18:00:00","Browns at Texans","normal",FALSE,"2018-12-02T12:00:00",FALSE,"2018-04-20T00:00:00","",0.848,0.894,4347156,"2018-04-20T03:52:35",NA,2225,44,44,475,166.25894,988,127,"QRCODE","2018-08-24T21:53:41Z",FALSE,"TX","https://seatgeek.com/venues/nrg-stadium/tickets","Houston, TX 77054","1 Reliant Park","NRG Stadium",618,"America/Chicago","NRG Stadium","US","nrg-stadium","77054","Houston","Houston, TX",0,TRUE,0.8624192,47,41,29.6847,-95.4107,"QRCODE_TM","2015-11-04T18:42:27Z",FALSE
"151","2018-09-24","2018-09-24_08.02.47","New York Jets at Tennessee Titans","https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989","nfl",FALSE,FALSE,"2018-12-03T00:05:00","2018-12-02T20:05:00","Jets at Titans","normal",FALSE,"2018-12-02T15:05:00",FALSE,"2018-04-20T00:00:00","",0.824,0.863,4346989,"2018-04-20T00:47:29",NA,661,43,36,544,150.15808,858,128,"QRCODE","2018-08-24T21:53:41Z",FALSE,"TN","https://seatgeek.com/venues/nissan-stadium/tickets","Nashville, TN 37213","1 Titans Way","Nissan Stadium",659,"America/New_York","Nissan Stadium","US","nissan-stadium","37213","Nashville","Nashville, TN",0,TRUE,0.8546275,15,1126,36.1665,-86.7713,"NONE","2015-10-19T15:09:39Z",FALSE
"152","2018-09-24","2018-09-24_08.02.47","Kansas City Chiefs at Oakland Raiders","https://seatgeek.com/chiefs-at-raiders-tickets/12-2-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347152","nfl",FALSE,FALSE,"2018-12-03T01:05:00","2018-12-02T21:05:00","Chiefs at Raiders","normal",FALSE,"2018-12-02T13:05:00",FALSE,"2018-04-20T00:00:00","",0.841,0.884,4347152,"2018-04-20T01:04:24",NA,679,83,88,528,204.7197,1008,179,"QRCODE","2018-08-24T21:53:41Z",FALSE,"CA","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland, CA 94621","7000 Coliseum Way","Oakland-Alameda County Coliseum",807,"America/Los_Angeles","Oakland-Alameda County Coliseum","US","oakland-alameda-county-coliseum","94621","Oakland","Oakland, CA",0,TRUE,0.7817843,21,14,37.7469,-122.201,"PDF417","2015-06-24T00:00:00Z",FALSE
"153","2018-09-24","2018-09-24_08.02.47","Minnesota Vikings at New England Patriots","https://seatgeek.com/vikings-at-patriots-tickets/12-2-2018-foxborough-massachusetts-gillette-stadium/nfl/4347094","nfl",FALSE,FALSE,"2018-12-03T01:25:00","2018-12-02T21:25:00","Vikings at Patriots","normal",FALSE,"2018-12-02T16:25:00",FALSE,"2018-04-20T00:00:00","",0.917,0.965,4347094,"2018-04-20T00:47:50",NA,2225,269,269,182,572.8736,603,436,"QRCODE","2018-08-24T21:53:41Z",FALSE,"MA","https://seatgeek.com/venues/gillette-stadium/tickets","Foxborough, MA 02035","1 Patriot Place","Gillette Stadium",506,"America/New_York","Gillette Stadium","US","gillette-stadium","02035","Foxborough","Foxborough, MA",0,TRUE,0.8983344,15,33,42.0906,-71.2674,"NONE","2018-08-22T15:36:58Z",FALSE
"154","2018-09-24","2018-09-24_08.02.47","San Francisco 49ers at Seattle Seahawks","https://seatgeek.com/49ers-at-seahawks-tickets/12-2-2018-seattle-washington-centurylink-field/nfl/4347124","nfl",FALSE,FALSE,"2018-12-03T05:20:00","2018-12-03T01:20:00","49ers at Seahawks","normal",FALSE,"2018-12-02T17:20:00",FALSE,"2018-04-20T00:00:00","",0.908,0.968,4347124,"2018-04-20T00:47:55",NA,1224,149,188,235,447.16595,761,398,"QRCODE","2018-08-24T21:53:41Z",FALSE,"WA","https://seatgeek.com/venues/centurylink-field/tickets","Seattle, WA 98134","800 Occidental Ave S","CenturyLink Field",819,"America/Los_Angeles","CenturyLink Field","US","centurylink-field","98134","Seattle","Seattle, WA",0,TRUE,0.87232786,12,339,47.6,-122.33,"QRCODE","2018-03-02T22:54:54Z",FALSE
"155","2018-09-24","2018-09-24_08.02.47","Washington Redskins at Philadelphia Eagles","https://seatgeek.com/redskins-at-eagles-tickets/12-3-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346936","nfl",FALSE,FALSE,"2018-12-04T05:15:00","2018-12-04T01:15:00","Redskins at Eagles","normal",FALSE,"2018-12-03T20:15:00",FALSE,"2018-04-20T00:00:00","",0.867,0.921,4346936,"2018-04-20T00:47:17",NA,1217,115,134,591,322.41287,1277,265,"QRCODE","2018-08-24T21:53:41Z",FALSE,"PA","https://seatgeek.com/venues/lincoln-financial-field/tickets","Philadelphia, PA 19148","1020 Pattison Ave","Lincoln Financial Field",504,"America/New_York","Lincoln Financial Field","US","lincoln-financial-field","19148","Philadelphia","Philadelphia, PA",0,TRUE,0.90542686,15,330,39.9046,-75.1675,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"156","2018-09-24","2018-09-24_08.02.47","Jacksonville Jaguars at Tennessee Titans","https://seatgeek.com/jaguars-at-titans-tickets/12-6-2018-nashville-tennessee-nissan-stadium/nfl/4346987","nfl",FALSE,FALSE,"2018-12-07T04:20:00","2018-12-07T00:20:00","Jaguars at Titans","normal",FALSE,"2018-12-06T19:20:00",FALSE,"2018-04-20T00:00:00","",0.78,0.819,4346987,"2018-04-20T00:47:29",NA,2319,36,38,651,147.84332,996,122,"QRCODE","2018-08-24T21:53:42Z",FALSE,"TN","https://seatgeek.com/venues/nissan-stadium/tickets","Nashville, TN 37213","1 Titans Way","Nissan Stadium",659,"America/New_York","Nissan Stadium","US","nissan-stadium","37213","Nashville","Nashville, TN",0,TRUE,0.8546275,15,1126,36.1665,-86.7713,"NONE","2015-10-19T15:09:39Z",FALSE
"157","2018-09-24","2018-09-24_08.02.47","New Orleans Saints at Tampa Bay Buccaneers","https://seatgeek.com/saints-at-buccaneers-tickets/12-9-2018-tampa-florida-raymond-james-stadium/nfl/4346926","nfl",FALSE,FALSE,"2018-12-09T22:00:00","2018-12-09T18:00:00","Saints at Buccaneers","normal",FALSE,"2018-12-09T13:00:00",FALSE,"2018-04-20T00:00:00","",0.825,0.872,4346926,"2018-04-20T00:47:15",NA,641,70,70,26,221.42308,403,191,"QRCODE","2018-08-24T21:53:42Z",FALSE,"FL","https://seatgeek.com/venues/raymond-james-stadium/tickets","Tampa, FL 33607","4201 North Dale Mabry Highway","Raymond James Stadium",539,"America/New_York","Raymond James Stadium","US","raymond-james-stadium","33607","Tampa","Tampa, FL",0,TRUE,0.86513025,15,39,27.9753,-82.5034,"QRCODE_TM","2015-08-24T14:44:53Z",FALSE
