"","date","timestamp","short_title","status","visible_until_utc","score","time_tbd","date_tbd","datetime_tbd","description","is_open","datetime_local","title","datetime_utc","created_at","id","announce_date","popularity","url","type","general_admission","lowest_price_good_deals","median_price","visible_listing_count","lowest_price","average_price","highest_price","listing_count","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","has_upcoming_events","score_venue","slug","country","name_v2","address","name","metro_code","display_location","state","id_venue","num_upcoming_events","city","popularity_venue","postal_code","url_venue","extended_address","timezone","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"193","2018-09-13","2018-09-13_11.00.27","Patriots at Dolphins","normal","2018-12-09T22:00:00",0.947,FALSE,FALSE,FALSE,"",FALSE,"2018-12-09T13:00:00","New England Patriots at Miami Dolphins","2018-12-09T18:00:00","2018-04-20T00:47:48",4347086,"2018-04-20T00:00:00",0.836,"https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086","nfl",NA,156,339,757,201,385.31818,1140,132,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.8378203,"hard-rock-stadium","US","Hard Rock Stadium","347 Don Shula Dr.","Hard Rock Stadium",528,"Miami Gardens, FL","FL",29,38,"Miami Gardens",0,"33056","https://seatgeek.com/venues/hard-rock-stadium/tickets","Miami Gardens, FL 33056","America/New_York",25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"194","2018-09-13","2018-09-13_11.00.27","Colts at Texans","normal","2018-12-09T22:00:00",0.912,FALSE,FALSE,FALSE,"",FALSE,"2018-12-09T12:00:00","Indianapolis Colts at Houston Texans","2018-12-09T18:00:00","2018-04-20T00:47:35",4347014,"2018-04-20T00:00:00",0.813,"https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014","nfl",NA,44,143,1013,44,186.97865,2226,609,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.8624192,"nrg-stadium","US","NRG Stadium","1 Reliant Park","NRG Stadium",618,"Houston, TX","TX",41,46,"Houston",0,"77054","https://seatgeek.com/venues/nrg-stadium/tickets","Houston, TX 77054","America/Chicago",29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"195","2018-09-13","2018-09-13_11.00.27","Jets at Bills","normal","2018-12-09T22:00:00",0.892,FALSE,FALSE,FALSE,"",FALSE,"2018-12-09T13:00:00","New York Jets at Buffalo Bills","2018-12-09T18:00:00","2018-04-20T00:47:43",4347059,"2018-04-20T00:00:00",0.806,"https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059","nfl",NA,27,71,1557,29,93.71463,636,1251,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.8815085,"new-era-field","US","New Era Field","1 Bills Drive","New Era Field",514,"Orchard Park, NY","NY",1135,8,"Orchard Park",0,"14127","https://seatgeek.com/venues/new-era-field/tickets","Orchard Park, NY 14127","America/New_York",42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"196","2018-09-13","2018-09-13_11.00.27","Giants at Redskins","normal","2018-12-09T22:00:00",0.97,FALSE,FALSE,FALSE,"",FALSE,"2018-12-09T13:00:00","New York Giants at Washington Redskins","2018-12-09T18:00:00","2018-04-20T00:47:17",4346935,"2018-04-20T00:00:00",0.86,"https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935","nfl",NA,92,206,1052,105,230.34471,1188,615,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.9333444,"fedex-field","US","FedEx Field","1600 Fedex Way","FedEx Field",511,"Landover, MD","MD",35,8,"Landover",0,"20785","https://seatgeek.com/venues/fedex-field/tickets","Landover, MD 20785","America/New_York",38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"197","2018-09-13","2018-09-13_11.00.27","Falcons at Packers","normal","2018-12-09T22:00:00",0.916,FALSE,FALSE,FALSE,"",FALSE,"2018-12-09T12:00:00","Atlanta Falcons at Green Bay Packers","2018-12-09T18:00:00","2018-04-20T00:47:13",4346910,"2018-04-20T00:00:00",0.824,"https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910","nfl",NA,152,235,1055,154,272.79575,674,470,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.92909414,"lambeau-field","US","Lambeau Field","1265 Lombardi Avenue","Lambeau Field",658,"Green Bay, WI","WI",1125,7,"Green Bay",0,"54304","https://seatgeek.com/venues/lambeau-field/tickets","Green Bay, WI 54304","America/Chicago",44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"198","2018-09-13","2018-09-13_11.00.27","Ravens at Chiefs","normal","2018-12-09T22:00:00",0.915,FALSE,FALSE,FALSE,"",FALSE,"2018-12-09T12:00:00","Baltimore Ravens at Kansas City Chiefs","2018-12-09T18:00:00","2018-04-20T00:47:27",4346979,"2018-04-20T00:00:00",0.823,"https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979","nfl",NA,45,125,904,37,136.447,818,953,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.8827867,"arrowhead-stadium","US","Arrowhead Stadium","1 Arrowhead Drive","Arrowhead Stadium",616,"Kansas City, MO","MO",1128,9,"Kansas City",0,"64129","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO 64129","America/Chicago",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"199","2018-09-13","2018-09-13_11.00.27","Bengals at Chargers","normal","2018-12-10T01:05:00",0.934,FALSE,FALSE,FALSE,"",FALSE,"2018-12-09T13:05:00","Cincinnati Bengals at Los Angeles Chargers","2018-12-09T21:05:00","2018-04-20T00:47:52",4347107,"2018-04-20T00:00:00",0.827,"https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107","nfl",NA,103,189,544,112,207.49808,581,520,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.7228164,"stubhub-center","US","StubHub Center","18400 Avalon Blvd","StubHub Center",803,"Carson, CA","CA",52,12,"Carson",0,"90746","https://seatgeek.com/venues/stubhub-center/tickets","Carson, CA 90746","America/Los_Angeles",33.8643,-118.261,NA,NA,NA
"200","2018-09-13","2018-09-13_11.00.27","Broncos at 49ers","normal","2018-12-10T01:05:00",0.98,FALSE,FALSE,FALSE,"",FALSE,"2018-12-09T13:05:00","Denver Broncos at San Francisco 49ers","2018-12-09T21:05:00","2018-04-20T00:47:53",4347114,"2018-04-20T00:00:00",0.874,"https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114","nfl",NA,99,215,1201,99,240.09808,2989,1040,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.95768774,"levi-s-stadium","US","Levi's Stadium","4900 Marie P DeBartolo Way","Levi's Stadium",0,"Santa Clara, CA","CA",58670,13,"Santa Clara",0,"95054","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA 95054","America/Los_Angeles",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"201","2018-09-13","2018-09-13_11.00.27","Lions at Cardinals","normal","2018-12-10T01:25:00",0.942,FALSE,FALSE,FALSE,"",FALSE,"2018-12-09T14:25:00","Detroit Lions at Arizona Cardinals","2018-12-09T21:25:00","2018-04-20T00:47:51",4347099,"2018-04-20T00:00:00",0.849,"https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099","nfl",NA,32,99,1290,32,119.261375,614,945,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.93402725,"state-farm-stadium","US","State Farm Stadium","1 Cardinals Drive","State Farm Stadium",753,"Glendale, AZ","AZ",43,10,"Glendale",0,"85305","https://seatgeek.com/venues/state-farm-stadium/tickets","Glendale, AZ 85305","America/Phoenix",33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"202","2018-09-13","2018-09-13_11.00.27","Philadelphia Eagles at Dallas Cowboys","normal","2018-12-10T01:25:00",1.003,FALSE,FALSE,FALSE,"",TRUE,"2018-12-09T15:25:00","Philadelphia Eagles at Dallas Cowboys","2018-12-09T21:25:00","2018-04-05T23:08:46",4327919,"2018-04-05T00:00:00",0.886,"https://seatgeek.com/philadelphia-eagles-at-dallas-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919","nfl",NA,45,378,2310,45,469.5136,4309,2905,"2018-04-17T22:02:33Z",FALSE,"QRCODE",TRUE,0.9751414,"at-t-stadium","US","AT&T Stadium","1 AT&T Way","AT&T Stadium",623,"Arlington, TX","TX",4965,23,"Arlington",0,"76011","https://seatgeek.com/venues/at-t-stadium/tickets","Arlington, TX 76011","America/Chicago",32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"203","2018-09-13","2018-09-13_11.00.27","Steelers at Raiders","normal","2018-12-10T05:20:00",0.92,FALSE,FALSE,FALSE,"",FALSE,"2018-12-09T17:20:00","Pittsburgh Steelers at Oakland Raiders","2018-12-10T01:20:00","2018-04-20T01:04:24",4347151,"2018-04-20T00:00:00",0.822,"https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151","nfl",NA,191,393,701,191,420.7468,1426,466,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.7817843,"oakland-alameda-county-coliseum","US","Oakland-Alameda County Coliseum","7000 Coliseum Way","Oakland-Alameda County Coliseum",807,"Oakland, CA","CA",14,26,"Oakland",0,"94621","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland, CA 94621","America/Los_Angeles",37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"204","2018-09-13","2018-09-13_11.00.27","Vikings at Seahawks","normal","2018-12-11T05:15:00",0.933,FALSE,FALSE,FALSE,"",FALSE,"2018-12-10T17:15:00","Minnesota Vikings at Seattle Seahawks","2018-12-11T01:15:00","2018-04-20T00:47:55",4347123,"2018-04-20T00:00:00",0.832,"https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123","nfl",NA,132,353,774,132,395.9171,1597,374,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.87232786,"centurylink-field","US","CenturyLink Field","800 Occidental Ave S","CenturyLink Field",819,"Seattle, WA","WA",339,18,"Seattle",0,"98134","https://seatgeek.com/venues/centurylink-field/tickets","Seattle, WA 98134","America/Los_Angeles",47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"205","2018-09-13","2018-09-13_11.00.27","Chargers at Chiefs","normal","2018-12-14T05:20:00",0.909,FALSE,FALSE,FALSE,"",FALSE,"2018-12-13T19:20:00","Los Angeles Chargers at Kansas City Chiefs","2018-12-14T01:20:00","2018-04-20T00:47:26",4346978,"2018-04-20T00:00:00",0.808,"https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978","nfl",NA,37,135,933,37,145.68408,700,842,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.8827867,"arrowhead-stadium","US","Arrowhead Stadium","1 Arrowhead Drive","Arrowhead Stadium",616,"Kansas City, MO","MO",1128,9,"Kansas City",0,"64129","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO 64129","America/Chicago",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"206","2018-09-13","2018-09-13_11.00.27","Texans at Jets","normal","2018-12-16T01:30:00",0.939,FALSE,FALSE,FALSE,"",FALSE,"2018-12-15T16:30:00","Houston Texans at New York Jets","2018-12-15T21:30:00","2018-04-20T00:47:35",4347015,"2018-04-20T00:00:00",0.835,"https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015","nfl",NA,29,112,1299,29,134.20183,918,1204,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.94873494,"metlife-stadium","US","MetLife Stadium","1 MetLife Stadium Drive","MetLife Stadium",501,"East Rutherford, NJ","NJ",1587,18,"East Rutherford",0,"07073","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","America/New_York",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"207","2018-09-13","2018-09-13_11.00.27","Browns at Broncos","normal","2018-12-16T01:30:00",0.879,FALSE,FALSE,FALSE,"",FALSE,"2018-12-15T14:30:00","Cleveland Browns at Denver Broncos","2018-12-15T21:30:00","2018-04-20T01:04:04",4347135,"2018-04-20T00:00:00",0.794,"https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135","nfl",NA,100,208,685,102,258.83334,1089,168,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.9028296,"sports-authority-field-at-mile-high","US","Sports Authority Field at Mile High","1701 Bryant St.","Sports Authority Field at Mile High",751,"Denver, CO","CO",1131,7,"Denver",0,"80204","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Denver, CO 80204","America/Denver",39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"208","2018-09-13","2018-09-13_11.00.27","Cardinals at Falcons","normal","2018-12-16T22:00:00",0.92,FALSE,FALSE,FALSE,"",FALSE,"2018-12-16T13:00:00","Arizona Cardinals at Atlanta Falcons","2018-12-16T18:00:00","2018-04-20T00:47:41",4347047,"2018-04-20T00:00:00",0.833,"https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047","nfl",NA,62,166,1279,68,195.42155,1194,1039,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.76958936,"mercedes-benz-stadium","US","Mercedes-Benz Stadium","441 M.L.K. Jr Dr NW","Mercedes-Benz Stadium",0,"Atlanta, GA","GA",419590,19,"Atlanta",0,"30313","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Atlanta, GA 30313","America/New_York",33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"209","2018-09-13","2018-09-13_11.00.27","Cowboys at Colts","normal","2018-12-16T22:00:00",0.941,FALSE,FALSE,FALSE,"",FALSE,"2018-12-16T13:00:00","Dallas Cowboys at Indianapolis Colts","2018-12-16T18:00:00","2018-04-20T00:47:20",4346955,"2018-04-20T00:00:00",0.843,"https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955","nfl",NA,104,208,859,110,268.70175,1979,456,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.9071682,"lucas-oil-stadium","US","Lucas Oil Stadium","500 South Capitol Avenue","Lucas Oil Stadium",527,"Indianapolis, IN","IN",1130,13,"Indianapolis",0,"46225","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN 46225","America/Indiana/Indianapolis",39.7601,-86.1639,"2015-08-22T16:51:43Z",FALSE,"QRCODE_TM"
"210","2018-09-13","2018-09-13_11.00.27","Lions at Bills","normal","2018-12-16T22:00:00",0.894,FALSE,FALSE,FALSE,"",FALSE,"2018-12-16T13:00:00","Detroit Lions at Buffalo Bills","2018-12-16T18:00:00","2018-04-20T00:47:43",4347057,"2018-04-20T00:00:00",0.798,"https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057","nfl",NA,20,68,1556,25,87.701515,641,1253,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.8815085,"new-era-field","US","New Era Field","1 Bills Drive","New Era Field",514,"Orchard Park, NY","NY",1135,8,"Orchard Park",0,"14127","https://seatgeek.com/venues/new-era-field/tickets","Orchard Park, NY 14127","America/New_York",42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"211","2018-09-13","2018-09-13_11.00.27","Packers at Bears","normal","2018-12-16T22:00:00",0.962,FALSE,FALSE,FALSE,"",FALSE,"2018-12-16T12:00:00","Green Bay Packers at Chicago Bears","2018-12-16T18:00:00","2018-04-20T00:47:32",4347002,"2018-04-20T00:00:00",0.855,"https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002","nfl",NA,153,339,918,153,407.985,2225,200,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.940013,"soldier-field","US","Soldier Field","1410 S. Museum Campus Drive","Soldier Field",602,"Chicago, IL","IL",31,12,"Chicago",0,"60605","https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL 60605","America/Chicago",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"212","2018-09-13","2018-09-13_11.00.27","Buccaneers at Ravens","normal","2018-12-16T22:00:00",0.864,FALSE,FALSE,FALSE,"",FALSE,"2018-12-16T13:00:00","Tampa Bay Buccaneers at Baltimore Ravens","2018-12-16T18:00:00","2018-04-20T00:47:44",4347066,"2018-04-20T00:00:00",0.776,"https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066","nfl",NA,39,105,1225,39,134.21822,609,637,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.8927189,"m-t-bank-stadium","US","M&T Bank Stadium","1101 Russell St","M&T Bank Stadium",512,"Baltimore, MD","MD",1121,8,"Baltimore",0,"21230","https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD 21230","America/New_York",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"213","2018-09-13","2018-09-13_11.00.27","Dolphins at Vikings","normal","2018-12-16T22:00:00",0.924,FALSE,FALSE,FALSE,"",FALSE,"2018-12-16T12:00:00","Miami Dolphins at Minnesota Vikings","2018-12-16T18:00:00","2018-04-20T01:04:05",4347144,"2018-04-20T00:00:00",0.832,"https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144","nfl",NA,98,NA,NA,98,229.14,1629,704,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.88524246,"u-s-bank-stadium","US","U.S. Bank Stadium","401 Chicago Avenue","U.S. Bank Stadium",0,"Minneapolis, MN","MN",218451,13,"Minneapolis",0,"55415","https://seatgeek.com/venues/u-s-bank-stadium/tickets","Minneapolis, MN 55415","America/Chicago",44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"214","2018-09-13","2018-09-13_11.00.27","Redskins at Jaguars","normal","2018-12-16T22:00:00",0.866,FALSE,FALSE,FALSE,"",FALSE,"2018-12-16T13:00:00","Washington Redskins at Jacksonville Jaguars","2018-12-16T18:00:00","2018-04-20T00:47:18",4346945,"2018-04-20T00:00:00",0.772,"https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-everbank-field/nfl/4346945","nfl",NA,64,126,770,62,163.01031,655,679,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.83759147,"everbank-field","US","EverBank Field","1 Everbank Field Dr","EverBank Field",561,"Jacksonville, FL","FL",5178,10,"Jacksonville",0,"32202","https://seatgeek.com/venues/everbank-field/tickets","Jacksonville, FL 32202","America/New_York",30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"215","2018-09-13","2018-09-13_11.00.27","Raiders at Bengals","normal","2018-12-16T22:00:00",0.911,FALSE,FALSE,FALSE,"",FALSE,"2018-12-16T13:00:00","Oakland Raiders at Cincinnati Bengals","2018-12-16T18:00:00","2018-04-20T00:47:39",4347037,"2018-04-20T00:00:00",0.811,"https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037","nfl",NA,53,106,738,53,140.984,11956,625,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.86166537,"paul-brown-stadium","US","Paul Brown Stadium","1 Paul Brown Stadium","Paul Brown Stadium",515,"Cincinnati, OH","OH",1124,8,"Cincinnati",0,"45202","https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH 45202","America/New_York",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"216","2018-09-13","2018-09-13_11.00.27","Titans at Giants","normal","2018-12-16T22:00:00",0.915,FALSE,FALSE,FALSE,"",FALSE,"2018-12-16T13:00:00","Tennessee Titans at New York Giants","2018-12-16T18:00:00","2018-04-20T00:47:29",4346988,"2018-04-20T00:00:00",0.808,"https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988","nfl",NA,75,174,1393,80,220.0335,1488,836,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.94873494,"metlife-stadium","US","MetLife Stadium","1 MetLife Stadium Drive","MetLife Stadium",501,"East Rutherford, NJ","NJ",1587,18,"East Rutherford",0,"07073","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","America/New_York",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"217","2018-09-13","2018-09-13_11.00.27","Seahawks at 49ers","normal","2018-12-17T01:05:00",0.97,FALSE,FALSE,FALSE,"",FALSE,"2018-12-16T13:05:00","Seattle Seahawks at San Francisco 49ers","2018-12-16T21:05:00","2018-04-20T00:47:55",4347122,"2018-04-20T00:00:00",0.861,"https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122","nfl",NA,95,194,1234,95,228.76085,2990,1129,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.95768774,"levi-s-stadium","US","Levi's Stadium","4900 Marie P DeBartolo Way","Levi's Stadium",0,"Santa Clara, CA","CA",58670,13,"Santa Clara",0,"95054","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA 95054","America/Los_Angeles",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"218","2018-09-13","2018-09-13_11.00.27","Patriots at Steelers","normal","2018-12-17T01:25:00",0.967,FALSE,FALSE,FALSE,"",FALSE,"2018-12-16T16:25:00","New England Patriots at Pittsburgh Steelers","2018-12-16T21:25:00","2018-04-20T00:47:46",4347077,"2018-04-20T00:00:00",0.852,"https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077","nfl",NA,200,363,1067,216,438.97217,1512,683,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.9033526,"heinz-field","US","Heinz Field","100 Art Rooney Avenue","Heinz Field",508,"Pittsburgh, PA","PA",1119,12,"Pittsburgh",0,"15212","https://seatgeek.com/venues/heinz-field/tickets","Pittsburgh, PA 15212","America/New_York",40.4468,-80.0158,"2015-12-08T15:36:23Z",FALSE,"QRCODE_TM"
"219","2018-09-13","2018-09-13_11.00.27","Eagles at Rams","normal","2018-12-17T05:20:00",0.941,FALSE,FALSE,FALSE,"",FALSE,"2018-12-16T17:20:00","Philadelphia Eagles at Los Angeles Rams","2018-12-17T01:20:00","2018-04-20T00:47:14",4346919,"2018-04-20T00:00:00",0.835,"https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919","nfl",NA,119,257,1410,117,322.66168,1939,872,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.86898464,"los-angeles-memorial-coliseum-1","US","Los Angeles Memorial Coliseum","3911 S Figueroa St","Los Angeles Memorial Coliseum",0,"Los Angeles, CA","CA",51012,12,"Los Angeles",0,"90037","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles, CA 90037","America/Los_Angeles",34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"220","2018-09-13","2018-09-13_11.00.27","Saints at Panthers","normal","2018-12-18T05:15:00",0.931,FALSE,FALSE,FALSE,"",FALSE,"2018-12-17T20:15:00","New Orleans Saints at Carolina Panthers","2018-12-18T01:15:00","2018-04-20T00:47:38",4347035,"2018-04-20T00:00:00",0.82,"https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035","nfl",NA,77,159,1034,77,221.31549,1423,542,"2018-08-24T21:53:42Z",FALSE,"QRCODE",TRUE,0.8968222,"bank-of-america-stadium","US","Bank of America Stadium","800 South Mint Street","Bank of America Stadium",517,"Charlotte, NC","NC",1122,9,"Charlotte",0,"28202","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Charlotte, NC 28202","America/New_York",35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"221","2018-09-13","2018-09-13_11.00.27","Redskins at Titans","normal","2018-12-23T21:00:00",0.863,FALSE,FALSE,FALSE,"",FALSE,"2018-12-23T12:00:00","Washington Redskins at Tennessee Titans","2018-12-23T17:00:00","2018-04-20T00:47:29",4346986,"2018-04-20T00:00:00",0.768,"https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986","nfl",NA,44,139,965,45,153.29013,788,648,"2018-08-24T21:53:43Z",FALSE,"QRCODE",TRUE,0.8546275,"nissan-stadium","US","Nissan Stadium","1 Titans Way","Nissan Stadium",659,"Nashville, TN","TN",1126,15,"Nashville",0,"37213","https://seatgeek.com/venues/nissan-stadium/tickets","Nashville, TN 37213","America/New_York",36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"222","2018-09-13","2018-09-13_11.00.27","Bengals at Browns","normal","2018-12-23T22:00:00",0.885,FALSE,FALSE,FALSE,"",FALSE,"2018-12-23T13:00:00","Cincinnati Bengals at Cleveland Browns","2018-12-23T18:00:00","2018-04-20T00:47:31",4346994,"2018-04-20T00:00:00",0.789,"https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994","nfl",NA,29,74,1389,31,93.42328,758,1349,"2018-08-24T21:53:43Z",FALSE,"QRCODE",TRUE,0.86852187,"firstenergy-stadium-15","US","FirstEnergy Stadium","100 Alfred Lerner Way","FirstEnergy Stadium",510,"Cleveland, OH","OH",1123,7,"Cleveland",0,"44114","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","Cleveland, OH 44114","America/New_York",41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"223","2018-09-13","2018-09-13_11.00.27","Texans at Eagles","normal","2018-12-23T22:00:00",0.915,FALSE,FALSE,FALSE,"",FALSE,"2018-12-23T13:00:00","Houston Texans at Philadelphia Eagles","2018-12-23T18:00:00","2018-04-20T00:47:35",4347013,"2018-04-20T00:00:00",0.801,"https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013","nfl",NA,106,288,1065,144,343.8392,1356,597,"2018-08-24T21:53:43Z",FALSE,"QRCODE",TRUE,0.90542686,"lincoln-financial-field","US","Lincoln Financial Field","1020 Pattison Ave","Lincoln Financial Field",504,"Philadelphia, PA","PA",330,16,"Philadelphia",0,"19148","https://seatgeek.com/venues/lincoln-financial-field/tickets","Philadelphia, PA 19148","America/New_York",39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
