"","date","timestamp","url","title","short_title","datetime_utc","status","created_at","date_tbd","description","id","visible_until_utc","datetime_local","is_open","datetime_tbd","score","announce_date","popularity","type","time_tbd","general_admission","average_price","lowest_price","lowest_price_good_deals","highest_price","listing_count","median_price","visible_listing_count","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","url_venue","address","num_upcoming_events","display_location","name","city","timezone","extended_address","slug","has_upcoming_events","country","state","id_venue","name_v2","postal_code","score_venue","popularity_venue","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"21","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/panthers-at-falcons-tickets/9-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347054","Carolina Panthers at Atlanta Falcons","Panthers at Falcons","2018-09-16T17:00:00","normal","2018-04-20T00:47:42",FALSE,"",4347054,"2018-09-16T21:00:00","2018-09-16T13:00:00",FALSE,FALSE,0.933,"2018-04-20T00:00:00",0.926,"nfl",FALSE,NA,246.17,108,108,988,788,NA,NA,"2018-08-23T20:14:46Z",FALSE,"QRCODE","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","441 M.L.K. Jr Dr NW",15,"Atlanta, GA","Mercedes-Benz Stadium","Atlanta","America/New_York","Atlanta, GA 30313","mercedes-benz-stadium",TRUE,"US","GA",419590,"Mercedes-Benz Stadium","30313",0.76958936,0,33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"22","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/eagles-at-buccaneers-tickets/9-16-2018-tampa-florida-raymond-james-stadium/nfl/4346933","Philadelphia Eagles at Tampa Bay Buccaneers","Eagles at Buccaneers","2018-09-16T17:00:00","normal","2018-04-20T00:47:16",FALSE,"",4346933,"2018-09-16T21:00:00","2018-09-16T13:00:00",FALSE,FALSE,0.904,"2018-04-20T00:00:00",0.905,"nfl",FALSE,NA,338.55,151,151,792,47,NA,NA,"2018-08-24T17:04:19Z",FALSE,"QRCODE","https://seatgeek.com/venues/raymond-james-stadium/tickets","4201 North Dale Mabry Highway",16,"Tampa, FL","Raymond James Stadium","Tampa","America/New_York","Tampa, FL 33607","raymond-james-stadium",TRUE,"US","FL",39,"Raymond James Stadium","33607",0.86513025,0,27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"23","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/chiefs-at-steelers-tickets/9-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347074","Kansas City Chiefs at Pittsburgh Steelers","Chiefs at Steelers","2018-09-16T17:00:00","normal","2018-04-20T00:47:45",FALSE,"",4347074,"2018-09-16T21:00:00","2018-09-16T13:00:00",FALSE,FALSE,0.922,"2018-04-20T00:00:00",0.917,"nfl",FALSE,NA,308.44,128,128,971,254,NA,NA,"2018-08-24T18:24:29Z",FALSE,"QRCODE","https://seatgeek.com/venues/heinz-field/tickets","100 Art Rooney Avenue",13,"Pittsburgh, PA","Heinz Field","Pittsburgh","America/New_York","Pittsburgh, PA 15212","heinz-field",TRUE,"US","PA",1119,"Heinz Field","15212",0.9033526,0,40.4468,-80.0158,"2015-12-08T15:36:23Z",FALSE,"QRCODE_TM"
"24","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/vikings-at-packers-tickets/9-16-2018-green-bay-wisconsin-lambeau-field/nfl/4346915","Minnesota Vikings at Green Bay Packers","Vikings at Packers","2018-09-16T17:00:00","normal","2018-04-20T00:47:14",FALSE,"",4346915,"2018-09-16T21:00:00","2018-09-16T12:00:00",FALSE,FALSE,0.945,"2018-04-20T00:00:00",0.932,"nfl",FALSE,NA,484.98,176,176,1307,166,NA,NA,"2018-08-24T17:03:48Z",FALSE,"QRCODE","https://seatgeek.com/venues/lambeau-field/tickets","1265 Lombardi Avenue",8,"Green Bay, WI","Lambeau Field","Green Bay","America/Chicago","Green Bay, WI 54304","lambeau-field",TRUE,"US","WI",1125,"Lambeau Field","54304",0.92909414,0,44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"25","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/browns-at-saints-tickets/9-16-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346973","Cleveland Browns at New Orleans Saints","Browns at Saints","2018-09-16T17:00:00","normal","2018-04-20T00:47:25",FALSE,"",4346973,"2018-09-16T21:00:00","2018-09-16T12:00:00",TRUE,FALSE,0.887,"2018-04-20T00:00:00",0.895,"nfl",FALSE,NA,197.72,54,54,1800,1435,NA,NA,"2018-05-29T20:38:49Z",FALSE,"QRCODE","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","1500 Sugar Bowl Drive",20,"New Orleans, LA","Mercedes-Benz Superdome","New Orleans","America/Chicago","New Orleans, LA 70112","mercedes-benz-superdome",TRUE,"US","LA",128,"Mercedes-Benz Superdome","70112",0.8966978,0,29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"26","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/chargers-at-bills-tickets/9-16-2018-orchard-park-new-york-new-era-field/nfl/4347064","Los Angeles Chargers at Buffalo Bills","Chargers at Bills","2018-09-16T17:00:00","normal","2018-04-20T00:47:44",FALSE,"",4347064,"2018-09-16T21:00:00","2018-09-16T13:00:00",FALSE,FALSE,0.908,"2018-04-20T00:00:00",0.907,"nfl",FALSE,NA,202.1,133,140,597,379,NA,NA,"2018-08-24T18:24:17Z",FALSE,"QRCODE","https://seatgeek.com/venues/new-era-field/tickets","1 Bills Drive",8,"Orchard Park, NY","New Era Field","Orchard Park","America/New_York","Orchard Park, NY 14127","new-era-field",TRUE,"US","NY",1135,"New Era Field","14127",0.8815085,0,42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"27","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/dolphins-at-jets-tickets/9-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346953","Miami Dolphins at New York Jets","Dolphins at Jets","2018-09-16T17:00:00","normal","2018-04-20T00:47:20",FALSE,"",4346953,"2018-09-16T21:00:00","2018-09-16T13:00:00",FALSE,FALSE,0.958,"2018-04-20T00:00:00",0.948,"nfl",FALSE,NA,190.68,70,70,826,521,NA,NA,"2018-08-24T18:23:39Z",FALSE,"QRCODE","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",20,"East Rutherford, NJ","MetLife Stadium","East Rutherford","America/New_York","East Rutherford, NJ 07073","metlife-stadium",TRUE,"US","NJ",1587,"MetLife Stadium","07073",0.94873494,0,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"28","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/cardinals-at-rams-tickets/9-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346924","Arizona Cardinals at Los Angeles Rams","Cardinals at Rams","2018-09-16T20:05:00","normal","2018-04-20T00:47:15",FALSE,"",4346924,"2018-09-17T00:05:00","2018-09-16T13:05:00",FALSE,FALSE,0.876,"2018-04-20T00:00:00",0.883,"nfl",FALSE,NA,100.06,29,29,580,1171,NA,NA,"2018-08-24T17:04:03Z",FALSE,"QRCODE","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","3911 S Figueroa St",13,"Los Angeles, CA","Los Angeles Memorial Coliseum","Los Angeles","America/Los_Angeles","Los Angeles, CA 90037","los-angeles-memorial-coliseum-1",TRUE,"US","CA",51012,"Los Angeles Memorial Coliseum","90037",0.86898464,0,34.01,-118.29,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"29","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/lions-at-49ers-tickets/9-16-2018-santa-clara-california-levi-s-stadium/nfl/4347119","Detroit Lions at San Francisco 49ers","Lions at 49ers","2018-09-16T20:05:00","normal","2018-04-20T00:47:54",FALSE,"",4347119,"2018-09-17T00:05:00","2018-09-16T13:05:00",FALSE,FALSE,0.949,"2018-04-20T00:00:00",0.937,"nfl",FALSE,NA,227.05,85,85,2989,520,NA,NA,"2018-08-24T18:24:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/levi-s-stadium/tickets","4900 Marie P DeBartolo Way",13,"Santa Clara, CA","Levi's Stadium","Santa Clara","America/Los_Angeles","Santa Clara, CA 95054","levi-s-stadium",TRUE,"US","CA",58670,"Levi's Stadium","95054",0.95768774,0,37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"30","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/raiders-at-broncos-tickets/9-16-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347149","Oakland Raiders at Denver Broncos","Raiders at Broncos","2018-09-16T20:25:00","normal","2018-04-20T01:04:06",FALSE,"",4347149,"2018-09-17T00:25:00","2018-09-16T14:25:00",FALSE,FALSE,0.916,"2018-04-20T00:00:00",0.916,"nfl",FALSE,NA,312.73,148,148,813,127,NA,NA,"2018-08-24T18:24:52Z",FALSE,"QRCODE","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","1701 Bryant St.",8,"Denver, CO","Sports Authority Field at Mile High","Denver","America/Denver","Denver, CO 80204","sports-authority-field-at-mile-high",TRUE,"US","CO",1131,"Sports Authority Field at Mile High","80204",0.9028296,0,39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"31","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/patriots-at-jaguars-tickets/9-16-2018-jacksonville-florida-tiaa-bank-field/nfl/4346951","New England Patriots at Jacksonville Jaguars","Patriots at Jaguars","2018-09-16T20:25:00","normal","2018-04-20T00:47:19",FALSE,"",4346951,"2018-09-17T00:25:00","2018-09-16T16:25:00",FALSE,FALSE,0.916,"2018-04-20T00:00:00",0.917,"nfl",FALSE,NA,622.23,148,148,123594,377,NA,NA,"2018-08-24T18:23:21Z",FALSE,"QRCODE","https://seatgeek.com/venues/tiaa-bank-field/tickets","1 Everbank Field Dr",10,"Jacksonville, FL","TIAA Bank Field","Jacksonville","America/New_York","Jacksonville, FL 32202","tiaa-bank-field",TRUE,"US","FL",5178,"TIAA Bank Field","32202",0.83759147,0,30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"32","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/giants-at-cowboys-tickets/9-16-2018-arlington-texas-at-t-stadium/nfl/4327925","New York Giants at Dallas Cowboys","Giants at Cowboys","2018-09-17T00:20:00","normal","2018-04-05T23:08:47",FALSE,"",4327925,"2018-09-17T04:20:00","2018-09-16T19:20:00",TRUE,FALSE,0.99,"2018-04-05T00:00:00",0.965,"nfl",FALSE,NA,396.67,46,46,12062,2296,NA,NA,"2018-04-17T22:02:33Z",FALSE,"QRCODE","https://seatgeek.com/venues/at-t-stadium/tickets","1 AT&T Way",24,"Arlington, TX","AT&T Stadium","Arlington","America/Chicago","Arlington, TX 76011","at-t-stadium",TRUE,"US","TX",4965,"AT&T Stadium","76011",0.9751414,0,32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"33","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/seahawks-at-bears-tickets/9-17-2018-chicago-illinois-soldier-field/nfl/4347010","Seattle Seahawks at Chicago Bears","Seahawks at Bears","2018-09-18T00:15:00","normal","2018-04-20T00:47:34",FALSE,"",4347010,"2018-09-18T04:15:00","2018-09-17T19:15:00",FALSE,FALSE,0.948,"2018-04-20T00:00:00",0.933,"nfl",FALSE,NA,343,154,154,1079,83,NA,NA,"2018-08-24T18:25:05Z",FALSE,"QRCODE","https://seatgeek.com/venues/soldier-field/tickets","1410 S. Museum Campus Drive",12,"Chicago, IL","Soldier Field","Chicago","America/Chicago","Chicago, IL 60605","soldier-field",TRUE,"US","IL",31,"Soldier Field","60605",0.940013,0,41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"34","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/jets-at-browns-tickets/9-20-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4347000","New York Jets at Cleveland Browns","Jets at Browns","2018-09-21T00:20:00","normal","2018-04-20T00:47:31",FALSE,"",4347000,"2018-09-21T04:20:00","2018-09-20T20:20:00",FALSE,FALSE,0.869,"2018-04-20T00:00:00",0.865,"nfl",FALSE,NA,100.81,39,40,397,724,NA,NA,"2018-08-24T18:25:16Z",FALSE,"QRCODE","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","100 Alfred Lerner Way",8,"Cleveland, OH","FirstEnergy Stadium","Cleveland","America/New_York","Cleveland, OH 44114","firstenergy-stadium-15",TRUE,"US","OH",1123,"FirstEnergy Stadium","44114",0.86852187,0,41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"35","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/south-alabama-jaguars-at-memphis-tigers-football-tickets/ncaa-football/2018-09-22-7-pm/4241762","South Alabama Jaguars at Memphis Tigers Football","South Alabama at Memphis","2018-09-23T00:00:00","normal","2018-01-31T15:00:53",FALSE,"",4241762,"2018-09-23T04:00:00","2018-09-22T19:00:00",FALSE,FALSE,0.492,"2018-01-31T00:00:00",0.592,"ncaa_football",FALSE,NA,52.84,23,23,245,137,NA,NA,NA,NA,NA,"https://seatgeek.com/venues/liberty-bowl-stadium/tickets","335 South Hollywood St.",8,"Memphis, TN","Liberty Bowl Stadium","Memphis","America/Chicago","Memphis, TN 38104","liberty-bowl-stadium",TRUE,"US","TN",2827,"Liberty Bowl Stadium","38104",0.6733288,0,35.12,-89.98,NA,NA,NA
"36","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/bills-at-vikings-tickets/9-23-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347142","Buffalo Bills at Minnesota Vikings","Bills at Vikings","2018-09-23T17:00:00","normal","2018-04-20T01:04:05",FALSE,"",4347142,"2018-09-23T21:00:00","2018-09-23T12:00:00",FALSE,FALSE,0.912,"2018-04-20T00:00:00",0.893,"nfl",FALSE,NA,251.38,95,95,1193,550,NA,NA,"2018-08-23T16:03:24Z",FALSE,"QRCODE","https://seatgeek.com/venues/u-s-bank-stadium/tickets","401 Chicago Avenue",14,"Minneapolis, MN","U.S. Bank Stadium","Minneapolis","America/Chicago","Minneapolis, MN 55415","u-s-bank-stadium",TRUE,"US","MN",218451,"U.S. Bank Stadium","55415",0.88524246,0,44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"37","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/raiders-at-dolphins-tickets/9-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347088","Oakland Raiders at Miami Dolphins","Raiders at Dolphins","2018-09-23T17:00:00","normal","2018-04-20T00:47:48",FALSE,"",4347088,"2018-09-23T21:00:00","2018-09-23T13:00:00",FALSE,FALSE,0.901,"2018-04-20T00:00:00",0.883,"nfl",FALSE,NA,180.68,63,63,899,175,NA,NA,"2018-08-24T20:34:12Z",FALSE,"QRCODE","https://seatgeek.com/venues/hard-rock-stadium/tickets","347 Don Shula Dr.",38,"Miami Gardens, FL","Hard Rock Stadium","Miami Gardens","America/New_York","Miami Gardens, FL 33056","hard-rock-stadium",TRUE,"US","FL",29,"Hard Rock Stadium","33056",0.8378203,0,25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"38","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/colts-at-eagles-tickets/9-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346963","Indianapolis Colts at Philadelphia Eagles","Colts at Eagles","2018-09-23T17:00:00","normal","2018-04-20T00:47:23",FALSE,"",4346963,"2018-09-23T21:00:00","2018-09-23T13:00:00",FALSE,FALSE,0.942,"2018-04-20T00:00:00",0.916,"nfl",FALSE,NA,403.95,221,221,1259,294,NA,NA,"2018-08-24T18:26:28Z",FALSE,"QRCODE","https://seatgeek.com/venues/lincoln-financial-field/tickets","1020 Pattison Ave",17,"Philadelphia, PA","Lincoln Financial Field","Philadelphia","America/New_York","Philadelphia, PA 19148","lincoln-financial-field",TRUE,"US","PA",330,"Lincoln Financial Field","19148",0.90542686,0,39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"39","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/packers-at-redskins-tickets/9-23-2018-landover-maryland-fedex-field/nfl/4346943","Green Bay Packers at Washington Redskins","Packers at Redskins","2018-09-23T17:00:00","normal","2018-04-20T00:47:18",FALSE,"",4346943,"2018-09-23T21:00:00","2018-09-23T13:00:00",FALSE,FALSE,0.994,"2018-04-20T00:00:00",0.956,"nfl",FALSE,NA,343.64,158,158,973,584,NA,NA,"2018-08-24T18:25:58Z",FALSE,"QRCODE","https://seatgeek.com/venues/fedex-field/tickets","1600 Fedex Way",9,"Landover, MD","FedEx Field","Landover","America/New_York","Landover, MD 20785","fedex-field",TRUE,"US","MD",35,"FedEx Field","20785",0.9333444,0,38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"40","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/broncos-at-ravens-tickets/9-23-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347072","Denver Broncos at Baltimore Ravens","Broncos at Ravens","2018-09-23T17:00:00","normal","2018-04-20T00:47:45",FALSE,"",4347072,"2018-09-23T21:00:00","2018-09-23T13:00:00",FALSE,FALSE,0.898,"2018-04-20T00:00:00",0.881,"nfl",FALSE,NA,182.02,77,77,707,336,NA,NA,"2018-08-24T18:29:20Z",FALSE,"QRCODE","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St",9,"Baltimore, MD","M&T Bank Stadium","Baltimore","America/New_York","Baltimore, MD 21230","m-t-bank-stadium",TRUE,"US","MD",1121,"M&T Bank Stadium","21230",0.8927189,0,39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"41","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/49ers-at-chiefs-tickets/9-23-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346985","San Francisco 49ers at Kansas City Chiefs","49ers at Chiefs","2018-09-23T17:00:00","normal","2018-04-20T00:47:28",FALSE,"",4346985,"2018-09-23T21:00:00","2018-09-23T12:00:00",FALSE,FALSE,0.917,"2018-04-20T00:00:00",0.896,"nfl",FALSE,NA,219.4,89,89,557,1081,NA,NA,"2018-08-24T18:27:03Z",FALSE,"QRCODE","https://seatgeek.com/venues/arrowhead-stadium/tickets","1 Arrowhead Drive",10,"Kansas City, MO","Arrowhead Stadium","Kansas City","America/Chicago","Kansas City, MO 64129","arrowhead-stadium",TRUE,"US","MO",1128,"Arrowhead Stadium","64129",0.8827867,0,39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"42","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/giants-at-texans-tickets/9-23-2018-houston-texas-nrg-stadium/nfl/4347021","New York Giants at Houston Texans","Giants at Texans","2018-09-23T17:00:00","normal","2018-04-20T00:47:36",FALSE,"",4347021,"2018-09-23T21:00:00","2018-09-23T12:00:00",FALSE,FALSE,0.931,"2018-04-20T00:00:00",0.904,"nfl",FALSE,NA,302.72,106,106,1248,345,NA,NA,"2018-08-24T18:27:18Z",FALSE,"QRCODE","https://seatgeek.com/venues/nrg-stadium/tickets","1 Reliant Park",46,"Houston, TX","NRG Stadium","Houston","America/Chicago","Houston, TX 77054","nrg-stadium",TRUE,"US","TX",41,"NRG Stadium","77054",0.8624192,0,29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"43","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/saints-at-falcons-tickets/9-23-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347053","New Orleans Saints at Atlanta Falcons","Saints at Falcons","2018-09-23T17:00:00","normal","2018-04-20T00:47:42",FALSE,"",4347053,"2018-09-23T21:00:00","2018-09-23T13:00:00",FALSE,FALSE,0.94,"2018-04-20T00:00:00",0.915,"nfl",FALSE,NA,343.41,153,165,1626,586,NA,NA,"2018-08-24T18:29:05Z",FALSE,"QRCODE","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","441 M.L.K. Jr Dr NW",15,"Atlanta, GA","Mercedes-Benz Stadium","Atlanta","America/New_York","Atlanta, GA 30313","mercedes-benz-stadium",TRUE,"US","GA",419590,"Mercedes-Benz Stadium","30313",0.76958936,0,33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"44","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/bengals-at-panthers-tickets/9-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347045","Cincinnati Bengals at Carolina Panthers","Bengals at Panthers","2018-09-23T17:00:00","normal","2018-04-20T00:47:41",FALSE,"",4347045,"2018-09-23T21:00:00","2018-09-23T13:00:00",FALSE,FALSE,0.895,"2018-04-20T00:00:00",0.88,"nfl",FALSE,NA,209.76,77,77,5376,386,NA,NA,"2018-08-24T18:28:54Z",FALSE,"QRCODE","https://seatgeek.com/venues/bank-of-america-stadium/tickets","800 South Mint Street",10,"Charlotte, NC","Bank of America Stadium","Charlotte","America/New_York","Charlotte, NC 28202","bank-of-america-stadium",TRUE,"US","NC",1122,"Bank of America Stadium","28202",0.8968222,0,35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"45","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/titans-at-jaguars-tickets/9-23-2018-jacksonville-florida-tiaa-bank-field/nfl/4346950","Tennessee Titans at Jacksonville Jaguars","Titans at Jaguars","2018-09-23T17:00:00","normal","2018-04-20T00:47:19",FALSE,"",4346950,"2018-09-23T21:00:00","2018-09-23T13:00:00",FALSE,FALSE,0.823,"2018-04-20T00:00:00",0.824,"nfl",FALSE,NA,105.03,44,44,775,677,NA,NA,"2018-08-24T18:26:19Z",FALSE,"QRCODE","https://seatgeek.com/venues/tiaa-bank-field/tickets","1 Everbank Field Dr",10,"Jacksonville, FL","TIAA Bank Field","Jacksonville","America/New_York","Jacksonville, FL 32202","tiaa-bank-field",TRUE,"US","FL",5178,"TIAA Bank Field","32202",0.83759147,0,30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"46","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/chargers-at-rams-tickets/9-23-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346923","Los Angeles Chargers at Los Angeles Rams","Chargers at Rams","2018-09-23T20:05:00","normal","2018-04-20T00:47:14",FALSE,"",4346923,"2018-09-24T00:05:00","2018-09-23T13:05:00",FALSE,FALSE,0.892,"2018-04-20T00:00:00",0.876,"nfl",FALSE,NA,155.52,61,61,574,764,NA,NA,"2018-09-05T22:17:11Z",FALSE,"QRCODE","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","3911 S Figueroa St",13,"Los Angeles, CA","Los Angeles Memorial Coliseum","Los Angeles","America/Los_Angeles","Los Angeles, CA 90037","los-angeles-memorial-coliseum-1",TRUE,"US","CA",51012,"Los Angeles Memorial Coliseum","90037",0.86898464,0,34.01,-118.29,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"47","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/cowboys-at-seahawks-tickets/9-23-2018-seattle-washington-centurylink-field/nfl/4347129","Dallas Cowboys at Seattle Seahawks","Cowboys at Seahawks","2018-09-23T20:25:00","normal","2018-04-20T00:47:56",FALSE,"",4347129,"2018-09-24T00:25:00","2018-09-23T13:25:00",FALSE,FALSE,0.968,"2018-04-20T00:00:00",0.934,"nfl",FALSE,NA,712.85,331,331,1966,173,NA,NA,"2018-03-02T22:54:54Z",FALSE,"QRCODE","https://seatgeek.com/venues/centurylink-field/tickets","800 Occidental Ave S",14,"Seattle, WA","CenturyLink Field","Seattle","America/Los_Angeles","Seattle, WA 98134","centurylink-field",TRUE,"US","WA",339,"CenturyLink Field","98134",0.87232786,0,47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"48","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/bears-at-cardinals-tickets/9-23-2018-glendale-arizona-state-farm-stadium/nfl/4347104","Chicago Bears at Arizona Cardinals","Bears at Cardinals","2018-09-23T20:25:00","normal","2018-04-20T00:47:52",FALSE,"",4347104,"2018-09-24T00:25:00","2018-09-23T13:25:00",FALSE,FALSE,0.965,"2018-04-20T00:00:00",0.932,"nfl",FALSE,NA,265.09,77,77,653,81,NA,NA,"2018-08-24T20:34:25Z",FALSE,"QRCODE","https://seatgeek.com/venues/state-farm-stadium/tickets","1 Cardinals Drive",11,"Glendale, AZ","State Farm Stadium","Glendale","America/Phoenix","Glendale, AZ 85305","state-farm-stadium",TRUE,"US","AZ",43,"State Farm Stadium","85305",0.93402725,0,33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"49","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/patriots-at-lions-tickets/9-23-2018-detroit-michigan-ford-field/nfl/4347028","New England Patriots at Detroit Lions","Patriots at Lions","2018-09-24T00:20:00","normal","2018-04-20T00:47:37",FALSE,"",4347028,"2018-09-24T04:20:00","2018-09-23T20:20:00",FALSE,FALSE,0.975,"2018-04-20T00:00:00",0.939,"nfl",FALSE,NA,324.04,140,149,1198,399,NA,NA,"2018-08-24T18:27:28Z",FALSE,"QRCODE","https://seatgeek.com/venues/ford-field/tickets","2000 Brush St.",11,"Detroit, MI","Ford Field","Detroit","America/Detroit","Detroit, MI 48226","ford-field",TRUE,"US","MI",346,"Ford Field","48226",0.9029952,0,42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"50","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/steelers-at-buccaneers-tickets/9-24-2018-tampa-florida-raymond-james-stadium/nfl/4346932","Pittsburgh Steelers at Tampa Bay Buccaneers","Steelers at Buccaneers","2018-09-25T00:15:00","normal","2018-04-20T00:47:16",FALSE,"",4346932,"2018-09-25T04:15:00","2018-09-24T20:15:00",FALSE,FALSE,0.907,"2018-04-20T00:00:00",0.878,"nfl",FALSE,NA,379,187,219,1037,48,NA,NA,"2018-08-24T20:35:07Z",FALSE,"QRCODE","https://seatgeek.com/venues/raymond-james-stadium/tickets","4201 North Dale Mabry Highway",16,"Tampa, FL","Raymond James Stadium","Tampa","America/New_York","Tampa, FL 33607","raymond-james-stadium",TRUE,"US","FL",39,"Raymond James Stadium","33607",0.86513025,0,27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"51","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/vikings-at-rams-tickets/9-27-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346922","Minnesota Vikings at Los Angeles Rams","Vikings at Rams","2018-09-28T00:20:00","normal","2018-04-20T00:47:14",FALSE,"",4346922,"2018-09-28T04:20:00","2018-09-27T17:20:00",FALSE,FALSE,0.911,"2018-04-20T00:00:00",0.88,"nfl",FALSE,NA,217.17,60,60,974,635,NA,NA,"2018-09-05T22:17:16Z",FALSE,"QRCODE","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","3911 S Figueroa St",13,"Los Angeles, CA","Los Angeles Memorial Coliseum","Los Angeles","America/Los_Angeles","Los Angeles, CA 90037","los-angeles-memorial-coliseum-1",TRUE,"US","CA",51012,"Los Angeles Memorial Coliseum","90037",0.86898464,0,34.01,-118.29,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
