"","date","timestamp","is_open","time_tbd","visible_until_utc","score","type","description","announce_date","id","datetime_tbd","created_at","popularity","status","url","date_tbd","datetime_utc","short_title","title","datetime_local","general_admission","visible_listing_count","highest_price","lowest_price","average_price","lowest_price_good_deals","median_price","listing_count","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","metro_code","display_location","name","score_venue","extended_address","id_venue","has_upcoming_events","state","popularity_venue","timezone","country","city","postal_code","num_upcoming_events","address","url_venue","slug","name_v2","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"156","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-11-22T21:30:00",0.959,"nfl","","2018-04-20T00:00:00",4347024,FALSE,"2018-04-20T00:47:36",0.897,"normal","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024",FALSE,"2018-11-22T17:30:00","Bears at Lions","Chicago Bears at Detroit Lions","2018-11-22T12:30:00",NA,905,2402,100,221.97429,100,180,661,"QRCODE",FALSE,"2018-08-24T21:53:40Z",505,"Detroit, MI","Ford Field",0.9029952,"Detroit, MI 48226",346,TRUE,"MI",0,"America/Detroit","US","Detroit","48226",9,"2000 Brush St.","https://seatgeek.com/venues/ford-field/tickets","ford-field","Ford Field",-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"157","2018-09-15","2018-09-15_11.02.57",TRUE,FALSE,"2018-11-23T01:30:00",1.005,"nfl","","2018-04-05T00:00:00",4327921,FALSE,"2018-04-05T23:08:47",0.925,"normal","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921",FALSE,"2018-11-22T21:30:00","Redskins at Cowboys","Washington Redskins at Dallas Cowboys","2018-11-22T15:30:00",NA,2358,4408,37,402.51108,37,332,3023,"QRCODE",FALSE,"2018-04-17T22:02:33Z",623,"Arlington, TX","AT&T Stadium",0.9751414,"Arlington, TX 76011",4965,TRUE,"TX",0,"America/Chicago","US","Arlington","76011",23,"1 AT&T Way","https://seatgeek.com/venues/at-t-stadium/tickets","at-t-stadium","AT&T Stadium",-97.0957,32.7459,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"158","2018-09-15","2018-09-15_11.02.57",TRUE,FALSE,"2018-11-23T05:20:00",0.925,"nfl","","2018-04-20T00:00:00",4346968,FALSE,"2018-04-20T00:47:24",0.861,"normal","https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968",FALSE,"2018-11-23T01:20:00","Falcons at Saints","Atlanta Falcons at New Orleans Saints","2018-11-22T19:20:00",NA,1395,4200,119,320.60013,69,299,1418,"QRCODE",FALSE,"2018-05-29T20:39:22Z",622,"New Orleans, LA","Mercedes-Benz Superdome",0.8966978,"New Orleans, LA 70112",128,TRUE,"LA",0,"America/Chicago","US","New Orleans","70112",18,"1500 Sugar Bowl Drive","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","mercedes-benz-superdome","Mercedes-Benz Superdome",-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"159","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-11-24T00:00:00",0.251,"ncaa_football","","2018-02-28T00:00:00",4281983,FALSE,"2018-02-28T15:00:16",0.307,"normal","https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983",FALSE,"2018-11-23T20:00:00","Coastal Carolina at South Alabama","Coastal Carolina Chanticleers at South Alabama Jaguars Football","2018-11-23T14:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686,"Mobile, AL","Ladd Peebles Stadium",0.50177634,"Mobile, AL 36604",3716,TRUE,"AL",0,"America/Chicago","US","Mobile","36604",7,"1621 Virginia St.","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","ladd-peebles-stadium","Ladd Peebles Stadium",-88.0761,30.6748,NA,NA,NA
"160","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-11-25T22:00:00",0.906,"nfl","","2018-04-20T00:00:00",4347039,FALSE,"2018-04-20T00:47:39",0.845,"normal","https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039",FALSE,"2018-11-25T18:00:00","Browns at Bengals","Cleveland Browns at Cincinnati Bengals","2018-11-25T13:00:00",NA,914,11963,50,125.50739,50,96,609,"QRCODE",FALSE,"2018-08-24T21:53:40Z",515,"Cincinnati, OH","Paul Brown Stadium",0.86166537,"Cincinnati, OH 45202",1124,TRUE,"OH",0,"America/New_York","US","Cincinnati","45202",7,"1 Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","paul-brown-stadium","Paul Brown Stadium",-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"161","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-11-25T22:00:00",0.975,"nfl","","2018-04-20T00:00:00",4346918,FALSE,"2018-04-20T00:47:14",0.901,"normal","https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918",FALSE,"2018-11-25T18:00:00","Giants at Eagles","New York Giants at Philadelphia Eagles","2018-11-25T13:00:00",NA,1065,1243,166,411.4688,144,351,433,"QRCODE",FALSE,"2018-08-24T21:53:40Z",504,"Philadelphia, PA","Lincoln Financial Field",0.90542686,"Philadelphia, PA 19148",330,TRUE,"PA",0,"America/New_York","US","Philadelphia","19148",16,"1020 Pattison Ave","https://seatgeek.com/venues/lincoln-financial-field/tickets","lincoln-financial-field","Lincoln Financial Field",-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"162","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-11-25T22:00:00",0.89,"nfl","","2018-04-20T00:00:00",4347058,FALSE,"2018-04-20T00:47:43",0.836,"normal","https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058",FALSE,"2018-11-25T18:00:00","Jaguars at Bills","Jacksonville Jaguars at Buffalo Bills","2018-11-25T13:00:00",NA,1488,636,33,97.390434,33,79,1150,"QRCODE",FALSE,"2018-08-24T21:53:41Z",514,"Orchard Park, NY","New Era Field",0.8815085,"Orchard Park, NY 14127",1135,TRUE,"NY",0,"America/New_York","US","Orchard Park","14127",8,"1 Bills Drive","https://seatgeek.com/venues/new-era-field/tickets","new-era-field","New Era Field",-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"163","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-11-25T22:00:00",0.939,"nfl","","2018-04-20T00:00:00",4347125,FALSE,"2018-04-20T00:47:55",0.872,"normal","https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125",FALSE,"2018-11-25T18:00:00","Seahawks at Panthers","Seattle Seahawks at Carolina Panthers","2018-11-25T13:00:00",NA,1028,749,90,208.95772,90,162,402,"QRCODE",FALSE,"2018-08-24T21:53:41Z",517,"Charlotte, NC","Bank of America Stadium",0.8968222,"Charlotte, NC 28202",1122,TRUE,"NC",0,"America/New_York","US","Charlotte","28202",9,"800 South Mint Street","https://seatgeek.com/venues/bank-of-america-stadium/tickets","bank-of-america-stadium","Bank of America Stadium",-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"164","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-11-25T22:00:00",1.003,"nfl","","2018-04-20T00:00:00",4347098,FALSE,"2018-04-20T00:47:50",0.919,"normal","https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098",FALSE,"2018-11-25T18:00:00","Patriots at Jets","New England Patriots at New York Jets","2018-11-25T13:00:00",NA,1176,1745,108,294.23453,101,248,759,"QRCODE",FALSE,"2018-08-24T21:53:41Z",501,"East Rutherford, NJ","MetLife Stadium",0.94873494,"East Rutherford, NJ 07073",1587,TRUE,"NJ",0,"America/New_York","US","East Rutherford","07073",18,"1 MetLife Stadium Drive","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium","MetLife Stadium",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"165","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-11-25T22:00:00",0.888,"nfl","","2018-04-20T00:00:00",4347067,FALSE,"2018-04-20T00:47:44",0.832,"normal","https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067",FALSE,"2018-11-25T18:00:00","Raiders at Ravens","Oakland Raiders at Baltimore Ravens","2018-11-25T13:00:00",NA,1074,724,66,179.2862,66,138,587,"QRCODE",FALSE,"2018-08-24T21:53:41Z",512,"Baltimore, MD","M&T Bank Stadium",0.8927189,"Baltimore, MD 21230",1121,TRUE,"MD",0,"America/New_York","US","Baltimore","21230",8,"1101 Russell St","https://seatgeek.com/venues/m-t-bank-stadium/tickets","m-t-bank-stadium","M&T Bank Stadium",-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"166","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-11-25T22:00:00",0.903,"nfl","","2018-04-20T00:00:00",4346928,FALSE,"2018-04-20T00:47:15",0.842,"normal","https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928",FALSE,"2018-11-25T18:00:00","49ers at Buccaneers","San Francisco 49ers at Tampa Bay Buccaneers","2018-11-25T13:00:00",NA,256,528,77,241,71,203,28,"QRCODE",FALSE,"2018-08-24T21:53:40Z",539,"Tampa, FL","Raymond James Stadium",0.86513025,"Tampa, FL 33607",39,TRUE,"FL",0,"America/New_York","US","Tampa","33607",15,"4201 North Dale Mabry Highway","https://seatgeek.com/venues/raymond-james-stadium/tickets","raymond-james-stadium","Raymond James Stadium",-82.5034,27.9753,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"167","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-11-25T22:00:00",0.891,"nfl","","2018-04-20T00:00:00",4346956,FALSE,"2018-04-20T00:47:21",0.839,"normal","https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956",FALSE,"2018-11-25T18:00:00","Dolphins at Colts","Miami Dolphins at Indianapolis Colts","2018-11-25T13:00:00",NA,1062,934,33,110.46676,40,92,707,"QRCODE",FALSE,"2018-08-24T21:53:40Z",527,"Indianapolis, IN","Lucas Oil Stadium",0.9071682,"Indianapolis, IN 46225",1130,TRUE,"IN",0,"America/Indiana/Indianapolis","US","Indianapolis","46225",13,"500 South Capitol Avenue","https://seatgeek.com/venues/lucas-oil-stadium/tickets","lucas-oil-stadium","Lucas Oil Stadium",-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"168","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-11-26T01:05:00",0.91,"nfl","","2018-04-20T00:00:00",4347109,FALSE,"2018-04-20T00:47:52",0.842,"normal","https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109",FALSE,"2018-11-25T21:05:00","Cardinals at Chargers","Arizona Cardinals at Los Angeles Chargers","2018-11-25T13:05:00",NA,786,600,109,208.7517,99,195,588,"QRCODE",FALSE,"2018-08-24T21:53:41Z",803,"Carson, CA","StubHub Center",0.7228164,"Carson, CA 90746",52,TRUE,"CA",0,"America/Los_Angeles","US","Carson","90746",16,"18400 Avalon Blvd","https://seatgeek.com/venues/stubhub-center/tickets","stubhub-center","StubHub Center",-118.261,33.8643,NA,NA,NA
"169","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-11-26T01:25:00",0.949,"nfl","","2018-04-20T00:00:00",4347143,FALSE,"2018-04-20T01:04:05",0.884,"normal","https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143",FALSE,"2018-11-25T21:25:00","Steelers at Broncos","Pittsburgh Steelers at Denver Broncos","2018-11-25T14:25:00",NA,1079,123594,230,1880.0565,164,398,177,"QRCODE",FALSE,"2018-08-24T21:53:41Z",751,"Denver, CO","Sports Authority Field at Mile High",0.9028296,"Denver, CO 80204",1131,TRUE,"CO",0,"America/Denver","US","Denver","80204",7,"1701 Bryant Street","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","sports-authority-field-at-mile-high","Sports Authority Field at Mile High",-105.02,39.74,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"170","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-11-26T05:20:00",0.978,"nfl","","2018-04-20T00:00:00",4347133,FALSE,"2018-04-20T01:04:04",0.904,"normal","https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133",FALSE,"2018-11-26T01:20:00","Packers at Vikings","Green Bay Packers at Minnesota Vikings","2018-11-25T19:20:00",NA,956,3673,232,460.59854,220,374,553,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0,"Minneapolis, MN","U.S. Bank Stadium",0.88524246,"Minneapolis, MN 55415",218451,TRUE,"MN",0,"America/Chicago","US","Minneapolis","55415",13,"401 Chicago Avenue","https://seatgeek.com/venues/u-s-bank-stadium/tickets","u-s-bank-stadium","U.S. Bank Stadium",-93.26,44.97,"NONE",FALSE,"2018-08-22T15:34:15Z"
"171","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-11-27T05:15:00",0.888,"nfl","","2018-04-20T00:00:00",4347017,FALSE,"2018-04-20T00:47:36",0.819,"normal","https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017",FALSE,"2018-11-27T01:15:00","Titans at Texans","Tennessee Titans at Houston Texans","2018-11-26T19:15:00",NA,1253,954,44,174.70894,44,137,615,"QRCODE",FALSE,"2018-08-24T21:53:41Z",618,"Houston, TX","NRG Stadium",0.8624192,"Houston, TX 77054",41,TRUE,"TX",0,"America/Chicago","US","Houston","77054",46,"1 Reliant Park","https://seatgeek.com/venues/nrg-stadium/tickets","nrg-stadium","NRG Stadium",-95.4107,29.6847,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"172","2018-09-15","2018-09-15_11.02.57",TRUE,FALSE,"2018-11-30T05:20:00",1.015,"nfl","","2018-04-05T00:00:00",4327920,FALSE,"2018-04-05T23:08:47",0.925,"normal","https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920",FALSE,"2018-11-30T01:20:00","Saints at Cowboys","New Orleans Saints at Dallas Cowboys","2018-11-29T19:20:00",NA,2280,4417,41,427.1848,41,359,2873,"QRCODE",FALSE,"2018-04-17T22:02:33Z",623,"Arlington, TX","AT&T Stadium",0.9751414,"Arlington, TX 76011",4965,TRUE,"TX",0,"America/Chicago","US","Arlington","76011",23,"1 AT&T Way","https://seatgeek.com/venues/at-t-stadium/tickets","at-t-stadium","AT&T Stadium",-97.0957,32.7459,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"173","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-02T22:00:00",0.906,"nfl","","2018-04-20T00:00:00",4347023,FALSE,"2018-04-20T00:47:36",0.844,"normal","https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023",FALSE,"2018-12-02T18:00:00","Rams at Lions","Los Angeles Rams at Detroit Lions","2018-12-02T13:00:00",NA,903,1197,66,152.58548,62,127,620,"QRCODE",FALSE,"2018-08-24T21:53:41Z",505,"Detroit, MI","Ford Field",0.9029952,"Detroit, MI 48226",346,TRUE,"MI",0,"America/Detroit","US","Detroit","48226",9,"2000 Brush St.","https://seatgeek.com/venues/ford-field/tickets","ford-field","Ford Field",-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"174","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-02T22:00:00",0.912,"nfl","","2018-04-20T00:00:00",4347087,FALSE,"2018-04-20T00:47:48",0.836,"normal","https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087",FALSE,"2018-12-02T18:00:00","Bills at Dolphins","Buffalo Bills at Miami Dolphins","2018-12-02T13:00:00",NA,1013,902,49,154.32092,46,132,215,"QRCODE",FALSE,"2018-08-24T21:53:41Z",528,"Miami Gardens, FL","Hard Rock Stadium",0.8378203,"Miami Gardens, FL 33056",29,TRUE,"FL",0,"America/New_York","US","Miami Gardens","33056",38,"347 Don Shula Dr.","https://seatgeek.com/venues/hard-rock-stadium/tickets","hard-rock-stadium","Hard Rock Stadium",-80.24,25.96,"NONE",FALSE,"2017-10-03T18:58:44Z"
"175","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-02T22:00:00",0.899,"nfl","","2018-04-20T00:00:00",4346927,FALSE,"2018-04-20T00:47:15",0.831,"normal","https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927",FALSE,"2018-12-02T18:00:00","Panthers at Buccaneers","Carolina Panthers at Tampa Bay Buccaneers","2018-12-02T13:00:00",NA,503,406,68,168.55556,58,143,27,"QRCODE",FALSE,"2018-08-24T21:53:41Z",539,"Tampa, FL","Raymond James Stadium",0.86513025,"Tampa, FL 33607",39,TRUE,"FL",0,"America/New_York","US","Tampa","33607",15,"4201 North Dale Mabry Highway","https://seatgeek.com/venues/raymond-james-stadium/tickets","raymond-james-stadium","Raymond James Stadium",-82.5034,27.9753,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"176","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-02T22:00:00",0.932,"nfl","","2018-04-20T00:00:00",4347108,FALSE,"2018-04-20T00:47:52",0.86,"normal","https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108",FALSE,"2018-12-02T18:00:00","Chargers at Steelers","Los Angeles Chargers at Pittsburgh Steelers","2018-12-02T13:00:00",NA,1181,962,92,207.96301,92,173,703,"QRCODE",FALSE,"2018-08-24T21:53:41Z",508,"Pittsburgh, PA","Heinz Field",0.9033526,"Pittsburgh, PA 15212",1119,TRUE,"PA",0,"America/New_York","US","Pittsburgh","15212",12,"100 Art Rooney Avenue","https://seatgeek.com/venues/heinz-field/tickets","heinz-field","Heinz Field",-80.0158,40.4468,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"177","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-02T22:00:00",0.929,"nfl","","2018-04-20T00:00:00",4346909,FALSE,"2018-04-20T00:47:13",0.858,"normal","https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909",FALSE,"2018-12-02T18:00:00","Cardinals at Packers","Arizona Cardinals at Green Bay Packers","2018-12-02T12:00:00",NA,1153,721,157,264.9652,151,230,460,"QRCODE",FALSE,"2018-08-24T21:53:41Z",658,"Green Bay, WI","Lambeau Field",0.92909414,"Green Bay, WI 54304",1125,TRUE,"WI",0,"America/Chicago","US","Green Bay","54304",7,"1265 Lombardi Avenue","https://seatgeek.com/venues/lambeau-field/tickets","lambeau-field","Lambeau Field",-88.0622,44.5013,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"178","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-02T22:00:00",0.841,"nfl","","2018-04-20T00:00:00",4346946,FALSE,"2018-04-20T00:47:19",0.784,"normal","https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-everbank-field/nfl/4346946",FALSE,"2018-12-02T18:00:00","Colts at Jaguars","Indianapolis Colts at Jacksonville Jaguars","2018-12-02T13:00:00",NA,921,5572,54,142.94527,54,109,749,"QRCODE",FALSE,"2018-08-24T21:53:41Z",561,"Jacksonville, FL","EverBank Field",0.83759147,"Jacksonville, FL 32202",5178,TRUE,"FL",0,"America/New_York","US","Jacksonville","32202",10,"1 Everbank Field Dr","https://seatgeek.com/venues/everbank-field/tickets","everbank-field","EverBank Field",-81.6373,30.3239,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"179","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-02T22:00:00",0.941,"nfl","","2018-04-20T00:00:00",4347048,FALSE,"2018-04-20T00:47:41",0.873,"normal","https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048",FALSE,"2018-12-02T18:00:00","Ravens at Falcons","Baltimore Ravens at Atlanta Falcons","2018-12-02T13:00:00",NA,1137,1199,66,219.62485,66,175,821,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0,"Atlanta, GA","Mercedes-Benz Stadium",0.76958936,"Atlanta, GA 30313",419590,TRUE,"GA",0,"America/New_York","US","Atlanta","30313",20,"35 Northside Dr NW","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","mercedes-benz-stadium","Mercedes-Benz Stadium",-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"180","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-02T22:00:00",0.938,"nfl","","2018-04-20T00:00:00",4347038,FALSE,"2018-04-20T00:47:39",0.862,"normal","https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038",FALSE,"2018-12-02T18:00:00","Broncos at Bengals","Denver Broncos at Cincinnati Bengals","2018-12-02T13:00:00",NA,911,513,50,112.53691,49,97,596,"QRCODE",FALSE,"2018-08-24T21:53:41Z",515,"Cincinnati, OH","Paul Brown Stadium",0.86166537,"Cincinnati, OH 45202",1124,TRUE,"OH",0,"America/New_York","US","Cincinnati","45202",7,"1 Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","paul-brown-stadium","Paul Brown Stadium",-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"181","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-02T22:00:00",0.951,"nfl","","2018-04-20T00:00:00",4347004,FALSE,"2018-04-20T00:47:32",0.871,"normal","https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004",FALSE,"2018-12-02T18:00:00","Bears at Giants","Chicago Bears at New York Giants","2018-12-02T13:00:00",NA,1348,1666,102,259.1547,96,204,821,"QRCODE",FALSE,"2018-08-24T21:53:41Z",501,"East Rutherford, NJ","MetLife Stadium",0.94873494,"East Rutherford, NJ 07073",1587,TRUE,"NJ",0,"America/New_York","US","East Rutherford","07073",18,"1 MetLife Stadium Drive","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium","MetLife Stadium",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"182","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-02T22:00:00",0.911,"nfl","","2018-04-20T00:00:00",4347156,FALSE,"2018-04-20T03:52:35",0.839,"normal","https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156",FALSE,"2018-12-02T18:00:00","Browns at Texans","Cleveland Browns at Houston Texans","2018-12-02T12:00:00",NA,1088,2231,45,170.30508,45,130,531,"QRCODE",FALSE,"2018-08-24T21:53:41Z",618,"Houston, TX","NRG Stadium",0.8624192,"Houston, TX 77054",41,TRUE,"TX",0,"America/Chicago","US","Houston","77054",46,"1 Reliant Park","https://seatgeek.com/venues/nrg-stadium/tickets","nrg-stadium","NRG Stadium",-95.4107,29.6847,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"183","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-03T00:05:00",0.876,"nfl","","2018-04-20T00:00:00",4346989,FALSE,"2018-04-20T00:47:29",0.813,"normal","https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989",FALSE,"2018-12-02T20:05:00","Jets at Titans","New York Jets at Tennessee Titans","2018-12-02T15:05:00",NA,919,661,38,151.73184,38,129,537,"QRCODE",FALSE,"2018-08-24T21:53:41Z",659,"Nashville, TN","Nissan Stadium",0.8546275,"Nashville, TN 37213",1126,TRUE,"TN",0,"America/New_York","US","Nashville","37213",15,"1 Titans Way","https://seatgeek.com/venues/nissan-stadium/tickets","nissan-stadium","Nissan Stadium",-86.7713,36.1665,"NONE",FALSE,"2015-10-19T15:09:39Z"
"184","2018-09-15","2018-09-15_11.02.57",FALSE,FALSE,"2018-12-03T01:05:00",0.921,"nfl","","2018-04-20T00:00:00",4347152,FALSE,"2018-04-20T01:04:24",0.849,"normal","https://seatgeek.com/chiefs-at-raiders-tickets/12-2-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347152",FALSE,"2018-12-02T21:05:00","Chiefs at Raiders","Kansas City Chiefs at Oakland Raiders","2018-12-02T13:05:00",NA,913,1312,87,209.03677,87,193,571,"QRCODE",FALSE,"2018-08-24T21:53:41Z",807,"Oakland, CA","Oakland-Alameda County Coliseum",0.7817843,"Oakland, CA 94621",14,TRUE,"CA",0,"America/Los_Angeles","US","Oakland","94621",26,"7000 Coliseum Way","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","oakland-alameda-county-coliseum","Oakland-Alameda County Coliseum",-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
