"","date","timestamp","datetime_local","time_tbd","status","datetime_utc","description","title","id","url","score","created_at","date_tbd","announce_date","is_open","short_title","type","popularity","datetime_tbd","visible_until_utc","general_admission","lowest_price_good_deals","listing_count","average_price","visible_listing_count","median_price","lowest_price","highest_price","method_accessMethod","created_at_accessMethod","employee_only_accessMethod","num_upcoming_events","postal_code","display_location","country","extended_address","address","slug","timezone","url_venue","score_venue","state","name","id_venue","city","has_upcoming_events","name_v2","popularity_venue","lat","lon","method_AccessMethod","created_at_AccessMethod","employee_only_AccessMethod"
"93","2018-09-07","2018-09-07_16.00.44","2018-10-14T12:00:00",FALSE,"normal","2018-10-14T17:00:00","","Buffalo Bills at Houston Texans",4347019,"https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019",0.901,"2018-04-20T00:47:36",FALSE,"2018-04-20T00:00:00",FALSE,"Bills at Texans","nfl",0.853,FALSE,"2018-10-14T21:00:00",NA,61,2020,205.9,NA,NA,61,5735,"QRCODE","2018-08-24T21:53:35Z",FALSE,47,"77054","Houston, TX","US","Houston, TX 77054","1 Reliant Park","nrg-stadium","America/Chicago","https://seatgeek.com/venues/nrg-stadium/tickets",0.8624192,"TX","NRG Stadium",41,"Houston",TRUE,"NRG Stadium",0,29.6847,-95.4107,"QRCODE_TM","2015-11-04T18:42:27Z",FALSE
"94","2018-09-07","2018-09-07_16.00.44","2018-10-14T13:00:00",FALSE,"normal","2018-10-14T17:00:00","","Carolina Panthers at Washington Redskins",4346942,"https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942",0.957,"2018-04-20T00:47:18",FALSE,"2018-04-20T00:00:00",FALSE,"Panthers at Redskins","nfl",0.905,FALSE,"2018-10-14T21:00:00",NA,86,2266,232.15,NA,NA,86,1276,"QRCODE","2018-08-24T21:52:02Z",FALSE,9,"20785","Landover, MD","US","Landover, MD 20785","1600 Fedex Way","fedex-field","America/New_York","https://seatgeek.com/venues/fedex-field/tickets",0.9333444,"MD","FedEx Field",35,"Landover",TRUE,"FedEx Field",0,38.9071,-76.8658,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"95","2018-09-07","2018-09-07_16.00.44","2018-10-14T12:00:00",FALSE,"normal","2018-10-14T17:00:00","","Arizona Cardinals at Minnesota Vikings",4347145,"https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145",0.912,"2018-04-20T01:04:06",FALSE,"2018-04-20T00:00:00",FALSE,"Cardinals at Vikings","nfl",0.871,FALSE,"2018-10-14T21:00:00",NA,104,1232,322.23,NA,NA,104,1694,"QRCODE","2018-08-24T21:53:38Z",FALSE,14,"55415","Minneapolis, MN","US","Minneapolis, MN 55415","401 Chicago Avenue","u-s-bank-stadium","America/Chicago","https://seatgeek.com/venues/u-s-bank-stadium/tickets",0.88524246,"MN","U.S. Bank Stadium",218451,"Minneapolis",TRUE,"U.S. Bank Stadium",0,44.97,-93.26,"NONE","2018-08-22T15:34:15Z",FALSE
"96","2018-09-07","2018-09-07_16.00.44","2018-10-14T15:25:00",FALSE,"normal","2018-10-14T19:25:00","","Baltimore Ravens at Tennessee Titans",4346991,"https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991",0.872,"2018-04-20T00:47:30",FALSE,"2018-04-20T00:00:00",FALSE,"Ravens at Titans","nfl",0.832,FALSE,"2018-10-14T23:25:00",NA,54,1077,190.93,NA,NA,54,1398,"QRCODE","2018-08-24T21:53:35Z",FALSE,16,"37213","Nashville, TN","US","Nashville, TN 37213","1 Titans Way","nissan-stadium","America/New_York","https://seatgeek.com/venues/nissan-stadium/tickets",0.8546275,"TN","Nissan Stadium",1126,"Nashville",TRUE,"Nissan Stadium",0,36.1665,-86.7713,"NONE","2015-10-19T15:09:39Z",FALSE
"97","2018-09-07","2018-09-07_16.00.44","2018-10-14T14:05:00",FALSE,"normal","2018-10-14T20:05:00","","Los Angeles Rams at Denver Broncos",4347138,"https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138",0.916,"2018-04-20T01:04:04",FALSE,"2018-04-20T00:00:00",FALSE,"Rams at Broncos","nfl",0.873,FALSE,"2018-10-15T00:05:00",NA,140,1304,430.03,NA,NA,140,1922,"QRCODE","2018-08-24T21:53:38Z",FALSE,8,"80204","Denver, CO","US","Denver, CO 80204","1701 Bryant St.","sports-authority-field-at-mile-high","America/Denver","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",0.9028296,"CO","Sports Authority Field at Mile High",1131,"Denver",TRUE,"Sports Authority Field at Mile High",0,39.74,-105.02,"QRCODE_TM","2015-08-07T18:39:02Z",FALSE
"98","2018-09-07","2018-09-07_16.00.44","2018-10-14T15:25:00",FALSE,"normal","2018-10-14T20:25:00","","Jacksonville Jaguars at Dallas Cowboys",4327923,"https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923",0.981,"2018-04-05T23:08:47",FALSE,"2018-04-05T00:00:00",TRUE,"Jaguars at Cowboys","nfl",0.923,FALSE,"2018-10-15T00:25:00",NA,32,2613,339.12,NA,NA,32,4310,"QRCODE","2018-04-17T22:02:33Z",FALSE,24,"76011","Arlington, TX","US","Arlington, TX 76011","1 AT&T Way","at-t-stadium","America/Chicago","https://seatgeek.com/venues/at-t-stadium/tickets",0.9751414,"TX","AT&T Stadium",4965,"Arlington",TRUE,"AT&T Stadium",0,32.7459,-97.0957,"QRCODE","2018-04-17T22:02:33Z",FALSE
"99","2018-09-07","2018-09-07_16.00.44","2018-10-14T20:20:00",FALSE,"normal","2018-10-15T00:20:00","","Kansas City Chiefs at New England Patriots",4347095,"https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095",0.965,"2018-04-20T00:47:50",FALSE,"2018-04-20T00:00:00",FALSE,"Chiefs at Patriots","nfl",0.909,FALSE,"2018-10-15T04:20:00",NA,172,1626,637.27,NA,NA,172,2066,"QRCODE","2018-08-24T21:53:35Z",FALSE,14,"02035","Foxborough, MA","US","Foxborough, MA 02035","1 Patriot Place","gillette-stadium","America/New_York","https://seatgeek.com/venues/gillette-stadium/tickets",0.8983344,"MA","Gillette Stadium",33,"Foxborough",TRUE,"Gillette Stadium",0,42.0906,-71.2674,"NONE","2018-08-22T15:36:58Z",FALSE
"100","2018-09-07","2018-09-07_16.00.44","2018-10-15T19:15:00",FALSE,"normal","2018-10-16T00:15:00","","San Francisco 49ers at Green Bay Packers",4346914,"https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914",0.952,"2018-04-20T00:47:13",FALSE,"2018-04-20T00:00:00",FALSE,"49ers at Packers","nfl",0.899,FALSE,"2018-10-16T04:15:00",NA,175,1091,373.77,NA,NA,175,1421,"QRCODE","2018-08-24T21:53:38Z",FALSE,8,"54304","Green Bay, WI","US","Green Bay, WI 54304","1265 Lombardi Avenue","lambeau-field","America/Chicago","https://seatgeek.com/venues/lambeau-field/tickets",0.92909414,"WI","Lambeau Field",1125,"Green Bay",TRUE,"Lambeau Field",0,44.5013,-88.0622,"QRCODE_TM","2015-09-02T22:43:34Z",FALSE
"101","2018-09-07","2018-09-07_16.00.44","2018-10-18T17:20:00",FALSE,"normal","2018-10-19T00:20:00","","Denver Broncos at Arizona Cardinals",4347102,"https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102",0.943,"2018-04-20T00:47:51",FALSE,"2018-04-20T00:00:00",FALSE,"Broncos at Cardinals","nfl",0.889,FALSE,"2018-10-19T04:20:00",NA,59,1690,224.01,NA,NA,59,1601,"QRCODE","2018-08-24T21:53:38Z",FALSE,11,"85305","Glendale, AZ","US","Glendale, AZ 85305","1 Cardinals Drive","state-farm-stadium","America/Phoenix","https://seatgeek.com/venues/state-farm-stadium/tickets",0.93402725,"AZ","State Farm Stadium",43,"Glendale",TRUE,"State Farm Stadium",0,33.5294,-112.262,"NONE","2015-12-21T17:26:05Z",FALSE
"102","2018-09-07","2018-09-07_16.00.44","2018-10-20T18:30:00",FALSE,"normal","2018-10-20T23:30:00","","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball",4471322,"https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/10-20-2018-jonesboro-arkansas-asu-convocation-center-1/nfl/4471322",0.446,"2018-08-01T16:01:33",FALSE,"2018-08-01T00:00:00",FALSE,"Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","nfl",0.519,FALSE,"2018-10-21T03:30:00",NA,NA,1,21,NA,NA,21,21,"QRCODE","2018-08-24T21:53:38Z",FALSE,36,"72401","Jonesboro, AR","US","Jonesboro, AR 72401","217 Olympic Drive","asu-convocation-center-1","America/Chicago","https://seatgeek.com/venues/asu-convocation-center-1/tickets",0.5808074,"AR","ASU Convocation Center",4081,"Jonesboro",TRUE,"ASU Convocation Center",0,35.8438,-90.6691,NA,NA,NA
"103","2018-09-07","2018-09-07_16.00.44","2018-10-21T13:00:00",FALSE,"normal","2018-10-21T17:00:00","","Buffalo Bills at Indianapolis Colts",4346960,"https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960",0.877,"2018-04-20T00:47:22",FALSE,"2018-04-20T00:00:00",FALSE,"Bills at Colts","nfl",0.838,FALSE,"2018-10-21T21:00:00",NA,34,2211,173.93,NA,NA,34,6154,"QRCODE","2018-08-24T21:53:38Z",FALSE,14,"46225","Indianapolis, IN","US","Indianapolis, IN 46225","500 South Capitol Avenue","lucas-oil-stadium","America/Indiana/Indianapolis","https://seatgeek.com/venues/lucas-oil-stadium/tickets",0.9071682,"IN","Lucas Oil Stadium",1130,"Indianapolis",TRUE,"Lucas Oil Stadium",0,39.7601,-86.1639,"QRCODE_TM","2015-08-22T16:51:43Z",FALSE
"104","2018-09-07","2018-09-07_16.00.44","2018-10-21T12:00:00",FALSE,"normal","2018-10-21T17:00:00","","New England Patriots at Chicago Bears",4347008,"https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008",0.991,"2018-04-20T00:47:33",FALSE,"2018-04-20T00:00:00",FALSE,"Patriots at Bears","nfl",0.92,FALSE,"2018-10-21T21:00:00",NA,255,1115,698.65,NA,NA,255,3083,"QRCODE","2018-08-24T21:53:38Z",FALSE,12,"60605","Chicago, IL","US","Chicago, IL 60605","1410 S. Museum Campus Drive","soldier-field","America/Chicago","https://seatgeek.com/venues/soldier-field/tickets",0.940013,"IL","Soldier Field",31,"Chicago",TRUE,"Soldier Field",0,41.8623,-87.6159,"NONE","2018-06-02T00:44:08Z",FALSE
"105","2018-09-07","2018-09-07_16.00.44","2018-10-21T13:00:00",FALSE,"normal","2018-10-21T17:00:00","","Minnesota Vikings at New York Jets",4346975,"https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975",0.965,"2018-04-20T00:47:26",FALSE,"2018-04-20T00:00:00",FALSE,"Vikings at Jets","nfl",0.897,FALSE,"2018-10-21T21:00:00",NA,59,2212,206.44,NA,NA,59,1493,"QRCODE","2018-08-24T21:53:38Z",FALSE,21,"07073","East Rutherford, NJ","US","East Rutherford, NJ 07073","1 MetLife Stadium Drive","metlife-stadium","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"NJ","MetLife Stadium",1587,"East Rutherford",TRUE,"MetLife Stadium",0,40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"106","2018-09-07","2018-09-07_16.00.44","2018-10-21T13:00:00",FALSE,"normal","2018-10-21T17:00:00","","Detroit Lions at Miami Dolphins",4347084,"https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084",0.9,"2018-04-20T00:47:47",FALSE,"2018-04-20T00:00:00",FALSE,"Lions at Dolphins","nfl",0.845,FALSE,"2018-10-21T21:00:00",NA,51,2123,248.65,NA,NA,51,6934,"QRCODE","2018-08-24T21:53:38Z",FALSE,39,"33056","Miami Gardens, FL","US","Miami Gardens, FL 33056","347 Don Shula Dr.","hard-rock-stadium","America/New_York","https://seatgeek.com/venues/hard-rock-stadium/tickets",0.8378203,"FL","Hard Rock Stadium",29,"Miami Gardens",TRUE,"Hard Rock Stadium",0,25.96,-80.24,"NONE","2017-10-03T18:58:44Z",FALSE
"107","2018-09-07","2018-09-07_16.00.44","2018-10-21T13:00:00",FALSE,"normal","2018-10-21T17:00:00","","Cleveland Browns at Tampa Bay Buccaneers",4346931,"https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931",0.884,"2018-04-20T00:47:16",FALSE,"2018-04-20T00:00:00",FALSE,"Browns at Buccaneers","nfl",0.834,FALSE,"2018-10-21T21:00:00",NA,83,993,234.41,NA,NA,83,1268,"QRCODE","2018-08-24T21:53:38Z",FALSE,16,"33607","Tampa, FL","US","Tampa, FL 33607","4201 North Dale Mabry Highway","raymond-james-stadium","America/New_York","https://seatgeek.com/venues/raymond-james-stadium/tickets",0.86513025,"FL","Raymond James Stadium",39,"Tampa",TRUE,"Raymond James Stadium",0,27.9753,-82.5034,"QRCODE_TM","2015-08-24T14:44:53Z",FALSE
"108","2018-09-07","2018-09-07_16.00.44","2018-10-21T12:00:00",FALSE,"normal","2018-10-21T17:00:00","","Cincinnati Bengals at Kansas City Chiefs",4346982,"https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982",0.896,"2018-04-20T00:47:27",FALSE,"2018-04-20T00:00:00",FALSE,"Bengals at Chiefs","nfl",0.846,FALSE,"2018-10-21T21:00:00",NA,42,1424,170.16,NA,NA,42,11704,"QRCODE","2018-08-24T21:53:38Z",FALSE,10,"64129","Kansas City, MO","US","Kansas City, MO 64129","1 Arrowhead Drive","arrowhead-stadium","America/Chicago","https://seatgeek.com/venues/arrowhead-stadium/tickets",0.8827867,"MO","Arrowhead Stadium",1128,"Kansas City",TRUE,"Arrowhead Stadium",0,39.0489,-94.4839,"QRCODE_TM","2015-08-20T16:20:51Z",FALSE
"109","2018-09-07","2018-09-07_16.00.44","2018-10-21T13:00:00",FALSE,"normal","2018-10-21T17:00:00","","Houston Texans at Jacksonville Jaguars",4346948,"https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-tiaa-bank-field/nfl/4346948",0.834,"2018-04-20T00:47:19",FALSE,"2018-04-20T00:00:00",FALSE,"Texans at Jaguars","nfl",0.796,FALSE,"2018-10-21T21:00:00",NA,52,1129,137.21,NA,NA,52,590,"QRCODE","2018-08-24T21:53:38Z",FALSE,10,"32202","Jacksonville, FL","US","Jacksonville, FL 32202","1 Everbank Field Dr","tiaa-bank-field","America/New_York","https://seatgeek.com/venues/tiaa-bank-field/tickets",0.83759147,"FL","TIAA Bank Field",5178,"Jacksonville",TRUE,"TIAA Bank Field",0,30.3239,-81.6373,"QRCODE_TM","2015-10-17T20:03:42Z",FALSE
"110","2018-09-07","2018-09-07_16.00.44","2018-10-21T13:00:00",FALSE,"normal","2018-10-21T17:00:00","","Carolina Panthers at Philadelphia Eagles",4347036,"https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036",0.95,"2018-04-20T00:47:39",FALSE,"2018-04-20T00:00:00",FALSE,"Panthers at Eagles","nfl",0.889,FALSE,"2018-10-21T21:00:00",NA,205,407,420.97,NA,NA,205,3586,"QRCODE","2018-08-24T21:53:38Z",FALSE,17,"19148","Philadelphia, PA","US","Philadelphia, PA 19148","1020 Pattison Ave","lincoln-financial-field","America/New_York","https://seatgeek.com/venues/lincoln-financial-field/tickets",0.90542686,"PA","Lincoln Financial Field",330,"Philadelphia",TRUE,"Lincoln Financial Field",0,39.9046,-75.1675,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"111","2018-09-07","2018-09-07_16.00.44","2018-10-21T16:05:00",FALSE,"normal","2018-10-21T20:05:00","","New Orleans Saints at Baltimore Ravens",4347071,"https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071",0.884,"2018-04-20T00:47:45",FALSE,"2018-04-20T00:00:00",FALSE,"Saints at Ravens","nfl",0.835,FALSE,"2018-10-22T00:05:00",NA,57,2114,228.44,NA,NA,57,822,"QRCODE","2018-08-24T21:53:38Z",FALSE,9,"21230","Baltimore, MD","US","Baltimore, MD 21230","1101 Russell St","m-t-bank-stadium","America/New_York","https://seatgeek.com/venues/m-t-bank-stadium/tickets",0.8927189,"MD","M&T Bank Stadium",1121,"Baltimore",TRUE,"M&T Bank Stadium",0,39.2774,-76.623,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"112","2018-09-07","2018-09-07_16.00.44","2018-10-21T16:25:00",FALSE,"normal","2018-10-21T20:25:00","","Dallas Cowboys at Washington Redskins",4346941,"https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941",1.002,"2018-04-20T00:47:18",FALSE,"2018-04-20T00:00:00",FALSE,"Cowboys at Redskins","nfl",0.932,FALSE,"2018-10-22T00:25:00",NA,189,2140,400.76,NA,NA,189,1318,"QRCODE","2018-08-24T21:53:38Z",FALSE,9,"20785","Landover, MD","US","Landover, MD 20785","1600 Fedex Way","fedex-field","America/New_York","https://seatgeek.com/venues/fedex-field/tickets",0.9333444,"MD","FedEx Field",35,"Landover",TRUE,"FedEx Field",0,38.9071,-76.8658,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"113","2018-09-07","2018-09-07_16.00.44","2018-10-21T17:20:00",FALSE,"normal","2018-10-22T00:20:00","","Los Angeles Rams at San Francisco 49ers",4347118,"https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118",0.961,"2018-04-20T00:47:54",FALSE,"2018-04-20T00:00:00",FALSE,"Rams at 49ers","nfl",0.893,FALSE,"2018-10-22T04:20:00",NA,103,1733,308.82,NA,NA,103,3694,"QRCODE","2018-08-24T21:53:38Z",FALSE,13,"95054","Santa Clara, CA","US","Santa Clara, CA 95054","4900 Marie P DeBartolo Way","levi-s-stadium","America/Los_Angeles","https://seatgeek.com/venues/levi-s-stadium/tickets",0.95768774,"CA","Levi's Stadium",58670,"Santa Clara",TRUE,"Levi's Stadium",0,37.4023,-121.969,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"114","2018-09-07","2018-09-07_16.00.44","2018-10-22T20:15:00",FALSE,"normal","2018-10-23T00:15:00","","New York Giants at Atlanta Falcons",4347050,"https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050",0.953,"2018-04-20T00:47:42",FALSE,"2018-04-20T00:00:00",FALSE,"Giants at Falcons","nfl",0.89,FALSE,"2018-10-23T04:15:00",NA,121,1465,371.44,NA,NA,121,3400,"QRCODE","2018-08-24T21:53:38Z",FALSE,15,"30313","Atlanta, GA","US","Atlanta, GA 30313","441 M.L.K. Jr Dr NW","mercedes-benz-stadium","America/New_York","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",0.76958936,"GA","Mercedes-Benz Stadium",419590,"Atlanta",TRUE,"Mercedes-Benz Stadium",0,33.76,-84.4,"QRCODE","2018-08-23T20:14:46Z",FALSE
"115","2018-09-07","2018-09-07_16.00.44","2018-10-23T19:00:00",FALSE,"normal","2018-10-24T00:00:00","","Troy Trojans at South Alabama Jaguars Football",4281985,"https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985",0.319,"2018-02-28T15:00:17",FALSE,"2018-02-28T00:00:00",FALSE,"Troy at South Alabama","ncaa_football",0.387,FALSE,"2018-10-24T04:00:00",NA,32,26,49.95,NA,NA,32,93,NA,NA,NA,7,"36604","Mobile, AL","US","Mobile, AL 36604","1621 Virginia St.","ladd-peebles-stadium","America/Chicago","https://seatgeek.com/venues/ladd-peebles-stadium/tickets",0.50177634,"AL","Ladd Peebles Stadium",3716,"Mobile",TRUE,"Ladd Peebles Stadium",0,30.6748,-88.0761,NA,NA,NA
"116","2018-09-07","2018-09-07_16.00.44","2018-10-25T19:20:00",FALSE,"normal","2018-10-26T00:20:00","","Miami Dolphins at Houston Texans",4347018,"https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018",0.894,"2018-04-20T00:47:36",FALSE,"2018-04-20T00:00:00",FALSE,"Dolphins at Texans","nfl",0.833,FALSE,"2018-10-26T04:20:00",NA,49,1906,198.09,NA,NA,49,5735,"QRCODE","2018-08-24T21:53:38Z",FALSE,47,"77054","Houston, TX","US","Houston, TX 77054","1 Reliant Park","nrg-stadium","America/Chicago","https://seatgeek.com/venues/nrg-stadium/tickets",0.8624192,"TX","NRG Stadium",41,"Houston",TRUE,"NRG Stadium",0,29.6847,-95.4107,"QRCODE_TM","2015-11-04T18:42:27Z",FALSE
"117","2018-09-07","2018-09-07_16.00.44","2018-10-28T13:00:00",FALSE,"normal","2018-10-28T17:00:00","","Seattle Seahawks at Detroit Lions",4347026,"https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026",0.942,"2018-04-20T00:47:37",FALSE,"2018-04-20T00:00:00",FALSE,"Seahawks at Lions","nfl",0.884,FALSE,"2018-10-28T21:00:00",NA,67,1084,278.64,NA,NA,67,11426,"QRCODE","2018-08-24T21:53:39Z",FALSE,11,"48226","Detroit, MI","US","Detroit, MI 48226","2000 Brush St.","ford-field","America/Detroit","https://seatgeek.com/venues/ford-field/tickets",0.9029952,"MI","Ford Field",346,"Detroit",TRUE,"Ford Field",0,42.34,-83.0459,"NONE","2015-11-04T17:31:52Z",FALSE
"118","2018-09-07","2018-09-07_16.00.44","2018-10-28T13:00:00",FALSE,"normal","2018-10-28T17:00:00","","Tampa Bay Buccaneers at Cincinnati Bengals",4347041,"https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041",0.877,"2018-04-20T00:47:40",FALSE,"2018-04-20T00:00:00",FALSE,"Buccaneers at Bengals","nfl",0.824,FALSE,"2018-10-28T21:00:00",NA,43,1579,131.33,NA,NA,43,1109,"QRCODE","2018-08-24T21:53:39Z",FALSE,9,"45202","Cincinnati, OH","US","Cincinnati, OH 45202","1 Paul Brown Stadium","paul-brown-stadium","America/New_York","https://seatgeek.com/venues/paul-brown-stadium/tickets",0.86166537,"OH","Paul Brown Stadium",1124,"Cincinnati",TRUE,"Paul Brown Stadium",0,39.0961,-84.5177,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"119","2018-09-07","2018-09-07_16.00.44","2018-10-28T13:00:00",FALSE,"normal","2018-10-28T17:00:00","","Baltimore Ravens at Carolina Panthers",4347070,"https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070",0.915,"2018-04-20T00:47:45",FALSE,"2018-04-20T00:00:00",FALSE,"Ravens at Panthers","nfl",0.855,FALSE,"2018-10-28T21:00:00",NA,77,1472,260.14,NA,NA,77,1112,"QRCODE","2018-08-24T21:53:39Z",FALSE,10,"28202","Charlotte, NC","US","Charlotte, NC 28202","800 South Mint Street","bank-of-america-stadium","America/New_York","https://seatgeek.com/venues/bank-of-america-stadium/tickets",0.8968222,"NC","Bank of America Stadium",1122,"Charlotte",TRUE,"Bank of America Stadium",0,35.2243,-80.8524,"QRCODE_TM","2015-09-25T18:23:51Z",FALSE
"120","2018-09-07","2018-09-07_16.00.44","2018-10-28T13:00:00",FALSE,"normal","2018-10-28T17:00:00","","Washington Redskins at New York Giants",4346940,"https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940",0.945,"2018-04-20T00:47:17",FALSE,"2018-04-20T00:00:00",FALSE,"Redskins at Giants","nfl",0.876,FALSE,"2018-10-28T21:00:00",NA,120,1837,335.9,NA,NA,120,2946,"QRCODE","2018-08-24T21:53:39Z",FALSE,21,"07073","East Rutherford, NJ","US","East Rutherford, NJ 07073","1 MetLife Stadium Drive","metlife-stadium","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"NJ","MetLife Stadium",1587,"East Rutherford",TRUE,"MetLife Stadium",0,40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"121","2018-09-07","2018-09-07_16.00.44","2018-10-28T13:00:00",FALSE,"normal","2018-10-28T17:00:00","","Cleveland Browns at Pittsburgh Steelers",4347078,"https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078",0.919,"2018-04-20T00:47:46",FALSE,"2018-04-20T00:00:00",FALSE,"Browns at Steelers","nfl",0.861,FALSE,"2018-10-28T21:00:00",NA,110,1235,309.91,NA,NA,110,2434,"QRCODE","2018-08-24T21:53:39Z",FALSE,13,"15212","Pittsburgh, PA","US","Pittsburgh, PA 15212","100 Art Rooney Avenue","heinz-field","America/New_York","https://seatgeek.com/venues/heinz-field/tickets",0.9033526,"PA","Heinz Field",1119,"Pittsburgh",TRUE,"Heinz Field",0,40.4468,-80.0158,"QRCODE_TM","2015-12-08T15:36:23Z",FALSE
