"","timestamp","score","datetime_local","url","datetime_utc","date_tbd","announce_date","time_tbd","title","description","type","popularity","is_open","short_title","status","created_at","visible_until_utc","id","datetime_tbd","general_admission","median_price","lowest_price_good_deals","visible_listing_count","average_price","listing_count","highest_price","lowest_price","employee_only","method","created_at","score","url","timezone","metro_code","extended_address","country","display_location","popularity","address","slug","has_upcoming_events","city","state","name_v2","name","postal_code","num_upcoming_events","id","lat","lon","employee_only","method","created_at"
"157","2018-10-15_08.10.38",0.805,"2018-12-30T12:00:00","https://seatgeek.com/colts-at-titans-tickets/12-30-2018-nashville-tennessee-nissan-stadium/nfl/4346984","2018-12-30T17:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Indianapolis Colts at Tennessee Titans","","nfl",0.759,FALSE,"Colts at Titans","normal","2018-04-20T00:47:28","2018-12-30T21:00:00",4346984,FALSE,NA,114,36,1574,135.3349,639,646,36,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.8546275,"https://seatgeek.com/venues/nissan-stadium/tickets","America/New_York",659,"Nashville, TN 37213","US","Nashville, TN",0,"1 Titans Way","nissan-stadium",TRUE,"Nashville","TN","Nissan Stadium","Nissan Stadium","37213",16,1126,36.1665,-86.7713,FALSE,"NONE","2015-10-19T15:09:39Z"
"158","2018-10-15_08.10.38",0.88,"2018-12-30T13:00:00","https://seatgeek.com/jets-at-patriots-tickets/12-30-2018-foxborough-massachusetts-gillette-stadium/nfl/4347090","2018-12-30T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"New York Jets at New England Patriots","","nfl",0.821,FALSE,"Jets at Patriots","normal","2018-04-20T00:47:49","2018-12-30T22:00:00",4347090,FALSE,NA,283,156,1089,334.293,314,1798,181,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.8983344,"https://seatgeek.com/venues/gillette-stadium/tickets","America/New_York",506,"Foxborough, MA 02035","US","Foxborough, MA",0,"1 Patriot Place","gillette-stadium",TRUE,"Foxborough","MA","Gillette Stadium","Gillette Stadium","02035",11,33,42.0906,-71.2674,FALSE,"NONE","2018-08-22T15:36:58Z"
"159","2018-10-15_08.10.38",0.78,"2018-12-30T13:00:00","https://seatgeek.com/browns-at-ravens-tickets/12-30-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347065","2018-12-30T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Cleveland Browns at Baltimore Ravens","","nfl",0.739,FALSE,"Browns at Ravens","normal","2018-04-20T00:47:44","2018-12-30T22:00:00",4347065,FALSE,NA,98,38,2139,124.139084,719,566,38,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.8927189,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","America/New_York",512,"Baltimore, MD 21230","US","Baltimore, MD",0,"1101 Russell St","m-t-bank-stadium",TRUE,"Baltimore","MD","M&T Bank Stadium","M&T Bank Stadium","21230",6,1121,39.2774,-76.623,FALSE,"QRCODE_TM","2015-08-04T00:00:00Z"
"160","2018-10-15_08.10.38",0.905,"2018-12-30T13:00:00","https://seatgeek.com/eagles-at-redskins-tickets/12-30-2018-landover-maryland-fedex-field/nfl/4346934","2018-12-30T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Philadelphia Eagles at Washington Redskins","","nfl",0.832,FALSE,"Eagles at Redskins","normal","2018-04-20T00:47:17","2018-12-30T22:00:00",4346934,FALSE,NA,186,111,1465,221.30295,680,1077,112,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.9333444,"https://seatgeek.com/venues/fedex-field/tickets","America/New_York",511,"Landover, MD 20785","US","Landover, MD",0,"1600 Fedex Way","fedex-field",TRUE,"Landover","MD","FedEx Field","FedEx Field","20785",5,35,38.9071,-76.8658,FALSE,"QRCODE_TM","2015-09-12T14:13:58Z"
"161","2018-10-15_08.10.38",0.875,"2018-12-30T12:00:00","https://seatgeek.com/bears-at-vikings-tickets/12-30-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347134","2018-12-30T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Chicago Bears at Minnesota Vikings","","nfl",0.817,FALSE,"Bears at Vikings","normal","2018-04-20T01:04:04","2018-12-30T22:00:00",4347134,FALSE,NA,264,121,1580,314.33456,541,1797,121,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.88524246,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","America/Chicago",0,"Minneapolis, MN 55415","US","Minneapolis, MN",0,"900 South 5th Street","u-s-bank-stadium",TRUE,"Minneapolis","MN","U.S. Bank Stadium","U.S. Bank Stadium","55415",14,218451,44.97,-93.26,FALSE,"NONE","2018-08-22T15:34:15Z"
"162","2018-10-15_08.10.38",0.845,"2018-12-30T12:00:00","https://seatgeek.com/panthers-at-saints-tickets/12-30-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346966","2018-12-30T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Carolina Panthers at New Orleans Saints","","nfl",0.784,TRUE,"Panthers at Saints","normal","2018-04-20T00:47:23","2018-12-30T22:00:00",4346966,FALSE,NA,270,90,645,292.55417,729,2400,90,FALSE,"QRCODE","2018-05-29T20:39:40Z",0.8966978,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","America/Chicago",622,"New Orleans, LA 70112","US","New Orleans, LA",0,"1500 Sugar Bowl Drive","mercedes-benz-superdome",TRUE,"New Orleans","LA","Mercedes-Benz Superdome","Mercedes-Benz Superdome","70112",15,128,29.9515,-90.0786,FALSE,"QRCODE_TM","2018-08-27T20:46:59Z"
"163","2018-10-15_08.10.38",0.828,"2018-12-30T13:00:00","https://seatgeek.com/bengals-at-steelers-tickets/12-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347076","2018-12-30T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Cincinnati Bengals at Pittsburgh Steelers","","nfl",0.777,FALSE,"Bengals at Steelers","normal","2018-04-20T00:47:46","2018-12-30T22:00:00",4347076,FALSE,NA,164,80,2212,205.0059,847,2224,80,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.9033526,"https://seatgeek.com/venues/heinz-field/tickets","America/New_York",508,"Pittsburgh, PA 15212","US","Pittsburgh, PA",0,"100 Art Rooney Avenue","heinz-field",TRUE,"Pittsburgh","PA","Heinz Field","Heinz Field","15212",7,1119,40.4468,-80.0158,FALSE,"QRCODE","2018-10-04T12:42:28Z"
"164","2018-10-15_08.10.38",0.803,"2018-12-30T13:00:00","https://seatgeek.com/dolphins-at-bills-tickets/12-30-2018-orchard-park-new-york-new-era-field/nfl/4347056","2018-12-30T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Miami Dolphins at Buffalo Bills","","nfl",0.76,FALSE,"Dolphins at Bills","normal","2018-04-20T00:47:43","2018-12-30T22:00:00",4347056,FALSE,NA,55,21,1836,81.4988,1249,603,21,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.8815085,"https://seatgeek.com/venues/new-era-field/tickets","America/New_York",514,"Orchard Park, NY 14127","US","Orchard Park, NY",0,"1 Bills Drive","new-era-field",TRUE,"Orchard Park","NY","New Era Field","New Era Field","14127",6,1135,42.7737,-78.7874,FALSE,"QRCODE_TM","2015-08-12T16:52:53Z"
"165","2018-10-15_08.10.38",0.925,"2018-12-30T13:00:00","https://seatgeek.com/cowboys-at-giants-tickets/12-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347030","2018-12-30T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Dallas Cowboys at New York Giants","","nfl",0.852,FALSE,"Cowboys at Giants","normal","2018-04-20T00:47:37","2018-12-30T22:00:00",4347030,FALSE,NA,271,130,2049,343.84756,715,2693,130,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.94873494,"https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York",501,"East Rutherford, NJ 07073","US","East Rutherford, NJ",0,"1 MetLife Stadium Drive","metlife-stadium",TRUE,"East Rutherford","NJ","MetLife Stadium","MetLife Stadium","07073",12,1587,40.8142,-74.0737,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"166","2018-10-15_08.10.38",0.836,"2018-12-30T12:00:00","https://seatgeek.com/jaguars-at-texans-tickets/12-30-2018-houston-texas-nrg-stadium/nfl/4347012","2018-12-30T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Jacksonville Jaguars at Houston Texans","","nfl",0.777,FALSE,"Jaguars at Texans","normal","2018-04-20T00:47:34","2018-12-30T22:00:00",4347012,FALSE,NA,149,37,1797,195,890,2224,37,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.8624192,"https://seatgeek.com/venues/nrg-stadium/tickets","America/Chicago",618,"Houston, TX 77054","US","Houston, TX",0,"1 Reliant Park","nrg-stadium",TRUE,"Houston","TX","NRG Stadium","NRG Stadium","77054",43,41,29.6847,-95.4107,FALSE,"QRCODE_TM","2015-11-04T18:42:27Z"
"167","2018-10-15_08.10.38",0.862,"2018-12-30T12:00:00","https://seatgeek.com/lions-at-packers-tickets/12-30-2018-green-bay-wisconsin-lambeau-field/nfl/4346913","2018-12-30T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Detroit Lions at Green Bay Packers","","nfl",0.804,FALSE,"Lions at Packers","normal","2018-04-20T00:47:13","2018-12-30T22:00:00",4346913,FALSE,NA,217,116,1857,247.23848,629,720,116,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.92909414,"https://seatgeek.com/venues/lambeau-field/tickets","America/Chicago",658,"Green Bay, WI 54304","US","Green Bay, WI",0,"1265 Lombardi Avenue","lambeau-field",TRUE,"Green Bay","WI","Lambeau Field","Lambeau Field","54304",5,1125,44.5013,-88.0622,FALSE,"QRCODE_TM","2015-09-02T22:43:34Z"
"168","2018-10-15_08.10.38",0.853,"2018-12-30T12:00:00","https://seatgeek.com/raiders-at-chiefs-tickets/12-30-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346977","2018-12-30T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Oakland Raiders at Kansas City Chiefs","","nfl",0.798,FALSE,"Raiders at Chiefs","normal","2018-04-20T00:47:26","2018-12-30T22:00:00",4346977,FALSE,NA,135,52,1377,166.19403,1072,695,52,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.8827867,"https://seatgeek.com/venues/arrowhead-stadium/tickets","America/Chicago",616,"Kansas City, MO 64129","US","Kansas City, MO",0,"1 Arrowhead Drive","arrowhead-stadium",TRUE,"Kansas City","MO","Arrowhead Stadium","Arrowhead Stadium","64129",6,1128,39.0489,-94.4839,FALSE,"QRCODE_TM","2015-08-20T16:20:51Z"
"169","2018-10-15_08.10.38",0.832,"2018-12-30T13:00:00","https://seatgeek.com/falcons-at-buccaneers-tickets/12-30-2018-tampa-florida-raymond-james-stadium/nfl/4346925","2018-12-30T18:00:00",FALSE,"2018-04-20T00:00:00",FALSE,"Atlanta Falcons at Tampa Bay Buccaneers","","nfl",0.777,FALSE,"Falcons at Buccaneers","normal","2018-04-20T00:47:15","2018-12-30T22:00:00",4346925,FALSE,NA,153,73,634,173.03125,32,417,70,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.86513025,"https://seatgeek.com/venues/raymond-james-stadium/tickets","America/New_York",539,"Tampa, FL 33607","US","Tampa, FL",0,"4201 North Dale Mabry Highway","raymond-james-stadium",TRUE,"Tampa","FL","Raymond James Stadium","Raymond James Stadium","33607",14,39,27.9753,-82.5034,FALSE,"QRCODE_TM","2015-08-24T14:44:53Z"
"170","2018-10-15_08.10.38",0.839,"2018-12-30T14:25:00","https://seatgeek.com/chargers-at-broncos-tickets/12-30-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347147","2018-12-30T21:25:00",FALSE,"2018-04-20T00:00:00",FALSE,"Los Angeles Chargers at Denver Broncos","","nfl",0.782,FALSE,"Chargers at Broncos","normal","2018-04-20T01:04:06","2018-12-31T01:25:00",4347147,FALSE,NA,227,94,1766,280.3681,163,1390,104,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.9028296,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","America/Denver",751,"Denver, CO 80204","US","Denver, CO",0,"1701 Bryant St.","sports-authority-field-at-mile-high",TRUE,"Denver","CO","Sports Authority Field at Mile High","Sports Authority Field at Mile High","80204",6,1131,39.74,-105.02,FALSE,"QRCODE_TM","2015-08-07T18:39:02Z"
"171","2018-10-15_08.10.38",0.85,"2018-12-30T13:25:00","https://seatgeek.com/49ers-at-rams-tickets/12-30-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346938","2018-12-30T21:25:00",FALSE,"2018-04-20T00:00:00",FALSE,"San Francisco 49ers at Los Angeles Rams","","nfl",0.794,FALSE,"49ers at Rams","normal","2018-04-20T00:47:17","2018-12-31T01:25:00",4346938,FALSE,NA,165,67,1972,202.43198,838,961,67,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.86898464,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","America/Los_Angeles",0,"Los Angeles, CA 90037","US","Los Angeles, CA",0,"3911 S Figueroa St","los-angeles-memorial-coliseum-1",TRUE,"Los Angeles","CA","Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum","90037",8,51012,34.0138,-118.288,FALSE,"QRCODE","2018-08-23T17:59:28Z"
"172","2018-10-15_08.10.38",0.848,"2018-12-30T13:25:00","https://seatgeek.com/cardinals-at-seahawks-tickets/12-30-2018-seattle-washington-centurylink-field/nfl/4347120","2018-12-30T21:25:00",FALSE,"2018-04-20T00:00:00",FALSE,"Arizona Cardinals at Seattle Seahawks","","nfl",0.792,FALSE,"Cardinals at Seahawks","normal","2018-04-20T00:47:54","2018-12-31T01:25:00",4347120,FALSE,NA,299,107,1919,331.92972,370,1224,107,FALSE,"QRCODE","2018-08-24T21:53:43Z",0.87232786,"https://seatgeek.com/venues/centurylink-field/tickets","America/Los_Angeles",819,"Seattle, WA 98134","US","Seattle, WA",0,"800 Occidental Ave S","centurylink-field",TRUE,"Seattle","WA","CenturyLink Field","CenturyLink Field","98134",8,339,47.6,-122.33,FALSE,"QRCODE","2018-03-02T22:54:54Z"
"173","2018-10-15_08.10.38",0.825,"2019-01-27T15:00:00","https://seatgeek.com/pro-bowl-tickets/1-27-2019-orlando-florida-camping-world-stadium/nfl/4418626","2019-01-27T20:00:00",FALSE,"2018-06-20T00:00:00",FALSE,"Pro Bowl","","nfl",0.712,FALSE,"Pro Bowl","normal","2018-06-20T16:00:22","2019-01-28T00:00:00",4418626,FALSE,NA,148,59,168,271.51605,374,10750,59,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z",0.83229023,"https://seatgeek.com/venues/camping-world-stadium/tickets","America/New_York",534,"Orlando, FL 32805","US","Orlando, FL",0,"1 Citrus Bowl Place","camping-world-stadium",TRUE,"Orlando","FL","Camping World Stadium","Camping World Stadium","32805",8,3721,28.5378,-81.4016,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"174","2018-10-15_08.10.38",0.601,"2019-02-03T03:30:00","https://seatgeek.com/super-bowl-liii-tickets/2-3-2019-atlanta-georgia-mercedes-benz-stadium/nfl/4470041","2019-02-03T08:30:00",FALSE,"2018-07-31T00:00:00",TRUE,"Super Bowl LIII","","nfl",0.54,FALSE,"Super Bowl LIII","normal","2018-07-31T16:06:48","2019-02-04T05:00:00",4470041,FALSE,NA,6877,5437,116,10174.204,265,612546,3736,FALSE,"QRCODE","2018-08-23T20:14:46Z",0.76958936,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","America/New_York",0,"Atlanta, GA 30313","US","Atlanta, GA",0,"35 Northside Dr NW","mercedes-benz-stadium",TRUE,"Atlanta","GA","Mercedes-Benz Stadium","Mercedes-Benz Stadium","30313",16,419590,33.76,-84.4,FALSE,"QRCODE","2018-08-23T20:14:46Z"
