short_title,announce_date,title,type,id,is_open,popularity,datetime_utc,created_at,status,url,time_tbd,datetime_local,score,date_tbd,datetime_tbd,description,visible_until_utc,general_admission,lowest_price_good_deals,highest_price,visible_listing_count,median_price,lowest_price,average_price,listing_count,created_at,employee_only,method,num_upcoming_events,extended_address,id,city,name,state,popularity,has_upcoming_events,address,url,slug,postal_code,name_v2,timezone,score,country,display_location,metro_code,lon,lat,created_at,employee_only,method
Jets at Titans,2018-04-20T00:00:00,New York Jets at Tennessee Titans,nfl,4346989,FALSE,0.8,2018-12-02T20:05:00,2018-04-20T00:47:29,normal,https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989,FALSE,2018-12-02T15:05:00,0.86,FALSE,FALSE,,2018-12-03T00:05:00,NA,46,720,781,145,46,163.06897,464,2018-08-24T21:53:41Z,FALSE,QRCODE,16,"Nashville, TN 37213",1126,Nashville,Nissan Stadium,TN,0,TRUE,1 Titans Way,https://seatgeek.com/venues/nissan-stadium/tickets,nissan-stadium,37213,Nissan Stadium,America/New_York,0.8546275,US,"Nashville, TN",659,-86.7713,36.1665,2015-10-19T15:09:39Z,FALSE,NONE
Chiefs at Raiders,2018-04-20T00:00:00,Kansas City Chiefs at Oakland Raiders,nfl,4347152,FALSE,0.824,2018-12-02T21:05:00,2018-04-20T01:04:24,normal,https://seatgeek.com/chiefs-at-raiders-tickets/12-2-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347152,FALSE,2018-12-02T13:05:00,0.892,FALSE,FALSE,,2018-12-03T01:05:00,NA,74,1267,825,182,74,210.8309,479,2018-08-24T21:53:41Z,FALSE,QRCODE,8,"Oakland, CA 94621",14,Oakland,Oakland-Alameda County Coliseum,CA,0,TRUE,7000 Coliseum Way,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,oakland-alameda-county-coliseum,94621,Oakland-Alameda County Coliseum,America/Los_Angeles,0.7817843,US,"Oakland, CA",807,-122.201,37.7469,2015-06-24T00:00:00Z,FALSE,PDF417
Vikings at Patriots,2018-04-20T00:00:00,Minnesota Vikings at New England Patriots,nfl,4347094,FALSE,0.891,2018-12-02T21:25:00,2018-04-20T00:47:50,normal,https://seatgeek.com/vikings-at-patriots-tickets/12-2-2018-foxborough-massachusetts-gillette-stadium/nfl/4347094,FALSE,2018-12-02T16:25:00,0.963,FALSE,FALSE,,2018-12-03T01:25:00,NA,237,1260,536,412,268,501.58524,176,2018-08-24T21:53:41Z,FALSE,QRCODE,13,"Foxborough, MA 02035",33,Foxborough,Gillette Stadium,MA,0,TRUE,1 Patriot Place,https://seatgeek.com/venues/gillette-stadium/tickets,gillette-stadium,02035,Gillette Stadium,America/New_York,0.8983344,US,"Foxborough, MA",506,-71.2674,42.0906,2018-08-22T15:36:58Z,FALSE,NONE
49ers at Seahawks,2018-04-20T00:00:00,San Francisco 49ers at Seattle Seahawks,nfl,4347124,FALSE,0.874,2018-12-03T01:20:00,2018-04-20T00:47:55,normal,https://seatgeek.com/49ers-at-seahawks-tickets/12-2-2018-seattle-washington-centurylink-field/nfl/4347124,FALSE,2018-12-02T17:20:00,0.958,FALSE,FALSE,,2018-12-03T05:20:00,NA,140,1224,691,392,174,418.08435,249,2018-08-24T21:53:41Z,FALSE,QRCODE,10,"Seattle, WA 98134",339,Seattle,CenturyLink Field,WA,0,TRUE,800 Occidental Ave S,https://seatgeek.com/venues/centurylink-field/tickets,centurylink-field,98134,CenturyLink Field,America/Los_Angeles,0.87232786,US,"Seattle, WA",819,-122.33,47.6,2018-03-02T22:54:54Z,FALSE,QRCODE
Redskins at Eagles,2018-04-20T00:00:00,Washington Redskins at Philadelphia Eagles,nfl,4346936,FALSE,0.857,2018-12-04T01:15:00,2018-04-20T00:47:17,normal,https://seatgeek.com/redskins-at-eagles-tickets/12-3-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346936,FALSE,2018-12-03T20:15:00,0.938,FALSE,FALSE,,2018-12-04T05:15:00,NA,114,1186,1164,243,137,303.91785,560,2018-08-24T21:53:41Z,FALSE,QRCODE,14,"Philadelphia, PA 19148",330,Philadelphia,Lincoln Financial Field,PA,0,TRUE,1020 Pattison Ave,https://seatgeek.com/venues/lincoln-financial-field/tickets,lincoln-financial-field,19148,Lincoln Financial Field,America/New_York,0.90542685999999994,US,"Philadelphia, PA",504,-75.1675,39.9046,2015-07-10T00:00:00Z,FALSE,QRCODE_TM
Jaguars at Titans,2018-04-20T00:00:00,Jacksonville Jaguars at Tennessee Titans,nfl,4346987,FALSE,0.773,2018-12-07T00:20:00,2018-04-20T00:47:29,normal,https://seatgeek.com/jaguars-at-titans-tickets/12-6-2018-nashville-tennessee-nissan-stadium/nfl/4346987,FALSE,2018-12-06T19:20:00,0.836,FALSE,FALSE,,2018-12-07T04:20:00,NA,37,2271,876,133,37,156.11252,551,2018-08-24T21:53:42Z,FALSE,QRCODE,16,"Nashville, TN 37213",1126,Nashville,Nissan Stadium,TN,0,TRUE,1 Titans Way,https://seatgeek.com/venues/nissan-stadium/tickets,nissan-stadium,37213,Nissan Stadium,America/New_York,0.8546275,US,"Nashville, TN",659,-86.7713,36.1665,2015-10-19T15:09:39Z,FALSE,NONE
Saints at Buccaneers,2018-04-20T00:00:00,New Orleans Saints at Tampa Bay Buccaneers,nfl,4346926,FALSE,0.816,2018-12-09T18:00:00,2018-04-20T00:47:15,normal,https://seatgeek.com/saints-at-buccaneers-tickets/12-9-2018-tampa-florida-raymond-james-stadium/nfl/4346926,FALSE,2018-12-09T13:00:00,0.888,FALSE,FALSE,,2018-12-09T22:00:00,NA,74,523,388,182,77,214.23529,17,2018-08-24T21:53:42Z,FALSE,QRCODE,15,"Tampa, FL 33607",39,Tampa,Raymond James Stadium,FL,0,TRUE,4201 North Dale Mabry Highway,https://seatgeek.com/venues/raymond-james-stadium/tickets,raymond-james-stadium,33607,Raymond James Stadium,America/New_York,0.86513025,US,"Tampa, FL",539,-82.5034,27.9753,2015-08-24T14:44:53Z,FALSE,QRCODE_TM
Panthers at Browns,2018-04-20T00:00:00,Carolina Panthers at Cleveland Browns,nfl,4346995,FALSE,0.819,2018-12-09T18:00:00,2018-04-20T00:47:31,normal,https://seatgeek.com/panthers-at-browns-tickets/12-9-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346995,FALSE,2018-12-09T13:00:00,0.883,FALSE,FALSE,,2018-12-09T22:00:00,NA,34,1172,1290,91,41,108.48306,1122,2018-08-24T21:53:42Z,FALSE,QRCODE,6,"Cleveland, OH 44114",1123,Cleveland,FirstEnergy Stadium,OH,0,TRUE,100 Alfred Lerner Way,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,firstenergy-stadium-15,44114,FirstEnergy Stadium,America/New_York,0.86852187,US,"Cleveland, OH",510,-81.7,41.5065,2015-11-11T20:55:31Z,FALSE,NONE
Rams at Bears,2018-04-20T00:00:00,Los Angeles Rams at Chicago Bears,nfl,4347003,FALSE,0.828,2018-12-09T18:00:00,2018-04-20T00:47:32,normal,https://seatgeek.com/rams-at-bears-tickets/12-9-2018-chicago-illinois-soldier-field/nfl/4347003,FALSE,2018-12-09T12:00:00,0.901,FALSE,FALSE,,2018-12-09T22:00:00,NA,124,2225,862,266,124,346.34616,156,2018-08-24T21:53:42Z,FALSE,QRCODE,7,"Chicago, IL 60605",31,Chicago,Soldier Field,IL,0,TRUE,1410 S. Museum Campus Drive,https://seatgeek.com/venues/soldier-field/tickets,soldier-field,60605,Soldier Field,America/Chicago,0.940013,US,"Chicago, IL",602,-87.6159,41.8623,2018-06-02T00:44:08Z,FALSE,NONE
Patriots at Dolphins,2018-04-20T00:00:00,New England Patriots at Miami Dolphins,nfl,4347086,FALSE,0.865,2018-12-09T18:00:00,2018-04-20T00:47:48,normal,https://seatgeek.com/patriots-at-dolphins-tickets/12-9-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347086,FALSE,2018-12-09T13:00:00,0.954,FALSE,FALSE,,2018-12-09T22:00:00,NA,164,1138,797,373,192,404.18,100,2018-08-24T21:53:42Z,FALSE,QRCODE,35,"Miami Gardens, FL 33056",29,Miami Gardens,Hard Rock Stadium,FL,0,TRUE,347 Don Shula Dr.,https://seatgeek.com/venues/hard-rock-stadium/tickets,hard-rock-stadium,33056,Hard Rock Stadium,America/New_York,0.8378203,US,"Miami Gardens, FL",528,-80.24,25.96,2017-10-03T18:58:44Z,FALSE,NONE
Giants at Redskins,2018-04-20T00:00:00,New York Giants at Washington Redskins,nfl,4346935,FALSE,0.879,2018-12-09T18:00:00,2018-04-20T00:47:17,normal,https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935,FALSE,2018-12-09T13:00:00,0.966,FALSE,FALSE,,2018-12-09T22:00:00,NA,94,1039,1034,168,100,200.25513,682,2018-08-24T21:53:42Z,FALSE,QRCODE,6,"Landover, MD 20785",35,Landover,FedEx Field,MD,0,TRUE,1600 Fedex Way,https://seatgeek.com/venues/fedex-field/tickets,fedex-field,20785,FedEx Field,America/New_York,0.9333444,US,"Landover, MD",511,-76.8658,38.9071,2015-09-12T14:13:58Z,FALSE,QRCODE_TM
Ravens at Chiefs,2018-04-20T00:00:00,Baltimore Ravens at Kansas City Chiefs,nfl,4346979,FALSE,0.833,2018-12-09T18:00:00,2018-04-20T00:47:27,normal,https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979,FALSE,2018-12-09T12:00:00,0.907,FALSE,FALSE,,2018-12-09T22:00:00,NA,36,807,1171,118,36,132.61989,1026,2018-08-24T21:53:42Z,FALSE,QRCODE,8,"Kansas City, MO 64129",1128,Kansas City,Arrowhead Stadium,MO,0,TRUE,1 Arrowhead Drive,https://seatgeek.com/venues/arrowhead-stadium/tickets,arrowhead-stadium,64129,Arrowhead Stadium,America/Chicago,0.8827867,US,"Kansas City, MO",616,-94.4839,39.0489,2015-08-20T16:20:51Z,FALSE,QRCODE_TM
Jets at Bills,2018-04-20T00:00:00,New York Jets at Buffalo Bills,nfl,4347059,FALSE,0.807,2018-12-09T18:00:00,2018-04-20T00:47:43,normal,https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059,FALSE,2018-12-09T13:00:00,0.87,FALSE,FALSE,,2018-12-09T22:00:00,NA,23,636,1449,57,23,81.606865,1282,2018-08-24T21:53:42Z,FALSE,QRCODE,7,"Orchard Park, NY 14127",1135,Orchard Park,New Era Field,NY,0,TRUE,1 Bills Drive,https://seatgeek.com/venues/new-era-field/tickets,new-era-field,14127,New Era Field,America/New_York,0.8815085,US,"Orchard Park, NY",514,-78.7874,42.7737,2015-08-12T16:52:53Z,FALSE,QRCODE_TM
Falcons at Packers,2018-04-20T00:00:00,Atlanta Falcons at Green Bay Packers,nfl,4346910,FALSE,0.847,2018-12-09T18:00:00,2018-04-20T00:47:13,normal,https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910,FALSE,2018-12-09T12:00:00,0.92,FALSE,FALSE,,2018-12-09T22:00:00,NA,140,1077,955,231,144,269.21613,347,2018-08-24T21:53:42Z,FALSE,QRCODE,5,"Green Bay, WI 54304",1125,Green Bay,Lambeau Field,WI,0,TRUE,1265 Lombardi Avenue,https://seatgeek.com/venues/lambeau-field/tickets,lambeau-field,54304,Lambeau Field,America/Chicago,0.92909414,US,"Green Bay, WI",658,-88.0622,44.5013,2015-09-02T22:43:34Z,FALSE,QRCODE_TM
Colts at Texans,2018-04-20T00:00:00,Indianapolis Colts at Houston Texans,nfl,4347014,FALSE,0.837,2018-12-09T18:00:00,2018-04-20T00:47:35,normal,https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014,FALSE,2018-12-09T12:00:00,0.916,FALSE,FALSE,,2018-12-09T22:00:00,NA,33,2225,1128,137,33,178.16142,762,2018-08-24T21:53:42Z,FALSE,QRCODE,44,"Houston, TX 77054",41,Houston,NRG Stadium,TX,0,TRUE,1 Reliant Park,https://seatgeek.com/venues/nrg-stadium/tickets,nrg-stadium,77054,NRG Stadium,America/Chicago,0.8624192,US,"Houston, TX",618,-95.4107,29.6847,2015-11-04T18:42:27Z,FALSE,QRCODE_TM
Bengals at Chargers,2018-04-20T00:00:00,Cincinnati Bengals at Los Angeles Chargers,nfl,4347107,FALSE,0.835,2018-12-09T21:05:00,2018-04-20T00:47:52,normal,https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107,FALSE,2018-12-09T13:05:00,0.921,FALSE,FALSE,,2018-12-10T01:05:00,NA,119,661,518,195,121,220.78282,419,2018-08-24T21:53:42Z,FALSE,QRCODE,12,"Carson, CA 90746",52,Carson,StubHub Center,CA,0,TRUE,18400 Avalon Blvd,https://seatgeek.com/venues/stubhub-center/tickets,stubhub-center,90746,StubHub Center,America/Los_Angeles,0.7228164,US,"Carson, CA",803,-118.261,33.8643,NA,NA,NA
Broncos at 49ers,2018-04-20T00:00:00,Denver Broncos at San Francisco 49ers,nfl,4347114,FALSE,0.873,2018-12-09T21:05:00,2018-04-20T00:47:53,normal,https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114,FALSE,2018-12-09T13:05:00,0.96,FALSE,FALSE,,2018-12-10T01:05:00,NA,66,2989,1223,173,68,200.6952,958,2018-08-24T21:53:42Z,FALSE,QRCODE,12,"Santa Clara, CA 95054",58670,Santa Clara,Levi's Stadium,CA,0,TRUE,4900 Marie P DeBartolo Way,https://seatgeek.com/venues/levi-s-stadium/tickets,levi-s-stadium,95054,Levi's Stadium,America/Los_Angeles,0.95768774,US,"Santa Clara, CA",0,-121.969,37.4023,2015-07-10T00:00:00Z,FALSE,QRCODE_TM
Lions at Cardinals,2018-04-20T00:00:00,Detroit Lions at Arizona Cardinals,nfl,4347099,FALSE,0.849,2018-12-09T21:25:00,2018-04-20T00:47:51,normal,https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099,FALSE,2018-12-09T14:25:00,0.921,FALSE,FALSE,,2018-12-10T01:25:00,NA,24,613,1211,93,24,112.781876,1004,2018-08-24T21:53:42Z,FALSE,QRCODE,9,"Glendale, AZ 85305",43,Glendale,State Farm Stadium,AZ,0,TRUE,1 Cardinals Drive,https://seatgeek.com/venues/state-farm-stadium/tickets,state-farm-stadium,85305,State Farm Stadium,America/Phoenix,0.93402725,US,"Glendale, AZ",753,-112.262,33.5294,2015-12-21T17:26:05Z,FALSE,NONE
Eagles at Cowboys,2018-04-05T00:00:00,Philadelphia Eagles at Dallas Cowboys,nfl,4327919,TRUE,0.9,2018-12-09T21:25:00,2018-04-05T23:08:46,normal,https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919,FALSE,2018-12-09T15:25:00,0.994,FALSE,FALSE,,2018-12-10T01:25:00,NA,44,4309,2220,348,44,424.72632,2894,2018-04-17T22:02:33Z,FALSE,QRCODE,19,"Arlington, TX 76011",4965,Arlington,AT&T Stadium,TX,0,TRUE,1 AT&T Way,https://seatgeek.com/venues/at-t-stadium/tickets,at-t-stadium,76011,AT&T Stadium,America/Chicago,0.9751414,US,"Arlington, TX",623,-97.0957,32.7459,2018-04-17T22:02:33Z,FALSE,QRCODE
Steelers at Raiders,2018-04-20T00:00:00,Pittsburgh Steelers at Oakland Raiders,nfl,4347151,FALSE,0.848,2018-12-10T01:20:00,2018-04-20T01:04:24,normal,https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151,FALSE,2018-12-09T17:20:00,0.933,FALSE,FALSE,,2018-12-10T05:20:00,NA,175,1038,722,386,212,392.85367,451,2018-08-24T21:53:42Z,FALSE,QRCODE,8,"Oakland, CA 94621",14,Oakland,Oakland-Alameda County Coliseum,CA,0,TRUE,7000 Coliseum Way,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,oakland-alameda-county-coliseum,94621,Oakland-Alameda County Coliseum,America/Los_Angeles,0.7817843,US,"Oakland, CA",807,-122.201,37.7469,2015-06-24T00:00:00Z,FALSE,PDF417
Vikings at Seahawks,2018-04-20T00:00:00,Minnesota Vikings at Seattle Seahawks,nfl,4347123,FALSE,0.86,2018-12-11T01:15:00,2018-04-20T00:47:55,normal,https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123,FALSE,2018-12-10T17:15:00,0.949,FALSE,FALSE,,2018-12-11T05:15:00,NA,136,1341,743,348,152,368.27652,311,2018-08-24T21:53:42Z,FALSE,QRCODE,10,"Seattle, WA 98134",339,Seattle,CenturyLink Field,WA,0,TRUE,800 Occidental Ave S,https://seatgeek.com/venues/centurylink-field/tickets,centurylink-field,98134,CenturyLink Field,America/Los_Angeles,0.87232786,US,"Seattle, WA",819,-122.33,47.6,2018-03-02T22:54:54Z,FALSE,QRCODE
Chargers at Chiefs,2018-04-20T00:00:00,Los Angeles Chargers at Kansas City Chiefs,nfl,4346978,FALSE,0.823,2018-12-14T01:20:00,2018-04-20T00:47:26,normal,https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978,FALSE,2018-12-13T19:20:00,0.905,FALSE,FALSE,,2018-12-14T05:20:00,NA,42,700,1092,123,42,145.78745,908,2018-08-24T21:53:42Z,FALSE,QRCODE,8,"Kansas City, MO 64129",1128,Kansas City,Arrowhead Stadium,MO,0,TRUE,1 Arrowhead Drive,https://seatgeek.com/venues/arrowhead-stadium/tickets,arrowhead-stadium,64129,Arrowhead Stadium,America/Chicago,0.8827867,US,"Kansas City, MO",616,-94.4839,39.0489,2015-08-20T16:20:51Z,FALSE,QRCODE_TM
Texans at Jets,2018-04-20T00:00:00,Houston Texans at New York Jets,nfl,4347015,FALSE,0.845,2018-12-15T21:30:00,2018-04-20T00:47:35,normal,https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015,FALSE,2018-12-15T16:30:00,0.931,FALSE,FALSE,,2018-12-16T01:30:00,NA,28,917,1349,120,31,145.54462,1087,2018-08-24T21:53:42Z,FALSE,QRCODE,15,"East Rutherford, NJ 07073",1587,East Rutherford,MetLife Stadium,NJ,0,TRUE,1 MetLife Stadium Drive,https://seatgeek.com/venues/metlife-stadium/tickets,metlife-stadium,07073,MetLife Stadium,America/New_York,0.94873494,US,"East Rutherford, NJ",501,-74.0737,40.8142,2015-09-12T14:14:07Z,FALSE,QRCODE_TM
Browns at Broncos,2018-04-20T00:00:00,Cleveland Browns at Denver Broncos,nfl,4347135,FALSE,0.811,2018-12-15T21:30:00,2018-04-20T01:04:04,normal,https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135,FALSE,2018-12-15T14:30:00,0.88,FALSE,FALSE,,2018-12-16T01:30:00,NA,95,1186,626,250,129,314.82526,103,2018-08-24T21:53:42Z,FALSE,QRCODE,6,"Denver, CO 80204",1131,Denver,Sports Authority Field at Mile High,CO,0,TRUE,1701 Bryant St.,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,sports-authority-field-at-mile-high,80204,Sports Authority Field at Mile High,America/Denver,0.9028296,US,"Denver, CO",751,-105.02,39.74,2015-08-07T18:39:02Z,FALSE,QRCODE_TM
Cardinals at Falcons,2018-04-20T00:00:00,Arizona Cardinals at Atlanta Falcons,nfl,4347047,FALSE,0.841,2018-12-16T18:00:00,2018-04-20T00:47:41,normal,https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047,FALSE,2018-12-16T13:00:00,0.917,FALSE,FALSE,,2018-12-16T22:00:00,NA,64,1196,1221,152,66,182.65466,1028,2018-08-24T21:53:42Z,FALSE,QRCODE,19,"Atlanta, GA 30313",419590,Atlanta,Mercedes-Benz Stadium,GA,0,TRUE,441 M.L.K. Jr Dr NW,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,mercedes-benz-stadium,30313,Mercedes-Benz Stadium,America/New_York,0.76958936,US,"Atlanta, GA",0,-84.4,33.76,2018-08-23T20:14:46Z,FALSE,QRCODE
Lions at Bills,2018-04-20T00:00:00,Detroit Lions at Buffalo Bills,nfl,4347057,FALSE,0.804,2018-12-16T18:00:00,2018-04-20T00:47:43,normal,https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057,FALSE,2018-12-16T13:00:00,0.874,FALSE,FALSE,,2018-12-16T22:00:00,NA,15,638,1481,55,18,76.333336,1290,2018-08-24T21:53:42Z,FALSE,QRCODE,7,"Orchard Park, NY 14127",1135,Orchard Park,New Era Field,NY,0,TRUE,1 Bills Drive,https://seatgeek.com/venues/new-era-field/tickets,new-era-field,14127,New Era Field,America/New_York,0.8815085,US,"Orchard Park, NY",514,-78.7874,42.7737,2015-08-12T16:52:53Z,FALSE,QRCODE_TM
Cowboys at Colts,2018-04-20T00:00:00,Dallas Cowboys at Indianapolis Colts,nfl,4346955,FALSE,0.863,2018-12-16T18:00:00,2018-04-20T00:47:20,normal,https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955,FALSE,2018-12-16T13:00:00,0.947,FALSE,FALSE,,2018-12-16T22:00:00,NA,119,1974,933,245,119,303.67648,442,2018-08-24T21:53:42Z,FALSE,QRCODE,12,"Indianapolis, IN 46225",1130,Indianapolis,Lucas Oil Stadium,IN,0,TRUE,500 South Capitol Avenue,https://seatgeek.com/venues/lucas-oil-stadium/tickets,lucas-oil-stadium,46225,Lucas Oil Stadium,America/Indiana/Indianapolis,0.9071682,US,"Indianapolis, IN",527,-86.1639,39.7601,2018-09-13T22:29:37Z,FALSE,QRCODE_TM
Packers at Bears,2018-04-20T00:00:00,Green Bay Packers at Chicago Bears,nfl,4347002,FALSE,0.876,2018-12-16T18:00:00,2018-04-20T00:47:32,normal,https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002,FALSE,2018-12-16T12:00:00,0.968,FALSE,FALSE,,2018-12-16T22:00:00,NA,227,1350,749,402,227,498.80356,112,2018-08-24T21:53:42Z,FALSE,QRCODE,7,"Chicago, IL 60605",31,Chicago,Soldier Field,IL,0,TRUE,1410 S. Museum Campus Drive,https://seatgeek.com/venues/soldier-field/tickets,soldier-field,60605,Soldier Field,America/Chicago,0.940013,US,"Chicago, IL",602,-87.6159,41.8623,2018-06-02T00:44:08Z,FALSE,NONE
Buccaneers at Ravens,2018-04-20T00:00:00,Tampa Bay Buccaneers at Baltimore Ravens,nfl,4347066,FALSE,0.781,2018-12-16T18:00:00,2018-04-20T00:47:44,normal,https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066,FALSE,2018-12-16T13:00:00,0.849,FALSE,FALSE,,2018-12-16T22:00:00,NA,35,573,1258,96,35,123.825,720,2018-08-24T21:53:42Z,FALSE,QRCODE,7,"Baltimore, MD 21230",1121,Baltimore,M&T Bank Stadium,MD,0,TRUE,1101 Russell St,https://seatgeek.com/venues/m-t-bank-stadium/tickets,m-t-bank-stadium,21230,M&T Bank Stadium,America/New_York,0.8927189,US,"Baltimore, MD",512,-76.623,39.2774,2015-08-04T00:00:00Z,FALSE,QRCODE_TM
Redskins at Jaguars,2018-04-20T00:00:00,Washington Redskins at Jacksonville Jaguars,nfl,4346945,FALSE,0.779,2018-12-16T18:00:00,2018-04-20T00:47:18,normal,https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-everbank-field/nfl/4346945,FALSE,2018-12-16T13:00:00,0.851,FALSE,FALSE,,2018-12-16T22:00:00,NA,57,656,851,127,57,158.5152,625,2018-08-24T21:53:42Z,FALSE,QRCODE,7,"Jacksonville, FL 32202",5178,Jacksonville,EverBank Field,FL,0,TRUE,1 Everbank Field Dr,https://seatgeek.com/venues/everbank-field/tickets,everbank-field,32202,EverBank Field,America/New_York,0.83759147,US,"Jacksonville, FL",561,-81.6373,30.3239,2015-10-17T20:03:42Z,FALSE,QRCODE_TM
Dolphins at Vikings,2018-04-20T00:00:00,Miami Dolphins at Minnesota Vikings,nfl,4347144,FALSE,0.849,2018-12-16T18:00:00,2018-04-20T01:04:05,normal,https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144,FALSE,2018-12-16T12:00:00,0.929,FALSE,FALSE,,2018-12-16T22:00:00,NA,107,1802,875,205,108,250.59612,567,2018-08-24T21:53:42Z,FALSE,QRCODE,15,"Minneapolis, MN 55415",218451,Minneapolis,U.S. Bank Stadium,MN,0,TRUE,900 South 5th Street,https://seatgeek.com/venues/u-s-bank-stadium/tickets,u-s-bank-stadium,55415,U.S. Bank Stadium,America/Chicago,0.88524246,US,"Minneapolis, MN",0,-93.26,44.97,2018-08-22T15:34:15Z,FALSE,NONE
Titans at Giants,2018-04-20T00:00:00,Tennessee Titans at New York Giants,nfl,4346988,FALSE,0.83,2018-12-16T18:00:00,2018-04-20T00:47:29,normal,https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988,FALSE,2018-12-16T13:00:00,0.916,FALSE,FALSE,,2018-12-16T22:00:00,NA,78,1428,1341,158,78,203.97209,896,2018-08-24T21:53:42Z,FALSE,QRCODE,15,"East Rutherford, NJ 07073",1587,East Rutherford,MetLife Stadium,NJ,0,TRUE,1 MetLife Stadium Drive,https://seatgeek.com/venues/metlife-stadium/tickets,metlife-stadium,07073,MetLife Stadium,America/New_York,0.94873494,US,"East Rutherford, NJ",501,-74.0737,40.8142,2015-09-12T14:14:07Z,FALSE,QRCODE_TM
Raiders at Bengals,2018-04-20T00:00:00,Oakland Raiders at Cincinnati Bengals,nfl,4347037,FALSE,0.814,2018-12-16T18:00:00,2018-04-20T00:47:39,normal,https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037,FALSE,2018-12-16T13:00:00,0.893,FALSE,FALSE,,2018-12-16T22:00:00,NA,52,601,902,106,52,124.026665,600,2018-08-24T21:53:42Z,FALSE,QRCODE,7,"Cincinnati, OH 45202",1124,Cincinnati,Paul Brown Stadium,OH,0,TRUE,1 Paul Brown Stadium,https://seatgeek.com/venues/paul-brown-stadium/tickets,paul-brown-stadium,45202,Paul Brown Stadium,America/New_York,0.86166537,US,"Cincinnati, OH",515,-84.5177,39.0961,2015-10-09T16:14:37Z,FALSE,QRCODE_TM
Seahawks at 49ers,2018-04-20T00:00:00,Seattle Seahawks at San Francisco 49ers,nfl,4347122,FALSE,0.861,2018-12-16T21:05:00,2018-04-20T00:47:55,normal,https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122,FALSE,2018-12-16T13:05:00,0.951,FALSE,FALSE,,2018-12-17T01:05:00,NA,77,2989,1277,158,77,188.78325,1075,2018-08-24T21:53:42Z,FALSE,QRCODE,12,"Santa Clara, CA 95054",58670,Santa Clara,Levi's Stadium,CA,0,TRUE,4900 Marie P DeBartolo Way,https://seatgeek.com/venues/levi-s-stadium/tickets,levi-s-stadium,95054,Levi's Stadium,America/Los_Angeles,0.95768774,US,"Santa Clara, CA",0,-121.969,37.4023,2015-07-10T00:00:00Z,FALSE,QRCODE_TM
