datetime_local,is_open,time_tbd,title,type,url,id,datetime_utc,description,score,short_title,popularity,created_at,announce_date,datetime_tbd,date_tbd,visible_until_utc,status,general_admission,median_price,visible_listing_count,highest_price,average_price,listing_count,lowest_price_good_deals,lowest_price,employee_only,created_at,method,address,url,state,id,num_upcoming_events,metro_code,score,popularity,has_upcoming_events,postal_code,city,slug,timezone,country,name_v2,name,display_location,extended_address,lon,lat,employee_only,created_at,method
2018-12-10T17:15:00,FALSE,FALSE,Minnesota Vikings at Seattle Seahawks,nfl,https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123,4347123,2018-12-11T01:15:00,,0.896,Vikings at Seahawks,0.83,2018-04-20T00:47:55,2018-04-20T00:00:00,FALSE,FALSE,2018-12-11T05:15:00,normal,NA,351,774,1341,373.15,340,132,142,FALSE,2018-08-24T21:53:42Z,QRCODE,800 Occidental Ave S,https://seatgeek.com/venues/centurylink-field/tickets,WA,339,12,819,0.87232786,0,TRUE,98134,Seattle,centurylink-field,America/Los_Angeles,US,CenturyLink Field,CenturyLink Field,"Seattle, WA","Seattle, WA 98134",-122.33,47.6,FALSE,2018-03-02T22:54:54Z,QRCODE
2018-12-13T19:20:00,FALSE,FALSE,Los Angeles Chargers at Kansas City Chiefs,nfl,https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978,4346978,2018-12-14T01:20:00,,0.841,Chargers at Chiefs,0.782,2018-04-20T00:47:26,2018-04-20T00:00:00,FALSE,FALSE,2018-12-14T05:20:00,normal,NA,91,1083,602,127.865326,349,40,40,FALSE,2018-08-24T21:53:42Z,QRCODE,1 Arrowhead Drive,https://seatgeek.com/venues/arrowhead-stadium/tickets,MO,1128,8,616,0.8827867,0,TRUE,64129,Kansas City,arrowhead-stadium,America/Chicago,US,Arrowhead Stadium,Arrowhead Stadium,"Kansas City, MO","Kansas City, MO 64129",-94.4839,39.0489,FALSE,2015-08-20T16:20:51Z,QRCODE_TM
2018-12-15T16:30:00,FALSE,FALSE,Houston Texans at New York Jets,nfl,https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015,4347015,2018-12-15T21:30:00,,0.891,Texans at Jets,0.826,2018-04-20T00:47:35,2018-04-20T00:00:00,FALSE,FALSE,2018-12-16T01:30:00,normal,NA,122,1320,836,148.49155,1064,31,33,FALSE,2018-08-24T21:53:42Z,QRCODE,1 MetLife Stadium Drive,https://seatgeek.com/venues/metlife-stadium/tickets,NJ,1587,16,501,0.94873494,0,TRUE,07073,East Rutherford,metlife-stadium,America/New_York,US,MetLife Stadium,MetLife Stadium,"East Rutherford, NJ","East Rutherford, NJ 07073",-74.0737,40.8142,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
2018-12-15T14:30:00,FALSE,FALSE,Cleveland Browns at Denver Broncos,nfl,https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135,4347135,2018-12-15T21:30:00,,0.833,Browns at Broncos,0.787,2018-04-20T01:04:04,2018-04-20T00:00:00,FALSE,FALSE,2018-12-16T01:30:00,normal,NA,232,880,1204,296.25192,131,77,122,FALSE,2018-08-24T21:53:42Z,QRCODE,1701 Bryant St.,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,CO,1131,7,751,0.9028296,0,TRUE,80204,Denver,sports-authority-field-at-mile-high,America/Denver,US,Sports Authority Field at Mile High,Sports Authority Field at Mile High,"Denver, CO","Denver, CO 80204",-105.02,39.74,FALSE,2015-08-07T18:39:02Z,QRCODE_TM
2018-12-16T13:00:00,FALSE,FALSE,Arizona Cardinals at Atlanta Falcons,nfl,https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047,4347047,2018-12-16T18:00:00,,0.874,Cardinals at Falcons,0.821,2018-04-20T00:47:41,2018-04-20T00:00:00,FALSE,FALSE,2018-12-16T22:00:00,normal,NA,159,1406,1193,189.37325,994,60,64,FALSE,2018-08-24T21:53:42Z,QRCODE,441 M.L.K. Jr Dr NW,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,GA,419590,19,0,0.76958936,0,TRUE,30313,Atlanta,mercedes-benz-stadium,America/New_York,US,Mercedes-Benz Stadium,Mercedes-Benz Stadium,"Atlanta, GA","Atlanta, GA 30313",-84.4,33.76,FALSE,2018-08-23T20:14:46Z,QRCODE
2018-12-16T13:00:00,FALSE,FALSE,Detroit Lions at Buffalo Bills,nfl,https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057,4347057,2018-12-16T18:00:00,,0.86,Lions at Bills,0.805,2018-04-20T00:47:43,2018-04-20T00:00:00,FALSE,FALSE,2018-12-16T22:00:00,normal,NA,66,1501,636,91.03392,914,24,24,FALSE,2018-08-24T21:53:42Z,QRCODE,1 Bills Drive,https://seatgeek.com/venues/new-era-field/tickets,NY,1135,7,514,0.8815085,0,TRUE,14127,Orchard Park,new-era-field,America/New_York,US,New Era Field,New Era Field,"Orchard Park, NY","Orchard Park, NY 14127",-78.7874,42.7737,FALSE,2015-08-12T16:52:53Z,QRCODE_TM
2018-12-16T12:00:00,FALSE,FALSE,Green Bay Packers at Chicago Bears,nfl,https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002,4347002,2018-12-16T18:00:00,,0.92,Packers at Bears,0.851,2018-04-20T00:47:32,2018-04-20T00:00:00,FALSE,FALSE,2018-12-16T22:00:00,normal,NA,395,805,1335,461.79562,137,163,206,FALSE,2018-08-24T21:53:42Z,QRCODE,1410 S. Museum Campus Drive,https://seatgeek.com/venues/soldier-field/tickets,IL,31,9,602,0.940013,0,TRUE,60605,Chicago,soldier-field,America/Chicago,US,Soldier Field,Soldier Field,"Chicago, IL","Chicago, IL 60605",-87.6159,41.8623,FALSE,2018-06-02T00:44:08Z,NONE
2018-12-16T13:00:00,FALSE,FALSE,Dallas Cowboys at Indianapolis Colts,nfl,https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955,4346955,2018-12-16T18:00:00,,0.896,Cowboys at Colts,0.835,2018-04-20T00:47:20,2018-04-20T00:00:00,FALSE,FALSE,2018-12-16T22:00:00,normal,NA,229,929,1974,283.66428,417,118,119,FALSE,2018-08-24T21:53:42Z,QRCODE,500 South Capitol Avenue,https://seatgeek.com/venues/lucas-oil-stadium/tickets,IN,1130,14,527,0.9071682,0,TRUE,46225,Indianapolis,lucas-oil-stadium,America/Indiana/Indianapolis,US,Lucas Oil Stadium,Lucas Oil Stadium,"Indianapolis, IN","Indianapolis, IN 46225",-86.1639,39.7601,FALSE,2018-09-13T22:29:37Z,QRCODE_TM
2018-12-16T13:00:00,FALSE,FALSE,Tampa Bay Buccaneers at Baltimore Ravens,nfl,https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066,4347066,2018-12-16T18:00:00,,0.816,Buccaneers at Ravens,0.767,2018-04-20T00:47:44,2018-04-20T00:00:00,FALSE,FALSE,2018-12-16T22:00:00,normal,NA,95,1275,607,128.09511,715,38,38,FALSE,2018-08-24T21:53:42Z,QRCODE,1101 Russell St,https://seatgeek.com/venues/m-t-bank-stadium/tickets,MD,1121,7,512,0.8927189,0,TRUE,21230,Baltimore,m-t-bank-stadium,America/New_York,US,M&T Bank Stadium,M&T Bank Stadium,"Baltimore, MD","Baltimore, MD 21230",-76.623,39.2774,FALSE,2015-08-04T00:00:00Z,QRCODE_TM
2018-12-16T13:00:00,FALSE,FALSE,Washington Redskins at Jacksonville Jaguars,nfl,https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-everbank-field/nfl/4346945,4346945,2018-12-16T18:00:00,,0.804,Redskins at Jaguars,0.752,2018-04-20T00:47:18,2018-04-20T00:00:00,FALSE,FALSE,2018-12-16T22:00:00,normal,NA,128,902,653,156.83855,576,50,62,FALSE,2018-08-24T21:53:42Z,QRCODE,1 Everbank Field Dr,https://seatgeek.com/venues/everbank-field/tickets,FL,5178,8,561,0.83759147,0,TRUE,32202,Jacksonville,everbank-field,America/New_York,US,EverBank Field,EverBank Field,"Jacksonville, FL","Jacksonville, FL 32202",-81.6373,30.3239,FALSE,2015-10-17T20:03:42Z,QRCODE_TM
2018-12-16T12:00:00,FALSE,FALSE,Miami Dolphins at Minnesota Vikings,nfl,https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144,4347144,2018-12-16T18:00:00,,0.879,Dolphins at Vikings,0.825,2018-04-20T01:04:05,2018-04-20T00:00:00,FALSE,FALSE,2018-12-16T22:00:00,normal,NA,200,920,1791,246.02808,570,100,105,FALSE,2018-08-24T21:53:42Z,QRCODE,900 South 5th Street,https://seatgeek.com/venues/u-s-bank-stadium/tickets,MN,218451,15,0,0.88524246,0,TRUE,55415,Minneapolis,u-s-bank-stadium,America/Chicago,US,U.S. Bank Stadium,U.S. Bank Stadium,"Minneapolis, MN","Minneapolis, MN 55415",-93.26,44.97,FALSE,2018-08-22T15:34:15Z,NONE
2018-12-16T13:00:00,FALSE,FALSE,Oakland Raiders at Cincinnati Bengals,nfl,https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037,4347037,2018-12-16T18:00:00,,0.845,Raiders at Bengals,0.788,2018-04-20T00:47:39,2018-04-20T00:00:00,FALSE,FALSE,2018-12-16T22:00:00,normal,NA,103,909,601,118.993065,577,53,53,FALSE,2018-08-24T21:53:42Z,QRCODE,1 Paul Brown Stadium,https://seatgeek.com/venues/paul-brown-stadium/tickets,OH,1124,7,515,0.86166537,0,TRUE,45202,Cincinnati,paul-brown-stadium,America/New_York,US,Paul Brown Stadium,Paul Brown Stadium,"Cincinnati, OH","Cincinnati, OH 45202",-84.5177,39.0961,FALSE,2015-10-09T16:14:37Z,QRCODE_TM
2018-12-16T13:00:00,FALSE,FALSE,Tennessee Titans at New York Giants,nfl,https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988,4346988,2018-12-16T18:00:00,,0.876,Titans at Giants,0.809,2018-04-20T00:47:29,2018-04-20T00:00:00,FALSE,FALSE,2018-12-16T22:00:00,normal,NA,162,1342,1429,206.161,882,82,82,FALSE,2018-08-24T21:53:42Z,QRCODE,1 MetLife Stadium Drive,https://seatgeek.com/venues/metlife-stadium/tickets,NJ,1587,16,501,0.94873494,0,TRUE,07073,East Rutherford,metlife-stadium,America/New_York,US,MetLife Stadium,MetLife Stadium,"East Rutherford, NJ","East Rutherford, NJ 07073",-74.0737,40.8142,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
2018-12-16T13:05:00,FALSE,FALSE,Seattle Seahawks at San Francisco 49ers,nfl,https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122,4347122,2018-12-16T21:05:00,,0.903,Seahawks at 49ers,0.836,2018-04-20T00:47:55,2018-04-20T00:00:00,FALSE,FALSE,2018-12-17T01:05:00,normal,NA,176,1232,2989,214.77124,1106,83,83,FALSE,2018-08-24T21:53:42Z,QRCODE,4900 Marie P DeBartolo Way,https://seatgeek.com/venues/levi-s-stadium/tickets,CA,58670,13,0,0.95768774,0,TRUE,95054,Santa Clara,levi-s-stadium,America/Los_Angeles,US,Levi's Stadium,Levi's Stadium,"Santa Clara, CA","Santa Clara, CA 95054",-121.969,37.4023,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
2018-12-16T16:25:00,FALSE,FALSE,New England Patriots at Pittsburgh Steelers,nfl,https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077,4347077,2018-12-16T21:25:00,,0.92,Patriots at Steelers,0.851,2018-04-20T00:47:46,2018-04-20T00:00:00,FALSE,FALSE,2018-12-17T01:25:00,normal,NA,349,1107,10750,437.69675,643,179,179,FALSE,2018-08-24T21:53:42Z,QRCODE,100 Art Rooney Avenue,https://seatgeek.com/venues/heinz-field/tickets,PA,1119,10,508,0.9033526,0,TRUE,15212,Pittsburgh,heinz-field,America/New_York,US,Heinz Field,Heinz Field,"Pittsburgh, PA","Pittsburgh, PA 15212",-80.0158,40.4468,FALSE,2015-12-08T15:36:23Z,QRCODE_TM
2018-12-16T17:20:00,FALSE,FALSE,Philadelphia Eagles at Los Angeles Rams,nfl,https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919,4346919,2018-12-17T01:20:00,,0.881,Eagles at Rams,0.816,2018-04-20T00:47:14,2018-04-20T00:00:00,FALSE,FALSE,2018-12-17T05:20:00,normal,NA,266,1319,1938,332.4764,657,109,115,FALSE,2018-08-24T21:53:42Z,QRCODE,3911 S Figueroa St,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,CA,51012,9,0,0.86898464,0,TRUE,90037,Los Angeles,los-angeles-memorial-coliseum-1,America/Los_Angeles,US,Los Angeles Memorial Coliseum,Los Angeles Memorial Coliseum,"Los Angeles, CA","Los Angeles, CA 90037",-118.288,34.0138,FALSE,2018-08-23T17:59:28Z,QRCODE
2018-12-17T20:15:00,FALSE,FALSE,New Orleans Saints at Carolina Panthers,nfl,https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035,4347035,2018-12-18T01:15:00,,0.868,Saints at Panthers,0.8,2018-04-20T00:47:38,2018-04-20T00:00:00,FALSE,FALSE,2018-12-18T05:15:00,normal,NA,157,1046,1422,223.25455,495,77,81,FALSE,2018-08-24T21:53:42Z,QRCODE,800 South Mint Street,https://seatgeek.com/venues/bank-of-america-stadium/tickets,NC,1122,8,517,0.8968222,0,TRUE,28202,Charlotte,bank-of-america-stadium,America/New_York,US,Bank of America Stadium,Bank of America Stadium,"Charlotte, NC","Charlotte, NC 28202",-80.8524,35.2243,FALSE,2015-09-25T18:23:51Z,QRCODE_TM
2018-12-23T12:00:00,FALSE,FALSE,Washington Redskins at Tennessee Titans,nfl,https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986,4346986,2018-12-23T17:00:00,,0.807,Redskins at Titans,0.755,2018-04-20T00:47:29,2018-04-20T00:00:00,FALSE,FALSE,2018-12-23T21:00:00,normal,NA,136,1010,780,155.3229,607,36,39,FALSE,2018-08-24T21:53:43Z,QRCODE,1 Titans Way,https://seatgeek.com/venues/nissan-stadium/tickets,TN,1126,16,659,0.8546275,0,TRUE,37213,Nashville,nissan-stadium,America/New_York,US,Nissan Stadium,Nissan Stadium,"Nashville, TN","Nashville, TN 37213",-86.7713,36.1665,FALSE,2015-10-19T15:09:39Z,NONE
2018-12-23T13:00:00,FALSE,FALSE,Cincinnati Bengals at Cleveland Browns,nfl,https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994,4346994,2018-12-23T18:00:00,,0.829,Bengals at Browns,0.773,2018-04-20T00:47:31,2018-04-20T00:00:00,FALSE,FALSE,2018-12-23T22:00:00,normal,NA,87,1481,757,102.98968,1259,34,35,FALSE,2018-08-24T21:53:43Z,QRCODE,100 Alfred Lerner Way,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,OH,1123,6,510,0.86852187,0,TRUE,44114,Cleveland,firstenergy-stadium-15,America/New_York,US,FirstEnergy Stadium,FirstEnergy Stadium,"Cleveland, OH","Cleveland, OH 44114",-81.7,41.5065,FALSE,2015-11-11T20:55:31Z,NONE
2018-12-23T13:00:00,FALSE,FALSE,Houston Texans at Philadelphia Eagles,nfl,https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013,4347013,2018-12-23T18:00:00,,0.883,Texans at Eagles,0.814,2018-04-20T00:47:35,2018-04-20T00:00:00,FALSE,FALSE,2018-12-23T22:00:00,normal,NA,284,1171,2455,348.49643,562,118,146,FALSE,2018-08-24T21:53:43Z,QRCODE,1020 Pattison Ave,https://seatgeek.com/venues/lincoln-financial-field/tickets,PA,330,15,504,0.90542685999999994,0,TRUE,19148,Philadelphia,lincoln-financial-field,America/New_York,US,Lincoln Financial Field,Lincoln Financial Field,"Philadelphia, PA","Philadelphia, PA 19148",-75.1675,39.9046,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
2018-12-23T13:00:00,FALSE,FALSE,Atlanta Falcons at Carolina Panthers,nfl,https://seatgeek.com/falcons-at-panthers-tickets/12-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347046,4347046,2018-12-23T18:00:00,,0.872,Falcons at Panthers,0.804,2018-04-20T00:47:41,2018-04-20T00:00:00,FALSE,FALSE,2018-12-23T22:00:00,normal,NA,171,1004,1099,229.01833,600,84,85,FALSE,2018-08-24T21:53:43Z,QRCODE,800 South Mint Street,https://seatgeek.com/venues/bank-of-america-stadium/tickets,NC,1122,8,517,0.8968222,0,TRUE,28202,Charlotte,bank-of-america-stadium,America/New_York,US,Bank of America Stadium,Bank of America Stadium,"Charlotte, NC","Charlotte, NC 28202",-80.8524,35.2243,FALSE,2015-09-25T18:23:51Z,QRCODE_TM
2018-12-23T13:00:00,FALSE,FALSE,Green Bay Packers at New York Jets,nfl,https://seatgeek.com/packers-at-jets-tickets/12-23-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346959,4346959,2018-12-23T18:00:00,,0.939,Packers at Jets,0.856,2018-04-20T00:47:22,2018-04-20T00:00:00,FALSE,FALSE,2018-12-23T22:00:00,normal,NA,238,1084,1139,267.7097,713,90,96,FALSE,2018-08-24T21:53:43Z,QRCODE,1 MetLife Stadium Drive,https://seatgeek.com/venues/metlife-stadium/tickets,NJ,1587,16,501,0.94873494,0,TRUE,07073,East Rutherford,metlife-stadium,America/New_York,US,MetLife Stadium,MetLife Stadium,"East Rutherford, NJ","East Rutherford, NJ 07073",-74.0737,40.8142,FALSE,2015-09-12T14:14:07Z,QRCODE_TM
2018-12-23T13:00:00,FALSE,FALSE,Minnesota Vikings at Detroit Lions,nfl,https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022,4347022,2018-12-23T18:00:00,,0.909,Vikings at Lions,0.843,2018-04-20T00:47:36,2018-04-20T00:00:00,FALSE,FALSE,2018-12-23T22:00:00,normal,NA,175,887,2392,204.2847,699,74,79,FALSE,2018-08-24T21:53:43Z,QRCODE,2000 Brush St.,https://seatgeek.com/venues/ford-field/tickets,MI,346,11,505,0.9029952,0,TRUE,48226,Detroit,ford-field,America/Detroit,US,Ford Field,Ford Field,"Detroit, MI","Detroit, MI 48226",-83.0459,42.34,FALSE,2015-11-04T17:31:52Z,NONE
2018-12-23T13:00:00,FALSE,FALSE,Jacksonville Jaguars at Miami Dolphins,nfl,https://seatgeek.com/jaguars-at-dolphins-tickets/12-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347085,4347085,2018-12-23T18:00:00,,0.85,Jaguars at Dolphins,0.776,2018-04-20T00:47:48,2018-04-20T00:00:00,FALSE,FALSE,2018-12-23T22:00:00,normal,NA,132,886,899,153.95358,237,53,53,FALSE,2018-08-24T21:53:43Z,QRCODE,347 Don Shula Dr.,https://seatgeek.com/venues/hard-rock-stadium/tickets,FL,29,36,528,0.8378203,0,TRUE,33056,Miami Gardens,hard-rock-stadium,America/New_York,US,Hard Rock Stadium,Hard Rock Stadium,"Miami Gardens, FL","Miami Gardens, FL 33056",-80.24,25.96,FALSE,2017-10-03T18:58:44Z,NONE
2018-12-23T13:00:00,FALSE,FALSE,Buffalo Bills at New England Patriots,nfl,https://seatgeek.com/bills-at-patriots-tickets/12-23-2018-foxborough-massachusetts-gillette-stadium/nfl/4347093,4347093,2018-12-23T18:00:00,,0.884,Bills at Patriots,0.825,2018-04-20T00:47:50,2018-04-20T00:00:00,FALSE,FALSE,2018-12-23T22:00:00,normal,NA,283,749,1114,352.47195,303,173,173,FALSE,2018-08-24T21:53:43Z,QRCODE,1 Patriot Place,https://seatgeek.com/venues/gillette-stadium/tickets,MA,33,15,506,0.8983344,0,TRUE,02035,Foxborough,gillette-stadium,America/New_York,US,Gillette Stadium,Gillette Stadium,"Foxborough, MA","Foxborough, MA 02035",-71.2674,42.0906,FALSE,2018-08-22T15:36:58Z,NONE
2018-12-23T13:00:00,FALSE,FALSE,New York Giants at Indianapolis Colts,nfl,https://seatgeek.com/giants-at-colts-tickets/12-23-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346954,4346954,2018-12-23T18:00:00,,0.854,Giants at Colts,0.795,2018-04-20T00:47:20,2018-04-20T00:00:00,FALSE,FALSE,2018-12-23T22:00:00,normal,NA,107,1021,568,123.55727,716,36,36,FALSE,2018-08-24T21:53:42Z,QRCODE,500 South Capitol Avenue,https://seatgeek.com/venues/lucas-oil-stadium/tickets,IN,1130,14,527,0.9071682,0,TRUE,46225,Indianapolis,lucas-oil-stadium,America/Indiana/Indianapolis,US,Lucas Oil Stadium,Lucas Oil Stadium,"Indianapolis, IN","Indianapolis, IN 46225",-86.1639,39.7601,FALSE,2018-09-13T22:29:37Z,QRCODE_TM
2018-12-23T12:00:00,TRUE,FALSE,Tampa Bay Buccaneers at Dallas Cowboys,nfl,https://seatgeek.com/buccaneers-at-cowboys-tickets/12-23-2018-arlington-texas-at-t-stadium/nfl/4327918,4327918,2018-12-23T18:00:00,,0.916,Buccaneers at Cowboys,0.835,2018-04-05T23:08:46,2018-04-05T00:00:00,FALSE,FALSE,2018-12-23T22:00:00,normal,NA,233,2734,4309,291.67154,3766,NA,NA,FALSE,2018-04-17T22:02:33Z,QRCODE,1 AT&T Way,https://seatgeek.com/venues/at-t-stadium/tickets,TX,4965,21,623,0.9751414,0,TRUE,76011,Arlington,at-t-stadium,America/Chicago,US,AT&T Stadium,AT&T Stadium,"Arlington, TX","Arlington, TX 76011",-97.0957,32.7459,FALSE,2018-04-17T22:02:33Z,QRCODE
2018-12-23T14:05:00,FALSE,FALSE,Los Angeles Rams at Arizona Cardinals,nfl,https://seatgeek.com/rams-at-cardinals-tickets/12-23-2018-glendale-arizona-state-farm-stadium/nfl/4347097,4347097,2018-12-23T21:05:00,,0.863,Rams at Cardinals,0.801,2018-04-20T00:47:50,2018-04-20T00:00:00,FALSE,FALSE,2018-12-24T01:05:00,normal,NA,98,1467,6034,131.50487,1028,35,36,FALSE,2018-08-24T21:53:43Z,QRCODE,1 Cardinals Drive,https://seatgeek.com/venues/state-farm-stadium/tickets,AZ,43,10,753,0.93402725,0,TRUE,85305,Glendale,state-farm-stadium,America/Phoenix,US,State Farm Stadium,State Farm Stadium,"Glendale, AZ","Glendale, AZ 85305",-112.262,33.5294,FALSE,2015-12-21T17:26:05Z,NONE
2018-12-23T13:05:00,FALSE,FALSE,Chicago Bears at San Francisco 49ers,nfl,https://seatgeek.com/bears-at-49ers-tickets/12-23-2018-santa-clara-california-levi-s-stadium/nfl/4347116,4347116,2018-12-23T21:05:00,,0.934,Bears at 49ers,0.856,2018-04-20T00:47:54,2018-04-20T00:00:00,FALSE,FALSE,2018-12-24T01:05:00,normal,NA,215,1264,2989,229.4314,1115,81,81,FALSE,2018-08-24T21:53:43Z,QRCODE,4900 Marie P DeBartolo Way,https://seatgeek.com/venues/levi-s-stadium/tickets,CA,58670,13,0,0.95768774,0,TRUE,95054,Santa Clara,levi-s-stadium,America/Los_Angeles,US,Levi's Stadium,Levi's Stadium,"Santa Clara, CA","Santa Clara, CA 95054",-121.969,37.4023,FALSE,2015-07-10T00:00:00Z,QRCODE_TM
2018-12-23T13:05:00,FALSE,FALSE,Baltimore Ravens at Los Angeles Chargers,nfl,https://seatgeek.com/ravens-at-chargers-tickets/12-23-2018-carson-california-stubhub-center/nfl/4347106,4347106,2018-12-23T21:05:00,,0.873,Ravens at Chargers,0.794,2018-04-20T00:47:52,2018-04-20T00:00:00,FALSE,FALSE,2018-12-24T01:05:00,normal,NA,209,483,648,234.12207,385,116,130,FALSE,2018-08-24T21:53:43Z,QRCODE,18400 Avalon Blvd,https://seatgeek.com/venues/stubhub-center/tickets,CA,52,14,803,0.7228164,0,TRUE,90746,Carson,stubhub-center,America/Los_Angeles,US,StubHub Center,StubHub Center,"Carson, CA","Carson, CA 90746",-118.261,33.8643,NA,NA,NA
2018-12-23T15:25:00,TRUE,FALSE,Pittsburgh Steelers at New Orleans Saints,nfl,https://seatgeek.com/steelers-at-saints-tickets/12-23-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346967,4346967,2018-12-23T21:25:00,,0.888,Steelers at Saints,0.81,2018-04-20T00:47:24,2018-04-20T00:00:00,FALSE,FALSE,2018-12-24T01:25:00,normal,NA,347,1595,6394,360.52493,1585,129,144,FALSE,2018-05-29T20:39:33Z,QRCODE,1500 Sugar Bowl Drive,https://seatgeek.com/venues/mercedes-benz-superdome/tickets,LA,128,17,622,0.8966978,0,TRUE,70112,New Orleans,mercedes-benz-superdome,America/Chicago,US,Mercedes-Benz Superdome,Mercedes-Benz Superdome,"New Orleans, LA","New Orleans, LA 70112",-90.0786,29.9515,FALSE,2018-08-27T20:46:59Z,QRCODE_TM
2018-12-23T17:20:00,FALSE,FALSE,Kansas City Chiefs at Seattle Seahawks,nfl,https://seatgeek.com/chiefs-at-seahawks-tickets/12-23-2018-seattle-washington-centurylink-field/nfl/4347121,4347121,2018-12-24T01:20:00,,0.88,Chiefs at Seahawks,0.81,2018-04-20T00:47:55,2018-04-20T00:00:00,FALSE,FALSE,2018-12-24T05:20:00,normal,NA,301,982,1166,328.0476,378,110,131,FALSE,2018-08-24T21:53:43Z,QRCODE,800 Occidental Ave S,https://seatgeek.com/venues/centurylink-field/tickets,WA,339,12,819,0.87232786,0,TRUE,98134,Seattle,centurylink-field,America/Los_Angeles,US,CenturyLink Field,CenturyLink Field,"Seattle, WA","Seattle, WA 98134",-122.33,47.6,FALSE,2018-03-02T22:54:54Z,QRCODE
2018-12-24T17:15:00,FALSE,FALSE,Denver Broncos at Oakland Raiders,nfl,https://seatgeek.com/broncos-at-raiders-tickets/12-24-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347150,4347150,2018-12-25T01:15:00,,0.87,Broncos at Raiders,0.793,2018-04-20T01:04:24,2018-04-20T00:00:00,FALSE,FALSE,2018-12-25T05:15:00,normal,NA,195,1025,1306,203.46811,690,77,77,FALSE,2018-08-24T21:53:43Z,QRCODE,7000 Coliseum Way,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,CA,14,21,807,0.7817843,0,TRUE,94621,Oakland,oakland-alameda-county-coliseum,America/Los_Angeles,US,Oakland-Alameda County Coliseum,Oakland-Alameda County Coliseum,"Oakland, CA","Oakland, CA 94621",-122.201,37.7469,FALSE,2015-06-24T00:00:00Z,PDF417
