date_tbd,created_at,score,datetime_utc,title,visible_until_utc,short_title,datetime_local,time_tbd,url,datetime_tbd,popularity,type,description,announce_date,status,id,is_open,general_admission,highest_price,average_price,median_price,visible_listing_count,listing_count,lowest_price,lowest_price_good_deals,employee_only,method,created_at,name,city,score,state,name_v2,popularity,country,has_upcoming_events,postal_code,num_upcoming_events,timezone,url,address,display_location,slug,extended_address,id,lon,lat,employee_only,method,created_at
FALSE,2018-04-20T00:47:13,0.881,2018-12-09T18:00:00,Atlanta Falcons at Green Bay Packers,2018-12-09T22:00:00,Falcons at Packers,2018-12-09T12:00:00,FALSE,https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910,FALSE,0.797,nfl,,2018-04-20T00:00:00,normal,4346910,FALSE,NA,797,275.35,NA,NA,482,153,153,FALSE,QRCODE,2018-08-24T21:53:42Z,Lambeau Field,Green Bay,0.92909414,WI,Lambeau Field,0,US,TRUE,54304,7,America/Chicago,https://seatgeek.com/venues/lambeau-field/tickets,1265 Lombardi Avenue,"Green Bay, WI",lambeau-field,"Green Bay, WI 54304",1125,-88.0622,44.5013,FALSE,QRCODE_TM,2015-09-02T22:43:34Z
FALSE,2018-04-20T00:47:35,0.873,2018-12-09T18:00:00,Indianapolis Colts at Houston Texans,2018-12-09T22:00:00,Colts at Texans,2018-12-09T12:00:00,FALSE,https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014,FALSE,0.785,nfl,,2018-04-20T00:00:00,normal,4347014,FALSE,NA,2226,194.99,NA,NA,560,45,45,FALSE,QRCODE,2018-08-24T21:53:42Z,NRG Stadium,Houston,0.8624192,TX,NRG Stadium,0,US,TRUE,77054,46,America/Chicago,https://seatgeek.com/venues/nrg-stadium/tickets,1 Reliant Park,"Houston, TX",nrg-stadium,"Houston, TX 77054",41,-95.4107,29.6847,FALSE,QRCODE_TM,2015-11-04T18:42:27Z
FALSE,2018-04-20T00:47:43,0.861,2018-12-09T18:00:00,New York Jets at Buffalo Bills,2018-12-09T22:00:00,Jets at Bills,2018-12-09T13:00:00,FALSE,https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059,FALSE,0.785,nfl,,2018-04-20T00:00:00,normal,4347059,FALSE,NA,636,96.87,NA,NA,1029,30,30,FALSE,QRCODE,2018-08-24T21:53:42Z,New Era Field,Orchard Park,0.8815085,NY,New Era Field,0,US,TRUE,14127,8,America/New_York,https://seatgeek.com/venues/new-era-field/tickets,1 Bills Drive,"Orchard Park, NY",new-era-field,"Orchard Park, NY 14127",1135,-78.7874,42.7737,FALSE,QRCODE_TM,2015-08-12T16:52:53Z
FALSE,2018-04-20T00:47:52,0.894,2018-12-09T21:05:00,Cincinnati Bengals at Los Angeles Chargers,2018-12-10T01:05:00,Bengals at Chargers,2018-12-09T13:05:00,FALSE,https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107,FALSE,0.798,nfl,,2018-04-20T00:00:00,normal,4347107,FALSE,NA,581,209.64,NA,NA,514,114,114,FALSE,QRCODE,2018-08-24T21:53:42Z,StubHub Center,Carson,0.7228164,CA,StubHub Center,0,US,TRUE,90746,13,America/Los_Angeles,https://seatgeek.com/venues/stubhub-center/tickets,18400 Avalon Blvd,"Carson, CA",stubhub-center,"Carson, CA 90746",52,-118.261,33.8643,NA,NA,NA
FALSE,2018-04-20T00:47:53,0.923,2018-12-09T21:05:00,Denver Broncos at San Francisco 49ers,2018-12-10T01:05:00,Broncos at 49ers,2018-12-09T13:05:00,FALSE,https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114,FALSE,0.833,nfl,,2018-04-20T00:00:00,normal,4347114,FALSE,NA,6769,301.16,NA,NA,965,92,99,FALSE,QRCODE,2018-08-24T21:53:42Z,Levi's Stadium,Santa Clara,0.95768774,CA,Levi's Stadium,0,US,TRUE,95054,13,America/Los_Angeles,https://seatgeek.com/venues/levi-s-stadium/tickets,4900 Marie P DeBartolo Way,"Santa Clara, CA",levi-s-stadium,"Santa Clara, CA 95054",58670,-121.969,37.4023,FALSE,QRCODE_TM,2015-07-10T00:00:00Z
FALSE,2018-04-20T00:47:51,0.888,2018-12-09T21:25:00,Detroit Lions at Arizona Cardinals,2018-12-10T01:25:00,Lions at Cardinals,2018-12-09T14:25:00,FALSE,https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099,FALSE,0.81,nfl,,2018-04-20T00:00:00,normal,4347099,FALSE,NA,577,156.59,NA,NA,172,47,47,FALSE,QRCODE,2018-08-24T21:53:42Z,State Farm Stadium,Glendale,0.93402725,AZ,State Farm Stadium,0,US,TRUE,85305,10,America/Phoenix,https://seatgeek.com/venues/state-farm-stadium/tickets,1 Cardinals Drive,"Glendale, AZ",state-farm-stadium,"Glendale, AZ 85305",43,-112.262,33.5294,FALSE,NONE,2015-12-21T17:26:05Z
FALSE,2018-04-05T23:08:46,0.952,2018-12-09T21:25:00,Philadelphia Eagles at Dallas Cowboys,2018-12-10T01:25:00,Eagles at Cowboys,2018-12-09T15:25:00,FALSE,https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919,FALSE,0.846,nfl,,2018-04-05T00:00:00,normal,4327919,TRUE,NA,4309,467.85,NA,NA,2919,52,52,FALSE,QRCODE,2018-04-17T22:02:33Z,AT&T Stadium,Arlington,0.9751414,TX,AT&T Stadium,0,US,TRUE,76011,24,America/Chicago,https://seatgeek.com/venues/at-t-stadium/tickets,1 AT&T Way,"Arlington, TX",at-t-stadium,"Arlington, TX 76011",4965,-97.0957,32.7459,FALSE,QRCODE,2018-04-17T22:02:33Z
FALSE,2018-04-20T01:04:24,0.902,2018-12-10T01:20:00,Pittsburgh Steelers at Oakland Raiders,2018-12-10T05:20:00,Steelers at Raiders,2018-12-09T17:20:00,FALSE,https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151,FALSE,0.811,nfl,,2018-04-20T00:00:00,normal,4347151,FALSE,NA,1426,432.57,NA,NA,461,212,212,FALSE,QRCODE,2018-08-24T21:53:42Z,Oakland-Alameda County Coliseum,Oakland,0.7817843,CA,Oakland-Alameda County Coliseum,0,US,TRUE,94621,26,America/Los_Angeles,https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets,7000 Coliseum Way,"Oakland, CA",oakland-alameda-county-coliseum,"Oakland, CA 94621",14,-122.201,37.7469,FALSE,PDF417,2015-06-24T00:00:00Z
FALSE,2018-04-20T00:47:55,0.9,2018-12-11T01:15:00,Minnesota Vikings at Seattle Seahawks,2018-12-11T05:15:00,Vikings at Seahawks,2018-12-10T17:15:00,FALSE,https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123,FALSE,0.81,nfl,,2018-04-20T00:00:00,normal,4347123,FALSE,NA,1597,397.65,NA,NA,371,131,131,FALSE,QRCODE,2018-08-24T21:53:42Z,CenturyLink Field,Seattle,0.87232786,WA,CenturyLink Field,0,US,TRUE,98134,14,America/Los_Angeles,https://seatgeek.com/venues/centurylink-field/tickets,800 Occidental Ave S,"Seattle, WA",centurylink-field,"Seattle, WA 98134",339,-122.33,47.6,FALSE,QRCODE,2018-03-02T22:54:54Z
FALSE,2018-04-20T00:47:26,0.871,2018-12-14T01:20:00,Los Angeles Chargers at Kansas City Chiefs,2018-12-14T05:20:00,Chargers at Chiefs,2018-12-13T19:20:00,FALSE,https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978,FALSE,0.78,nfl,,2018-04-20T00:00:00,normal,4346978,FALSE,NA,700,146.12,NA,NA,845,37,37,FALSE,QRCODE,2018-08-24T21:53:42Z,Arrowhead Stadium,Kansas City,0.8827867,MO,Arrowhead Stadium,0,US,TRUE,64129,9,America/Chicago,https://seatgeek.com/venues/arrowhead-stadium/tickets,1 Arrowhead Drive,"Kansas City, MO",arrowhead-stadium,"Kansas City, MO 64129",1128,-94.4839,39.0489,FALSE,QRCODE_TM,2015-08-20T16:20:51Z
FALSE,2018-04-20T00:47:35,0.906,2018-12-15T21:30:00,Houston Texans at New York Jets,2018-12-16T01:30:00,Texans at Jets,2018-12-15T16:30:00,FALSE,https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015,FALSE,0.812,nfl,,2018-04-20T00:00:00,normal,4347015,FALSE,NA,918,135.19,NA,NA,1134,30,30,FALSE,QRCODE,2018-08-24T21:53:42Z,MetLife Stadium,East Rutherford,0.94873494,NJ,MetLife Stadium,0,US,TRUE,07073,19,America/New_York,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,"East Rutherford, NJ",metlife-stadium,"East Rutherford, NJ 07073",1587,-74.0737,40.8142,FALSE,QRCODE_TM,2015-09-12T14:14:07Z
FALSE,2018-04-20T01:04:04,0.845,2018-12-15T21:30:00,Cleveland Browns at Denver Broncos,2018-12-16T01:30:00,Browns at Broncos,2018-12-15T14:30:00,FALSE,https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135,FALSE,0.772,nfl,,2018-04-20T00:00:00,normal,4347135,FALSE,NA,1089,258.24,NA,NA,165,98,98,FALSE,QRCODE,2018-08-24T21:53:42Z,Sports Authority Field at Mile High,Denver,0.9028296,CO,Sports Authority Field at Mile High,0,US,TRUE,80204,7,America/Denver,https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets,1701 Bryant St.,"Denver, CO",sports-authority-field-at-mile-high,"Denver, CO 80204",1131,-105.02,39.74,FALSE,QRCODE_TM,2015-08-07T18:39:02Z
FALSE,2018-04-20T00:47:41,0.884,2018-12-16T18:00:00,Arizona Cardinals at Atlanta Falcons,2018-12-16T22:00:00,Cardinals at Falcons,2018-12-16T13:00:00,FALSE,https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047,FALSE,0.809,nfl,,2018-04-20T00:00:00,normal,4347047,FALSE,NA,1193,199.11,NA,NA,1011,68,68,FALSE,QRCODE,2018-08-24T21:53:42Z,Mercedes-Benz Stadium,Atlanta,0.76958936,GA,Mercedes-Benz Stadium,0,US,TRUE,30313,15,America/New_York,https://seatgeek.com/venues/mercedes-benz-stadium/tickets,441 M.L.K. Jr Dr NW,"Atlanta, GA",mercedes-benz-stadium,"Atlanta, GA 30313",419590,-84.4,33.76,FALSE,QRCODE,2018-08-23T20:14:46Z
FALSE,2018-04-20T00:47:20,0.91,2018-12-16T18:00:00,Dallas Cowboys at Indianapolis Colts,2018-12-16T22:00:00,Cowboys at Colts,2018-12-16T13:00:00,FALSE,https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955,FALSE,0.823,nfl,,2018-04-20T00:00:00,normal,4346955,FALSE,NA,1974,281.7,NA,NA,502,104,104,FALSE,QRCODE,2018-08-24T21:53:42Z,Lucas Oil Stadium,Indianapolis,0.9071682,IN,Lucas Oil Stadium,0,US,TRUE,46225,13,America/Indiana/Indianapolis,https://seatgeek.com/venues/lucas-oil-stadium/tickets,500 South Capitol Avenue,"Indianapolis, IN",lucas-oil-stadium,"Indianapolis, IN 46225",1130,-86.1639,39.7601,FALSE,QRCODE_TM,2015-08-22T16:51:43Z
FALSE,2018-04-20T00:47:32,0.928,2018-12-16T18:00:00,Green Bay Packers at Chicago Bears,2018-12-16T22:00:00,Packers at Bears,2018-12-16T12:00:00,FALSE,https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002,FALSE,0.833,nfl,,2018-04-20T00:00:00,normal,4347002,FALSE,NA,2225,396.76,NA,NA,218,153,153,FALSE,QRCODE,2018-08-24T21:53:42Z,Soldier Field,Chicago,0.940013,IL,Soldier Field,0,US,TRUE,60605,12,America/Chicago,https://seatgeek.com/venues/soldier-field/tickets,1410 S. Museum Campus Drive,"Chicago, IL",soldier-field,"Chicago, IL 60605",31,-87.6159,41.8623,FALSE,NONE,2018-06-02T00:44:08Z
FALSE,2018-04-20T00:47:43,0.878,2018-12-16T18:00:00,Detroit Lions at Buffalo Bills,2018-12-16T22:00:00,Lions at Bills,2018-12-16T13:00:00,FALSE,https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057,FALSE,0.789,nfl,,2018-04-20T00:00:00,normal,4347057,FALSE,NA,9541,98.95,NA,NA,1039,27,27,FALSE,QRCODE,2018-08-24T21:53:42Z,New Era Field,Orchard Park,0.8815085,NY,New Era Field,0,US,TRUE,14127,8,America/New_York,https://seatgeek.com/venues/new-era-field/tickets,1 Bills Drive,"Orchard Park, NY",new-era-field,"Orchard Park, NY 14127",1135,-78.7874,42.7737,FALSE,QRCODE_TM,2015-08-12T16:52:53Z
FALSE,2018-04-20T00:47:44,0.826,2018-12-16T18:00:00,Tampa Bay Buccaneers at Baltimore Ravens,2018-12-16T22:00:00,Buccaneers at Ravens,2018-12-16T13:00:00,FALSE,https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066,FALSE,0.749,nfl,,2018-04-20T00:00:00,normal,4347066,FALSE,NA,607,134.61,NA,NA,617,39,39,FALSE,QRCODE,2018-08-24T21:53:42Z,M&T Bank Stadium,Baltimore,0.8927189,MD,M&T Bank Stadium,0,US,TRUE,21230,8,America/New_York,https://seatgeek.com/venues/m-t-bank-stadium/tickets,1101 Russell St,"Baltimore, MD",m-t-bank-stadium,"Baltimore, MD 21230",1121,-76.623,39.2774,FALSE,QRCODE_TM,2015-08-04T00:00:00Z
FALSE,2018-04-20T00:47:18,0.823,2018-12-16T18:00:00,Washington Redskins at Jacksonville Jaguars,2018-12-16T22:00:00,Redskins at Jaguars,2018-12-16T13:00:00,FALSE,https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-tiaa-bank-field/nfl/4346945,FALSE,0.74,nfl,,2018-04-20T00:00:00,normal,4346945,FALSE,NA,655,162.17,NA,NA,686,62,64,FALSE,QRCODE,2018-08-24T21:53:42Z,TIAA Bank Field,Jacksonville,0.83759147,FL,TIAA Bank Field,0,US,TRUE,32202,10,America/New_York,https://seatgeek.com/venues/tiaa-bank-field/tickets,1 Everbank Field Dr,"Jacksonville, FL",tiaa-bank-field,"Jacksonville, FL 32202",5178,-81.6373,30.3239,FALSE,QRCODE_TM,2015-10-17T20:03:42Z
FALSE,2018-04-20T01:04:05,0.901,2018-12-16T18:00:00,Miami Dolphins at Minnesota Vikings,2018-12-16T22:00:00,Dolphins at Vikings,2018-12-16T12:00:00,FALSE,https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144,FALSE,0.819,nfl,,2018-04-20T00:00:00,normal,4347144,FALSE,NA,1629,229.94,NA,NA,681,92,92,FALSE,QRCODE,2018-08-24T21:53:42Z,U.S. Bank Stadium,Minneapolis,0.88524246,MN,U.S. Bank Stadium,0,US,TRUE,55415,13,America/Chicago,https://seatgeek.com/venues/u-s-bank-stadium/tickets,401 Chicago Avenue,"Minneapolis, MN",u-s-bank-stadium,"Minneapolis, MN 55415",218451,-93.26,44.97,FALSE,NONE,2018-08-22T15:34:15Z
FALSE,2018-04-20T00:47:39,0.872,2018-12-16T18:00:00,Oakland Raiders at Cincinnati Bengals,2018-12-16T22:00:00,Raiders at Bengals,2018-12-16T13:00:00,FALSE,https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037,FALSE,0.784,nfl,,2018-04-20T00:00:00,normal,4347037,FALSE,NA,11944,141.03,NA,NA,598,53,54,FALSE,QRCODE,2018-08-24T21:53:42Z,Paul Brown Stadium,Cincinnati,0.86166537,OH,Paul Brown Stadium,0,US,TRUE,45202,8,America/New_York,https://seatgeek.com/venues/paul-brown-stadium/tickets,1 Paul Brown Stadium,"Cincinnati, OH",paul-brown-stadium,"Cincinnati, OH 45202",1124,-84.5177,39.0961,FALSE,QRCODE_TM,2015-10-09T16:14:37Z
FALSE,2018-04-20T00:47:29,0.879,2018-12-16T18:00:00,Tennessee Titans at New York Giants,2018-12-16T22:00:00,Titans at Giants,2018-12-16T13:00:00,FALSE,https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988,FALSE,0.782,nfl,,2018-04-20T00:00:00,normal,4346988,FALSE,NA,1488,225.23,NA,NA,773,82,82,FALSE,QRCODE,2018-08-24T21:53:42Z,MetLife Stadium,East Rutherford,0.94873494,NJ,MetLife Stadium,0,US,TRUE,07073,19,America/New_York,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,"East Rutherford, NJ",metlife-stadium,"East Rutherford, NJ 07073",1587,-74.0737,40.8142,FALSE,QRCODE_TM,2015-09-12T14:14:07Z
FALSE,2018-04-20T00:47:55,0.91,2018-12-16T21:05:00,Seattle Seahawks at San Francisco 49ers,2018-12-17T01:05:00,Seahawks at 49ers,2018-12-16T13:05:00,FALSE,https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122,FALSE,0.817,nfl,,2018-04-20T00:00:00,normal,4347122,FALSE,NA,3694,277.05,NA,NA,1041,97,97,FALSE,QRCODE,2018-08-24T21:53:42Z,Levi's Stadium,Santa Clara,0.95768774,CA,Levi's Stadium,0,US,TRUE,95054,13,America/Los_Angeles,https://seatgeek.com/venues/levi-s-stadium/tickets,4900 Marie P DeBartolo Way,"Santa Clara, CA",levi-s-stadium,"Santa Clara, CA 95054",58670,-121.969,37.4023,FALSE,QRCODE_TM,2015-07-10T00:00:00Z
FALSE,2018-04-20T00:47:46,0.935,2018-12-16T21:25:00,New England Patriots at Pittsburgh Steelers,2018-12-17T01:25:00,Patriots at Steelers,2018-12-16T16:25:00,FALSE,https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077,FALSE,0.831,nfl,,2018-04-20T00:00:00,normal,4347077,FALSE,NA,4043,457.58,NA,NA,731,201,201,FALSE,QRCODE,2018-08-24T21:53:42Z,Heinz Field,Pittsburgh,0.9033526,PA,Heinz Field,0,US,TRUE,15212,12,America/New_York,https://seatgeek.com/venues/heinz-field/tickets,100 Art Rooney Avenue,"Pittsburgh, PA",heinz-field,"Pittsburgh, PA 15212",1119,-80.0158,40.4468,FALSE,QRCODE_TM,2015-12-08T15:36:23Z
FALSE,2018-04-20T00:47:14,0.901,2018-12-17T01:20:00,Philadelphia Eagles at Los Angeles Rams,2018-12-17T05:20:00,Eagles at Rams,2018-12-16T17:20:00,FALSE,https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919,FALSE,0.808,nfl,,2018-04-20T00:00:00,normal,4346919,FALSE,NA,1939,323.62,NA,NA,890,119,119,FALSE,QRCODE,2018-08-24T21:53:42Z,Los Angeles Memorial Coliseum,Los Angeles,0.86898464,CA,Los Angeles Memorial Coliseum,0,US,TRUE,90037,12,America/Los_Angeles,https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets,3911 S Figueroa St,"Los Angeles, CA",los-angeles-memorial-coliseum-1,"Los Angeles, CA 90037",51012,-118.29,34.01,FALSE,QRCODE,2018-08-23T17:59:28Z
FALSE,2018-04-20T00:47:38,0.887,2018-12-18T01:15:00,New Orleans Saints at Carolina Panthers,2018-12-18T05:15:00,Saints at Panthers,2018-12-17T20:15:00,FALSE,https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035,FALSE,0.788,nfl,,2018-04-20T00:00:00,normal,4347035,FALSE,NA,1422,234.85,NA,NA,520,78,82,FALSE,QRCODE,2018-08-24T21:53:42Z,Bank of America Stadium,Charlotte,0.8968222,NC,Bank of America Stadium,0,US,TRUE,28202,9,America/New_York,https://seatgeek.com/venues/bank-of-america-stadium/tickets,800 South Mint Street,"Charlotte, NC",bank-of-america-stadium,"Charlotte, NC 28202",1122,-80.8524,35.2243,FALSE,QRCODE_TM,2015-09-25T18:23:51Z
FALSE,2018-04-20T00:47:29,0.814,2018-12-23T17:00:00,Washington Redskins at Tennessee Titans,2018-12-23T21:00:00,Redskins at Titans,2018-12-23T12:00:00,FALSE,https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986,FALSE,0.733,nfl,,2018-04-20T00:00:00,normal,4346986,FALSE,NA,1042,193.01,NA,NA,643,55,55,FALSE,QRCODE,2018-08-24T21:53:43Z,Nissan Stadium,Nashville,0.8546275,TN,Nissan Stadium,0,US,TRUE,37213,16,America/New_York,https://seatgeek.com/venues/nissan-stadium/tickets,1 Titans Way,"Nashville, TN",nissan-stadium,"Nashville, TN 37213",1126,-86.7713,36.1665,FALSE,NONE,2015-10-19T15:09:39Z
FALSE,2018-04-20T00:47:31,0.84,2018-12-23T18:00:00,Cincinnati Bengals at Cleveland Browns,2018-12-23T22:00:00,Bengals at Browns,2018-12-23T13:00:00,FALSE,https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994,FALSE,0.758,nfl,,2018-04-20T00:00:00,normal,4346994,FALSE,NA,757,93.06,NA,NA,1349,32,32,FALSE,QRCODE,2018-08-24T21:53:43Z,FirstEnergy Stadium,Cleveland,0.86852187,OH,FirstEnergy Stadium,0,US,TRUE,44114,7,America/New_York,https://seatgeek.com/venues/firstenergy-stadium-15/tickets,100 Alfred Lerner Way,"Cleveland, OH",firstenergy-stadium-15,"Cleveland, OH 44114",1123,-81.7,41.5065,FALSE,NONE,2015-11-11T20:55:31Z
FALSE,2018-04-20T00:47:35,0.883,2018-12-23T18:00:00,Houston Texans at Philadelphia Eagles,2018-12-23T22:00:00,Texans at Eagles,2018-12-23T13:00:00,FALSE,https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013,FALSE,0.78,nfl,,2018-04-20T00:00:00,normal,4347013,FALSE,NA,1339,355.2,NA,NA,422,147,147,FALSE,QRCODE,2018-08-24T21:53:43Z,Lincoln Financial Field,Philadelphia,0.90542685999999994,PA,Lincoln Financial Field,0,US,TRUE,19148,16,America/New_York,https://seatgeek.com/venues/lincoln-financial-field/tickets,1020 Pattison Ave,"Philadelphia, PA",lincoln-financial-field,"Philadelphia, PA 19148",330,-75.1675,39.9046,FALSE,QRCODE_TM,2015-07-10T00:00:00Z
FALSE,2018-04-20T00:47:41,0.882,2018-12-23T18:00:00,Atlanta Falcons at Carolina Panthers,2018-12-23T22:00:00,Falcons at Panthers,2018-12-23T13:00:00,FALSE,https://seatgeek.com/falcons-at-panthers-tickets/12-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347046,FALSE,0.782,nfl,,2018-04-20T00:00:00,normal,4347046,FALSE,NA,1198,248.8,NA,NA,556,82,82,FALSE,QRCODE,2018-08-24T21:53:43Z,Bank of America Stadium,Charlotte,0.8968222,NC,Bank of America Stadium,0,US,TRUE,28202,9,America/New_York,https://seatgeek.com/venues/bank-of-america-stadium/tickets,800 South Mint Street,"Charlotte, NC",bank-of-america-stadium,"Charlotte, NC 28202",1122,-80.8524,35.2243,FALSE,QRCODE_TM,2015-09-25T18:23:51Z
FALSE,2018-04-20T00:47:22,0.954,2018-12-23T18:00:00,Green Bay Packers at New York Jets,2018-12-23T22:00:00,Packers at Jets,2018-12-23T13:00:00,FALSE,https://seatgeek.com/packers-at-jets-tickets/12-23-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346959,FALSE,0.84,nfl,,2018-04-20T00:00:00,normal,4346959,FALSE,NA,6043,308.32,NA,NA,836,92,92,FALSE,QRCODE,2018-08-24T21:53:43Z,MetLife Stadium,East Rutherford,0.94873494,NJ,MetLife Stadium,0,US,TRUE,07073,19,America/New_York,https://seatgeek.com/venues/metlife-stadium/tickets,1 MetLife Stadium Drive,"East Rutherford, NJ",metlife-stadium,"East Rutherford, NJ 07073",1587,-74.0737,40.8142,FALSE,QRCODE_TM,2015-09-12T14:14:07Z
FALSE,2018-04-20T00:47:36,0.914,2018-12-23T18:00:00,Minnesota Vikings at Detroit Lions,2018-12-23T22:00:00,Vikings at Lions,2018-12-23T13:00:00,FALSE,https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022,FALSE,0.824,nfl,,2018-04-20T00:00:00,normal,4347022,FALSE,NA,1019,198.02,NA,NA,665,79,79,FALSE,QRCODE,2018-08-24T21:53:43Z,Ford Field,Detroit,0.9029952,MI,Ford Field,0,US,TRUE,48226,9,America/Detroit,https://seatgeek.com/venues/ford-field/tickets,2000 Brush St.,"Detroit, MI",ford-field,"Detroit, MI 48226",346,-83.0459,42.34,FALSE,NONE,2015-11-04T17:31:52Z
FALSE,2018-04-20T00:47:48,0.86,2018-12-23T18:00:00,Jacksonville Jaguars at Miami Dolphins,2018-12-23T22:00:00,Jaguars at Dolphins,2018-12-23T13:00:00,FALSE,https://seatgeek.com/jaguars-at-dolphins-tickets/12-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347085,FALSE,0.752,nfl,,2018-04-20T00:00:00,normal,4347085,FALSE,NA,899,179.78,NA,NA,283,51,51,FALSE,QRCODE,2018-08-24T21:53:43Z,Hard Rock Stadium,Miami Gardens,0.8378203,FL,Hard Rock Stadium,0,US,TRUE,33056,36,America/New_York,https://seatgeek.com/venues/hard-rock-stadium/tickets,347 Don Shula Dr.,"Miami Gardens, FL",hard-rock-stadium,"Miami Gardens, FL 33056",29,-80.24,25.96,FALSE,NONE,2017-10-03T18:58:44Z
FALSE,2018-04-20T00:47:20,0.871,2018-12-23T18:00:00,New York Giants at Indianapolis Colts,2018-12-23T22:00:00,Giants at Colts,2018-12-23T13:00:00,FALSE,https://seatgeek.com/giants-at-colts-tickets/12-23-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346954,FALSE,0.785,nfl,,2018-04-20T00:00:00,normal,4346954,FALSE,NA,1198,126.17,NA,NA,828,37,37,FALSE,QRCODE,2018-08-24T21:53:42Z,Lucas Oil Stadium,Indianapolis,0.9071682,IN,Lucas Oil Stadium,0,US,TRUE,46225,13,America/Indiana/Indianapolis,https://seatgeek.com/venues/lucas-oil-stadium/tickets,500 South Capitol Avenue,"Indianapolis, IN",lucas-oil-stadium,"Indianapolis, IN 46225",1130,-86.1639,39.7601,FALSE,QRCODE_TM,2015-08-22T16:51:43Z
